iucn_sid,sciname,main_common_name,published_year,old_cat,criteria,cat,cat_score,iucn_version
19387,Redigobius dewaali,Checked Goby,2016,LC,NA,LC,0,2017-3
19388,Redigobius bikolanus,Speckled Goby,2012,LC,NA,LC,0,2017-3
19401,Reithrodontomys raviventris,Salt-marsh Harvest Mouse,2008,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",EN,0.6,2017-3
19488,Rhincodon typus,Whale Shark,2016,EN,A2bd+4bd,EN,0.6,2017-3
19735,Kryptolebias marmoratus,Mangrove Rivulus,2014,LC,NA,LC,0,2017-3
19782,Rutilus frisii,Black Sea Roach,2008,LC,NA,LC,0,2017-3
19855,Salmo salar,Atlantic Salmon,1996,LR/lc,NA,LC,0,2017-3
19861,Salmo trutta,Brown Trout,2011,LC,NA,LC,0,2017-3
19877,Salvelinus alpinus,Arctic Char,2008,LC,NA,LC,0,2017-3
19897,Sanopus greenfieldorum,Whitelined Toadfish,2015,VU,B1ab(iii)+2ab(iii),VU,0.4,2017-3
19950,Scarus guacamaia,Rainbow Parrotfish,2012,NT,NA,NT,0.2,2017-3
20047,Scomberomorus concolor,Monterrey Spanish Mackerel,2011,VU,A4cd,VU,0.4,2017-3
20314,Solegnathus dunckeri,Duncker's Pipefish,2017,DD,NA,DD,NA,2017-3
20315,Solegnathus hardwickii,Hardwicke's Pipehorse,2017,DD,NA,DD,NA,2017-3
20316,Solegnathus lettiensis,Günther's Pipehorse,2017,DD,NA,DD,NA,2017-3
20318,Solegnathus spinosissimus,Australian Spiny Pipehorse,2017,DD,NA,DD,NA,2017-3
20425,Sousa teuszii,Atlantic Humpbacked Dolphin,2017,CR,A3cd+4cd; C2a(i),CR,0.8,2017-3
20724,Stegastes sanctaehelenae,NA,2015,LC,NA,LC,0,2017-3
20729,Stenella attenuata,Pantropical Spotted Dolphin,2012,LC,NA,LC,0,2017-3
20730,Stenella clymene,Clymene Dolphin,2012,DD,NA,DD,NA,2017-3
20731,Stenella coeruleoalba,Striped Dolphin,2008,LC,NA,LC,0,2017-3
20732,Stenella frontalis,Atlantic Spotted Dolphin,2012,DD,NA,DD,NA,2017-3
20733,Stenella longirostris,Spinner Dolphin,2012,DD,NA,DD,NA,2017-3
20738,Steno bredanensis,Rough-toothed Dolphin,2012,LC,NA,LC,0,2017-3
20745,Stenodus leucichthys,Inconnu,2008,EW,NA,EX,1,2017-3
20795,Stereolepis gigas,Giant Sea Bass,2004,CR,A1bd,CR,0.8,2017-3
20860,Sander lucioperca,Pike-perch,2008,LC,NA,LC,0,2017-3
20862,Sander volgensis,Volga Pikeperch,2011,LC,NA,LC,0,2017-3
21257,Syngnathus abaster,Black-striped Pipefish,2016,LC,NA,LC,0,2017-3
21326,Taenioides jacksoni,Bearded Eelgoby,1996,LR/nt,NA,NT,0.2,2017-3
21341,Takifugu niphobles,Grass Puffer,2014,LC,NA,LC,0,2017-3
21342,Takifugu poecilonotus,Finepatterned Puffer,2014,LC,NA,LC,0,2017-3
21343,Takifugu xanthopterus,Yellowfin Puffer,2014,LC,NA,LC,0,2017-3
21500,Tasmacetus shepherdi,Shepherd's Beaked Whale,2008,DD,NA,DD,NA,2017-3
21628,Teramulus kieneri,Vily,2016,LC,NA,LC,0,2017-3
21689,Thalassoma ascensionis,Greenfish,2010,DD,NA,DD,NA,2017-3
21856,Thunnus alalunga,Albacore Tuna,2011,NT,NA,NT,0.2,2017-3
21857,Thunnus albacares,Yellowfin Tuna,2011,NT,NA,NT,0.2,2017-3
21858,Thunnus maccoyii,Southern Bluefin Tuna,2011,CR,A2bd,CR,0.8,2017-3
21859,Thunnus obesus,Bigeye Tuna,2011,VU,A2bd,VU,0.4,2017-3
21860,Thunnus thynnus,Atlantic Bluefin Tuna,2011,EN,A2bd,EN,0.6,2017-3
21994,Torquigener brevipinnis,Yellow-stripe Toadfish,2014,LC,NA,LC,0,2017-3
22003,Totoaba macdonaldi,Totoaba,2010,CR,A2bcd,CR,0.8,2017-3
22102,Trichechus inunguis,South American Manatee,2016,VU,A3cd,VU,0.4,2017-3
22103,Trichechus manatus,American Manatee,2008,VU,C1,VU,0.4,2017-3
22104,Trichechus senegalensis,African Manatee,2015,VU,A3cd; C1,VU,0.4,2017-3
22105,Trichechus manatus ssp. manatus,Caribbean Manatee,2008,EN,C1,EN,0.6,2017-3
22383,Truncatella guerinii,NA,2012,LC,NA,LC,0,2017-3
22563,Tursiops truncatus,Common Bottlenose Dolphin,2012,LC,NA,LC,0,2017-3
22781,Urocyon littoralis,Island Fox,2013,NT,NA,NT,0.2,2017-3
22823,Ursus maritimus,Polar Bear,2015,VU,A3c,VU,0.4,2017-3
22979,Vimba vimba,Zarte,2008,LC,NA,LC,0,2017-3
23141,Xeromys myoides,Water Mouse,2016,VU,"B2ab(ii,iii,v)",VU,0.4,2017-3
23148,Xiphias gladius,Swordfish,2011,LC,NA,LC,0,2017-3
23211,Ziphius cavirostris,Cuvier's Beaked Whale,2008,LC,NA,LC,0,2017-3
23259,Zosterisessor ophiocephalus,Grass Goby,2014,LC,NA,LC,0,2017-3
31382,Rhizophora apiculata,NA,2010,LC,NA,LC,0,2017-3
32042,Juniperus taxifolia,Luchu Juniper,2013,NT,NA,NT,0.2,2017-3
33705,Dolichandrone spathacea,NA,2010,LC,NA,LC,0,2017-3
34364,Aglaia cucullata,Pacific Maple,2010,DD,NA,DD,NA,2017-3
37930,Sesbania coccinea ssp. atollensis,NA,1998,DD,NA,DD,NA,2017-3
38559,Dypsis psammophila,NA,2012,EN,"B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(i); D",EN,0.6,2017-3
39070,Sesuvium edmondstonii,NA,2014,LC,NA,LC,0,2017-3
39084,Amaranthus anderssonii,Amaranthus,2014,LC,NA,LC,0,2017-3
39086,Amaranthus sclerantoides,Amaranthus,2014,LC,NA,LC,0,2017-3
39087,Blutaparon rigidum,Galapagos Amaranth,2014,EX,NA,EX,1,2017-3
39098,Vallesia glabra var. pubescens,NA,2015,LC,NA,LC,0,2017-3
39105,Tiquilia darwinii,NA,2014,LC,NA,LC,0,2017-3
39106,Tiquilia fusca,NA,2014,LC,NA,LC,0,2017-3
39107,Tiquilia galapagoa,Gray Matplant,2014,LC,NA,LC,0,2017-3
39109,Tournefortia pubescens,White-haired Tournefortia,2014,LC,NA,LC,0,2017-3
39303,Dermatolepis inermis,Marbled Grouper,2008,NT,NA,NT,0.2,2017-3
39324,Notorynchus cepedianus,Broadnose Sevengill Shark,2005,DD,NA,DD,NA,2017-3
39327,Pristiophorus cirratus,Common Sawshark,2016,LC,NA,LC,0,2017-3
39328,Squatina californica,Pacific Angel Shark,2016,NT,NA,NT,0.2,2017-3
39329,Squatina argentina,Argentine Angel Shark,2006,EN,A2b,EN,0.6,2017-3
39330,Squatina guggenheim,Hidden Angelshark,2007,EN,A2bd,EN,0.6,2017-3
39331,Squatina occulta,Smoothback Angel Shark,2007,EN,A2bd,EN,0.6,2017-3
39332,Squatina squatina,Angelshark,2015,CR,A2bcd+3d,CR,0.8,2017-3
39333,Heterodontus francisci,Horn Shark,2015,DD,NA,DD,NA,2017-3
39334,Heterodontus portusjacksoni,Port Jackson Shark,2015,LC,NA,LC,0,2017-3
39335,Brachaelurus colcloughi,Colclough's Shark,2015,VU,C2a(ii),VU,0.4,2017-3
39336,Odontaspis noronhai,Bigeye Sand Tiger,2005,DD,NA,DD,NA,2017-3
39337,Pseudocarcharias kamoharai,Crocodile Shark,2005,NT,NA,NT,0.2,2017-3
39338,Megachasma pelagios,Megamouth Shark,2015,LC,NA,LC,0,2017-3
39339,Alopias vulpinus,Common Thresher Shark,2009,VU,A2bd+3bd+4bd,VU,0.4,2017-3
39340,Cetorhinus maximus Northeast Atlantic subpopulation,Basking Shark,2009,EN,A2ad,EN,0.6,2017-3
39341,Isurus oxyrinchus,Shortfin Mako,2009,VU,A2abd+3bd+4abd,VU,0.4,2017-3
39342,Lamna ditropis,Salmon Shark,2009,LC,NA,LC,0,2017-3
39343,Lamna nasus Northeast Atlantic subpopulation,Porbeagle,2006,CR,A2bcd+3d+4bd,CR,0.8,2017-3
39344,Lamna nasus Northwest Atlantic subpopulation,Porbeagle,2006,EN,A1abd,EN,0.6,2017-3
39345,Haploblepharus edwardsii,Happy Eddie,2009,NT,NA,NT,0.2,2017-3
39347,Schroederichthys bivius,Narrowmouth Catshark,2005,DD,NA,DD,NA,2017-3
39349,Scyliorhinus capensis,Yellowspotted Catshark,2004,NT,NA,NT,0.2,2017-3
39350,Leptocharias smithii,Barbeled Houndshark,2005,NT,NA,NT,0.2,2017-3
39351,Furgaleus macki,Whiskery Shark,2016,LC,NA,LC,0,2017-3
39352,Galeorhinus galeus,Tope,2006,VU,A2bd+3d+4bd,VU,0.4,2017-3
39354,Hypogaleus hyugaensis,Pencil Shark,2016,LC,NA,LC,0,2017-3
39355,Mustelus antarcticus,Gummy Shark,2016,LC,NA,LC,0,2017-3
39356,Mustelus lenticulatus,Rig,2003,LC,NA,LC,0,2017-3
39357,Mustelus asterias,Starry Smoothhound,2009,LC,NA,LC,0,2017-3
39358,Mustelus mustelus,Common Smoothhound,2009,VU,A2bd+3bd+4bd,VU,0.4,2017-3
39359,Mustelus canis,Dusky Smoothhound,2005,NT,NA,NT,0.2,2017-3
39361,Triakis acutipinna,Sharpfin Houndshark,2009,EN,B1ab(v); C2a(ii),EN,0.6,2017-3
39362,Triakis megalopterus,Spotted Gully Shark,2009,NT,NA,NT,0.2,2017-3
39363,Triakis semifasciata,Leopard Shark,2015,LC,NA,LC,0,2017-3
39366,Carcharhinus amboinensis,Pigeye Shark,2009,DD,NA,DD,NA,2017-3
39368,Carcharhinus brevipinna,Spinner Shark,2009,NT,NA,NT,0.2,2017-3
39369,Carcharhinus hemiodon,Pondicherry Shark,2003,CR,A2acd; C2a(i),CR,0.8,2017-3
39370,Carcharhinus falciformis,Silky Shark,2017,VU,A2bd,VU,0.4,2017-3
39371,Carcharhinus leiodon,Smoothtooth Blacktip Shark,2017,EN,A2cd+3cd,EN,0.6,2017-3
39372,Carcharhinus leucas,Bull Shark,2009,NT,NA,NT,0.2,2017-3
39373,Carcharhinus limbatus Northwest Atlantic subpopulation,Blacktip Shark,2000,VU,A1bcd+2cd,VU,0.4,2017-3
39374,Carcharhinus longimanus,Oceanic Whitetip Shark,2015,VU,A2ad+3d+4ad,VU,0.4,2017-3
39376,Carcharhinus obscurus Northwest and Western Central Atlantic subpopulation,Dusky Shark,2000,VU,A1abd,VU,0.4,2017-3
39378,Galeocerdo cuvier,Tiger Shark,2009,NT,NA,NT,0.2,2017-3
39379,Glyphis glyphis,Speartooth Shark,2009,EN,C2a(i),EN,0.6,2017-3
39380,Negaprion brevirostris,Lemon Shark,2015,NT,NA,NT,0.2,2017-3
39381,Prionace glauca,Blue Shark,2009,NT,NA,NT,0.2,2017-3
39382,Rhizoprionodon terraenovae,Atlantic Sharpnose Shark,2009,LC,NA,LC,0,2017-3
39384,Triaenodon obesus,Whitetip Reef Shark,2005,NT,NA,NT,0.2,2017-3
39385,Sphyrna lewini,Scalloped Hammerhead,2007,EN,A2bd+4bd,EN,0.6,2017-3
39386,Sphyrna mokarran,Great Hammerhead,2007,EN,A2bd+4bd,EN,0.6,2017-3
39387,Sphyrna tiburo,Bonnethead Shark,2016,LC,NA,LC,0,2017-3
39388,Sphyrna zygaena,Smooth Hammerhead,2005,VU,A2bd+3bd+4bd,VU,0.4,2017-3
39389,Anoxypristis cuspidata,Narrow Sawfish,2013,EN,A2cd,EN,0.6,2017-3
39390,Pristis clavata,Dwarf Sawfish,2013,EN,A2cd,EN,0.6,2017-3
39393,Pristis zijsron,Green Sawfish,2013,CR,A2cd,CR,0.8,2017-3
39394,Rhynchobatus djiddensis,Whitespotted Wedgefish,2006,VU,A2d+3d+4d,VU,0.4,2017-3
39396,Tetronarce californica,Pacific Torpedo,2015,LC,NA,LC,0,2017-3
39397,Dipturus batis,Common Skate,2006,CR,A2bcd+4bcd,CR,0.8,2017-3
39399,Raja clavata,Thornback Skate,2016,NT,NA,NT,0.2,2017-3
39400,Raja microocellata,Smalleyed Skate,2006,NT,NA,NT,0.2,2017-3
39412,Taeniura lymma,Bluespotted Fantail Ray,2005,NT,NA,NT,0.2,2017-3
39413,Urogymnus asperrimus,Porcupine Ray,2016,VU,A2bd,VU,0.4,2017-3
39415,Aetobatus narinari,Spotted Eagle Ray,2006,NT,NA,NT,0.2,2017-3
39416,Myliobatis californicus,Bat Ray,2015,LC,NA,LC,0,2017-3
39418,Mobula mobular,Giant Devil Ray,2015,EN,A2d,EN,0.6,2017-3
39427,Cephalorhynchus hectori ssp. maui,North Island Hector's Dolphin,2013,CR,A4cd; C2a(ii),CR,0.8,2017-3
39464,Dalatias licha Northeast Atlantic subpopulation,Kitefin Shark,2000,LR/nt,NA,NT,0.2,2017-3
39465,Squatina guggenheim Brazilian subpopulation,Angular Angel Shark,2000,EN,A1bd+2d,EN,0.6,2017-3
39541,Notorynchus cepedianus East Pacific subpopulation,Broadnose Sevengill,2000,LR/nt,NA,NT,0.2,2017-3
39543,Carcharhinus amboinensis Southwest Indian Ocean subpopulation,Pigeye Shark,2009,NT,NA,NT,0.2,2017-3
39544,Carcharhinus brevipinna Northwest Atlantic subpopulation,Spinner Shark,2000,VU,A1bd+2d,VU,0.4,2017-3
39545,Cetorhinus maximus North Pacific subpopulation,Basking Shark,2009,EN,A2ad,EN,0.6,2017-3
39771,Dipturus laevis,Barndoor Skate,2003,EN,A1bcd,EN,0.6,2017-3
39773,Cephalopholis boenak,Brown-banded Seabass,2008,LC,NA,LC,0,2017-3
39774,Cromileptes altivelis,Humpback Grouper,2008,VU,A4cd,VU,0.4,2017-3
39908,Liolaemus occipitalis,NA,2000,VU,B1+2bc,VU,0.4,2017-3
40635,Indopacetus pacificus,Indo-pacific Beaked Whale,2008,DD,NA,DD,NA,2017-3
40708,Pomatoschistus canestrinii,Canestrini's Goby,2008,LC,NA,LC,0,2017-3
40710,Percarina demidoffii,NA,1996,NT,NA,NT,0.2,2017-3
40711,Stegastes sanctipauli,Saint Paul's Gregory,2015,LC,NA,LC,0,2017-3
40715,Syngnathoides biaculeatus,Alligator Pipefish,2017,LC,NA,LC,0,2017-3
40773,Hippocampus subelongatus,West Australian Seahorse,2017,DD,NA,DD,NA,2017-3
40784,Neovison macrodon,Sea Mink,2016,EX,NA,EX,1,2017-3
40797,Carcharhinus amblyrhynchoides,Graceful Shark,2009,NT,NA,NT,0.2,2017-3
40802,Hippocampus barbouri,Barbour's Seahorse,2017,VU,A2cd,VU,0.4,2017-3
41005,Hippocampus mohnikei,Japanese Seahorse,2017,VU,A2cd+4cd,VU,0.4,2017-3
41006,Hippocampus guttulatus,Long-snouted Seahorse,2017,DD,NA,DD,NA,2017-3
41007,Hippocampus algiricus,West African Seahorse,2017,VU,A2cd+4cd,VU,0.4,2017-3
41008,Hippocampus comes,Tiger Tail Seahorse,2015,VU,A2bd+4bd,VU,0.4,2017-3
41010,Hippocampus kelloggi,Great Seahorse,2017,VU,A2cd,VU,0.4,2017-3
41030,Syngnathus watermeyeri,Estuarine Pipefish,2017,CR,C2a(i)b,CR,0.8,2017-3
41064,Pseudobatos horkelii,Brazilian Guitarfish,2016,CR,A2bd,CR,0.8,2017-3
41065,Rhinella marina,Cane Toad,2009,LC,NA,LC,0,2017-3
41303,Sylvilagus palustris,Marsh Rabbit,2008,LC,NA,LC,0,2017-3
41366,Crocidura whitakeri,Whitaker's Shrew,2016,LC,NA,LC,0,2017-3
41590,Atilax paludinosus,Marsh Mongoose,2015,LC,NA,LC,0,2017-3
41664,Arctocephalus forsteri,New Zealand Fur Seal,2015,LC,NA,LC,0,2017-3
41665,Otaria byronia,South American Sea Lion,2016,LC,NA,LC,0,2017-3
41666,Zalophus californianus,Californian Sea Lion,2015,LC,NA,LC,0,2017-3
41667,Zalophus japonicus,Japanese Sea Lion,2017,EX,NA,EX,1,2017-3
41668,Zalophus wollebaeki,Galápagos Sea Lion,2015,EN,A2ab,EN,0.6,2017-3
41670,Histriophoca fasciata,Ribbon Seal,2016,LC,NA,LC,0,2017-3
41671,Pagophilus groenlandicus,Harp Seal,2015,LC,NA,LC,0,2017-3
41672,Pusa hispida,Ringed Seal,2016,LC,NA,LC,0,2017-3
41673,Pusa hispida ssp. botnica,Baltic Ringed Seal,2015,LC,NA,LC,0,2017-3
41677,Pusa hispida ssp. ochotensis,Okhotsk Sea Ringed Seal,2016,LC,NA,LC,0,2017-3
41711,Eubalaena japonica,North Pacific Right Whale,2008,EN,D,EN,0.6,2017-3
41712,Eubalaena glacialis,North Atlantic Right Whale,2012,EN,D,EN,0.6,2017-3
41713,Balaenoptera musculus ssp. intermedia,Antarctic Blue Whale,2008,CR,A1abd,CR,0.8,2017-3
41714,Tursiops aduncus,Indo-Pacific Bottlenose Dolphin,2012,DD,NA,DD,NA,2017-3
41715,Phocoena dioptrica,Spectacled Porpoise,2008,DD,NA,DD,NA,2017-3
41718,Apristurus albisoma,White-bodied Catshark,2015,LC,NA,LC,0,2017-3
41719,Apristurus exsanguis,New Zealand Catshark,2003,LC,NA,LC,0,2017-3
41720,Asymbolus analis,Grey Spotted Catshark,2015,LC,NA,LC,0,2017-3
41721,Asymbolus funebris,Blotched Catshark,2016,DD,NA,DD,NA,2017-3
41722,Asymbolus occiduus,Western Spotted Catshark,2016,LC,NA,LC,0,2017-3
41723,Asymbolus pallidus,Pale Spotted Catshark,2016,LC,NA,LC,0,2017-3
41724,Asymbolus parvus,Dwarf Catshark,2016,LC,NA,LC,0,2017-3
41725,Asymbolus rubiginosus,Orange Spotted Catshark,2015,LC,NA,LC,0,2017-3
41726,Asymbolus submaculatus,Variegated Catshark,2016,LC,NA,LC,0,2017-3
41727,Asymbolus vincenti,Gulf Catshark,2016,LC,NA,LC,0,2017-3
41728,Atelomycterus fasciatus,Banded Catshark,2015,LC,NA,LC,0,2017-3
41729,Atelomycterus macleayi,Australian Marbled Catshark,2015,LC,NA,LC,0,2017-3
41731,Aulohalaelurus labiosus,Black Spotted Catshark,2015,LC,NA,LC,0,2017-3
41732,Brachaelurus waddi,Blind Shark,2015,LC,NA,LC,0,2017-3
41733,Carcharhinus cautus,Nervous Shark,2003,DD,NA,DD,NA,2017-3
41734,Carcharhinus dussumieri,Widemouth Blackspot Shark,2003,NT,NA,NT,0.2,2017-3
41735,Carcharhinus fitzroyensis,Creek Whaler,2003,LC,NA,LC,0,2017-3
41736,Carcharhinus galapagensis,Galapagos Shark,2003,NT,NA,NT,0.2,2017-3
41737,Carcharhinus macloti,Hardnose Shark,2003,NT,NA,NT,0.2,2017-3
41738,Carcharhinus sealei,Blackspot Shark,2003,NT,NA,NT,0.2,2017-3
41739,Carcharhinus tilstoni,Australian Blacktip Shark,2003,LC,NA,LC,0,2017-3
41740,Centrophorus harrissoni,Harrisson's Dogfish,2013,EN,A2bd,EN,0.6,2017-3
41741,Carcharhinus brachyurus,Copper Shark,2003,NT,NA,NT,0.2,2017-3
41742,Carcharhinus brachyurus East Asia subpopulation,Bronze Whaler,2003,VU,A2d+3d+4d,VU,0.4,2017-3
41743,Callorhinchus milii,Elephant Fish,2015,LC,NA,LC,0,2017-3
41745,Centrophorus uyato,Little Gulper Shark,2003,DD,NA,DD,NA,2017-3
41746,Centroscyllium kamoharai,Bareskin Dogfish,2003,DD,NA,DD,NA,2017-3
41747,Centroscymnus coelolepis,Portuguese Dogfish,2003,NT,NA,NT,0.2,2017-3
41749,Centroscymnus owstonii,Roughskin Dogfish,2003,LC,NA,LC,0,2017-3
41752,Cephaloscyllium isabellum,Carpet Shark,2003,LC,NA,LC,0,2017-3
41753,Cephaloscyllium laticeps,Australian Swellshark,2016,LC,NA,LC,0,2017-3
41754,Neophocaena asiaeorientalis,Narrow-ridged Finless Porpoise,2017,EN,A2bcde+3bcde+4bcde,EN,0.6,2017-3
41755,Physeter macrocephalus,Sperm Whale,2008,VU,A1d,VU,0.4,2017-3
41756,Platanista gangetica ssp. gangetica,Ganges River Dolphin,2012,EN,A2abcde+3bcde+4abcde,EN,0.6,2017-3
41758,Platanista gangetica,South Asian River Dolphin,2017,EN,A2abcde+3bcde+4abcde,EN,0.6,2017-3
41759,Mesoplodon perrini,Perrin's Beaked Whale,2008,DD,NA,DD,NA,2017-3
41760,Mesoplodon traversii,Spade-toothed Whale,2008,DD,NA,DD,NA,2017-3
41761,Pontoporia blainvillei Rio Grande do Sul/Uruguay subpopulation,Franciscana,2012,VU,A2d,VU,0.4,2017-3
41762,Delphinus delphis Mediterranean subpopulation,Short-beaked Common Dolphin,2003,EN,A2abc,EN,0.6,2017-3
41772,Sus barbatus,Bearded Pig,2017,VU,A2cd,VU,0.4,2017-3
41791,Chiloscyllium indicum,Ridgebacked Bamboo Shark,2003,NT,NA,NT,0.2,2017-3
41792,Chiloscyllium griseum,Grey Bamboo Shark,2003,NT,NA,NT,0.2,2017-3
41793,Chimaera panthera,Leopard Chimaera,2003,DD,NA,DD,NA,2017-3
41794,Chlamydoselachus anguineus,Frilled Shark,2016,LC,NA,LC,0,2017-3
41795,Cirrhigaleus barbifer,Mandarin Shark,2009,DD,NA,DD,NA,2017-3
41796,Bathytoshia brevicaudata,Short-tail Stingray,2016,LC,NA,LC,0,2017-3
41797,Hemitrygon fluviorum,Estuary Stingray,2016,VU,A2bcd+3cd+4bcd,VU,0.4,2017-3
41798,Deania calcea,Birdbeak Dogfish,2003,LC,NA,LC,0,2017-3
41799,Dipturus innominatus,Smooth Skate,2003,NT,NA,NT,0.2,2017-3
41800,Zearaja nasutus,Rough Skate,2003,LC,NA,LC,0,2017-3
41801,Echinorhinus brucus,Bramble Shark,2003,DD,NA,DD,NA,2017-3
41802,Echinorhinus cookei,Prickly Shark,2003,NT,NA,NT,0.2,2017-3
41804,Etmopterus caudistigmus,Tailspot Lanternshark,2003,LC,NA,LC,0,2017-3
41805,Etmopterus dianthus,Pink Lanternshark,2015,LC,NA,LC,0,2017-3
41806,Etmopterus dislineatus,Lined Lanternshark,2015,LC,NA,LC,0,2017-3
41807,Etmopterus evansi,Blackmouth Lanternshark,2015,LC,NA,LC,0,2017-3
41808,Etmopterus fusus,Pygmy Lanternshark,2015,LC,NA,LC,0,2017-3
41809,Etmopterus pseudosqualiolus,False Pygmy Shark,2003,LC,NA,LC,0,2017-3
41810,Eusphyra blochii,Winghead Shark,2016,EN,A2d+3d,EN,0.6,2017-3
41811,Figaro boardmani,Australian Sawtail Shark,2016,LC,NA,LC,0,2017-3
41812,Galeus gracilis,Slender Sawtail Shark,2016,DD,NA,DD,NA,2017-3
41813,Gogolia filewoodi,Sailback Houndshark,2003,DD,NA,DD,NA,2017-3
41814,Gollum attenuatus,Slender Smoothhound,2003,LC,NA,LC,0,2017-3
41818,Hemiscyllium ocellatum,Epaulette Shark,2015,LC,NA,LC,0,2017-3
41820,Hemiscyllium trispeculare,Speckled Carpetshark,2015,LC,NA,LC,0,2017-3
41821,Hemitriakis abdita,Darksnout Hound Shark,2016,DD,NA,DD,NA,2017-3
41822,Hemitriakis falcata,Sicklefin Hound Shark,2016,LC,NA,LC,0,2017-3
41823,Heptranchias perlo,Sharpnose Sevengill Shark,2003,NT,NA,NT,0.2,2017-3
41824,Heterodontus galeatus,Crested Hornshark,2016,LC,NA,LC,0,2017-3
41825,Heterodontus zebra,Zebra Port Jackson Shark,2003,LC,NA,LC,0,2017-3
41826,Hydrolagus bemisi,Pale Ghostshark,2003,LC,NA,LC,0,2017-3
41827,Hydrolagus novaezealandiae,Dark Ghostshark,2003,LC,NA,LC,0,2017-3
41828,Hypnos monopterygius,Coffin Ray,2015,LC,NA,LC,0,2017-3
41829,Iago garricki,Longnose Hound Shark,2016,LC,NA,LC,0,2017-3
41830,Isistius brasiliensis,Cookie-cutter Shark,2003,LC,NA,LC,0,2017-3
41831,Loxodon macrorhinus,Sliteye Shark,2003,LC,NA,LC,0,2017-3
41832,Mobula eregoodootenkee,Longhorned Pygmy Devil Ray,2003,NT,NA,NT,0.2,2017-3
41833,Mobula japanica,Spinetail Devil Ray,2006,NT,NA,NT,0.2,2017-3
41835,Nebrius ferrugineus,Tawny Nurse Shark,2003,VU,A2abcd+3cd+4abcd,VU,0.4,2017-3
41836,Negaprion acutidens,Sharptooth Lemon Shark,2003,VU,A2abcd+3bcd+4abcd,VU,0.4,2017-3
41837,Orectolobus maculatus,Spotted Wobbegong,2015,LC,NA,LC,0,2017-3
41838,Orectolobus ornatus,Ornate Wobbegong,2015,LC,NA,LC,0,2017-3
41839,Orectolobus wardi,Northern Wobbegong,2015,LC,NA,LC,0,2017-3
41840,Oxynotus bruniensis,Prickly Dogfish,2003,DD,NA,DD,NA,2017-3
41841,Parascyllium collare,Collared Carpetshark,2016,LC,NA,LC,0,2017-3
41842,Parascyllium ferrugineum,Rusty Carpetshark,2016,LC,NA,LC,0,2017-3
41843,Parascyllium sparsimaculatum,Ginger Carpetshark,2015,DD,NA,DD,NA,2017-3
41844,Parascyllium variolatum,Varied Carpetshark,2016,LC,NA,LC,0,2017-3
41845,Parmaturus macmillani,McMillan's Catshark,2003,DD,NA,DD,NA,2017-3
41846,Pristiophorus nudipinnis,Southern Sawshark,2016,LC,NA,LC,0,2017-3
41848,Rhina ancylostoma,Bowmouth Guitarfish,2016,VU,A2bd+3bd+4bd,VU,0.4,2017-3
41849,Glaucostegus typus,Giant Shovelnose Ray,2016,VU,A2bd+3bd+4bd,VU,0.4,2017-3
41850,Rhizoprionodon acutus,Milk Shark,2003,LC,NA,LC,0,2017-3
41851,Rhizoprionodon oligolinx,Grey Sharpnose Shark,2003,LC,NA,LC,0,2017-3
41852,Rhizoprionodon taylori,Australian Sharpnose Shark,2003,LC,NA,LC,0,2017-3
41853,Rhynchobatus australiae,Bottlenose Wedgefish,2003,VU,A2bd+3bd+4bd,VU,0.4,2017-3
41854,Rhynchobatus laevis,Smoothnose Wedgefish,2016,VU,A2bd+3bd+4bd,VU,0.4,2017-3
41855,Scymnodalatias albicauda,Whitetail Dogfish,2003,DD,NA,DD,NA,2017-3
41856,Scymnodalatias sherwoodi,Sherwood's Dogfish,2003,DD,NA,DD,NA,2017-3
41857,Somniosus antarcticus,Southern Sleeper Shark,2003,DD,NA,DD,NA,2017-3
41858,Squaliolus aliae,Smalleye Pygmy Shark,2015,LC,NA,LC,0,2017-3
41859,Squalus megalops,Shortnose Spurdog,2003,DD,NA,DD,NA,2017-3
41860,Squalus melanurus,Blacktailed Spurdog,2003,LC,NA,LC,0,2017-3
41861,Squalus rancureli,Cyrano Spurdog,2003,NT,NA,NT,0.2,2017-3
41862,Squatina australis,Australian Angel Shark,2016,LC,NA,LC,0,2017-3
41863,Squatina tergocellata,Ornate Angel Shark,2016,LC,NA,LC,0,2017-3
41864,Sutorectus tentaculatus,Cobbler Wobbegong,2015,LC,NA,LC,0,2017-3
41866,Trygonorrhina fasciata,Eastern Fiddler Ray,2015,LC,NA,LC,0,2017-3
41867,Typhlonarke aysoni,Blind Electric Ray,2003,DD,NA,DD,NA,2017-3
41871,Centrophorus squamosus,Leafscale Gulper Shark,2003,VU,A2bd+3bd+4bd,VU,0.4,2017-3
41872,Chiloscyllium punctatum,Grey Carpetshark,2016,NT,NA,NT,0.2,2017-3
41873,Eucrossorhinus dasypogon,Tasselled Wobbegong,2015,LC,NA,LC,0,2017-3
41874,Hemipristis elongata,Snaggletooth Shark,2016,VU,A2bd+3bd,VU,0.4,2017-3
41875,Hemiscyllium hallstromi,Papuan Epaulette Shark,2016,VU,B1ab(iii),VU,0.4,2017-3
41876,Odontaspis ferox,Smalltooth Sand Tiger,2016,VU,A2bd,VU,0.4,2017-3
