iucn_sid,habs,deep_ok
22694313,"10.1, 10.2, 12.1, 12.2, 12.3, 12.3, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694317,"9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694321,"12.1, 12.1, 12.2, 12.2, 12.3, 12.3, 12.4, 12.4, 12.6, 12.6, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694324,"12.1, 12.2, 12.2, 12.3, 12.3, 12.6, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694329,"12.1, 12.2, 12.3, 12.6, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694334,"12.1, 12.1, 12.6, 12.6, 9.1, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694337,"12.1, 12.1, 12.2, 12.2, 12.3, 12.6, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694340,"12.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694343,"12.1, 12.2, 12.3, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694346,"12.1, 12.1, 12.6, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694357,"12.1, 12.2, 12.3, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694362,"12.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694373,"10.1, 10.1, 10.2, 10.2, 12.2, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694379,"12.1, 12.1, 12.2, 12.2, 12.3, 12.3, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694384,"9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694387,"12.1, 12.2, 12.3, 12.6, 9.1, 9.1",FALSE
22694393,"12.1, 12.2, 12.3, 12.4, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694413,"12.1, 12.2, 12.3, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694417,"12.5, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694420,"12.1, 12.2, 12.3, 12.5, 12.6, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694428,"12.1, 12.2, 12.3, 12.6, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694432,"9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694436,"12.5, 9.1",FALSE
22694443,"12.5, 9.1, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694447,9.1,FALSE
22694452,"12.2, 12.3, 9.1",FALSE
22694455,"12.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694462,"10.1, 10.2, 12.1, 12.2, 12.3, 12.4, 9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694469,"10.1, 10.2, 12.2, 12.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694473,"10.1, 12.1, 12.2, 9.1",TRUE
22694476,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694479,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694493,"12.1, 12.3, 12.6, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694497,"10.1, 10.1, 10.2, 10.2, 12.1, 12.2, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694502,"10.1, 10.1, 9.1, 9.1",TRUE
22694524,"12.5, 12.5, 9.1, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694537,"12.4, 9.1",FALSE
22694542,"12.2, 12.5, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694552,"12.2, 12.2, 12.4, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694561,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 12.2, 9.1, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694571,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 12.2, 9.1, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694585,"12.2, 12.3, 12.4, 9.1, 9.5",FALSE
22694591,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 10.1, 10.2, 12.1, 12.2, 12.2, 12.3, 12.4, 9.1, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694601,"9.8.1, 9.8.1, 9.8.2, 9.8.2, 9.8.3, 9.8.3, 9.8.4, 9.8.4, 9.8.5, 9.8.5, 9.8.6, 9.8.6, 10.1, 10.1, 10.2, 10.2, 12.2, 12.5, 9.1, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694607,"12.1, 12.2, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694612,"9.8.1, 9.8.1, 9.8.2, 9.8.2, 9.8.3, 9.8.3, 9.8.4, 9.8.4, 9.8.5, 9.8.5, 9.8.6, 9.8.6, 12.1, 12.1, 12.2, 12.2, 12.6, 12.6, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694618,"12.1, 12.2, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694623,"12.1, 12.2, 12.3, 9.1, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694629,"12.2, 12.3, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694635,"12.1, 12.3, 12.6, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694641,"9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694646,"9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694651,"12.5, 12.5, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694656,"9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694666,"12.1, 12.1, 12.2, 12.2, 12.3, 12.3, 12.4, 12.4, 12.6, 12.6, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694673,"12.5, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694685,"12.2, 9.1",FALSE
22694691,"12.2, 12.3, 9.1, 9.1",FALSE
22694699,"12.1, 12.1, 12.2, 12.2, 12.3, 12.3, 12.4, 12.4, 9.1, 9.1, 9.1, 9.1",FALSE
22694705,"9.8.1, 9.8.1, 9.8.2, 9.8.2, 9.8.3, 9.8.3, 9.8.4, 9.8.4, 9.8.5, 9.8.5, 9.8.6, 9.8.6, 12.1, 12.2, 12.3, 9.1, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694716,"10.1, 12.2, 12.3, 9.1, 9.1",TRUE
22694722,"12.1, 12.2, 12.3, 12.6, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694730,"10.1, 10.1, 10.2, 10.2, 12.1, 12.2, 12.3, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694740,"10.1, 10.1, 10.2, 10.2, 12.1, 12.2, 12.3, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694750,"12.3, 9.1",FALSE
22694764,"12.5, 12.5",FALSE
22694782,"12.1, 12.6",FALSE
22694787,"10.1, 10.2, 9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694791,"12.1, 12.2, 12.3, 12.6, 9.1",FALSE
22694794,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694799,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694805,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694821,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694830,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 12.1, 12.6, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22694834,"12.1, 12.1, 12.2, 12.2, 12.6, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22694837,"10.1, 10.1, 10.2, 10.2, 12.1, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694841,"10.1, 10.1, 10.2, 10.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694847,"10.1, 10.1, 10.2, 10.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694852,"10.1, 10.2, 12.1, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694856,"10.1, 10.2, 12.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694861,"10.1, 10.2, 12.1, 12.6, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694864,"10.1, 10.2, 12.1, 12.1, 12.6, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694867,"10.1, 10.2, 12.1, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694870,"10.1, 9.1",TRUE
22694875,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694887,"10.1, 9.1",TRUE
22694896,"10.1, 10.2, 12.1, 12.6, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694899,"10.1, 9.1",TRUE
22694903,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694906,"10.1, 10.2, 12.1, 12.6, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694915,"10.1, 10.2, 12.1, 12.6, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694918,"10.1, 10.2, 12.1, 12.6, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694921,"10.1, 10.2, 12.1, 12.6, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694924,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694927,"10.1, 10.1, 9.1, 9.1",TRUE
22694931,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22694934,"10.1, 10.1, 10.2, 10.2, 12.1, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22694938,"9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22695021,12.4,FALSE
22695036,"12.4, 12.4",FALSE
22695091,"9.1, 9.1",FALSE
22695094,"12.1, 12.2, 12.3, 12.6, 9.1",FALSE
22695097,"12.1, 12.2, 12.3, 9.1",FALSE
22695105,"12.1, 12.2, 12.3",FALSE
22695115,"9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22695121,"12.1, 9.1",FALSE
22695137,"12.1, 12.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22695144,"12.1, 12.1, 12.2, 12.2, 12.3, 12.3, 12.6, 12.6, 9.1, 9.1",FALSE
22695147,"12.1, 12.1, 12.2, 12.2, 12.3, 12.3, 9.1, 9.1",FALSE
22695163,9.1,FALSE
22695293,9.1,FALSE
22695344,12.5,FALSE
22695363,"12.5, 12.5",FALSE
22695613,"12.1, 12.2",FALSE
22695909,"12.1, 12.6",FALSE
22696247,"12.1, 12.6",FALSE
22696354,12.4,FALSE
22696391,"12.1, 12.2, 12.3",FALSE
22696453,12.5,FALSE
22696495,12.4,FALSE
22696545,"9.1, 9.1",FALSE
22696589,"12.5, 12.5, 9.1, 9.1",FALSE
22696596,"9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22696599,"9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696602,"9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696606,"9.1, 9.1",FALSE
22696610,"9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696628,9.1,FALSE
22696637,"10.1, 10.1, 10.2, 10.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22696641,"10.1, 10.1, 10.2, 10.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22696645,"10.1, 10.1, 10.2, 10.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22696649,"10.1, 9.1",TRUE
22696657,"10.1, 10.1, 10.2, 10.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22696668,"10.1, 9.1",TRUE
22696675,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22696683,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22696686,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22696694,"10.1, 10.1, 10.2, 10.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22696698,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22696705,9.1,FALSE
22696712,9.1,FALSE
22696719,9.1,FALSE
22696725,"9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696730,"12.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696743,"9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696750,12.1,FALSE
22696753,"9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22696756,"12.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696766,"12.1, 9.1",FALSE
22696770,"12.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696773,"9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696776,"9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22696779,"9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696782,"9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696788,9.1,FALSE
22696792,"9.1, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22696799,"12.1, 12.1, 12.6, 12.6, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22696802,"12.2, 9.1, 9.1",FALSE
22696806,"12.1, 9.1",FALSE
22696810,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22696813,"12.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22696840,9.1,FALSE
22696846,"10.1, 9.1",TRUE
22696853,"12.1, 12.6, 9.1",FALSE
22696861,"12.1, 12.6, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696869,"12.1, 12.6, 9.1",FALSE
22696876,9.1,FALSE
22696883,"9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22696887,"12.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696894,"12.1, 12.1, 12.6, 12.6, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",FALSE
22696898,"12.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696901,"12.1, 12.6, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22696907,"12.1, 9.1",FALSE
22696916,"12.1, 12.1, 12.2, 12.3, 12.3, 12.4, 12.4, 12.6, 12.6",FALSE
22696926,"12.4, 9.1",FALSE
22696931,"12.1, 12.1, 12.2, 12.2, 12.3, 12.3, 12.4, 12.4",FALSE
22696938,"9.8.1, 9.8.1, 9.8.2, 9.8.2, 9.8.3, 9.8.3, 9.8.4, 9.8.4, 9.8.5, 9.8.5, 9.8.6, 9.8.6, 12.1, 12.1, 12.2, 12.2, 12.3, 12.3, 12.4, 12.4, 12.5, 12.5, 12.6, 12.6, 9.1, 9.1",FALSE
22696944,"12.5, 12.5",FALSE
22696974,"12.5, 12.5",FALSE
22696977,"12.1, 12.1, 12.4",FALSE
22696980,"9.8.1, 9.8.1, 9.8.2, 9.8.2, 9.8.3, 9.8.3, 9.8.4, 9.8.4, 9.8.5, 9.8.5, 9.8.6, 9.8.6, 12.1, 12.1, 12.2, 12.3, 12.4, 12.4, 12.6, 12.6, 9.1, 9.1",FALSE
22696993,"12.4, 12.4, 12.5, 12.5, 9.1, 9.1",FALSE
22696998,"12.4, 12.4",FALSE
22697008,"9.1, 9.1",FALSE
22697012,"12.4, 9.1",FALSE
22697017,"9.1, 9.1",FALSE
22697028,"12.4, 9.1",FALSE
22697031,"12.4, 12.4",FALSE
22697037,"12.2, 12.2, 12.4, 12.4",FALSE
22697043,"12.4, 12.4",FALSE
22697123,"9.1, 9.1",FALSE
22697128,12.4,FALSE
22697133,"12.5, 12.5",FALSE
22697143,9.1,FALSE
22697203,"12.5, 12.5",FALSE
22697211,12.5,FALSE
22697219,"9.1, 9.1",FALSE
22697314,12.5,FALSE
22697334,"12.4, 12.4, 9.1, 9.1",FALSE
22697353,12.5,FALSE
22697360,"9.1, 9.1",FALSE
22697365,"12.4, 9.1",FALSE
22697369,"12.4, 9.1",FALSE
22697510,"12.4, 12.4, 12.6, 12.6",FALSE
22697516,"12.5, 12.5",FALSE
22697519,"9.1, 9.1",FALSE
22697555,"9.1, 9.1",FALSE
22697561,"9.1, 9.1",FALSE
22697564,9.1,FALSE
22697568,12.4,FALSE
22697590,"12.4, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22697595,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 12.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22697599,9.1,FALSE
22697608,"12.2, 12.3, 9.1, 9.1",FALSE
22697611,9.1,FALSE
22697619,"10.1, 10.1, 10.2, 10.2, 12.1, 12.1, 12.2, 12.2, 12.3, 12.3, 9.1, 9.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22697641,"12.1, 12.2, 12.3",FALSE
22697648,"12.5, 12.5",FALSE
22697654,"12.4, 12.4",FALSE
22697702,"12.5, 9.1",FALSE
22697713,"12.4, 12.5, 12.7",FALSE
22697724,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22697728,"10.1, 9.1",TRUE
22697733,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22697738,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22697742,"10.1, 10.2, 9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22697748,"10.1, 10.1, 10.2, 10.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7",TRUE
22697752,"10.1, 10.1, 10.2, 10.2, 12.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7",TRUE
22697755,"10.1, 10.1, 10.2, 10.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22697758,"10.1, 10.1, 10.2, 10.2, 12.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22697761,"10.1, 10.1, 10.2, 10.2, 12.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22697776,"10.1, 10.1, 12.1, 9.1, 9.1",TRUE
22697782,"10.1, 10.1, 9.1, 9.1",TRUE
22697789,"10.1, 10.1, 12.1, 9.1, 9.1",TRUE
22697793,"10.1, 10.1, 10.2, 10.2, 12.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22697797,"10.1, 10.2, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22697800,"10.1, 9.1",TRUE
22697805,"10.1, 10.2, 12.1, 12.2, 9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",TRUE
22697810,"10.1, 10.1, 12.1, 12.3, 9.1, 9.1",TRUE
22697817,"10.1, 12.1, 12.2, 12.3, 12.6, 15.11, 9.1, 9.1",TRUE
22697822,"10.1, 10.1, 12.2, 9.1, 9.1",TRUE
22697825,"10.1, 12.1, 12.2, 12.3, 12.4, 12.5, 9.1",TRUE
22697829,"9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22697834,"9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22697839,"9.1, 9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22697842,"9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22697847,"9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.7, 9.9",FALSE
22697852,"10.1, 10.1, 10.2, 10.2, 12.1, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22697859,"10.1, 10.1, 10.2, 10.2, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22697866,"10.1, 10.1, 10.2, 10.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
22697870,"10.1, 10.1, 10.2, 10.2, 9.1, 9.1, 9.2, 9.2, 9.3, 9.3, 9.4, 9.4, 9.5, 9.5, 9.7, 9.7, 9.9, 9.9",TRUE
