wdpa_category,cell_id,mpa_pct
6,3488607,1
6,3488608,1
6,3488609,1
6,3488610,1
6,3488611,1
6,3488612,1
6,3488613,1
6,3488614,1
6,3488615,1
6,3488616,1
6,3488617,1
6,3488618,1
6,3488619,1
6,3488620,1
6,3488621,1
6,3488622,1
6,3488623,1
6,3488624,1
6,3488625,0.8920863309352518
6,3488626,0.31654676258992803
6,3492173,0.2158273381294964
6,3492174,0.7714285714285715
6,3492175,1
6,3492176,1
6,3492177,1
6,3492178,1
6,3492179,1
6,3492180,1
6,3492181,1
6,3492182,1
6,3492183,1
6,3492184,1
6,3492185,1
6,3492186,1
6,3492187,1
6,3492188,1
6,3492189,1
6,3492190,1
6,3492191,1
6,3492192,1
6,3492193,1
6,3492194,1
6,3492195,1
6,3492196,1
6,3492197,1
6,3492198,1
6,3492199,1
6,3492200,1
6,3492201,1
6,3492202,1
6,3492203,1
6,3492204,1
6,3492205,1
6,3492206,1
6,3492207,1
6,3492208,1
6,3492209,1
6,3492210,1
6,3492211,1
6,3492212,1
6,3492213,1
6,3492214,1
6,3492215,1
6,3492216,1
6,3492217,1
6,3492218,1
6,3492219,1
6,3492220,1
6,3492221,1
6,3492222,1
6,3492223,1
6,3492224,1
6,3492225,1
6,3492226,1
6,3492227,0.681159420289855
6,3492228,0.11510791366906474
6,3495771,0.07194244604316548
6,3495772,0.618705035971223
6,3495773,1
6,3495774,1
6,3495775,1
6,3495776,1
6,3495777,1
6,3495778,1
6,3495779,1
6,3495780,1
6,3495781,1
6,3495782,1
6,3495783,1
6,3495784,1
6,3495785,1
6,3495786,1
6,3495787,1
6,3495788,1
6,3495789,1
6,3495790,1
6,3495791,1
6,3495792,1
6,3495793,1
6,3495794,1
6,3495795,1
6,3495796,1
6,3495797,1
6,3495798,1
6,3495799,1
6,3495800,1
6,3495801,1
6,3495802,1
6,3495803,1
6,3495804,1
6,3495805,1
6,3495806,1
6,3495807,1
6,3495808,1
6,3495809,1
6,3495810,1
6,3495811,1
6,3495812,1
6,3495813,1
6,3495814,1
6,3495815,1
6,3495816,1
6,3495817,1
6,3495818,1
6,3495819,1
6,3495820,1
6,3495821,1
6,3495822,1
6,3495823,1
6,3495824,1
6,3495825,1
6,3495826,1
6,3495827,1
6,3495828,0.9565217391304348
6,3495829,0.4532374100719424
6,3495830,0.014388489208633093
6,3499370,0.3115942028985507
6,3499371,0.9208633093525179
6,3499372,1
6,3499373,1
6,3499374,1
6,3499375,1
6,3499376,1
6,3499377,1
6,3499378,1
6,3499379,1
6,3499380,1
6,3499381,1
6,3499382,1
6,3499383,1
6,3499384,1
6,3499385,1
6,3499386,1
6,3499387,1
6,3499388,1
6,3499389,1
6,3499390,1
6,3499391,1
6,3499392,1
6,3499393,1
6,3499394,1
6,3499395,1
6,3499396,1
6,3499397,1
6,3499398,1
6,3499399,1
6,3499400,1
6,3499401,1
6,3499402,1
6,3499403,1
6,3499404,1
6,3499405,1
6,3499406,1
6,3499407,1
6,3499408,1
6,3499409,1
6,3499410,1
6,3499411,1
6,3499412,1
6,3499413,1
6,3499414,1
6,3499415,1
6,3499416,1
6,3499417,1
6,3499418,1
6,3499419,1
6,3499420,1
6,3499421,1
6,3499422,1
6,3499423,1
6,3499424,1
6,3499425,1
6,3499426,1
6,3499427,1
6,3499428,1
6,3499429,1
6,3499430,0.8129496402877697
6,3499431,0.2446043165467626
6,3502968,0.039999999999999994
6,3502969,0.5704697986577181
6,3502970,0.993288590604027
6,3502971,1
6,3502972,1
6,3502973,1
6,3502974,1
6,3502975,1
6,3502976,1
6,3502977,1
6,3502978,1
6,3502979,1
6,3502980,1
6,3502981,1
6,3502982,1
6,3502983,1
6,3502984,1
6,3502985,1
6,3502986,1
6,3502987,1
6,3502988,1
6,3502989,1
6,3502990,1
6,3502991,1
6,3502992,1
6,3502993,1
6,3502994,1
6,3502995,1
6,3502996,1
6,3502997,1
6,3502998,1
6,3502999,1
6,3503000,1
6,3503001,1
6,3503002,1
6,3503003,1
6,3503004,1
6,3503005,1
6,3503006,1
6,3503007,1
6,3503008,1
6,3503009,1
6,3503010,1
6,3503011,1
6,3503012,1
6,3503013,1
6,3503014,1
6,3503015,1
6,3503016,1
6,3503017,1
6,3503018,1
6,3503019,1
6,3503020,1
6,3503021,1
6,3503022,1
6,3503023,1
6,3503024,1
6,3503025,1
6,3503026,1
6,3503027,1
6,3503028,1
6,3503029,1
6,3503030,1
6,3503031,0.9933333333333332
6,3503032,0.6466666666666666
6,3503033,0.020270270270270268
6,3506541,0.06474820143884892
6,3506542,0.07857142857142857
6,3506543,0.07971014492753623
6,3506544,0.007246376811594203
6,3506567,0.08695652173913043
6,3506568,0.7769784172661871
6,3506569,1
6,3506570,1
6,3506571,1
6,3506572,1
6,3506573,1
6,3506574,1
6,3506575,1
6,3506576,1
6,3506577,1
6,3506578,1
6,3506579,1
6,3506580,1
6,3506581,1
6,3506582,1
6,3506583,1
6,3506584,1
6,3506585,1
6,3506586,1
6,3506587,1
6,3506588,1
6,3506589,1
6,3506590,1
6,3506591,1
6,3506592,1
6,3506593,1
6,3506594,1
6,3506595,1
6,3506596,1
6,3506597,1
6,3506598,1
6,3506599,1
6,3506600,1
6,3506601,1
6,3506602,1
6,3506603,1
6,3506604,1
6,3506605,1
6,3506606,1
6,3506607,1
6,3506608,1
6,3506609,1
6,3506610,1
6,3506611,1
6,3506612,1
6,3506613,1
6,3506614,1
6,3506615,1
6,3506616,1
6,3506617,1
6,3506618,1
6,3506619,1
6,3506620,1
6,3506621,1
6,3506622,1
6,3506623,1
6,3506624,1
6,3506625,1
6,3506626,1
6,3506627,1
6,3506628,1
6,3506629,1
6,3506630,1
6,3506631,1
6,3506632,0.9071428571428571
6,3510134,0.08571428571428572
6,3510135,0.31654676258992803
6,3510136,0.5109489051094891
6,3510137,0.6785714285714285
6,3510138,0.8129496402877697
6,3510139,0.9197080291970803
6,3510140,1
6,3510141,1
6,3510142,1
6,3510143,1
6,3510144,1
6,3510145,0.948905109489051
6,3510146,0.8428571428571427
6,3510147,0.7194244604316546
6,3510148,0.5547445255474452
6,3510149,0.37142857142857144
6,3510150,0.1366906474820144
6,3510166,0.12318840579710146
6,3510167,0.8571428571428571
6,3510168,1
6,3510169,1
6,3510170,1
6,3510171,1
6,3510172,1
6,3510173,1
6,3510174,1
6,3510175,1
6,3510176,1
6,3510177,1
6,3510178,1
6,3510179,1
6,3510180,1
6,3510181,1
6,3510182,1
6,3510183,1
6,3510184,1
6,3510185,1
6,3510186,1
6,3510187,1
6,3510188,1
6,3510189,1
6,3510190,1
6,3510191,1
6,3510192,1
6,3510193,1
6,3510194,1
6,3510195,1
6,3510196,1
6,3510197,1
6,3510198,1
6,3510199,1
6,3510200,1
6,3510201,1
6,3510202,1
6,3510203,1
6,3510204,1
6,3510205,1
6,3510206,1
6,3510207,1
6,3510208,1
6,3510209,1
6,3510210,1
6,3510211,1
6,3510212,1
6,3510213,1
6,3510214,1
6,3510215,1
6,3510216,1
6,3510217,1
6,3510218,1
6,3510219,1
6,3510220,1
6,3510221,1
6,3510222,1
6,3510223,1
6,3510224,1
6,3510225,1
6,3510226,1
6,3510227,1
6,3510228,1
6,3510229,1
6,3510230,1
6,3510231,1
6,3510232,0.6884057971014492
6,3513731,0.2043795620437956
6,3513732,0.5251798561151079
6,3513733,0.8214285714285714
6,3513734,1
6,3513735,1
6,3513736,1
6,3513737,1
6,3513738,1
6,3513739,1
6,3513740,1
6,3513741,1
6,3513742,1
6,3513743,1
6,3513744,1
6,3513745,1
6,3513746,1
6,3513747,1
6,3513748,1
6,3513749,1
6,3513750,1
6,3513751,0.8785714285714286
6,3513752,0.6058394160583941
6,3513753,0.2589928057553957
6,3513754,0.014285714285714285
6,3513765,0.12318840579710146
6,3513766,0.8723404255319148
6,3513767,1
6,3513768,1
6,3513769,1
6,3513770,1
6,3513771,1
6,3513772,1
6,3513773,1
6,3513774,1
6,3513775,1
6,3513776,1
6,3513777,1
6,3513778,1
6,3513779,1
6,3513780,1
6,3513781,1
6,3513782,1
6,3513783,1
6,3513784,1
6,3513785,1
6,3513786,1
6,3513787,1
6,3513788,1
6,3513789,1
6,3513790,1
6,3513791,1
6,3513792,1
6,3513793,1
6,3513794,1
6,3513795,1
6,3513796,1
6,3513797,1
6,3513798,1
6,3513799,1
6,3513800,1
6,3513801,1
6,3513802,1
6,3513803,1
6,3513804,1
6,3513805,1
6,3513806,1
6,3513807,1
6,3513808,1
6,3513809,1
6,3513810,1
6,3513811,1
6,3513812,1
6,3513813,1
6,3513814,1
6,3513815,1
6,3513816,1
6,3513817,1
6,3513818,1
6,3513819,1
6,3513820,1
6,3513821,1
6,3513822,1
6,3513823,1
6,3513824,1
6,3513825,1
6,3513826,1
6,3513827,1
6,3513828,1
6,3513829,1
6,3513830,1
6,3513831,1
6,3513832,0.46428571428571425
6,3517328,0.057971014492753624
6,3517329,0.43478260869565216
6,3517330,0.8428571428571427
6,3517331,1
6,3517332,1
6,3517333,1
6,3517334,1
6,3517335,1
6,3517336,1
6,3517337,1
6,3517338,1
6,3517339,1
6,3517340,1
6,3517341,1
6,3517342,1
6,3517343,1
6,3517344,1
6,3517345,1
6,3517346,1
6,3517347,1
6,3517348,1
6,3517349,1
6,3517350,1
6,3517351,1
6,3517352,1
6,3517353,1
6,3517354,0.8978102189781021
6,3517355,0.5177304964539007
6,3517356,0.10144927536231883
6,3517364,0.08571428571428572
6,3517365,0.856115107913669
6,3517366,1
6,3517367,1
6,3517368,1
6,3517369,1
6,3517370,1
6,3517371,1
6,3517372,1
6,3517373,1
6,3517374,1
6,3517375,1
6,3517376,1
6,3517377,1
6,3517378,1
6,3517379,1
6,3517380,1
6,3517381,1
6,3517382,1
6,3517383,1
6,3517384,1
6,3517385,1
6,3517386,1
6,3517387,1
6,3517388,1
6,3517389,1
6,3517390,1
6,3517391,1
6,3517392,1
6,3517393,1
6,3517394,1
6,3517395,1
6,3517396,1
6,3517397,1
6,3517398,1
6,3517399,1
6,3517400,1
6,3517401,1
6,3517402,1
6,3517403,1
6,3517404,1
6,3517405,1
6,3517406,1
6,3517407,1
6,3517408,1
6,3517409,1
6,3517410,1
6,3517411,1
6,3517412,1
6,3517413,1
6,3517414,1
6,3517415,1
6,3517416,1
6,3517417,1
6,3517418,1
6,3517419,1
6,3517420,1
6,3517421,1
6,3517422,1
6,3517423,1
6,3517424,1
6,3517425,1
6,3517426,1
6,3517427,1
6,3517428,1
6,3517429,1
6,3517430,1
6,3517431,1
6,3517432,0.2391304347826087
6,3520926,0.1081081081081081
6,3520927,0.5496688741721854
6,3520928,0.9463087248322148
6,3520929,1
6,3520930,1
6,3520931,1
6,3520932,1
6,3520933,1
6,3520934,1
6,3520935,1
6,3520936,1
6,3520937,1
6,3520938,1
6,3520939,1
6,3520940,1
6,3520941,1
6,3520942,1
6,3520943,1
6,3520944,1
6,3520945,1
6,3520946,1
6,3520947,1
6,3520948,1
6,3520949,1
6,3520950,1
6,3520951,1
6,3520952,1
6,3520953,1
6,3520954,1
6,3520955,1
6,3520956,0.980132450331126
6,3520957,0.6308724832214765
6,3520958,0.17567567567567566
6,3520963,0.04697986577181208
6,3520964,0.7972972972972973
6,3520965,1
6,3520966,1
6,3520967,1
6,3520968,1
6,3520969,1
6,3520970,1
6,3520971,1
6,3520972,1
6,3520973,1
6,3520974,1
6,3520975,1
6,3520976,1
6,3520977,1
6,3520978,1
6,3520979,1
6,3520980,1
6,3520981,1
6,3520982,1
6,3520983,1
6,3520984,1
6,3520985,1
6,3520986,1
6,3520987,1
6,3520988,1
6,3520989,1
6,3520990,1
6,3520991,1
6,3520992,1
6,3520993,1
6,3520994,1
6,3520995,1
6,3520996,1
6,3520997,1
6,3520998,1
6,3520999,1
6,3521000,1
6,3521001,1
6,3521002,1
6,3521003,1
6,3521004,1
6,3521005,1
6,3521006,1
6,3521007,1
6,3521008,1
6,3521009,1
6,3521010,1
6,3521011,1
6,3521012,1
6,3521013,1
6,3521014,1
6,3521015,1
6,3521016,1
6,3521017,1
6,3521018,1
6,3521019,1
6,3521020,1
6,3521021,1
6,3521022,1
6,3521023,1
6,3521024,1
6,3521025,1
6,3521026,1
6,3521027,1
6,3521028,1
6,3521029,1
6,3521030,1
6,3521031,0.9731543624161074
6,3521032,0.03333333333333333
6,3524524,0.04285714285714286
6,3524525,0.5182481751824818
6,3524526,0.9637681159420289
6,3524527,1
6,3524528,1
6,3524529,1
6,3524530,1
6,3524531,1
6,3524532,1
6,3524533,1
6,3524534,1
6,3524535,1
6,3524536,1
6,3524537,1
6,3524538,1
6,3524539,1
6,3524540,1
6,3524541,1
6,3524542,1
6,3524543,1
6,3524544,1
6,3524545,1
6,3524546,1
6,3524547,1
6,3524548,1
6,3524549,1
6,3524550,1
6,3524551,1
6,3524552,1
6,3524553,1
6,3524554,1
6,3524555,1
6,3524556,1
6,3524557,1
6,3524558,0.9927007299270073
6,3524559,0.6241134751773049
6,3524560,0.08695652173913043
6,3524563,0.6642857142857143
6,3524564,1
6,3524565,1
6,3524566,1
6,3524567,1
6,3524568,1
6,3524569,1
6,3524570,1
6,3524571,1
6,3524572,1
6,3524573,1
6,3524574,1
6,3524575,1
6,3524576,1
6,3524577,1
6,3524578,1
6,3524579,1
6,3524580,1
6,3524581,1
6,3524582,1
6,3524583,1
6,3524584,1
6,3524585,1
6,3524586,1
6,3524587,1
6,3524588,1
6,3524589,1
6,3524590,1
6,3524591,1
6,3524592,1
6,3524593,1
6,3524594,1
6,3524595,1
6,3524596,1
6,3524597,1
6,3524598,1
6,3524599,1
6,3524600,1
6,3524601,1
6,3524602,1
6,3524603,1
6,3524604,1
6,3524605,1
6,3524606,1
6,3524607,1
6,3524608,1
6,3524609,1
6,3524610,1
6,3524611,1
6,3524612,1
6,3524613,1
6,3524614,1
6,3524615,1
6,3524616,1
6,3524617,1
6,3524618,1
6,3524619,1
6,3524620,1
6,3524621,1
6,3524622,1
6,3524623,1
6,3524624,1
6,3524625,1
6,3524626,1
6,3524627,1
6,3524628,1
6,3524629,1
6,3524630,1
6,3524631,0.762589928057554
6,3528123,0.2785714285714286
6,3528124,0.875912408759124
6,3528125,1
6,3528126,1
6,3528127,1
6,3528128,1
6,3528129,1
6,3528130,1
6,3528131,1
6,3528132,1
6,3528133,1
6,3528134,1
6,3528135,1
6,3528136,1
6,3528137,1
6,3528138,1
6,3528139,1
6,3528140,1
6,3528141,1
6,3528142,1
6,3528143,1
6,3528144,1
6,3528145,1
6,3528146,1
6,3528147,1
6,3528148,1
6,3528149,1
6,3528150,1
6,3528151,1
6,3528152,1
6,3528153,1
6,3528154,1
6,3528155,1
6,3528156,1
6,3528157,1
6,3528158,1
6,3528159,1
6,3528160,0.9343065693430657
6,3528161,0.3669064748201439
6,3528162,0.40287769784172656
6,3528163,1
6,3528164,1
6,3528165,1
6,3528166,1
6,3528167,1
6,3528168,1
6,3528169,1
6,3528170,1
6,3528171,1
6,3528172,1
6,3528173,1
6,3528174,1
6,3528175,1
6,3528176,1
6,3528177,1
6,3528178,1
6,3528179,1
6,3528180,1
6,3528181,1
6,3528182,1
6,3528183,1
6,3528184,1
6,3528185,1
6,3528186,1
6,3528187,1
6,3528188,1
6,3528189,1
6,3528190,1
6,3528191,1
6,3528192,1
6,3528193,1
6,3528194,1
6,3528195,1
6,3528196,1
6,3528197,1
6,3528198,1
6,3528199,1
6,3528200,1
6,3528201,1
6,3528202,1
6,3528203,1
6,3528204,1
6,3528205,1
6,3528206,1
6,3528207,1
6,3528208,1
6,3528209,1
6,3528210,1
6,3528211,1
6,3528212,1
6,3528213,1
6,3528214,1
6,3528215,1
6,3528216,1
6,3528217,1
6,3528218,1
6,3528219,1
6,3528220,1
6,3528221,1
6,3528222,1
6,3528223,1
6,3528224,1
6,3528225,1
6,3528226,1
6,3528227,1
6,3528228,1
6,3528229,1
6,3528230,1
6,3528231,0.5289855072463767
6,3531721,0.043478260869565216
6,3531722,0.6115107913669064
6,3531723,1
6,3531724,1
6,3531725,1
6,3531726,1
6,3531727,1
6,3531728,1
6,3531729,1
6,3531730,1
6,3531731,1
6,3531732,1
6,3531733,1
6,3531734,1
6,3531735,1
6,3531736,1
6,3531737,1
6,3531738,1
6,3531739,1
6,3531740,1
6,3531741,1
6,3531742,1
6,3531743,1
6,3531744,1
6,3531745,1
6,3531746,1
6,3531747,1
6,3531748,1
6,3531749,1
6,3531750,1
6,3531751,1
6,3531752,1
6,3531753,1
6,3531754,1
6,3531755,1
6,3531756,1
6,3531757,1
6,3531758,1
6,3531759,1
6,3531760,1
6,3531761,1
6,3531762,0.9856115107913669
6,3531763,1
6,3531764,1
6,3531765,1
6,3531766,1
6,3531767,1
6,3531768,1
6,3531769,1
6,3531770,1
6,3531771,1
6,3531772,1
6,3531773,1
6,3531774,1
6,3531775,1
6,3531776,1
6,3531777,1
6,3531778,1
6,3531779,1
6,3531780,1
6,3531781,1
6,3531782,1
6,3531783,1
6,3531784,1
6,3531785,1
6,3531786,1
6,3531787,1
6,3531788,1
6,3531789,1
6,3531790,1
6,3531791,1
6,3531792,1
6,3531793,1
6,3531794,1
6,3531795,1
6,3531796,1
6,3531797,1
6,3531798,1
6,3531799,1
6,3531800,1
6,3531801,1
6,3531802,1
6,3531803,1
6,3531804,1
6,3531805,1
6,3531806,1
6,3531807,1
6,3531808,1
6,3531809,1
6,3531810,1
6,3531811,1
6,3531812,1
6,3531813,1
6,3531814,1
6,3531815,1
6,3531816,1
6,3531817,1
6,3531818,1
6,3531819,1
6,3531820,1
6,3531821,1
6,3531822,1
6,3531823,1
6,3531824,1
6,3531825,1
6,3531826,1
6,3531827,1
6,3531828,1
6,3531829,1
6,3531830,1
6,3531831,0.2928571428571428
6,3535320,0.043478260869565216
6,3535321,0.8489208633093525
6,3535322,1
6,3535323,1
6,3535324,1
6,3535325,1
6,3535326,1
6,3535327,1
6,3535328,1
6,3535329,1
6,3535330,1
6,3535331,1
6,3535332,1
6,3535333,1
6,3535334,1
6,3535335,1
6,3535336,1
6,3535337,1
6,3535338,1
6,3535339,1
6,3535340,1
6,3535341,1
6,3535342,1
6,3535343,1
6,3535344,1
6,3535345,1
6,3535346,1
6,3535347,1
6,3535348,1
6,3535349,1
6,3535350,1
6,3535351,1
6,3535352,1
6,3535353,1
6,3535354,1
6,3535355,1
6,3535356,1
6,3535357,1
6,3535358,1
6,3535359,1
6,3535360,1
6,3535361,1
6,3535362,1
6,3535363,1
6,3535364,1
6,3535365,1
6,3535366,1
6,3535367,1
6,3535368,1
6,3535369,1
6,3535370,1
6,3535371,1
6,3535372,1
6,3535373,1
6,3535374,1
6,3535375,1
6,3535376,1
6,3535377,1
6,3535378,1
6,3535379,1
6,3535380,1
6,3535381,1
6,3535382,1
6,3535383,1
6,3535384,1
6,3535385,1
6,3535386,1
6,3535387,1
6,3535388,1
6,3535389,1
6,3535390,1
6,3535391,1
6,3535392,1
6,3535393,1
6,3535394,1
6,3535395,1
6,3535396,1
6,3535397,1
6,3535398,1
6,3535399,1
6,3535400,1
6,3535401,1
6,3535402,1
6,3535403,1
6,3535404,1
6,3535405,1
6,3535406,1
6,3535407,1
6,3535408,1
6,3535409,1
6,3535410,1
6,3535411,1
6,3535412,1
6,3535413,1
6,3535414,1
6,3535415,1
6,3535416,1
6,3535417,1
6,3535418,1
6,3535419,1
6,3535420,1
6,3535421,1
6,3535422,1
6,3535423,1
6,3535424,1
6,3535425,1
6,3535426,1
6,3535427,1
6,3535428,1
6,3535429,1
6,3535430,0.9927007299270073
6,3535431,0.0642857142857143
6,3538920,0.28260869565217395
6,3538921,1
6,3538922,1
6,3538923,1
6,3538924,1
6,3538925,1
6,3538926,1
6,3538927,1
6,3538928,1
6,3538929,1
6,3538930,1
6,3538931,1
6,3538932,1
6,3538933,1
6,3538934,1
6,3538935,1
6,3538936,1
6,3538937,1
6,3538938,1
6,3538939,1
6,3538940,1
6,3538941,1
6,3538942,1
6,3538943,1
6,3538944,1
6,3538945,1
6,3538946,1
6,3538947,1
6,3538948,1
6,3538949,1
6,3538950,1
6,3538951,1
6,3538952,1
6,3538953,1
6,3538954,1
6,3538955,1
6,3538956,1
6,3538957,1
6,3538958,1
6,3538959,1
6,3538960,1
6,3538961,1
6,3538962,1
6,3538963,1
6,3538964,1
6,3538965,1
6,3538966,1
6,3538967,1
6,3538968,1
6,3538969,1
6,3538970,1
6,3538971,1
6,3538972,1
6,3538973,1
6,3538974,1
6,3538975,1
6,3538976,1
6,3538977,1
6,3538978,1
6,3538979,1
6,3538980,1
6,3538981,1
6,3538982,1
6,3538983,1
6,3538984,1
6,3538985,1
6,3538986,1
6,3538987,1
6,3538988,1
6,3538989,1
6,3538990,1
6,3538991,1
6,3538992,1
6,3538993,1
6,3538994,1
6,3538995,1
6,3538996,1
6,3538997,1
6,3538998,1
6,3538999,1
6,3539000,1
6,3539001,1
6,3539002,1
6,3539003,1
6,3539004,1
6,3539005,1
6,3539006,1
6,3539007,1
6,3539008,1
6,3539009,1
6,3539010,1
6,3539011,1
6,3539012,1
6,3539013,1
6,3539014,1
6,3539015,1
6,3539016,1
6,3539017,1
6,3539018,1
6,3539019,1
6,3539020,1
6,3539021,1
6,3539022,1
6,3539023,1
6,3539024,1
6,3539025,1
6,3539026,1
6,3539027,1
6,3539028,1
6,3539029,1
6,3539030,0.8115942028985507
6,3542520,0.5637583892617449
6,3542521,1
6,3542522,1
6,3542523,1
6,3542524,1
6,3542525,1
6,3542526,1
6,3542527,1
6,3542528,1
6,3542529,1
6,3542530,1
6,3542531,1
6,3542532,1
6,3542533,1
6,3542534,1
6,3542535,1
6,3542536,1
6,3542537,1
6,3542538,1
6,3542539,1
6,3542540,1
6,3542541,1
6,3542542,1
6,3542543,1
6,3542544,1
6,3542545,1
6,3542546,1
6,3542547,1
6,3542548,1
6,3542549,1
6,3542550,1
6,3542551,1
6,3542552,1
6,3542553,1
6,3542554,1
6,3542555,1
6,3542556,1
6,3542557,1
6,3542558,1
6,3542559,1
6,3542560,1
6,3542561,1
6,3542562,1
6,3542563,1
6,3542564,1
6,3542565,1
6,3542566,1
6,3542567,1
6,3542568,1
6,3542569,1
6,3542570,1
6,3542571,1
6,3542572,1
6,3542573,1
6,3542574,1
6,3542575,1
6,3542576,1
6,3542577,1
6,3542578,1
6,3542579,1
6,3542580,1
6,3542581,1
6,3542582,1
6,3542583,1
6,3542584,1
6,3542585,1
6,3542586,1
6,3542587,1
6,3542588,1
6,3542589,1
6,3542590,1
6,3542591,1
6,3542592,1
6,3542593,1
6,3542594,1
6,3542595,1
6,3542596,1
6,3542597,1
6,3542598,1
6,3542599,1
6,3542600,1
6,3542601,1
6,3542602,1
6,3542603,1
6,3542604,1
6,3542605,1
6,3542606,1
6,3542607,1
6,3542608,1
6,3542609,1
6,3542610,1
6,3542611,1
6,3542612,1
6,3542613,1
6,3542614,1
6,3542615,1
6,3542616,1
6,3542617,1
6,3542618,1
6,3542619,1
6,3542620,1
6,3542621,1
6,3542622,1
6,3542623,1
6,3542624,1
6,3542625,1
6,3542626,1
6,3542627,1
6,3542628,1
6,3542629,1
6,3542630,0.5570469798657718
6,3546119,0.007194244604316546
6,3546120,0.9208633093525179
6,3546121,1
6,3546122,1
6,3546123,1
6,3546124,1
6,3546125,1
6,3546126,1
6,3546127,1
6,3546128,1
6,3546129,1
6,3546130,1
6,3546131,1
6,3546132,1
6,3546133,1
6,3546134,1
6,3546135,1
6,3546136,1
6,3546137,1
6,3546138,1
6,3546139,1
6,3546140,1
6,3546141,1
6,3546142,1
6,3546143,1
6,3546144,1
6,3546145,1
6,3546146,1
6,3546147,1
6,3546148,1
6,3546149,1
6,3546150,1
6,3546151,1
6,3546152,1
6,3546153,1
6,3546154,1
6,3546155,1
6,3546156,1
6,3546157,1
6,3546158,1
6,3546159,1
6,3546160,1
6,3546161,1
6,3546162,1
6,3546163,1
6,3546164,1
6,3546165,1
6,3546166,1
6,3546167,1
6,3546168,1
6,3546169,1
6,3546170,1
6,3546171,1
6,3546172,1
6,3546173,1
6,3546174,1
6,3546175,1
6,3546176,1
6,3546177,1
6,3546178,1
6,3546179,1
6,3546180,1
6,3546181,1
6,3546182,1
6,3546183,1
6,3546184,1
6,3546185,1
6,3546186,1
6,3546187,1
6,3546188,1
6,3546189,1
6,3546190,1
6,3546191,1
6,3546192,1
6,3546193,1
6,3546194,1
6,3546195,1
6,3546196,1
6,3546197,1
6,3546198,1
6,3546199,1
6,3546200,1
6,3546201,1
6,3546202,1
6,3546203,1
6,3546204,1
6,3546205,1
6,3546206,1
6,3546207,1
6,3546208,1
6,3546209,1
6,3546210,1
6,3546211,1
6,3546212,1
6,3546213,1
6,3546214,1
6,3546215,1
6,3546216,1
6,3546217,1
6,3546218,1
6,3546219,1
6,3546220,1
6,3546221,1
6,3546222,1
6,3546223,1
6,3546224,1
6,3546225,1
6,3546226,1
6,3546227,1
6,3546228,1
6,3546229,1
6,3546230,0.2928571428571428
6,3549719,0.1956521739130435
6,3549720,1
6,3549721,1
6,3549722,1
6,3549723,1
6,3549724,1
6,3549725,1
6,3549726,1
6,3549727,1
6,3549728,1
6,3549729,1
6,3549730,1
6,3549731,1
6,3549732,1
6,3549733,1
6,3549734,1
6,3549735,1
6,3549736,1
6,3549737,1
6,3549738,1
6,3549739,1
6,3549740,1
6,3549741,1
6,3549742,1
6,3549743,1
6,3549744,1
6,3549745,1
6,3549746,1
6,3549747,1
6,3549748,1
6,3549749,1
6,3549750,1
6,3549751,1
6,3549752,1
6,3549753,1
6,3549754,1
6,3549755,1
6,3549756,1
6,3549757,1
6,3549758,1
6,3549759,1
6,3549760,1
6,3549761,1
6,3549762,1
6,3549763,1
6,3549764,1
6,3549765,1
6,3549766,1
6,3549767,1
6,3549768,1
6,3549769,1
6,3549770,1
6,3549771,1
6,3549772,1
6,3549773,1
6,3549774,1
6,3549775,1
6,3549776,1
6,3549777,1
6,3549778,1
6,3549779,1
6,3549780,1
6,3549781,1
6,3549782,1
6,3549783,1
6,3549784,1
6,3549785,1
6,3549786,1
6,3549787,1
6,3549788,1
6,3549789,1
6,3549790,1
6,3549791,1
6,3549792,1
6,3549793,1
6,3549794,1
6,3549795,1
6,3549796,1
6,3549797,1
6,3549798,1
6,3549799,1
6,3549800,1
6,3549801,1
6,3549802,1
6,3549803,1
6,3549804,1
6,3549805,1
6,3549806,1
6,3549807,1
6,3549808,1
6,3549809,1
6,3549810,1
6,3549811,1
6,3549812,1
6,3549813,1
6,3549814,1
6,3549815,1
6,3549816,1
6,3549817,1
6,3549818,1
6,3549819,1
6,3549820,1
6,3549821,1
6,3549822,1
6,3549823,1
6,3549824,1
6,3549825,1
6,3549826,1
6,3549827,1
6,3549828,1
6,3549829,0.9856115107913669
6,3549830,0.0510948905109489
6,3553319,0.47101449275362317
6,3553320,1
6,3553321,1
6,3553322,1
6,3553323,1
6,3553324,1
6,3553325,1
6,3553326,1
6,3553327,1
6,3553328,1
6,3553329,1
6,3553330,1
6,3553331,1
6,3553332,1
6,3553333,1
6,3553334,1
6,3553335,1
6,3553336,1
6,3553337,1
6,3553338,1
6,3553339,1
6,3553340,1
6,3553341,1
6,3553342,1
6,3553343,1
6,3553344,1
6,3553345,1
6,3553346,1
6,3553347,1
6,3553348,1
6,3553349,1
6,3553350,1
6,3553351,1
6,3553352,1
6,3553353,1
6,3553354,1
6,3553355,1
6,3553356,1
6,3553357,1
6,3553358,1
6,3553359,1
6,3553360,1
6,3553361,1
6,3553362,1
6,3553363,1
6,3553364,1
6,3553365,1
6,3553366,1
6,3553367,1
6,3553368,1
6,3553369,1
6,3553370,1
6,3553371,1
6,3553372,1
6,3553373,1
6,3553374,1
6,3553375,1
6,3553376,1
6,3553377,1
6,3553378,1
6,3553379,1
