iucn_sid,sciname,dbf,shp,max_depth,kingdom,phylum,class,order,family,taxon
98901778,Encrasicholina macrocephala,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,engraulidae,clupeiformes
98940490,Encrasicholina oligobranchus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,engraulidae,clupeiformes
103422139,Encrasicholina pseudoheteroloba,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,engraulidae,clupeiformes
75155303,Encrasicholina punctifer,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,engraulidae,clupeiformes
98943344,Encrasicholina purpurea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,engraulidae,clupeiformes
18124888,Engraulis albidus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,engraulidae,clupeiformes
198568,Engraulis encrasicolus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,clupeiformes,engraulidae,clupeiformes
16440016,Engraulis eurystole,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,engraulidae,clupeiformes
183856,Engraulis mordax,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,clupeiformes,engraulidae,clupeiformes
183775,Engraulis ringens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,engraulidae,clupeiformes
98472163,Escualosa elongata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
97755641,Escualosa thoracata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
182611,Ethmalosa fimbriata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
183709,Ethmidium maculatum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
114164022,Etrumeus jacksoniensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
99167411,Etrumeus makiawa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
99167439,Etrumeus micropus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
82626288,Etrumeus sadina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
154968,Etrumeus whiteheadi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
181215,Gonialosa modesta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
181239,Gonialosa whiteheadi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
16449654,Harengula clupeola,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
16449708,Harengula humeralis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
190478,Harengula jaguana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
183931,Harengula thrissina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
98472309,Herklotsichthys blackburni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
98472387,Herklotsichthys castelnaui,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
97755916,Herklotsichthys collettei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
98472446,Herklotsichthys dispilonotus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
98472646,Herklotsichthys gotoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
98472694,Herklotsichthys koningsbergeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
97755938,Herklotsichthys lippa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
46075167,Herklotsichthys lossei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
97756224,Herklotsichthys ovalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
18124757,Herklotsichthys punctatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
57506640,Herklotsichthys quadrimaculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
98472718,Herklotsichthys spilurus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
98472908,Hyperlophus translucidus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
98472935,Hyperlophus vittatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
15522042,Ilisha africana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
46075359,Ilisha compressa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
75156647,Ilisha elongata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
99087971,Ilisha filigera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
183757,Ilisha fuerthii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
99092368,Ilisha kampeni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
99092426,Ilisha lunula,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
99092571,Ilisha macrogaster,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
56852265,Ilisha megaloptera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
56852190,Ilisha melastoma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
201996,Ilisha obfuscata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
99092637,Ilisha pristigastroides,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
46075376,Ilisha sirishai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
99092808,Ilisha striatula,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,pristigasteridae,clupeiformes
154793,Jenkinsia lamprotaenia,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
155253,Jenkinsia majua,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
10939,Jenkinsia parvula,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
16465921,Jenkinsia stolifera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
75153576,Konosirus punctatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,200 m +,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
183277,Lile gracilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
183437,Lile nigrofasciata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
155235,Lile piquitinga,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
183336,Lile stolifera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeidae,clupeiformes
186512,Lycengraulis grossidens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Clupeiformes.shp,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,engraulidae,clupeiformes
