iucn_sid,spp_shp,valid,xmin,xmax,ymin,ymax,exceeds_bounds
60483211,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-176.7468575623788,163.63553439939392,-47.10008663925389,53.639753730516176,FALSE
21101322,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-180,180,-55.311042380532285,41.549453672871095,FALSE
18155933,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-109.52617410207736,179.16663059962298,-24.780435298126662,64.64985980547841,FALSE
60469249,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-25.090518427025096,-5.741991887313246,-16.138012131837414,-5.505752274258179,FALSE
18155939,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-65.77752284661102,13.74390912201784,-25.885322895235788,67.31170452739656,FALSE
21103888,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-79.89317711308743,126.93150833604057,-38.29427798006148,32.71720112164353,FALSE
21104612,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-180,180,-39.38588842975352,62.38931666995798,FALSE
18155943,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-33.58345086476055,59.70943404642446,-6.151527983950994,72.09790802018881,FALSE
57453720,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-148.57405848969984,144.59141036664448,6.7443182546738,58.73195091545499,FALSE
18155946,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-68.5484565810712,119.154387171086,-20.717242511535744,64.24142917690313,FALSE
21108245,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-71.92936244599625,106.88020626841904,-36.16774902200122,64.17999034335814,FALSE
60479648,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-122.43081189545066,147.78729255543368,-21.41049511036684,43.3487760913611,FALSE
60480024,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-92.68326432264251,178.4260510705858,-34.154781471393505,36.538489685075035,FALSE
60480620,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-40.79892945341666,3.47771541003317,-27.427871054292268,41.758198454488806,FALSE
60480946,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-24.025195230520694,168.52085537292612,-37.54050427385624,19.89830282768888,FALSE
60481184,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-32.731568834331256,13.415725708007812,-14.029147893506504,12.712752711778776,FALSE
18155949,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-77.81472869244661,13.273380832451664,-10.290853596654486,62.937554066957475,FALSE
190217,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-97.35209830131268,166.66773137674141,-36.85570397812839,64.01003420047824,FALSE
18155952,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-43.07573255040501,13.116220502509057,-24.33821015788743,65.7541031867151,FALSE
190147,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-112.3073145714721,135.4862371904518,-36.90000543278093,65.51121640318986,FALSE
13462250,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Ateleopodiformes.shp,FALSE,-92.91009480636575,25.9996807923996,-37.60455207303289,41.81391683053528,FALSE
13462325,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Ateleopodiformes.shp,FALSE,-68.64670622842577,26.95045235521434,-37.60455207303295,47.38663396824484,FALSE
184045,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-93.5496598,-80.46968724,6.28977701,15.62031379,FALSE
16410245,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-88.99104307,-33.91956963,-34.49999324,18.21447754,FALSE
16411567,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-77.14947975,-33.89080811,-35.98331401,13.52994003,FALSE
184040,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-109.5489901,-105.60256133,21.83730093,25.64534175,FALSE
184007,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-113.19604476,-77.32778935,4.59127233,28.61139514,FALSE
183837,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-106.94922971,-82.8955206,7.54494145,23.63437945,FALSE
16417341,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-88.99104307,-82.42803651,9.60836296,17.40957777,FALSE
183733,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-114.96887537,-70.39316438,-18.63191317,27.48131002,FALSE
183455,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-91.3901139,-89.53535453,-2.10925291,-0.24153045,FALSE
183266,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-82.22505938,-67.24150477,-57.38803516,-1.10760328,FALSE
183286,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-90.46966819,-77.00251013,-3.71054657,13.73613844,FALSE
183216,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-80.4910202,-77.00251013,2.16554881,9.03043652,FALSE
154737,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-81.97691331,-77.00251013,-3.56645074,9.03043652,FALSE
183568,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-86.84305592,-77.00251013,-2.73461886,11.10895819,FALSE
183957,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-139.74878601,-110.71264012,23.31842938,59.483146669999996,FALSE
183827,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-125.30374895,-108.49726113,21.8909883,41.26137109,FALSE
183457,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-114.9606781,-113.92346183,30.5542514,31.91462326,FALSE
