iucn_sid,sciname
153905,Orconectes putnami
15437,Orconectes quadruncus
165914,Orconectes quinebaugensis
153880,Orconectes rafinesquei
153895,Orconectes rhoadesi
153849,Orconectes ronaldi
153835,Orconectes rusticus
153910,Orconectes sanbornii
15428,Orconectes saxatilis
153962,Orconectes sheltae
15423,Orconectes shoupi
15429,Orconectes sloanii
153865,Orconectes spinosus
15430,Orconectes stannardi
153857,Orconectes stygocaneyi
168254,Orconectes taylori
153829,Orconectes theaphionensis
153923,Orconectes tricuspis
153784,Orconectes validus
153883,Orconectes virginiensis
153831,Orconectes virilis
153772,Orconectes williamsi
15431,Orconectes wrighti
153701,Pacifastacus connectens
15866,Pacifastacus fortis
153735,Pacifastacus gambelii
153648,Pacifastacus leniusculus
15867,Pacifastacus nigrescens
153750,Paranephrops planifrons
153614,Paranephrops zealandicus
153675,Parastacus brasiliensis
153669,Parastacus defossus
153700,Parastacus laevigatus
153697,Parastacus nicoleti
153691,Parastacus pilimanus
153709,Parastacus pugnax
153637,Parastacus saffordi
153641,Parastacus varicosus
153745,Pontastacus leptodactylus
153702,Pontastacus pachypus
154014,Procambarus ablusus
153994,Procambarus acanthophorus
18188,Procambarus acherontis
153728,Procambarus achilli
154010,Procambarus acutissimus
154022,Procambarus acutus
154031,Procambarus advena
153828,Procambarus alleni
153976,Procambarus ancylus
18220,Procambarus angustatus
18191,Procambarus apalachicolae
153708,Procambarus atkinsoni
18192,Procambarus attiguus
154007,Procambarus barbatus
18193,Procambarus barbiger
153796,Procambarus bivittatus
153780,Procambarus blandingii
153827,Procambarus bouvieri
153885,Procambarus braswelli
18194,Procambarus brazoriensis
153823,Procambarus caballeroi
153929,Procambarus capillatus
153817,Procambarus caritus
153876,Procambarus catemacoensis
153890,Procambarus cavernicola
153975,Procambarus ceruleus
153787,Procambarus chacalli
153782,Procambarus chacei
153792,Procambarus citlaltepetl
153877,Procambarus clarkii
153912,Procambarus clemmeri
18195,Procambarus cometes
18189,Procambarus connus
153870,Procambarus contrerasi
153752,Procambarus cubensis
153968,Procambarus cuetzalanae
153924,Procambarus cuevachicae
153813,Procambarus curdi
18196,Procambarus delicatus
153777,Procambarus digueti
153900,Procambarus dupratzi
18221,Procambarus echinatus
18197,Procambarus econfinae
154012,Procambarus elegans
153951,Procambarus enoplosternum
153842,Procambarus epicyrtus
153804,Procambarus erichsoni
18198,Procambarus erythrops
18222,Procambarus escambiensis
154027,Procambarus evermanni
153961,Procambarus fallax
18199,Procambarus fitzpatricki
18200,Procambarus franzi
153846,Procambarus geminus
154015,Procambarus geodytes
18207,Procambarus gibbus
153987,Procambarus gonopodcristatus
153952,Procambarus gracilis
153992,Procambarus hagenianus
153906,Procambarus hayi
153977,Procambarus hidalgoensis
153785,Procambarus hinei
153766,Procambarus hirsutus
153801,Procambarus hoffmani
18201,Procambarus horsti
153958,Procambarus hortonhobbsi
153844,Procambarus howellae
153991,Procambarus hubbelli
153873,Procambarus hybus
153868,Procambarus incilis
153959,Procambarus jaculus
153871,Procambarus kensleyi
153980,Procambarus kilbyi
18208,Procambarus lagniappe
18202,Procambarus latipleurum
153934,Procambarus lecontei
18203,Procambarus leitheuseri
154026,Procambarus leonensis
153875,Procambarus lepidodactylus
153917,Procambarus lewisi
153986,Procambarus liberorum
153789,Procambarus litosternum
153872,Procambarus llamasi
153945,Procambarus lophotus
62028,Procambarus lucifugus
18224,Procambarus lucifugus ssp. alachua
18225,Procambarus lucifugus ssp. lucifugus
153833,Procambarus lunzi
153887,Procambarus lylei
153938,Procambarus machardyi
153797,Procambarus mancus
153960,Procambarus marthae
165917,Procambarus maya
153832,Procambarus medialis
153943,Procambarus mexicanus
18204,Procambarus milleri
153795,Procambarus mirandai
18205,Procambarus morrisi
153996,Procambarus natchitochae
18206,Procambarus nechesae
18209,Procambarus nigrocinctus
153626,Procambarus niveus
18210,Procambarus nueces
154000,Procambarus oaxacae
153845,Procambarus okaloosae
153793,Procambarus olmecorum
18211,Procambarus orcinus
153788,Procambarus ortmannii
153916,Procambarus ouachitae
153841,Procambarus paeninsulanus
153879,Procambarus pallidus
153897,Procambarus paradoxus
153950,Procambarus parasimulans
153963,Procambarus pearsei
153862,Procambarus penni
165918,Procambarus pentastylus
153896,Procambarus petersi
18213,Procambarus pictus
153822,Procambarus pilosimanus
153843,Procambarus planirostris
18214,Procambarus plumimanus
18215,Procambarus pogum
153969,Procambarus pubescens
153769,Procambarus pubischelae
153922,Procambarus pycnogonopodus
153859,Procambarus pygmaeus
153824,Procambarus raneyi
18216,Procambarus rathbunae
153936,Procambarus regalis
154016,Procambarus regiomontanus
18217,Procambarus reimeri
153966,Procambarus riojae
153947,Procambarus roberti
153921,Procambarus rodriguezi
62030,Procambarus rogersi
18226,Procambarus rogersi ssp. campestris
18227,Procambarus rogersi ssp. expletus
18228,Procambarus rogersi ssp. ochlocknensis
18229,Procambarus rogersi ssp. rogersi
154002,Procambarus ruthveni
153767,Procambarus sbordonii
153941,Procambarus seminolae
153978,Procambarus shermani
153927,Procambarus simulans
153866,Procambarus spiculifer
18218,Procambarus steigmani
154011,Procambarus strenthi
153864,Procambarus suttkusi
154028,Procambarus talpoides
18219,Procambarus texanus
153837,Procambarus teziutlanensis
153940,Procambarus tlapacoyanensis
153892,Procambarus toltecae
153851,Procambarus troglodytes
153763,Procambarus truculentus
153775,Procambarus tulanei
153819,Procambarus vazquezae
153765,Procambarus veracruzanus
153786,Procambarus verrucosus
153918,Procambarus versutus
153821,Procambarus viaeviridis
153955,Procambarus villalobosi
153899,Procambarus vioscai
154005,Procambarus williamsoni
153888,Procambarus xilitlae
153790,Procambarus xochitlanae
153946,Procambarus youngi
153810,Procambarus zapoapensis
154019,Procambarus zihuateutlensis
153993,Procambarus zonangulus
153617,Samastacus spinifrons
153757,Spinastacoides catinipalmus
153661,Spinastacoides inermis
153698,Spinastacoides insignis
153680,Tenuibranchiurus glypticus
153773,Troglocambarus maclanei
153629,Virilastacus araucanius
153668,Virilastacus retamali
153746,Virilastacus rucapihuelensis
170331,Acanthocybium solandri
170349,Allothunnus fallai
170355,Auxis rochei
170344,Auxis thazard
170321,Cybiosarda elegans
170336,Euthynnus affinis
170345,Euthynnus alletteratus
170320,Euthynnus lineatus
170340,Gasterochisma melampus
170308,Grammatorcynus bicarinatus
170358,Grammatorcynus bilineatus
170342,Gymnosarda unicolor
170312,Istiompax indica
170338,Istiophorus platypterus
170322,Kajikia albida
170309,Kajikia audax
170310,Katsuwonus pelamis
170314,Makaira nigricans
170319,Orcynopsis unicolor
170318,Rastrelliger brachysoma
170324,Rastrelliger faughni
170328,Rastrelliger kanagurta
170332,Sarda australis
170352,Sarda chiliensis
170313,Sarda orientalis
155096,Sarda sarda
170329,Scomber australasicus
170357,Scomber colias
170306,Scomber japonicus
170335,Scomberomorus brasiliensis
170339,Scomberomorus cavalla
170316,Scomberomorus commerson
20047,Scomberomorus concolor
170311,Scomberomorus guttatus
170343,Scomberomorus koreanus
170353,Scomberomorus lineolatus
170323,Scomberomorus maculatus
170347,Scomberomorus multiradiatus
170330,Scomberomorus munroi
170356,Scomberomorus niphonius
170348,Scomberomorus plurilineatus
154946,Scomberomorus queenslandicus
170327,Scomberomorus regalis
170337,Scomberomorus semifasciatus
170325,Scomberomorus sierra
170346,Scomberomorus sinensis
170326,Scomberomorus tritor
170354,Scomber scombrus
170315,Tetrapturus angustirostris
170334,Tetrapturus belone
170333,Tetrapturus georgii
170307,Tetrapturus pfluegeri
21856,Thunnus alalunga
21857,Thunnus albacares
155276,Thunnus atlanticus
21858,Thunnus maccoyii
21859,Thunnus obesus
170341,Thunnus orientalis
21860,Thunnus thynnus
170351,Thunnus tonggol
23148,Xiphias gladius
23149,Xiphias gladius North Atlantic stock
170000,Acanthacaris caeca
169962,Acanthacaris tenuimana
185010,Acantharctus delfini
185031,Acantharctus ornatus
185059,Acantharctus posteli
185044,Antarctus mawsoni
185048,Antipodarctus aoteanus
170034,Arctides antipodarum
170052,Arctides guineensis
170063,Arctides regalis
185087,Bathyarctus chani
185077,Bathyarctus faxoni
185045,Bathyarctus formosanus
185013,Bathyarctus ramosae
185035,Bathyarctus rubens
184987,Bathyarctus steatopygus
184994,Biarctus dubius
185089,Biarctus pumilus
185032,Biarctus sordidus
185027,Biarctus vitiensis
185015,Cardus crucifer
185041,Chelarctus aureus
185078,Chelarctus crosnieri
185080,Chelarctus cultrifer
185093,Crenarctus bicuspidatus
185020,Crenarctus crenatus
185096,Eduarctus aesopius
184995,Eduarctus lewinsohni
185006,Eduarctus marginatus
170037,Eduarctus martensii
184997,Eduarctus modestus
185028,Eduarctus perspicillatus
185090,Eduarctus pyrrhonotus
185088,Eduarctus reticulatus
184993,Enoplometopus antillensis
185030,Enoplometopus callistus
185011,Enoplometopus chacei
185051,Enoplometopus crosnieri
184985,Enoplometopus daumi
184998,Enoplometopus debelius
185005,Enoplometopus gracilipes
185024,Enoplometopus holthuisi
185047,Enoplometopus macrodontus
185060,Enoplometopus occidentalis
185053,Enoplometopus pictus
185052,Enoplometopus voigtmanni
170085,Eunephrops bairdii
170093,Eunephrops cadenasi
185068,Eunephrops luckhursti
169981,Eunephrops manningi
169969,Evibacus princeps
185076,Galearctus aurora
195420,Galearctus avulsus
185074,Galearctus kitanoviriosus
184986,Galearctus rapanus
185062,Galearctus timidus
184988,Galearctus umbilicatus
195345,Gibbularctus gibberosus
169982,Homarinus capensis
170009,Homarus americanus
169955,Homarus gammarus
185079,Homeryon armarium
185055,Homeryon asper
170087,Ibacus alticrenatus
170026,Ibacus brevipes
169960,Ibacus brucei
185021,Ibacus chacei
170081,Ibacus ciliatus
170023,Ibacus novemdentatus
169984,Ibacus peronii
185002,Ibacus pubescens
185085,Jasus caveorum
170025,Jasus edwardsii
169948,Jasus frontalis
170072,Jasus lalandii
169980,Jasus paulensis
170083,Jasus tristani
170097,Justitia longimanus
185043,Laurentaeglyphea neocaledonica
170065,Linuparus somniosus
170070,Linuparus sordidus
170054,Linuparus trigonus
169957,Metanephrops andamanicus
170040,Metanephrops arafurensis
170003,Metanephrops armatus
169965,Metanephrops australiensis
170021,Metanephrops binghami
170050,Metanephrops boschmai
169972,Metanephrops challengeri
170039,Metanephrops formosanus
170036,Metanephrops japonicus
169963,Metanephrops mozambicus
170089,Metanephrops neptunus
169959,Metanephrops rubellus
169971,Metanephrops sagamiensis
170053,Metanephrops sibogae
170019,Metanephrops sinensis
185063,Metanephrops taiwanicus
170079,Metanephrops thomsoni
170064,Metanephrops velutinus
170068,Neoglyphea inopinata
170060,Nephropides caribaeus
169985,Nephropsis acanthura
169958,Nephropsis aculeata
170082,Nephropsis agassizii
170044,Nephropsis atlantica
170069,Nephropsis carpenteri
170086,Nephropsis ensirostris
184990,Nephropsis holthuisi
169977,Nephropsis malhaensis
169973,Nephropsis neglecta
170018,Nephropsis occidentalis
169986,Nephropsis rosea
185065,Nephropsis serrata
169974,Nephropsis stewarti
170032,Nephropsis suhmi
170092,Nephropsis sulcata
169967,Nephrops norvegicus
185007,Nupalirus chani
170005,Nupalirus japonicus
185025,Nupalirus vericeli
170033,Palibythus magnificus
170015,Palinurellus gundlachi
170049,Palinurellus wieneckii
185008,Palinurus barbarae
170046,Palinurus charlestoni
170010,Palinurus delagoae
169975,Palinurus elephas
169999,Palinurus gilchristi
170035,Palinurus mauritanicus
185009,Palinustus holthuisi
170047,Palinustus mossamicus
170029,Palinustus truncatus
170043,Palinustus unicornutus
170048,Palinustus waguensis
169976,Panulirus argus
170091,Panulirus brunneiflagellum
170073,Panulirus cygnus
169964,Panulirus echinatus
170031,Panulirus femoristriga
170061,Panulirus gracilis
169988,Panulirus guttatus
170062,Panulirus homarus
169993,Panulirus inflatus
169966,Panulirus interruptus
170006,Panulirus japonicus
170014,Panulirus laevicauda
170066,Panulirus longipes
170067,Panulirus marginatus
169987,Panulirus ornatus
170057,Panulirus pascuensis
169951,Panulirus penicillatus
169990,Panulirus polyphagus
170094,Panulirus regius
170041,Panulirus stimpsoni
169968,Panulirus versicolor
170071,Parribacus antarcticus
169996,Parribacus caledonicus
169995,Parribacus holthuisi
170013,Parribacus japonicus
170090,Parribacus perlatus
170059,Parribacus scarlatinus
185018,Pentacheles gibbus
185038,Pentacheles laevis
185091,Pentacheles obscurus
185061,Pentacheles snyderi
185058,Pentacheles validus
169989,Petrarctus brevicornis
185017,Petrarctus demani
185070,Petrarctus holthuisi
170055,Petrarctus rugosus
185046,Petrarctus veliger
185034,Polycheles amemiyai
185083,Polycheles baccatus
185066,Polycheles coccifer
185019,Polycheles enthrix
185071,Polycheles kermadecensis
185049,Polycheles martini
185084,Polycheles perarmatus
185067,Polycheles tanneri
185026,Polycheles typhlops
170051,Projasus bahamondei
170042,Projasus parkeri
170080,Puerulus angulatus
170007,Puerulus carinatus
170011,Puerulus sewelli
170016,Puerulus velutinus
170004,Remiarctus bertholdii
170017,Sagmariasus verreauxi
169978,Scammarctus batei
170075,Scyllarides aequinoctialis
170020,Scyllarides astori
169997,Scyllarides brasiliensis
169970,Scyllarides deceptor
170030,Scyllarides delfosi
170002,Scyllarides elisabethae
169954,Scyllarides haanii
170028,Scyllarides herklotsii
169983,Scyllarides latus
170088,Scyllarides nodifer
185057,Scyllarides obtusus
170022,Scyllarides roggeveeni
170008,Scyllarides squammosus
169991,Scyllarides tridacnophaga
185086,Scyllarus americanus
169949,Scyllarus arctus
185039,Scyllarus caparti
185042,Scyllarus chacei
185081,Scyllarus depressus
185095,Scyllarus paradoxus
185016,Scyllarus planorbis
170056,Scyllarus pygmaeus
184999,Scyllarus subarctus
185073,Stereomastis aculeata
185001,Stereomastis alis
185064,Stereomastis auriculata
184989,Stereomastis cerata
185033,Stereomastis evexa
185069,Stereomastis galil
185040,Stereomastis helleri
185000,Stereomastis nana
185037,Stereomastis pacifica
184996,Stereomastis panglao
185072,Stereomastis phosphorus
185003,Stereomastis polita
185012,Stereomastis sculpta
185036,Stereomastis suhmi
185023,Stereomastis surda
185022,Stereomastis talismani
184991,Stereomastis trispinosa
185029,Thaumastocheles dochmiodon
170096,Thaumastocheles japonicus
170095,Thaumastocheles zaleucus
184992,Thaumastochelopsis brucei
170074,Thaumastochelopsis wardi
185075,Thenus australiensis
185014,Thenus indicus
169979,Thenus orientalis
185056,Thenus parindicus
185092,Thenus unimaculatus
169956,Thymopides grobovi
185004,Thymopides laurentae
170038,Thymops birsteini
170024,Thymopsis nilenta
185050,Willemoesia forceps
185094,Willemoesia inornata
185054,Willemoesia leptodactyla
185082,Willemoesia pacifica
165682,Amphichaetodon howensis
165727,Amphichaetodon melbae
165711,Chaetodon adiergastos
165707,Chaetodon andamanensis
165663,Chaetodon argentatus
165710,Chaetodon assarius
165703,Chaetodon aureofasciatus
165631,Chaetodon auriga
165693,Chaetodon auripes
165634,Chaetodon austriacus
165692,Chaetodon baronessa
165686,Chaetodon bennetti
165709,Chaetodon blackburnii
165620,Chaetodon burgessi
165695,Chaetodon capistratus
165668,Chaetodon citrinellus
165723,Chaetodon collare
165699,Chaetodon daedalma
165708,Chaetodon declivis
165648,Chaetodon decussatus
165726,Chaetodon dialeucos
165654,Chaetodon dolosus
165681,Chaetodon ephippium
165607,Chaetodon falcula
165705,Chaetodon fasciatus
165688,Chaetodon flavirostris
4360,Chaetodon flavocoronatus
165662,Chaetodon fremblii
165649,Chaetodon gardineri
165718,Chaetodon guentheri
165619,Chaetodon guttatissimus
165700,Chaetodon hoefleri
165635,Chaetodon humeralis
165684,Chaetodon interruptus
165628,Chaetodon kleinii
165609,Chaetodon larvatus
165610,Chaetodon leucopleura
165669,Chaetodon lineolatus
4361,Chaetodon litus
165651,Chaetodon lunula
165704,Chaetodon lunulatus
165642,Chaetodon madagaskariensis
4362,Chaetodon marleyi
165689,Chaetodon melannotus
165724,Chaetodon melapterus
165615,Chaetodon mertensii
165618,Chaetodon mesoleucos
165638,Chaetodon meyeri
165721,Chaetodon miliaris
165666,Chaetodon mitratus
165655,Chaetodon multicinctus
165696,Chaetodon nigropunctatus
165636,Chaetodon nippon
165611,Chaetodon ocellatus
165676,Chaetodon ocellicaudus
165623,Chaetodon octofasciatus
165641,Chaetodon ornatissimus
165664,Chaetodon oxycephalus
165625,Chaetodon paucifasciatus
165653,Chaetodon pelewensis
165647,Chaetodon pictus
165657,Chaetodon plebeius
165632,Chaetodon punctatofasciatus
165678,Chaetodon quadrimaculatus
165680,Chaetodon rafflesii
165717,Chaetodon rainfordi
165713,Chaetodon reticulatus
4364,Chaetodon robustus
165715,Chaetodon sanctaehelenae
155220,Chaetodon sedentarius
165643,Chaetodon selene
165725,Chaetodon semeion
165670,Chaetodon semilarvatus
165675,Chaetodon smithi
165694,Chaetodon speculum
165637,Chaetodon striatus
165698,Chaetodon tinkeri
165624,Chaetodon triangulum
165679,Chaetodon trichrous
165687,Chaetodon tricinctus
165712,Chaetodon trifascialis
165673,Chaetodon trifasciatus
165665,Chaetodon ulietensis
165714,Chaetodon unimaculatus
165630,Chaetodon vagabundus
165685,Chaetodon wiebeli
165671,Chaetodon xanthocephalus
165656,Chaetodon xanthurus
165612,Chaetodon zanzibarensis
165616,Chelmon marginalis
165660,Chelmon muelleri
165706,Chelmonops curiosus
165720,Chelmonops truncatus
165659,Chelmon rostratus
165697,Coradion altivelis
165702,Coradion chrysozonus
155193,Coradion melanopus
165716,Forcipiger flavissimus
165667,Forcipiger longirostris
165617,Hemitaurichthys multispinosus
165672,Hemitaurichthys polylepis
154788,Hemitaurichthys thompsoni
165719,Hemitaurichthys zoster
165626,Heniochus acuminatus
165640,Heniochus chrysostomus
165683,Heniochus diphreutes
165691,Heniochus intermedius
165650,Heniochus monoceros
165608,Heniochus pleurotaenia
165622,Heniochus singularius
165652,Heniochus varius
165633,Johnrandallia nigrirostris
165661,Parachaetodon ocellatus
165627,Prognathodes aculeatus
165621,Prognathodes aya
165613,Prognathodes brasiliensis
165658,Prognathodes carlhubbsi
165690,Prognathodes dichrous
165701,Prognathodes falcifer
165644,Prognathodes guezei
165646,Prognathodes guyanensis
165645,Prognathodes guyotensis
165674,Prognathodes marcellae
4363,Prognathodes obliquus
180103,Roa australis
165639,Roa excelsa
165614,Roa jayakari
165677,Roa modestus
179021,Acanthanectes hystrix
178914,Acanthanectes rufus
46104116,Acanthemblemaria aspera
183583,Acanthemblemaria atrata
183400,Acanthemblemaria balanorum
47141289,Acanthemblemaria betinensis
183873,Acanthemblemaria castroi
47141293,Acanthemblemaria chaplini
183505,Acanthemblemaria crockeri
183629,Acanthemblemaria exilispinus
47141351,Acanthemblemaria greenfieldi
183841,Acanthemblemaria hancocki
47141354,Acanthemblemaria harpeza
185143,Acanthemblemaria hastingsi
47141401,Acanthemblemaria johnsoni
183219,Acanthemblemaria macrospilus
183525,Acanthemblemaria mangognatha
47141570,Acanthemblemaria maria
47141697,Acanthemblemaria medusa
47141712,Acanthemblemaria paula
47141727,Acanthemblemaria rivasi
47141736,Acanthemblemaria spinosa
183968,Acanthemblemaria stephensi
47400952,Adelotremus leptus
185168,Aidablennius sphynx
48319933,Alloblennius anuchalis
47401609,Alloblennius frondiculus
48320326,Alloblennius jugularis
48320397,Alloblennius parvus
48320496,Alloblennius pictus
185174,Alloclinus holderi
61935587,Alticus anjouanae
48321090,Alticus arnoldorum
46079096,Alticus kirkii
48321143,Alticus magnusi
48321151,Alticus monochrus
48321164,Alticus montanoi
48321178,Alticus orientalis
48321187,Alticus saliens
48321442,Alticus sertatus
48321557,Alticus simplicirrus
48342092,Andamia amphibius
48342196,Andamia cyclocheilus
48342419,Andamia expansa
48342209,Andamia heteroptera
48342233,Andamia pacifica
48342407,Andamia reyi
48342440,Andamia tetradactylus
46079214,Antennablennius adenensis
46079217,Antennablennius australis
46079226,Antennablennius bifilum
48342259,Antennablennius ceylonensis
46079239,Antennablennius hypenetes
48342487,Antennablennius sexfasciatus
46079290,Antennablennius simonyi
46079321,Antennablennius variopunctatus
48342253,Antennablennius velifer
179048,Apopterygion alta
178905,Apopterygion oculus
48342525,Aspidontus dussumieri
48342346,Aspidontus taeniatus
48342166,Aspidontus tractus
48342246,Atrosalarias fuscus
48342444,Atrosalarias holomelas
48342427,Atrosalarias hosokawai
185158,Auchenionchus crinitus
185164,Auchenionchus microcirrhis
185173,Auchenionchus variolosus
183855,Axoclinus cocoensis
184009,Axoclinus lucillae
154763,Axoclinus multicinctus
183273,Axoclinus nigricaudus
183612,Axoclinus rubinoffi
183253,Axoclinus storeyae
185178,Bathyblennius antholops
178896,Bellapiscis lesleyae
178948,Bellapiscis medius
48342219,Blenniella bilitonensis
48342489,Blenniella caudolineata
48342115,Blenniella chrysospilos
48342298,Blenniella cyanostigma
48342422,Blenniella gibbifrons
48342431,Blenniella interrupta
48342125,Blenniella leopardus
48342126,Blenniella paula
46079476,Blenniella periophthalmus
178953,Blennioclinus brachycephalus
179041,Blennioclinus stella
185183,Blennius normani
185126,Blennius ocellaris
179026,Blennodon dorsale
179069,Blennophis anguillaris
178933,Blennophis striatus
179039,Brachynectes fasciatus
46104199,Brockius albigenys
46104241,Brockius nigricinctus
183564,Brockius striatus
185192,Calliclinus geniguttatus
155019,Calliclinus nudiventris
179003,Cancelloxus burrelli
179059,Cancelloxus elongatus
179050,Cancelloxus longior
179035,Ceratobregma acanthops
179064,Ceratobregma helenae
183941,Chaenopsis alepidota
154796,Chaenopsis coheni
183500,Chaenopsis deltarrhis
46104124,Chaenopsis limbaughi
47142326,Chaenopsis megalops
46104127,Chaenopsis ocellata
47142330,Chaenopsis resh
47142333,Chaenopsis roseola
184004,Chaenopsis schmitti
47142337,Chaenopsis stephensi
48342244,Chalaroderma capito
48342193,Chalaroderma ocellata
47140942,Chasmodes bosquianus
196686,Chasmodes longimaxilla
46104027,Chasmodes saburrae
178941,Cirrhibarbis capensis
183548,Cirriemblemaria lucasana
48342277,Cirripectes alboapicalis
155194,Cirripectes alleni
48342105,Cirripectes auritus
48342513,Cirripectes castaneus
48342303,Cirripectes chelomatus
155186,Cirripectes filamentosus
48342117,Cirripectes fuscoguttatus
48342182,Cirripectes gilberti
199651,Cirripectes heemstraorum
48342486,Cirripectes hutchinsi
48342352,Cirripectes imitator
48342306,Cirripectes jenningsi
48342371,Cirripectes kuwamurai
48342089,Cirripectes obscurus
48342274,Cirripectes perustus
48342248,Cirripectes polyzona
48342428,Cirripectes quagga
48342103,Cirripectes randalli
48342425,Cirripectes springeri
48342210,Cirripectes stigmaticus
48342499,Cirripectes vanderbilti
48342402,Cirripectes variolosus
180121,Cirripectes viriosus
48342287,Cirrisalarias bunares
179091,Climacoporus navalis
185155,Clinitrachus argentatus
179010,Clinoporus biporosus
179054,Clinus acuminatus
178918,Clinus agilis
189744,Clinus arborescens
178971,Clinus berrisfordi
179090,Clinus brevicristatus
178997,Clinus cottoides
178931,Clinus helenae
179105,Clinus heterodon
178999,Clinus latipennis
178980,Clinus nematopterus
189810,Clinus ornatus
179078,Clinus robustus
178976,Clinus rotundifrons
4982,Clinus spatulatus
179096,Clinus superciliosus
179097,Clinus taurus
178962,Clinus venustris
178952,Clinus woodi
179063,Cologrammus flavescens
183303,Coralliozetus angelicus
184014,Coralliozetus boehlkei
47142899,Coralliozetus cardonae
183952,Coralliozetus micropes
183851,Coralliozetus rosenblatti
183319,Coralliozetus springeri
185165,Coryphoblennius galerita
183258,Cottoclinus canops
178983,Cremnochorites capensis
179061,Cristiceps argyropleura
178972,Cristiceps aurantiacus
179042,Cristiceps australis
155327,Crocodilichthys gracilis
155034,Crossosalarias macrospilus
178993,Cryptichthys jojettae
185142,Cryptotrema corallinum
183644,Cryptotrema seftoni
183638,Dactylagnus mundus
183497,Dactylagnus parvus
47143372,Dactylagnus peratikos
183544,Dactyloscopus amnis
47143381,Dactyloscopus boehlkei
183867,Dactyloscopus byersi
47143391,Dactyloscopus comptus
47143394,Dactyloscopus crossotus
48342528,Dactyloscopus elongatus
48342252,Dactyloscopus fallax
183480,Dactyloscopus fimbriatus
47143398,Dactyloscopus foraminosus
48342454,Dactyloscopus heraldi
48342178,Dactyloscopus insulatus
183482,Dactyloscopus lacteus
183541,Dactyloscopus lunaticus
183399,Dactyloscopus metoecus
183474,Dactyloscopus minutus
46104160,Dactyloscopus moorei
183521,Dactyloscopus pectoralis
47143407,Dactyloscopus poeyi
46104167,Dactyloscopus tridigitatus
155103,Dactyloscopus zelotes
183572,Dialommus fuscus
183741,Dialommus macrocephalus
48342448,Dodekablennos fraseri
48342307,Ecsenius aequalis
48342498,Ecsenius alleni
48342449,Ecsenius aroni
48342230,Ecsenius australianus
48342493,Ecsenius axelrodi
48342240,Ecsenius bandanus
48342278,Ecsenius bathi
48342385,Ecsenius bicolor
48342183,Ecsenius bimaculatus
48342150,Ecsenius caeruliventris
48342198,Ecsenius collettei
48342149,Ecsenius dentex
180122,Ecsenius dilemma
48342195,Ecsenius fijiensis
48342341,Ecsenius fourmanoiri
48342469,Ecsenius frontalis
48342285,Ecsenius gravieri
48342436,Ecsenius isos
180123,Ecsenius kurti
48342329,Ecsenius lineatus
48342250,Ecsenius lividanalis
48342234,Ecsenius lubbocki
48342535,Ecsenius mandibularis
48342349,Ecsenius melarchus
48342333,Ecsenius midas
48342372,Ecsenius minutus
48342173,Ecsenius monoculus
48342458,Ecsenius nalolo
48342317,Ecsenius namiyei
48342345,Ecsenius niue
48342170,Ecsenius oculatus
48342508,Ecsenius oculus
48342101,Ecsenius ops
48342456,Ecsenius opsifrontalis
48342237,Ecsenius pardus
48342197,Ecsenius paroculus
48342145,Ecsenius pictus
48342123,Ecsenius polystictus
48342501,Ecsenius portenoyi
48342206,Ecsenius prooculis
46079519,Ecsenius pulcher
48342328,Ecsenius randalli
48342204,Ecsenius schroederi
48342162,Ecsenius sellifer
48342179,Ecsenius shirleyae
48342262,Ecsenius stictus
48342269,Ecsenius stigmatura
48342504,Ecsenius taeniatus
48342512,Ecsenius tessera
48342364,Ecsenius tigris
48342339,Ecsenius tricolor
154947,Ecsenius trilineatus
48342451,Ecsenius yaeyamaensis
183865,Ekemblemaria lira
183605,Ekemblemaria myersi
47142908,Ekemblemaria nigra
46104133,Emblemaria atlantica
185172,Emblemaria australis
47142915,Emblemaria biocellata
47142918,Emblemaria caldwelli
47142927,Emblemaria caycedoi
47142930,Emblemaria culmenis
47142939,Emblemaria diphyodontis
185189,Emblemaria hudsoni
47142944,Emblemaria hyltoni
183699,Emblemaria hypacanthus
183676,Emblemaria nivipes
46104136,Emblemaria pandionis
183628,Emblemaria piratica
46104139,Emblemaria piratula
47142954,Emblemaria vitta
184020,Emblemaria walkeri
194085,Emblemariopsis arawak
46104142,Emblemariopsis bahamensis
47143144,Emblemariopsis bottomei
194087,Emblemariopsis carib
47143154,Emblemariopsis dianae
185179,Emblemariopsis diaphana
47143163,Emblemariopsis leptocirris
47143173,Emblemariopsis occidentalis
47143176,Emblemariopsis pricei
47143206,Emblemariopsis ramirezi
47143213,Emblemariopsis randalli
47143216,Emblemariopsis ruetzleri
154775,Emblemariopsis signifer
5325,Emblemariopsis tayrona
48342160,Enchelyurus ater
48342148,Enchelyurus brunneolus
48342232,Enchelyurus flavipes
48342433,Enchelyurus kraussii
48342320,Enchelyurus petersi
178978,Enneanectes altivelis
178919,Enneanectes atrorus
178910,Enneanectes boehlkei
183679,Enneanectes carminalis
49438012,Enneanectes deloachorum
179116,Enneanectes jordani
49437996,Enneanectes matador
178898,Enneanectes pectoralis
183408,Enneanectes reticulatus
178938,Enneanectes smithi
49438010,Enneanectes wilki
155237,Enneapterygius abeli
178987,Enneapterygius altipinnis
178920,Enneapterygius atriceps
179006,Enneapterygius atrogulare
178950,Enneapterygius bahasa
178890,Enneapterygius cheni
179080,Enneapterygius clarkae
178891,Enneapterygius clea
