iucn_sid,iucn_rgn,pop_trend,trend_score,trend_source
44670,global,unknown,NA,NA
44671,global,unknown,NA,NA
44672,global,unknown,NA,NA
44673,global,decreasing,0.01429,lm
44674,global,decreasing,-0.01429,lm
44675,global,unknown,-0.01429,lm
44676,global,unknown,0,lm
44677,global,decreasing,0,lm
44678,global,decreasing,0,lm
44679,global,unknown,NA,NA
44680,global,decreasing,0.00394,regr
44681,global,decreasing,0.01429,lm
44682,global,decreasing,0.00394,regr
44683,global,decreasing,0,lm
44684,global,decreasing,-0.01429,lm
44685,global,unknown,NA,NA
44686,global,unknown,-0.02,lm
44993,global,decreasing,0.00394,regr
44994,global,decreasing,0.00394,regr
44995,global,unknown,NA,NA
44996,global,decreasing,0.00394,regr
45048812,global,decreasing,0,lm
45048990,global,decreasing,0,lm
45061132,global,decreasing,0,lm
45354718,global,decreasing,0,lm
45354823,global,unknown,NA,NA
45354964,global,stable,0,lm
45433088,global,stable,0,regr
4592,global,decreasing,0.025,lm
45925,global,unknown,NA,NA
45959011,global,decreasing,0,lm
45959182,global,decreasing,0,lm
45959186,global,decreasing,0,lm
46074027,global,unknown,NA,NA
46074055,global,unknown,NA,NA
46075152,global,unknown,NA,NA
46075167,global,unknown,NA,NA
46075186,global,unknown,NA,NA
46075209,global,unknown,NA,NA
46075224,global,unknown,NA,NA
46075248,global,unknown,NA,NA
46075339,global,unknown,NA,NA
46075359,global,unknown,0,lm
46075376,global,unknown,NA,NA
46079096,global,stable,0,regr
46079214,global,stable,0,regr
46079217,global,stable,0,regr
46079226,global,stable,0,regr
46079239,global,stable,0,regr
46079290,global,stable,0,regr
46079321,global,stable,0,regr
46079476,global,stable,0,regr
46079519,global,stable,0,regr
46079775,global,stable,0,regr
46079801,global,stable,0,regr
46079816,global,stable,0,regr
46079840,global,stable,0,regr
46079868,global,stable,0,regr
46079873,global,unknown,NA,NA
46079911,global,stable,0,regr
46079924,global,stable,0,regr
46080027,global,stable,0,regr
46080080,global,stable,0,regr
46080101,global,stable,0,regr
46080159,global,stable,0,regr
46080857,global,unknown,NA,NA
46081422,global,unknown,NA,NA
46081534,global,unknown,NA,NA
46081926,global,unknown,NA,NA
46082077,global,unknown,NA,NA
46082238,global,unknown,NA,NA
46083195,global,unknown,NA,NA
46083503,global,unknown,NA,NA
46083881,global,unknown,NA,NA
46084220,global,unknown,NA,NA
46084426,global,unknown,NA,NA
46084651,global,unknown,NA,NA
46084981,global,unknown,NA,NA
46085237,global,unknown,NA,NA
46085669,global,unknown,NA,NA
46085734,global,unknown,NA,NA
46086124,global,unknown,NA,NA
46086162,global,unknown,NA,NA
46086190,global,unknown,NA,NA
46086355,global,unknown,NA,NA
46086532,global,stable,0,regr
46086601,global,unknown,NA,NA
46086703,global,unknown,NA,NA
46086775,global,unknown,NA,NA
46086877,global,unknown,NA,NA
46086928,global,unknown,NA,NA
46087000,global,unknown,NA,NA
46087031,global,unknown,NA,NA
46087040,global,unknown,NA,NA
46087121,global,unknown,NA,NA
46087155,global,unknown,NA,NA
46087177,global,unknown,NA,NA
46087368,global,unknown,NA,NA
46087474,global,unknown,NA,NA
46087494,global,unknown,NA,NA
46087522,global,unknown,NA,NA
46087798,global,unknown,NA,NA
46087813,global,unknown,NA,NA
46087863,global,unknown,NA,NA
46087917,global,unknown,NA,NA
46088156,global,unknown,NA,NA
46088184,global,unknown,NA,NA
46088346,global,unknown,NA,NA
46088399,global,unknown,NA,NA
46088833,global,unknown,NA,NA
46093091,global,unknown,NA,NA
46093134,global,unknown,NA,NA
46093150,global,unknown,NA,NA
46096141,global,unknown,NA,NA
46096184,global,unknown,NA,NA
46096953,global,unknown,NA,NA
46097197,global,stable,0,regr
46097614,global,unknown,NA,NA
46097625,global,unknown,NA,NA
46097663,global,unknown,NA,NA
46097723,global,unknown,NA,NA
46097728,global,unknown,NA,NA
46097741,global,unknown,NA,NA
46097767,global,unknown,NA,NA
46098411,global,unknown,NA,NA
46098924,global,unknown,NA,NA
46099940,global,unknown,NA,NA
46100481,global,unknown,NA,NA
46101009,global,unknown,NA,NA
46101835,global,unknown,NA,NA
46102071,global,stable,0,regr
46102308,global,unknown,NA,NA
46102475,global,unknown,NA,NA
46102491,global,unknown,NA,NA
46102529,global,unknown,NA,NA
46102569,global,unknown,NA,NA
46102582,global,unknown,NA,NA
46102624,global,unknown,NA,NA
46102674,global,unknown,NA,NA
46102713,global,unknown,NA,NA
46102735,global,unknown,NA,NA
46102792,global,unknown,NA,NA
46102818,global,unknown,NA,NA
46103983,global,unknown,NA,NA
46104003,global,unknown,NA,NA
46104027,global,unknown,NA,NA
46104049,global,stable,0,regr
46104052,global,unknown,NA,NA
46104061,global,unknown,NA,NA
46104064,global,unknown,NA,NA
46104071,global,unknown,NA,NA
46104074,global,unknown,NA,NA
46104077,global,decreasing,0.00394,regr
46104090,global,unknown,NA,NA
46104109,global,unknown,NA,NA
46104116,global,stable,0,regr
46104124,global,unknown,NA,NA
46104127,global,unknown,NA,NA
46104133,global,unknown,NA,NA
46104136,global,stable,0,regr
46104139,global,unknown,NA,NA
46104142,global,unknown,NA,NA
46104147,global,unknown,NA,NA
46104150,global,unknown,NA,NA
46104153,global,unknown,NA,NA
46104160,global,unknown,NA,NA
46104167,global,unknown,NA,NA
46104170,global,stable,0,regr
46104173,global,unknown,NA,NA
46104176,global,stable,0,regr
46104199,global,unknown,NA,NA
46104208,global,stable,0,regr
46104211,global,unknown,NA,NA
46104218,global,unknown,NA,NA
46104227,global,stable,0,regr
46104232,global,unknown,NA,NA
46104241,global,unknown,NA,NA
46104251,global,stable,0,regr
46104265,global,unknown,NA,NA
46104272,global,stable,0,regr
46104287,global,unknown,NA,NA
46104430,global,unknown,NA,NA
46104765,global,unknown,NA,NA
46104789,global,unknown,NA,NA
46104807,global,unknown,NA,NA
46104864,global,unknown,NA,NA
46104895,global,unknown,NA,NA
46104928,global,stable,0,regr
46104959,global,unknown,NA,NA
46105095,global,unknown,NA,NA
46105306,global,unknown,NA,NA
46105545,global,unknown,NA,NA
46105847,global,stable,0,regr
46106057,global,unknown,NA,NA
46106266,global,unknown,NA,NA
46106412,global,unknown,NA,NA
46106542,global,unknown,NA,NA
46106621,global,unknown,NA,NA
46107486,global,unknown,NA,NA
46107620,global,unknown,NA,NA
46107890,global,unknown,NA,NA
46108119,global,unknown,NA,NA
46108252,global,decreasing,0.00394,regr
46108938,global,unknown,NA,NA
46109068,global,unknown,NA,NA
46109095,global,unknown,NA,NA
46109104,global,unknown,NA,NA
46109137,global,unknown,NA,NA
46109145,global,unknown,NA,NA
4615,global,decreasing,-0,lm
46863,global,NA,NA,NA
46864,global,unknown,NA,NA
46865,global,decreasing,0.01333,lm
46967807,global,decreasing,0.00394,regr
46967817,global,decreasing,0.00394,regr
46967827,global,decreasing,0.1,lm
46967838,global,increasing,-0.00394,regr
46967863,global,decreasing,0.00394,regr
46967873,global,unknown,NA,NA
47136863,global,unknown,NA,NA
47136868,global,unknown,NA,NA
47137241,global,unknown,NA,NA
47137303,global,unknown,NA,NA
47137465,global,unknown,NA,NA
47137515,global,unknown,NA,NA
47139706,global,unknown,NA,NA
47139816,global,unknown,NA,NA
47140113,global,unknown,NA,NA
47140142,global,unknown,NA,NA
47140942,global,unknown,NA,NA
47141089,global,unknown,NA,NA
47141104,global,unknown,NA,NA
47141177,global,unknown,NA,NA
47141289,global,unknown,NA,NA
47141293,global,unknown,NA,NA
47141351,global,unknown,NA,NA
47141354,global,unknown,NA,NA
47141401,global,unknown,NA,NA
47141570,global,unknown,NA,NA
47141697,global,unknown,NA,NA
47141712,global,unknown,NA,NA
47141727,global,unknown,NA,NA
47141736,global,unknown,NA,NA
47142326,global,unknown,NA,NA
47142330,global,unknown,NA,NA
47142333,global,unknown,NA,NA
47142337,global,unknown,NA,NA
47142899,global,unknown,NA,NA
47142908,global,unknown,NA,NA
47142915,global,unknown,NA,NA
47142918,global,unknown,NA,NA
47142927,global,unknown,NA,NA
47142930,global,unknown,NA,NA
47142939,global,unknown,NA,NA
47142944,global,unknown,NA,NA
47142954,global,unknown,NA,NA
47143144,global,unknown,NA,NA
47143154,global,unknown,NA,NA
47143163,global,unknown,NA,NA
47143173,global,unknown,NA,NA
47143176,global,unknown,NA,NA
47143206,global,unknown,NA,NA
47143213,global,unknown,NA,NA
47143216,global,unknown,NA,NA
47143309,global,unknown,NA,NA
47143314,global,unknown,NA,NA
47143351,global,unknown,NA,NA
47143372,global,unknown,NA,NA
47143381,global,unknown,NA,NA
47143391,global,unknown,NA,NA
47143394,global,unknown,NA,NA
47143398,global,unknown,NA,NA
47143407,global,unknown,NA,NA
47143421,global,unknown,NA,NA
47143432,global,unknown,NA,NA
47143452,global,unknown,NA,NA
47143476,global,unknown,NA,NA
47143503,global,unknown,NA,NA
47143512,global,unknown,NA,NA
47143570,global,unknown,NA,NA
47143593,global,unknown,NA,NA
47143643,global,unknown,NA,NA
47143653,global,unknown,NA,NA
47143866,global,unknown,NA,NA
47143869,global,unknown,NA,NA
47144358,global,unknown,NA,NA
47144430,global,unknown,NA,NA
47144448,global,unknown,NA,NA
47144466,global,unknown,NA,NA
47144528,global,unknown,NA,NA
47144544,global,unknown,NA,NA
47144580,global,unknown,NA,NA
47144628,global,unknown,NA,NA
47144698,global,unknown,NA,NA
47144741,global,unknown,NA,NA
47144879,global,unknown,NA,NA
47144896,global,unknown,NA,NA
47144901,global,unknown,NA,NA
47144911,global,unknown,NA,NA
47144922,global,unknown,NA,NA
47144957,global,unknown,NA,NA
47144987,global,unknown,NA,NA
47144995,global,unknown,NA,NA
47144999,global,unknown,NA,NA
47145002,global,unknown,NA,NA
47145180,global,unknown,NA,NA
47145520,global,unknown,NA,NA
47145548,global,stable,0,regr
47145580,global,unknown,NA,NA
47145611,global,stable,0,regr
47145645,global,unknown,NA,NA
47145752,global,unknown,NA,NA
47145793,global,unknown,NA,NA
47145877,global,unknown,NA,NA
47146393,global,unknown,NA,NA
47147457,global,stable,0,regr
47147468,global,stable,0,regr
47147556,global,unknown,NA,NA
47147574,global,stable,0,regr
47147582,global,unknown,NA,NA
47147616,global,unknown,NA,NA
47147660,global,unknown,NA,NA
47147702,global,unknown,NA,NA
47147749,global,stable,0,regr
47147840,global,unknown,NA,NA
47147979,global,unknown,NA,NA
47148013,global,unknown,NA,NA
47148202,global,unknown,NA,NA
47148229,global,unknown,NA,NA
47148543,global,unknown,NA,NA
47148847,global,unknown,NA,NA
47148940,global,unknown,NA,NA
47148944,global,unknown,NA,NA
47149007,global,unknown,NA,NA
47149037,global,unknown,NA,NA
47149087,global,unknown,NA,NA
47149357,global,unknown,NA,NA
47149427,global,unknown,NA,NA
47149594,global,unknown,NA,NA
47149690,global,unknown,NA,NA
47149703,global,unknown,NA,NA
47149747,global,unknown,NA,NA
47149866,global,unknown,NA,NA
47149869,global,unknown,NA,NA
47149895,global,unknown,NA,NA
47150056,global,unknown,NA,NA
47150210,global,unknown,NA,NA
47150446,global,unknown,NA,NA
47150568,global,unknown,NA,NA
47150895,global,unknown,NA,NA
47153711,global,unknown,NA,NA
47153728,global,unknown,NA,NA
47153773,global,unknown,NA,NA
47153782,global,unknown,NA,NA
47153791,global,unknown,NA,NA
47153800,global,unknown,NA,NA
47164914,global,unknown,NA,NA
47164926,global,unknown,NA,NA
47165067,global,unknown,NA,NA
47165099,global,unknown,NA,NA
47165104,global,unknown,NA,NA
47165158,global,unknown,NA,NA
47165292,global,unknown,NA,NA
47165302,global,unknown,NA,NA
47165317,global,unknown,NA,NA
47165333,global,unknown,NA,NA
47165363,global,unknown,NA,NA
47165366,global,unknown,NA,NA
47165387,global,unknown,NA,NA
47165398,global,unknown,NA,NA
47165457,global,unknown,NA,NA
47165472,global,unknown,NA,NA
47165490,global,unknown,NA,NA
47165538,global,unknown,NA,NA
47166619,global,unknown,NA,NA
47166659,global,unknown,NA,NA
47166662,global,unknown,NA,NA
47259883,global,unknown,NA,NA
47260360,global,unknown,NA,NA
47269831,global,unknown,NA,NA
47269908,global,stable,0,regr
47270035,global,unknown,NA,NA
47385652,global,unknown,NA,NA
47400952,global,unknown,NA,NA
47401609,global,unknown,NA,NA
47402970,global,unknown,NA,NA
47402974,global,unknown,NA,NA
47402978,global,unknown,NA,NA
47403067,global,unknown,NA,NA
47406916,global,unknown,NA,NA
47406921,global,unknown,NA,NA
47407633,global,unknown,NA,NA
47407703,global,unknown,NA,NA
47407717,global,unknown,NA,NA
47407760,global,unknown,NA,NA
47407786,global,stable,0,regr
47728602,global,unknown,NA,NA
47728610,global,decreasing,0.00394,regr
47728648,global,unknown,NA,NA
47728650,global,unknown,NA,NA
47735321,global,unknown,NA,NA
4805,global,unknown,-0.02105,lm
48319933,global,unknown,NA,NA
48320326,global,stable,0,regr
48320397,global,unknown,NA,NA
48320496,global,unknown,NA,NA
48321090,global,stable,0,regr
48321143,global,stable,0,regr
48321151,global,stable,0,regr
48321164,global,stable,0,regr
48321178,global,stable,0,regr
48321187,global,unknown,NA,NA
48321442,global,stable,0,regr
48321557,global,stable,0,regr
48342089,global,stable,0,regr
48342092,global,stable,0,regr
48342093,global,stable,0,regr
48342097,global,stable,0,regr
48342099,global,stable,0,regr
48342100,global,unknown,NA,NA
48342101,global,stable,0,regr
48342103,global,stable,0,regr
48342104,global,unknown,0,lm
48342105,global,stable,0,regr
48342108,global,unknown,NA,NA
48342109,global,stable,0,regr
48342111,global,stable,0,regr
48342115,global,stable,0,regr
48342117,global,stable,0,regr
48342119,global,stable,0,regr
48342120,global,unknown,NA,NA
48342122,global,stable,0,regr
48342123,global,stable,0,regr
48342125,global,stable,0,regr
48342126,global,stable,0,regr
48342128,global,unknown,NA,NA
48342129,global,stable,0,regr
48342130,global,stable,0,regr
48342133,global,stable,0,regr
48342134,global,stable,0,regr
48342137,global,stable,0,regr
48342141,global,unknown,NA,NA
48342142,global,stable,0,regr
48342143,global,unknown,NA,NA
48342144,global,stable,0,regr
48342145,global,stable,0,regr
48342148,global,stable,0,regr
48342149,global,stable,0,regr
48342150,global,unknown,NA,NA
48342152,global,unknown,NA,NA
48342153,global,stable,0,regr
48342154,global,stable,0,regr
48342158,global,unknown,NA,NA
48342160,global,stable,0,regr
48342162,global,stable,0,regr
48342164,global,stable,0,regr
48342166,global,stable,0,regr
48342168,global,stable,0,regr
48342170,global,stable,0,regr
48342171,global,stable,0,regr
48342173,global,stable,0,regr
48342174,global,stable,0,regr
48342176,global,stable,0,regr
48342177,global,stable,0,regr
48342178,global,unknown,NA,NA
48342179,global,stable,0,regr
48342180,global,stable,0,lm
48342181,global,unknown,NA,NA
48342182,global,stable,0,regr
48342183,global,decreasing,0.00394,regr
48342185,global,stable,0,regr
48342186,global,stable,0,regr
48342187,global,stable,0,regr
48342191,global,stable,0,regr
48342193,global,stable,0,regr
48342195,global,stable,0,regr
48342196,global,unknown,NA,NA
48342197,global,stable,0,regr
48342198,global,stable,0,regr
48342200,global,stable,0,regr
48342201,global,stable,0,regr
48342204,global,stable,0,regr
48342206,global,stable,0,regr
48342207,global,unknown,NA,NA
48342208,global,stable,0,regr
48342209,global,unknown,NA,NA
48342210,global,stable,0,regr
48342213,global,stable,0,regr
48342217,global,stable,0,regr
48342218,global,stable,0,regr
48342219,global,stable,0,regr
48342221,global,unknown,NA,NA
48342223,global,stable,0,regr
48342225,global,stable,0,regr
48342228,global,stable,0,regr
48342229,global,stable,0,regr
48342230,global,stable,0,regr
48342232,global,stable,0,regr
48342233,global,stable,0,regr
48342234,global,stable,0,regr
48342236,global,unknown,NA,NA
48342237,global,stable,0,regr
48342238,global,stable,0,regr
48342240,global,stable,0,regr
48342243,global,unknown,NA,NA
48342244,global,stable,0,regr
48342246,global,stable,0,regr
48342248,global,stable,0,regr
48342250,global,stable,0,regr
48342252,global,unknown,NA,NA
48342253,global,unknown,NA,NA
48342254,global,stable,0,regr
48342256,global,stable,0,regr
48342258,global,stable,0,regr
48342259,global,stable,0,regr
48342260,global,stable,0,regr
48342262,global,stable,0,regr
48342264,global,stable,0,regr
48342265,global,stable,0,regr
48342268,global,unknown,NA,NA
48342269,global,stable,0,regr
48342271,global,stable,0,regr
48342272,global,unknown,NA,NA
48342273,global,stable,0,regr
48342274,global,stable,0,regr
48342277,global,stable,0,regr
48342278,global,stable,0,regr
48342280,global,unknown,NA,NA
48342281,global,stable,0,regr
48342282,global,stable,0,regr
48342283,global,unknown,NA,NA
48342284,global,unknown,NA,NA
48342285,global,stable,0,regr
48342287,global,stable,0,regr
48342288,global,unknown,NA,NA
48342289,global,stable,0,regr
48342290,global,stable,0,regr
48342292,global,stable,0,regr
48342294,global,unknown,NA,NA
48342295,global,stable,0,regr
48342298,global,stable,0,regr
48342300,global,stable,0,regr
48342303,global,stable,0,regr
48342305,global,stable,0,regr
48342306,global,stable,0,regr
48342307,global,stable,0,regr
48342309,global,stable,0,regr
48342312,global,stable,0,regr
48342314,global,stable,0,regr
48342316,global,stable,0,regr
48342317,global,stable,0,regr
48342320,global,stable,0,regr
48342321,global,stable,0,regr
48342325,global,stable,0,regr
48342326,global,stable,0,regr
48342328,global,unknown,NA,NA
48342329,global,stable,0,regr
48342332,global,stable,0,regr
48342333,global,stable,0,regr
48342337,global,stable,0,regr
48342339,global,unknown,NA,NA
48342341,global,stable,0,regr
48342342,global,stable,0,regr
48342345,global,stable,0,regr
48342346,global,stable,0,regr
48342349,global,stable,0,regr
48342351,global,unknown,NA,NA
48342352,global,stable,0,regr
48342354,global,stable,0,regr
48342356,global,stable,0,regr
48342357,global,unknown,NA,NA
48342359,global,stable,0,regr
48342362,global,stable,0,regr
48342364,global,unknown,NA,NA
48342366,global,stable,0,regr
48342371,global,stable,0,regr
48342372,global,stable,0,regr
48342373,global,stable,0,regr
48342376,global,stable,0,regr
48342378,global,stable,0,regr
48342379,global,stable,0,regr
48342381,global,stable,0,regr
48342383,global,stable,0,regr
48342385,global,decreasing,0.00394,regr
48342388,global,unknown,NA,NA
48342389,global,stable,0,regr
48342391,global,stable,0,regr
48342392,global,stable,0,regr
48342394,global,stable,0,regr
48342396,global,unknown,0,lm
48342397,global,stable,0,regr
48342398,global,stable,0,regr
48342400,global,stable,0,regr
48342402,global,stable,0,regr
48342405,global,stable,0,regr
48342407,global,unknown,NA,NA
48342409,global,unknown,NA,NA
48342410,global,stable,0,regr
48342411,global,stable,0,regr
48342412,global,stable,0,regr
48342414,global,unknown,NA,NA
48342416,global,stable,0,regr
48342417,global,stable,0,regr
48342419,global,unknown,NA,NA
48342420,global,stable,0,regr
48342422,global,stable,0,regr
48342425,global,stable,0,regr
48342427,global,stable,0,regr
48342428,global,stable,0,regr
48342431,global,stable,0,regr
48342433,global,stable,0,regr
48342435,global,unknown,NA,NA
48342436,global,stable,0,regr
48342437,global,stable,0,regr
48342440,global,unknown,NA,NA
48342441,global,stable,0,regr
48342442,global,stable,0,regr
48342444,global,unknown,NA,NA
48342445,global,stable,0,regr
48342448,global,stable,0,regr
48342449,global,stable,0,regr
48342451,global,stable,0,regr
48342454,global,unknown,NA,NA
48342455,global,stable,0,regr
48342456,global,stable,0,regr
48342458,global,stable,0,regr
48342460,global,stable,0,regr
48342462,global,stable,0,regr
48342464,global,stable,0,regr
48342466,global,stable,0,regr
48342467,global,unknown,NA,NA
48342469,global,stable,0,regr
48342471,global,stable,0,regr
48342473,global,stable,0,regr
48342475,global,stable,0,regr
48342477,global,stable,0,regr
48342482,global,stable,0,regr
48342485,global,stable,0,regr
48342486,global,stable,0,regr
48342487,global,unknown,NA,NA
48342488,global,stable,0,regr
48342489,global,stable,0,regr
48342492,global,stable,0,regr
48342493,global,stable,0,regr
48342496,global,stable,0,regr
48342498,global,stable,0,regr
48342499,global,stable,0,regr
48342501,global,stable,0,regr
48342502,global,stable,0,regr
48342504,global,stable,0,regr
48342505,global,stable,0,regr
48342508,global,stable,0,regr
48342511,global,unknown,NA,NA
48342512,global,stable,0,regr
48342513,global,stable,0,regr
48342516,global,stable,0,regr
48342518,global,stable,0,regr
48342519,global,stable,0,regr
48342521,global,stable,0,regr
48342523,global,unknown,NA,NA
48342524,global,stable,0,regr
48342525,global,stable,0,regr
48342528,global,unknown,NA,NA
48342529,global,stable,0,regr
48342530,global,stable,0,regr
48342534,global,stable,0,regr
48342535,global,stable,0,regr
49145820,global,decreasing,0.00394,regr
49186649,global,unknown,NA,NA
49188668,global,decreasing,0.00394,regr
49217539,global,unknown,NA,NA
49217590,global,unknown,NA,NA
49217654,global,unknown,NA,NA
49217798,global,decreasing,0.00394,regr
49217962,global,decreasing,0.00394,regr
49218074,global,decreasing,0.00394,regr
49218151,global,unknown,NA,NA
49218712,global,unknown,NA,NA
49254470,global,stable,0,regr
49437996,global,unknown,NA,NA
49438010,global,unknown,NA,NA
49438012,global,unknown,NA,NA
49677201,global,unknown,NA,NA
49677217,global,unknown,NA,NA
4982,global,decreasing,-0,lm
49911704,global,unknown,NA,NA
50011071,global,unknown,NA,NA
50012470,global,unknown,NA,NA
50012660,global,decreasing,0.00394,regr
50016125,global,decreasing,0.00394,regr
50020621,global,stable,0,regr
50020625,global,unknown,NA,NA
50078139,global,unknown,NA,NA
50107293,global,unknown,NA,NA
50107605,global,unknown,NA,NA
50108167,global,unknown,NA,NA
50113293,global,unknown,NA,NA
50113365,global,unknown,NA,NA
50148677,global,unknown,NA,NA
50148695,global,decreasing,0.00394,regr
50148787,global,unknown,NA,NA
50148930,global,unknown,NA,NA
50149061,global,unknown,NA,NA
50160898,global,unknown,NA,NA
50161085,global,unknown,NA,NA
50161089,global,unknown,NA,NA
50161091,global,unknown,NA,NA
50161093,global,unknown,NA,NA
50161095,global,unknown,NA,NA
50853886,global,stable,0,regr
50902942,global,unknown,NA,NA
50902961,global,unknown,NA,NA
50903119,global,stable,0,regr
50903138,global,stable,0,regr
50903183,global,unknown,NA,NA
50903234,global,unknown,NA,NA
50903247,global,unknown,NA,NA
50903260,global,unknown,NA,NA
50903263,global,stable,0,regr
5119,global,NA,NA,NA
5216,global,NA,NA,NA
5269,global,unknown,-0.025,lm
5270,global,NA,NA,NA
5271,global,NA,NA,NA
5272,global,unknown,-0.0125,lm
5273,global,unknown,-0.01176,lm
5325,global,unknown,-0.02105,lm
5362,global,NA,NA,NA
53753301,global,unknown,NA,NA
54007396,global,unknown,NA,NA
54007412,global,stable,0,regr
54007474,global,unknown,NA,NA
5486,global,NA,NA,NA
56084246,global,unknown,NA,NA
5659,global,increasing,-0,lm
5668,global,NA,NA,NA
5675,global,unknown,-0.01818,lm
56779782,global,unknown,NA,NA
56852190,global,unknown,NA,NA
56852265,global,unknown,NA,NA
56852298,global,unknown,NA,NA
56852351,global,unknown,NA,NA
56852510,global,unknown,NA,NA
56852595,global,unknown,NA,NA
57274377,global,unknown,NA,NA
57274554,global,unknown,NA,NA
57452852,global,unknown,NA,NA
57453548,global,unknown,NA,NA
57453584,global,unknown,NA,NA
57453648,global,unknown,NA,NA
57453678,global,unknown,NA,NA
57453696,global,unknown,NA,NA
57453720,global,unknown,NA,NA
57453743,global,unknown,NA,NA
57505507,global,unknown,NA,NA
57505709,global,unknown,NA,NA
57506640,global,unknown,NA,NA
57508187,global,unknown,NA,NA
57509336,global,unknown,NA,NA
57509876,global,stable,0,regr
57693936,global,unknown,NA,NA
57714556,global,unknown,NA,NA
57825241,global,unknown,NA,NA
58241062,global,unknown,NA,NA
59034974,global,decreasing,0.00394,regr
60080,global,stable,0,regr
60081,global,increasing,-0.01538,lm
60082,global,stable,0,lm
60083,global,stable,0,lm
60084,global,stable,0,lm
60085,global,decreasing,0.01538,lm
60086,global,unknown,NA,NA
60087,global,unknown,NA,NA
60088,global,decreasing,0,lm
60089,global,stable,0,lm
60090,global,stable,0,lm
60091,global,unknown,0,lm
60092,global,stable,0,lm
60093,global,stable,0,lm
60094,global,stable,0,lm
60095,global,decreasing,0.00394,regr
60096,global,unknown,NA,NA
60097,global,stable,0,lm
60098,global,stable,0,lm
60099,global,unknown,0,lm
60100,global,decreasing,0,lm
60101,global,unknown,0,lm
60102,global,stable,0,lm
60103,global,stable,0,lm
60104,global,decreasing,0,lm
60105,global,decreasing,0,lm
60106,global,stable,0,lm
60107,global,unknown,NA,NA
60108,global,stable,0,lm
60109,global,unknown,NA,NA
60110,global,unknown,NA,NA
60111,global,unknown,0,lm
60112,global,unknown,0,lm
60113,global,decreasing,0.00394,regr
60115,global,unknown,NA,NA
60116,global,unknown,NA,NA
60117,global,decreasing,0.00394,regr
60118,global,unknown,NA,NA
60119,global,decreasing,0.00394,regr
60120,global,decreasing,0.00394,regr
60121,global,decreasing,0,lm
60123,global,unknown,NA,NA
60124,global,decreasing,-0.04,lm
60125,global,unknown,NA,NA
60126,global,unknown,NA,NA
60127,global,unknown,NA,NA
60128,global,unknown,NA,NA
60129,global,unknown,NA,NA
60130,global,unknown,NA,NA
60131,global,decreasing,0.03636,lm
60132,global,unknown,NA,NA
60133,global,unknown,NA,NA
60134,global,unknown,NA,NA
60135,global,unknown,NA,NA
60136,global,unknown,NA,NA
60137,global,unknown,NA,NA
60138,global,stable,0,regr
60139,global,unknown,NA,NA
60140,global,stable,0,lm
60141,global,unknown,NA,NA
60142,global,unknown,NA,NA
60143,global,unknown,NA,NA
60144,global,unknown,NA,NA
60145,global,unknown,NA,NA
60146,global,unknown,0,lm
60147,global,unknown,0,lm
60148,global,unknown,0,lm
60149,global,unknown,NA,NA
60150,global,unknown,0,lm
60151,global,unknown,0,lm
60152,global,unknown,NA,NA
60153,global,unknown,0,lm
60154,global,unknown,NA,NA
60155,global,unknown,0,lm
60156,global,unknown,-0.02295,lm
60157,global,unknown,NA,NA
60158,global,unknown,0,lm
60159,global,unknown,0,lm
60160,global,unknown,0,lm
60161,global,unknown,NA,NA
60162,global,decreasing,0,lm
60163,global,unknown,0,lm
60164,global,unknown,0,lm
60166,global,decreasing,0.02302,lm
60167,global,unknown,NA,NA
60168,global,unknown,0,lm
60169,global,unknown,NA,NA
60170,global,decreasing,0.02302,lm
60171,global,decreasing,0,lm
60172,global,decreasing,0.00394,regr
60175,global,unknown,0.02302,lm
60176,global,unknown,0,lm
60177,global,unknown,NA,NA
60178,global,unknown,NA,NA
60179,global,unknown,0.02564,lm
60180,global,decreasing,0.01538,lm
60181,global,decreasing,0.03077,lm
60182,global,decreasing,0.03077,lm
60183,global,unknown,NA,NA
60184,global,unknown,NA,NA
60185,global,unknown,NA,NA
60186,global,unknown,NA,NA
60187,global,unknown,NA,NA
60188,global,unknown,NA,NA
60189,global,unknown,NA,NA
60190,global,unknown,NA,NA
60191,global,increasing,0,lm
60192,global,stable,0,lm
60193,global,unknown,NA,NA
60194,global,unknown,NA,NA
60195,global,stable,0.02,lm
60196,global,unknown,NA,NA
60197,global,unknown,NA,NA
60198,global,unknown,NA,NA
60199,global,decreasing,0.00394,regr
60200,global,decreasing,0,lm
60201,global,unknown,NA,NA
60202,global,decreasing,0.00394,regr
60203,global,decreasing,0.00394,regr
60204,global,unknown,NA,NA
60205,global,unknown,NA,NA
60206,global,unknown,NA,NA
60208,global,unknown,NA,NA
60209,global,unknown,NA,NA
60210,global,unknown,0,lm
60211,global,stable,0,lm
60212,global,unknown,0,lm
60213,global,unknown,NA,NA
60214,global,unknown,NA,NA
60215,global,unknown,NA,NA
60216,global,unknown,NA,NA
60217,global,decreasing,0.00394,regr
60218,global,decreasing,0.00394,regr
60219,global,decreasing,0.00394,regr
60220,global,unknown,NA,NA
60221,global,unknown,NA,NA
60222,global,unknown,NA,NA
60223,global,unknown,NA,NA
60224,global,decreasing,0.00394,regr
60225,global,decreasing,0.01538,lm
60226,global,unknown,NA,NA
60227,global,unknown,0,lm
60228,global,unknown,NA,NA
60229,global,unknown,NA,NA
60230,global,unknown,NA,NA
