iucn_sid,pop_trend,iucn_version,iucn_rgn
194855,stable,2017-3,mediterranean
194856,unknown,2017-3,europe
194856,unknown,2017-3,mediterranean
194857,unknown,2017-3,europe
194859,unknown,2017-3,europe
194859,unknown,2017-3,mediterranean
194860,unknown,2017-3,europe
194860,unknown,2017-3,mediterranean
194862,unknown,2017-3,europe
194862,unknown,2017-3,mediterranean
194863,unknown,2017-3,europe
194863,unknown,2017-3,mediterranean
194865,unknown,2017-3,europe
194865,unknown,2017-3,mediterranean
194867,unknown,2017-3,europe
194867,unknown,2017-3,mediterranean
194868,unknown,2017-3,europe
194868,unknown,2017-3,mediterranean
194869,unknown,2017-3,europe
194869,unknown,2017-3,mediterranean
194872,unknown,2017-3,europe
194872,unknown,2017-3,mediterranean
194873,stable,2017-3,europe
194873,stable,2017-3,mediterranean
194874,unknown,2017-3,europe
194874,unknown,2017-3,mediterranean
194875,unknown,2017-3,europe
194875,unknown,2017-3,mediterranean
194877,stable,2017-3,europe
194877,stable,2017-3,mediterranean
194879,stable,2017-3,europe
194881,stable,2017-3,europe
194881,stable,2017-3,mediterranean
194882,stable,2017-3,europe
194883,unknown,2017-3,europe
194883,unknown,2017-3,mediterranean
194884,stable,2017-3,europe
194884,stable,2017-3,mediterranean
194885,unknown,2017-3,europe
194885,unknown,2017-3,mediterranean
194887,stable,2017-3,europe
194887,stable,2017-3,mediterranean
194889,unknown,2017-3,europe
194889,unknown,2017-3,mediterranean
194891,stable,2017-3,europe
194891,stable,2017-3,mediterranean
194893,stable,2017-3,europe
194895,stable,2017-3,europe
194895,stable,2017-3,mediterranean
194896,stable,2017-3,europe
194897,unknown,2017-3,europe
194898,stable,2017-3,europe
194898,stable,2017-3,mediterranean
194900,unknown,2017-3,europe
194900,unknown,2017-3,mediterranean
194901,unknown,2017-3,europe
194901,unknown,2017-3,mediterranean
194902,unknown,2017-3,europe
194902,unknown,2017-3,mediterranean
194903,unknown,2017-3,europe
194903,unknown,2017-3,mediterranean
194904,unknown,2017-3,europe
194904,unknown,2017-3,mediterranean
194908,unknown,2017-3,gulf_of_mexico
194909,stable,2017-3,gulf_of_mexico
194960,stable,2017-3,europe
194960,stable,2017-3,mediterranean
194967,unknown,2017-3,europe
194967,unknown,2017-3,mediterranean
194967,unknown,2017-3,gulf_of_mexico
194968,unknown,2017-3,europe
194968,unknown,2017-3,mediterranean
194968,unknown,2017-3,gulf_of_mexico
194969,unknown,2017-3,europe
194969,unknown,2017-3,mediterranean
194971,unknown,2017-3,europe
194971,unknown,2017-3,mediterranean
194973,unknown,2017-3,europe
194973,unknown,2017-3,mediterranean
194974,stable,2017-3,europe
194974,unknown,2017-3,mediterranean
194980,unknown,2017-3,europe
194980,unknown,2017-3,mediterranean
194981,unknown,2017-3,europe
194981,unknown,2017-3,mediterranean
194984,unknown,2017-3,europe
194984,unknown,2017-3,mediterranean
194986,unknown,2017-3,europe
194986,unknown,2017-3,mediterranean
194989,unknown,2017-3,europe
194989,unknown,2017-3,mediterranean
194991,unknown,2017-3,europe
194991,unknown,2017-3,mediterranean
194992,unknown,2017-3,europe
194992,unknown,2017-3,mediterranean
194993,unknown,2017-3,europe
194993,unknown,2017-3,mediterranean
194995,unknown,2017-3,europe
194995,unknown,2017-3,mediterranean
194997,unknown,2017-3,europe
194997,unknown,2017-3,mediterranean
194998,unknown,2017-3,europe
194998,unknown,2017-3,mediterranean
195001,unknown,2017-3,europe
195001,unknown,2017-3,mediterranean
195003,stable,2017-3,europe
195003,unknown,2017-3,mediterranean
195038,unknown,2017-3,europe
195038,unknown,2017-3,mediterranean
195038,unknown,2017-3,gulf_of_mexico
195075,unknown,2017-3,gulf_of_mexico
195076,decreasing,2017-3,gulf_of_mexico
195091,unknown,2017-3,europe
195091,unknown,2017-3,mediterranean
195093,unknown,2017-3,europe
195093,unknown,2017-3,mediterranean
195098,stable,2017-3,gulf_of_mexico
195409,unknown,2017-3,gulf_of_mexico
195643,unknown,2017-3,gulf_of_mexico
195672,unknown,2017-3,europe
195674,unknown,2017-3,gulf_of_mexico
195680,unknown,2017-3,gulf_of_mexico
195688,unknown,2017-3,europe
195691,unknown,2017-3,gulf_of_mexico
195694,unknown,2017-3,gulf_of_mexico
195708,unknown,2017-3,europe
195731,unknown,2017-3,gulf_of_mexico
195738,unknown,2017-3,gulf_of_mexico
195744,unknown,2017-3,gulf_of_mexico
195756,unknown,2017-3,gulf_of_mexico
195762,unknown,2017-3,gulf_of_mexico
195796,unknown,2017-3,gulf_of_mexico
195805,unknown,2017-3,europe
195805,unknown,2017-3,gulf_of_mexico
195810,stable,2017-3,europe
195812,unknown,2017-3,gulf_of_mexico
195825,unknown,2017-3,gulf_of_mexico
195838,unknown,2017-3,europe
195852,unknown,2017-3,europe
195871,unknown,2017-3,gulf_of_mexico
195872,unknown,2017-3,gulf_of_mexico
195881,unknown,2017-3,gulf_of_mexico
195883,unknown,2017-3,gulf_of_mexico
195886,stable,2017-3,europe
195886,unknown,2017-3,mediterranean
196057,unknown,2017-3,europe
196057,unknown,2017-3,mediterranean
196060,unknown,2017-3,europe
196061,unknown,2017-3,europe
196318,unknown,2017-3,persian_gulf
196319,unknown,2017-3,persian_gulf
196417,unknown,2017-3,persian_gulf
196672,unknown,2017-3,gulf_of_mexico
196673,unknown,2017-3,gulf_of_mexico
196674,unknown,2017-3,gulf_of_mexico
196677,unknown,2017-3,gulf_of_mexico
196678,unknown,2017-3,gulf_of_mexico
196679,stable,2017-3,gulf_of_mexico
196681,unknown,2017-3,gulf_of_mexico
196683,unknown,2017-3,gulf_of_mexico
196686,unknown,2017-3,gulf_of_mexico
196687,unknown,2017-3,gulf_of_mexico
196688,unknown,2017-3,gulf_of_mexico
196689,unknown,2017-3,gulf_of_mexico
196690,stable,2017-3,gulf_of_mexico
196693,unknown,2017-3,gulf_of_mexico
196694,unknown,2017-3,gulf_of_mexico
196695,unknown,2017-3,gulf_of_mexico
196696,unknown,2017-3,gulf_of_mexico
196806,unknown,2017-3,gulf_of_mexico
197038,stable,2017-3,persian_gulf
197048,unknown,2017-3,persian_gulf
198547,unknown,2017-3,europe
198547,unknown,2017-3,mediterranean
198550,stable,2017-3,europe
198550,unknown,2017-3,mediterranean
198551,unknown,2017-3,europe
198551,stable,2017-3,mediterranean
198552,stable,2017-3,europe
198552,unknown,2017-3,mediterranean
198553,unknown,2017-3,europe
198553,unknown,2017-3,mediterranean
198554,stable,2017-3,europe
198554,unknown,2017-3,mediterranean
198555,unknown,2017-3,europe
198555,unknown,2017-3,mediterranean
198556,unknown,2017-3,europe
198556,unknown,2017-3,mediterranean
198557,unknown,2017-3,europe
198557,unknown,2017-3,mediterranean
198558,unknown,2017-3,europe
198558,unknown,2017-3,mediterranean
198558,unknown,2017-3,gulf_of_mexico
198559,unknown,2017-3,europe
198559,unknown,2017-3,mediterranean
198560,unknown,2017-3,europe
198560,unknown,2017-3,mediterranean
198561,unknown,2017-3,persian_gulf
198561,unknown,2017-3,europe
198561,unknown,2017-3,mediterranean
198561,stable,2017-3,gulf_of_mexico
198562,unknown,2017-3,europe
198562,decreasing,2017-3,mediterranean
198563,stable,2017-3,europe
198563,unknown,2017-3,mediterranean
198564,stable,2017-3,europe
198564,unknown,2017-3,mediterranean
198565,unknown,2017-3,europe
198565,stable,2017-3,mediterranean
198566,unknown,2017-3,europe
198566,unknown,2017-3,mediterranean
198566,unknown,2017-3,gulf_of_mexico
198568,decreasing,2017-3,europe
198568,decreasing,2017-3,mediterranean
198570,stable,2017-3,europe
198570,stable,2017-3,mediterranean
198571,unknown,2017-3,europe
198571,unknown,2017-3,mediterranean
198573,stable,2017-3,europe
198573,unknown,2017-3,mediterranean
198575,unknown,2017-3,europe
198575,unknown,2017-3,mediterranean
198575,unknown,2017-3,gulf_of_mexico
198576,unknown,2017-3,europe
198576,unknown,2017-3,mediterranean
198577,stable,2017-3,europe
198577,unknown,2017-3,mediterranean
198578,decreasing,2017-3,europe
198578,unknown,2017-3,mediterranean
198579,stable,2017-3,europe
198579,unknown,2017-3,mediterranean
198580,unknown,2017-3,europe
198580,stable,2017-3,mediterranean
198581,unknown,2017-3,europe
198581,unknown,2017-3,mediterranean
198581,unknown,2017-3,gulf_of_mexico
198582,unknown,2017-3,europe
198582,unknown,2017-3,mediterranean
198585,unknown,2017-3,europe
198585,unknown,2017-3,mediterranean
198589,unknown,2017-3,europe
198589,unknown,2017-3,mediterranean
198590,stable,2017-3,europe
198590,unknown,2017-3,mediterranean
198594,unknown,2017-3,europe
198594,unknown,2017-3,mediterranean
198595,unknown,2017-3,europe
198595,unknown,2017-3,mediterranean
198596,unknown,2017-3,europe
198596,unknown,2017-3,mediterranean
198597,unknown,2017-3,europe
198597,unknown,2017-3,mediterranean
198598,unknown,2017-3,europe
198598,unknown,2017-3,mediterranean
198599,unknown,2017-3,europe
198599,unknown,2017-3,mediterranean
198600,unknown,2017-3,europe
198600,unknown,2017-3,mediterranean
198601,unknown,2017-3,europe
198601,unknown,2017-3,mediterranean
198602,unknown,2017-3,europe
198602,unknown,2017-3,mediterranean
198604,unknown,2017-3,europe
198604,unknown,2017-3,mediterranean
198605,stable,2017-3,europe
198605,unknown,2017-3,mediterranean
198606,stable,2017-3,europe
198606,unknown,2017-3,mediterranean
198608,unknown,2017-3,europe
198608,unknown,2017-3,mediterranean
198609,unknown,2017-3,europe
198609,stable,2017-3,mediterranean
198610,unknown,2017-3,europe
198610,stable,2017-3,mediterranean
198611,stable,2017-3,europe
198611,unknown,2017-3,mediterranean
198612,stable,2017-3,europe
198612,unknown,2017-3,mediterranean
198613,stable,2017-3,europe
198613,unknown,2017-3,mediterranean
198614,stable,2017-3,europe
198614,unknown,2017-3,mediterranean
198615,stable,2017-3,europe
198615,unknown,2017-3,mediterranean
198616,unknown,2017-3,europe
198617,unknown,2017-3,europe
198617,unknown,2017-3,mediterranean
198618,stable,2017-3,europe
198618,unknown,2017-3,mediterranean
198619,unknown,2017-3,europe
198619,unknown,2017-3,mediterranean
198620,stable,2017-3,europe
198620,unknown,2017-3,mediterranean
198621,stable,2017-3,europe
198621,unknown,2017-3,mediterranean
198623,unknown,2017-3,europe
198623,unknown,2017-3,mediterranean
198624,stable,2017-3,europe
198624,unknown,2017-3,mediterranean
198626,increasing,2017-3,europe
198626,unknown,2017-3,mediterranean
198627,stable,2017-3,europe
198627,unknown,2017-3,mediterranean
198628,unknown,2017-3,europe
198628,unknown,2017-3,mediterranean
198630,unknown,2017-3,europe
198630,stable,2017-3,mediterranean
198632,stable,2017-3,europe
198632,stable,2017-3,mediterranean
198632,stable,2017-3,gulf_of_mexico
198633,unknown,2017-3,europe
198633,unknown,2017-3,mediterranean
198634,stable,2017-3,europe
198634,unknown,2017-3,mediterranean
198635,stable,2017-3,europe
198635,unknown,2017-3,mediterranean
198636,stable,2017-3,europe
198636,unknown,2017-3,mediterranean
198637,stable,2017-3,europe
198637,unknown,2017-3,mediterranean
198638,unknown,2017-3,europe
198638,unknown,2017-3,mediterranean
198640,unknown,2017-3,europe
198640,unknown,2017-3,mediterranean
198641,unknown,2017-3,europe
198641,stable,2017-3,mediterranean
198642,unknown,2017-3,europe
198642,unknown,2017-3,mediterranean
198643,unknown,2017-3,persian_gulf
198643,unknown,2017-3,europe
198643,stable,2017-3,mediterranean
198643,decreasing,2017-3,gulf_of_mexico
198644,stable,2017-3,europe
198644,stable,2017-3,mediterranean
198645,unknown,2017-3,europe
198645,stable,2017-3,mediterranean
198646,unknown,2017-3,europe
198646,stable,2017-3,mediterranean
198647,stable,2017-3,europe
198647,stable,2017-3,mediterranean
198649,unknown,2017-3,europe
198649,unknown,2017-3,mediterranean
198650,unknown,2017-3,europe
198650,unknown,2017-3,mediterranean
198650,stable,2017-3,gulf_of_mexico
198651,stable,2017-3,europe
198651,unknown,2017-3,mediterranean
198651,stable,2017-3,gulf_of_mexico
198652,unknown,2017-3,europe
198652,unknown,2017-3,mediterranean
198653,decreasing,2017-3,europe
198653,unknown,2017-3,mediterranean
198654,stable,2017-3,europe
198654,stable,2017-3,mediterranean
198655,unknown,2017-3,europe
198655,unknown,2017-3,mediterranean
198657,stable,2017-3,europe
198657,stable,2017-3,mediterranean
198659,unknown,2017-3,europe
198659,unknown,2017-3,mediterranean
198660,stable,2017-3,europe
198660,unknown,2017-3,mediterranean
198662,stable,2017-3,europe
198662,stable,2017-3,mediterranean
198663,unknown,2017-3,europe
198663,unknown,2017-3,mediterranean
198664,unknown,2017-3,europe
198664,unknown,2017-3,mediterranean
198665,unknown,2017-3,europe
198665,unknown,2017-3,mediterranean
198667,stable,2017-3,europe
198667,stable,2017-3,mediterranean
198668,stable,2017-3,europe
198668,decreasing,2017-3,mediterranean
198669,stable,2017-3,europe
198669,unknown,2017-3,mediterranean
198670,unknown,2017-3,persian_gulf
198670,stable,2017-3,europe
198670,unknown,2017-3,mediterranean
198670,stable,2017-3,gulf_of_mexico
198671,stable,2017-3,europe
198671,unknown,2017-3,mediterranean
198673,stable,2017-3,europe
198673,stable,2017-3,mediterranean
198674,unknown,2017-3,europe
198674,stable,2017-3,mediterranean
198675,unknown,2017-3,europe
198675,unknown,2017-3,mediterranean
198676,unknown,2017-3,europe
198676,unknown,2017-3,mediterranean
198676,unknown,2017-3,gulf_of_mexico
198706,stable,2017-3,europe
198706,unknown,2017-3,mediterranean
198707,decreasing,2017-3,europe
198707,decreasing,2017-3,mediterranean
198708,unknown,2017-3,europe
198708,unknown,2017-3,mediterranean
198710,unknown,2017-3,europe
198710,unknown,2017-3,mediterranean
198711,unknown,2017-3,europe
198711,stable,2017-3,mediterranean
198712,unknown,2017-3,europe
198712,stable,2017-3,mediterranean
198713,unknown,2017-3,europe
198713,stable,2017-3,mediterranean
198714,increasing,2017-3,europe
198714,increasing,2017-3,mediterranean
198715,unknown,2017-3,europe
198715,unknown,2017-3,mediterranean
198716,unknown,2017-3,europe
198716,unknown,2017-3,mediterranean
198718,unknown,2017-3,europe
198718,stable,2017-3,mediterranean
198719,stable,2017-3,europe
198719,stable,2017-3,mediterranean
198720,unknown,2017-3,europe
198720,unknown,2017-3,mediterranean
198721,unknown,2017-3,europe
198721,unknown,2017-3,mediterranean
198722,unknown,2017-3,europe
198722,stable,2017-3,mediterranean
198723,unknown,2017-3,europe
198723,unknown,2017-3,mediterranean
198724,unknown,2017-3,europe
198724,unknown,2017-3,mediterranean
198725,unknown,2017-3,europe
198725,stable,2017-3,mediterranean
198726,unknown,2017-3,europe
198726,stable,2017-3,mediterranean
198727,unknown,2017-3,europe
198727,unknown,2017-3,mediterranean
198728,unknown,2017-3,europe
198728,unknown,2017-3,mediterranean
198734,stable,2017-3,europe
198734,unknown,2017-3,mediterranean
198735,unknown,2017-3,europe
198735,unknown,2017-3,mediterranean
198736,unknown,2017-3,europe
198736,unknown,2017-3,mediterranean
198737,unknown,2017-3,europe
198737,unknown,2017-3,mediterranean
198739,unknown,2017-3,europe
198739,stable,2017-3,mediterranean
198740,unknown,2017-3,europe
198740,unknown,2017-3,mediterranean
198741,unknown,2017-3,europe
198741,unknown,2017-3,mediterranean
198742,unknown,2017-3,europe
198742,unknown,2017-3,mediterranean
198743,unknown,2017-3,europe
198743,unknown,2017-3,mediterranean
198744,unknown,2017-3,europe
198744,unknown,2017-3,mediterranean
198745,unknown,2017-3,europe
198745,unknown,2017-3,mediterranean
198746,stable,2017-3,europe
198746,unknown,2017-3,mediterranean
198747,unknown,2017-3,europe
198747,unknown,2017-3,mediterranean
198748,stable,2017-3,europe
198748,stable,2017-3,europe
198748,unknown,2017-3,mediterranean
198750,stable,2017-3,europe
198750,unknown,2017-3,mediterranean
198751,unknown,2017-3,mediterranean
198752,unknown,2017-3,europe
198752,unknown,2017-3,mediterranean
198753,unknown,2017-3,europe
198753,unknown,2017-3,mediterranean
198755,unknown,2017-3,europe
198755,unknown,2017-3,mediterranean
198756,unknown,2017-3,europe
198756,unknown,2017-3,mediterranean
198757,stable,2017-3,europe
198757,unknown,2017-3,mediterranean
198758,stable,2017-3,europe
198758,unknown,2017-3,mediterranean
198759,unknown,2017-3,europe
198759,unknown,2017-3,mediterranean
198761,unknown,2017-3,europe
198761,unknown,2017-3,mediterranean
198762,unknown,2017-3,europe
198762,unknown,2017-3,mediterranean
198763,unknown,2017-3,europe
198763,unknown,2017-3,mediterranean
198764,unknown,2017-3,europe
198764,unknown,2017-3,mediterranean
198765,decreasing,2017-3,europe
198765,decreasing,2017-3,mediterranean
198766,unknown,2017-3,europe
198766,unknown,2017-3,mediterranean
198767,unknown,2017-3,europe
198767,unknown,2017-3,mediterranean
198769,unknown,2017-3,europe
198769,unknown,2017-3,mediterranean
198772,unknown,2017-3,europe
198772,stable,2017-3,mediterranean
198774,increasing,2017-3,europe
198774,increasing,2017-3,mediterranean
198776,stable,2017-3,europe
198776,unknown,2017-3,mediterranean
198998,unknown,2017-3,europe
199040,unknown,2017-3,gulf_of_mexico
199068,unknown,2017-3,europe
199078,unknown,2017-3,europe
199078,unknown,2017-3,gulf_of_mexico
199106,unknown,2017-3,gulf_of_mexico
199114,unknown,2017-3,gulf_of_mexico
199115,unknown,2017-3,gulf_of_mexico
199146,unknown,2017-3,europe
199157,unknown,2017-3,gulf_of_mexico
199161,unknown,2017-3,europe
199198,unknown,2017-3,gulf_of_mexico
199205,unknown,2017-3,gulf_of_mexico
199221,unknown,2017-3,gulf_of_mexico
199223,unknown,2017-3,gulf_of_mexico
199232,unknown,2017-3,gulf_of_mexico
199249,unknown,2017-3,europe
199256,unknown,2017-3,gulf_of_mexico
199259,unknown,2017-3,gulf_of_mexico
199267,unknown,2017-3,gulf_of_mexico
199270,unknown,2017-3,gulf_of_mexico
199272,unknown,2017-3,gulf_of_mexico
199278,unknown,2017-3,gulf_of_mexico
199287,unknown,2017-3,gulf_of_mexico
199302,unknown,2017-3,gulf_of_mexico
199311,unknown,2017-3,gulf_of_mexico
199323,unknown,2017-3,europe
199342,unknown,2017-3,gulf_of_mexico
199347,unknown,2017-3,gulf_of_mexico
199355,unknown,2017-3,gulf_of_mexico
199360,unknown,2017-3,europe
199361,unknown,2017-3,gulf_of_mexico
199364,unknown,2017-3,gulf_of_mexico
199373,unknown,2017-3,europe
199390,unknown,2017-3,gulf_of_mexico
199391,unknown,2017-3,gulf_of_mexico
199396,unknown,2017-3,europe
199398,unknown,2017-3,gulf_of_mexico
199401,unknown,2017-3,europe
199413,unknown,2017-3,europe
199622,unknown,2017-3,persian_gulf
199855,unknown,2017-3,gulf_of_mexico
202406,stable,2017-3,gulf_of_mexico
202632,decreasing,2017-3,gulf_of_mexico
203423,stable,2017-3,persian_gulf
13145780,unknown,2017-3,mediterranean
13148003,stable,2017-3,mediterranean
13306686,decreasing,2017-3,europe
13458323,unknown,2017-3,gulf_of_mexico
13462250,unknown,2017-3,europe
13462491,unknown,2017-3,europe
13462713,unknown,2017-3,europe
13462745,unknown,2017-3,europe
13462751,unknown,2017-3,europe
13462757,unknown,2017-3,europe
13485141,unknown,2017-3,europe
13485167,unknown,2017-3,europe
13485312,unknown,2017-3,europe
13485398,unknown,2017-3,europe
13485631,unknown,2017-3,europe
13485635,unknown,2017-3,europe
13485675,unknown,2017-3,europe
13485856,unknown,2017-3,europe
13486028,unknown,2017-3,gulf_of_mexico
13486169,unknown,2017-3,europe
13486169,unknown,2017-3,gulf_of_mexico
13486199,unknown,2017-3,persian_gulf
13486199,unknown,2017-3,europe
13486199,unknown,2017-3,gulf_of_mexico
13486514,unknown,2017-3,persian_gulf
13486514,unknown,2017-3,gulf_of_mexico
13487154,unknown,2017-3,gulf_of_mexico
13487345,unknown,2017-3,gulf_of_mexico
13487740,stable,2017-3,gulf_of_mexico
15147715,stable,2017-3,europe
15147725,unknown,2017-3,europe
15147740,unknown,2017-3,europe
15147816,unknown,2017-3,europe
15147860,unknown,2017-3,europe
15147965,unknown,2017-3,europe
15147977,unknown,2017-3,europe
15148522,unknown,2017-3,europe
15148566,unknown,2017-3,europe
15148742,unknown,2017-3,europe
15148858,unknown,2017-3,europe
15148964,unknown,2017-3,europe
15149028,unknown,2017-3,europe
15149121,unknown,2017-3,europe
15149335,unknown,2017-3,europe
15521852,unknown,2017-3,gulf_of_mexico
15521934,unknown,2017-3,gulf_of_mexico
15521985,unknown,2017-3,europe
15522054,unknown,2017-3,europe
15522069,unknown,2017-3,europe
15522095,unknown,2017-3,europe
15522140,unknown,2017-3,europe
15522149,decreasing,2017-3,europe
15522152,unknown,2017-3,europe
15522159,unknown,2017-3,europe
15522210,unknown,2017-3,europe
15522213,unknown,2017-3,europe
15522236,unknown,2017-3,europe
15598524,stable,2017-3,europe
15598550,stable,2017-3,europe
15598596,stable,2017-3,europe
15598621,unknown,2017-3,europe
15598639,stable,2017-3,europe
15598672,unknown,2017-3,europe
15598778,stable,2017-3,europe
15598791,unknown,2017-3,europe
15598799,unknown,2017-3,europe
15598812,stable,2017-3,europe
15598815,unknown,2017-3,europe
15598887,stable,2017-3,europe
15598938,unknown,2017-3,europe
15598948,unknown,2017-3,europe
15598951,unknown,2017-3,europe
15598957,unknown,2017-3,europe
15599060,stable,2017-3,europe
15599067,stable,2017-3,europe
15599070,unknown,2017-3,europe
15599123,stable,2017-3,europe
15599136,unknown,2017-3,europe
15599150,unknown,2017-3,europe
15600453,stable,2017-3,europe
15600731,stable,2017-3,europe
15600738,unknown,2017-3,europe
15601865,unknown,2017-3,europe
15601872,stable,2017-3,europe
15601902,unknown,2017-3,europe
15601905,unknown,2017-3,europe
15601909,unknown,2017-3,europe
15601913,unknown,2017-3,europe
15601934,unknown,2017-3,europe
15601937,unknown,2017-3,europe
15601940,unknown,2017-3,europe
15622233,unknown,2017-3,europe
15622604,unknown,2017-3,gulf_of_mexico
15622649,unknown,2017-3,europe
15622672,unknown,2017-3,europe
15622678,unknown,2017-3,europe
15622684,unknown,2017-3,europe
15622706,unknown,2017-3,europe
15622789,unknown,2017-3,europe
15622835,unknown,2017-3,europe
15623273,unknown,2017-3,europe
16208224,decreasing,2017-3,mediterranean
16369383,decreasing,2017-3,mediterranean
16370739,decreasing,2017-3,mediterranean
16376479,unknown,2017-3,mediterranean
16378423,unknown,2017-3,mediterranean
16381144,unknown,2017-3,mediterranean
16404974,unknown,2017-3,gulf_of_mexico
16405644,unknown,2017-3,gulf_of_mexico
16405685,unknown,2017-3,gulf_of_mexico
16406327,unknown,2017-3,gulf_of_mexico
16406525,unknown,2017-3,gulf_of_mexico
16406679,unknown,2017-3,gulf_of_mexico
16406934,unknown,2017-3,gulf_of_mexico
16406968,unknown,2017-3,gulf_of_mexico
16406979,stable,2017-3,gulf_of_mexico
16407002,unknown,2017-3,gulf_of_mexico
16407017,unknown,2017-3,gulf_of_mexico
16407132,unknown,2017-3,europe
16407132,stable,2017-3,gulf_of_mexico
16407217,unknown,2017-3,gulf_of_mexico
16407630,unknown,2017-3,gulf_of_mexico
16407645,unknown,2017-3,gulf_of_mexico
16421352,decreasing,2017-3,gulf_of_mexico
16424139,unknown,2017-3,gulf_of_mexico
16425141,unknown,2017-3,gulf_of_mexico
16425187,unknown,2017-3,gulf_of_mexico
16425314,unknown,2017-3,gulf_of_mexico
16425354,unknown,2017-3,europe
16425422,unknown,2017-3,gulf_of_mexico
16425468,unknown,2017-3,gulf_of_mexico
16425533,unknown,2017-3,gulf_of_mexico
16425572,unknown,2017-3,gulf_of_mexico
16425603,unknown,2017-3,gulf_of_mexico
16427324,unknown,2017-3,gulf_of_mexico
16431606,unknown,2017-3,gulf_of_mexico
16431725,stable,2017-3,gulf_of_mexico
16431737,unknown,2017-3,gulf_of_mexico
16431757,stable,2017-3,europe
16431757,stable,2017-3,gulf_of_mexico
16431946,stable,2017-3,gulf_of_mexico
16431990,unknown,2017-3,gulf_of_mexico
16432098,unknown,2017-3,gulf_of_mexico
16433850,unknown,2017-3,gulf_of_mexico
16433946,unknown,2017-3,gulf_of_mexico
16435325,stable,2017-3,gulf_of_mexico
16435530,unknown,2017-3,gulf_of_mexico
16435778,unknown,2017-3,gulf_of_mexico
16437187,stable,2017-3,gulf_of_mexico
16437988,unknown,2017-3,gulf_of_mexico
16438001,unknown,2017-3,gulf_of_mexico
16438022,stable,2017-3,gulf_of_mexico
16438701,stable,2017-3,gulf_of_mexico
16439236,stable,2017-3,gulf_of_mexico
16439534,unknown,2017-3,gulf_of_mexico
16439642,unknown,2017-3,gulf_of_mexico
16439757,unknown,2017-3,europe
16439848,unknown,2017-3,europe
16439848,stable,2017-3,gulf_of_mexico
16439926,unknown,2017-3,gulf_of_mexico
16440016,unknown,2017-3,gulf_of_mexico
16440027,unknown,2017-3,europe
16440027,stable,2017-3,gulf_of_mexico
16440083,unknown,2017-3,gulf_of_mexico
16440965,unknown,2017-3,gulf_of_mexico
16441120,unknown,2017-3,gulf_of_mexico
16441651,unknown,2017-3,gulf_of_mexico
16441698,unknown,2017-3,europe
16441698,unknown,2017-3,gulf_of_mexico
16441738,unknown,2017-3,gulf_of_mexico
16441862,unknown,2017-3,gulf_of_mexico
16442472,unknown,2017-3,gulf_of_mexico
16442487,unknown,2017-3,gulf_of_mexico
16447855,unknown,2017-3,europe
16449034,unknown,2017-3,gulf_of_mexico
16449531,unknown,2017-3,europe
16449654,decreasing,2017-3,gulf_of_mexico
16449708,decreasing,2017-3,gulf_of_mexico
16465921,unknown,2017-3,gulf_of_mexico
16466100,unknown,2017-3,gulf_of_mexico
16466377,unknown,2017-3,gulf_of_mexico
16467178,unknown,2017-3,gulf_of_mexico
16501868,unknown,2017-3,gulf_of_mexico
16502064,unknown,2017-3,gulf_of_mexico
16502093,unknown,2017-3,gulf_of_mexico
16503587,unknown,2017-3,gulf_of_mexico
16505486,unknown,2017-3,gulf_of_mexico
16505522,unknown,2017-3,gulf_of_mexico
16505619,stable,2017-3,gulf_of_mexico
16505650,stable,2017-3,gulf_of_mexico
16505842,unknown,2017-3,gulf_of_mexico
16505933,unknown,2017-3,gulf_of_mexico
16505959,unknown,2017-3,gulf_of_mexico
16506077,unknown,2017-3,gulf_of_mexico
16506657,unknown,2017-3,gulf_of_mexico
16506725,unknown,2017-3,gulf_of_mexico
16506781,stable,2017-3,gulf_of_mexico
16506839,unknown,2017-3,gulf_of_mexico
16506931,stable,2017-3,gulf_of_mexico
16507307,stable,2017-3,gulf_of_mexico
16507347,increasing,2017-3,europe
16507347,stable,2017-3,gulf_of_mexico
16507442,stable,2017-3,gulf_of_mexico
16507646,unknown,2017-3,gulf_of_mexico
16507729,stable,2017-3,gulf_of_mexico
16509008,stable,2017-3,gulf_of_mexico
16509126,stable,2017-3,europe
16509126,stable,2017-3,gulf_of_mexico
16509242,unknown,2017-3,europe
16509297,unknown,2017-3,europe
16509426,unknown,2017-3,gulf_of_mexico
16545046,decreasing,2017-3,gulf_of_mexico
16545072,unknown,2017-3,gulf_of_mexico
16545086,unknown,2017-3,gulf_of_mexico
16545164,unknown,2017-3,gulf_of_mexico
16545253,unknown,2017-3,gulf_of_mexico
16545256,unknown,2017-3,gulf_of_mexico
16545360,stable,2017-3,gulf_of_mexico
16546023,stable,2017-3,gulf_of_mexico
16546072,unknown,2017-3,gulf_of_mexico
16546127,stable,2017-3,gulf_of_mexico
16546144,stable,2017-3,gulf_of_mexico
16674437,unknown,2017-3,mediterranean
16720036,unknown,2017-3,persian_gulf
16720083,unknown,2017-3,persian_gulf
16720181,unknown,2017-3,persian_gulf
16749571,unknown,2017-3,gulf_of_mexico
16749725,unknown,2017-3,gulf_of_mexico
16749737,unknown,2017-3,europe
16749737,unknown,2017-3,gulf_of_mexico
16749758,unknown,2017-3,gulf_of_mexico
16750054,unknown,2017-3,gulf_of_mexico
16759126,unknown,2017-3,gulf_of_mexico
16759144,unknown,2017-3,gulf_of_mexico
