shp_iucn_sid,iucn_sid,sciname,presence,subpop,dbf_file,max_depth,comp_assessed
13462325,13462325,Ijimaia loppei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/ateleopodiformes.dbf,deep oceanic,FALSE
184045,184045,Atherinella argentea,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
16410245,16410245,Atherinella blackburni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
16411567,16411567,Atherinella brasiliensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
184040,184040,Atherinella crystallina,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
184007,184007,Atherinella eriarcha,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183837,183837,Atherinella guatemalensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
16417341,16417341,Atherinella milleri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183733,183733,Atherinella nepenthe,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183455,183455,Atherinella nesiotes,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183266,183266,Atherinella nocturna,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183286,183286,Atherinella pachylepis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183216,183216,Atherinella panamensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
154737,154737,Atherinella serrivomer,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183568,183568,Atherinella starksi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183957,183957,Atherinops affinis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183827,183827,Atherinopsis californiensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183457,183457,Colpichthys hubbsi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183357,183357,Colpichthys regis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183267,183267,Leuresthes sardina,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183556,183556,Melanorhinus cyanellus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
190241,190241,Melanorhinus microps,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,200 m +,FALSE
16441303,16441303,Membras analis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
16441433,16441433,Membras argentea,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
183772,183772,Membras gilberti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
154767,154767,Membras martinica,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
191191,191191,Menidia beryllina,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
47140142,47140142,Menidia clarkhubbsi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
16441575,16441575,Menidia menidia,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,200 m +,FALSE
155207,155207,Menidia peninsulae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,200 m +,FALSE
2352,2352,Atherina boyeri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
13462411,13462411,Atherina lopeziana,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
194991,194991,Atherina presbyter,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,200 m +,FALSE
95569528,95569528,Atherinomorus duodecimalis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
155153,155153,Atherion elymus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
180131,180131,Hypoatherina crenolepis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
16441120,16441120,Hypoatherina harringtonensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
154744,154744,Kestratherina brevirostris,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
191192,191192,Menidia colei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
13145,13145,Menidia conchorum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
21628,21628,Teramulus kieneri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,< 200 m,FALSE
16410217,16410217,Atherinella beani,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,unknown,FALSE
46863,46863,Atherinomorus lineatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,unknown,FALSE
155310,155310,Atherinomorus stipes,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/atheriniformes.dbf,unknown,FALSE
13486028,13486028,Saurida brasiliensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
16441651,16441651,Saurida normani,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
16441677,16441677,Saurida suspicio,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
46109137,46109137,Synodus bondi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
183508,183508,Synodus evermanni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
16441698,16441698,Synodus foetens,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
190484,190484,Synodus intermedius,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
183263,183263,Synodus lacertinus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
183220,183220,Synodus lucioceps,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
46109104,46109104,Synodus macrostigmus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
155213,155213,Synodus saurus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
183704,183704,Synodus scituliceps,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
183622,183622,Synodus sechurae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
13486169,13486169,Synodus synodus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
13486199,13486199,Trachinocephalus myops,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
13485675,13485675,Benthalbella infans,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
20662018,20662018,Rosenblattichthys hubbsi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
20662028,20662028,Scopelarchoides danae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
190316,190316,Scopelarchus analis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13485856,13485856,Scopelarchus guentheri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
190480,190480,Scopelarchus michaelsarsi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
194997,194997,Arctozenus risso,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13485395,13485395,Dolichosudis fuliginosa,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13485398,13485398,Lestidiops affinis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13485411,13485411,Lestidiops cadenati,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
82125080,82125080,Lestidiops distans,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
189818,189818,Lestidiops jayakari,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
82125112,82125112,Lestidiops similis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
194998,194998,Lestidiops sphyrenoides,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
190099,190099,Lestidium atlanticum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13485622,13485622,Lestrolepis intermedia,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13485631,13485631,Macroparalepis affinis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
68064267,68064267,Macroparalepis brevis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13485635,13485635,Magnisudis atlantica,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
20885933,20885933,Paralepis elongata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
194818,194818,Paralepis speciosa,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
154666,154666,Stemonosudis bullisi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
155112,155112,Stemonosudis gracilis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
190146,190146,Stemonosudis intermedia,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
190158,190158,Stemonosudis siliquiventer,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
47165538,47165538,Sudis atrox,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
190101,190101,Sudis hyalina,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
60485860,60485860,Uncisudis longirostra,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
67966420,67966420,Uncisudis quadrimaculata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13485312,13485312,Omosudis lowii,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13485141,13485141,Ahliesaurus berryi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13485161,13485161,Luciosudis normani,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13485167,13485167,Scopelosaurus argenteus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
190389,190389,Scopelosaurus lepidus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13485284,13485284,Scopelosaurus meadi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
67966271,67966271,Scopelosaurus smithii,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13462745,13462745,Bathymicrops regis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
13462748,13462748,Bathypterois atricolor,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13462751,13462751,Bathypterois dubius,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
194992,194992,Bathypterois grallator,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
190243,190243,Bathypterois longipes,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
194816,194816,Bathypterois mediterraneus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
13462757,13462757,Bathypterois phenax,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13462760,13462760,Bathypterois quadrifilis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13462763,13462763,Bathypterois viridensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13462771,13462771,Bathytyphlops marionae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
190334,190334,Bathytyphlops sewelli,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
13462777,13462777,Ipnops agassizii,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
13462737,13462737,Gigantura chuni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
190180,190180,Gigantura indica,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
47164926,47164926,Coccorella atlantica,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
194995,194995,Evermannella balbo,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13462713,13462713,Evermannella melanoderma,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
13462731,13462731,Odontostomops normalops,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
194993,194993,Chlorophthalmus agassizi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
13462628,13462628,Parasudis fraserbrunneri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
20661580,20661580,Parasudis truculenta,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
13462491,13462491,Bathysaurus ferox,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
195001,195001,Bathysaurus mollis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
13462434,13462434,Aulopus cadenati,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
18123632,18123632,Anotopterus pharao,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
60469186,60469186,Alepisaurus brevirostris,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,deep oceanic,FALSE
154820,154820,Alepisaurus ferox,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
190335,190335,Aulopus filamentosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,unknown,FALSE
16441631,16441631,Saurida caribbaea,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,unknown,FALSE
67851665,67851665,Saurida flamma,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67852269,67852269,Saurida gracilis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67852930,67852930,Saurida nebulosa,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
46074027,46074027,Saurida tumbil,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
18123647,18123647,Saurida undosquamis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67853143,67853143,Synodus binotatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,unknown,FALSE
67853294,67853294,Synodus capricornis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67853390,67853390,Synodus dermatogenys,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67853408,67853408,Synodus doaki,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67853416,67853416,Synodus falcatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67853432,67853432,Synodus hoshinonis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
95972054,95972054,Synodus isolatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67853451,67853451,Synodus jaculum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67853562,67853562,Synodus kaianus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,200 m +,FALSE
67854163,67854163,Synodus lobeli,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67854712,67854712,Synodus macrocephalus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67855065,67855065,Synodus mundyi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67855363,67855363,Synodus oculeus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67855886,67855886,Synodus pylei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,unknown,FALSE
67855905,67855905,Synodus rubromarmoratus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67855917,67855917,Synodus similis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67855975,67855975,Synodus tectus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67856047,67856047,Synodus ulae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67856062,67856062,Synodus usitatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
67856085,67856085,Synodus variegatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/aulopiformes.dbf,< 200 m,FALSE
155024,155024,Amphichthys cryptocentrus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
183734,183734,Aphos porosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
183533,183533,Batrachoides boulengeri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
191193,191193,Batrachoides gilberti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,unknown,FALSE
13486222,13486222,Batrachoides liberiensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
2644,2644,Batrachoides manglae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
183844,183844,Batrachoides pacifici,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
154930,154930,Batrachoides surinamensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
183406,183406,Batrachoides walkeri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,unknown,FALSE
183351,183351,Batrachoides waltersi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
154982,154982,Daector dowi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
183857,183857,Daector reticulata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
183284,183284,Daector schmitti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
195003,195003,Halobatrachus didactylus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
190257,190257,Opsanus beta,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
190438,190438,Opsanus dichrostomus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
196672,196672,Opsanus pardus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/batrachoidiformes.dbf,< 200 m,FALSE
