loiczid,n_spp,mean_risk,var_risk,log_mean_risk
14111,2,0,0,NA
14112,2,0,0,NA
14113,2,0,0,NA
14114,2,0,0,NA
14115,3,0,0,NA
14116,3,0,0,NA
14117,2,0,0,NA
14118,2,0,0,NA
14119,2,0,0,NA
14120,4,0,0,NA
14121,3,0,0,NA
14122,4,0,0,NA
14123,2,0,0,NA
14124,2,0,0,NA
14125,2,0,0,NA
14126,3,0,0,NA
14127,2,0,0,NA
14128,2,0,0,NA
14129,2,0,0,NA
14130,2,0,0,NA
14131,2,0,0,NA
14132,3,0,0,NA
14133,4,0,0,NA
14134,6,0,0,NA
14135,7,0,0,NA
14136,5,0,0,NA
14137,6,0,0,NA
14138,6,0,0,NA
14139,6,0,0,NA
14140,6,0,0,NA
14141,6,0,0,NA
14142,4,0,0,NA
14143,4,0,0,NA
14144,3,0,0,NA
14145,4,0,0,NA
14146,5,0,0,NA
14147,6,0,0,NA
14148,4,0,0,NA
14149,4,0,0,NA
14150,7,0,0,NA
14151,6,0,0,NA
14152,4,0,0,NA
14153,4,0,0,NA
14154,5,0,0,NA
14155,4,0,0,NA
14156,4,0,0,NA
14157,4,0,0,NA
14158,4,0,0,NA
14159,6,0,0,NA
14160,5,0,0,NA
14161,5,0,0,NA
14162,3,0,0,NA
14163,3,0,0,NA
14164,3,0,0,NA
14165,3,0,0,NA
14166,3,0,0,NA
14167,2,0,0,NA
14168,3,0,0,NA
14169,3,0,0,NA
14170,1,0,NA,NA
14171,1,0,NA,NA
14188,1,0,NA,NA
14189,2,0,0,NA
14190,2,0,0,NA
14191,2,0,0,NA
14192,2,0,0,NA
14193,2,0,0,NA
14194,2,0,0,NA
14195,2,0,0,NA
14196,2,0,0,NA
14197,1,0,NA,NA
14198,1,0,NA,NA
14199,1,0,NA,NA
14200,1,0,NA,NA
14201,1,0,NA,NA
14202,1,0,NA,NA
14203,1,0,NA,NA
14204,1,0,NA,NA
14205,1,0,NA,NA
14206,1,0,NA,NA
14215,1,0,NA,NA
14216,1,0,NA,NA
14217,1,0,NA,NA
14218,1,0,NA,NA
14219,1,0,NA,NA
14220,1,0,NA,NA
14221,1,0,NA,NA
14222,3,0,0,NA
14223,3,0,0,NA
14224,3,0,0,NA
14225,3,0,0,NA
14226,3,0,0,NA
14227,3,0,0,NA
14228,2,0,0,NA
14229,1,0,NA,NA
14230,2,0,0,NA
14231,1,0,NA,NA
14232,1,0,NA,NA
14233,1,0,NA,NA
14234,2,0,0,NA
14235,2,0,0,NA
14236,2,0,0,NA
14237,2,0,0,NA
14238,2,0,0,NA
14239,2,0,0,NA
14240,2,0,0,NA
14241,2,0,0,NA
14242,2,0,0,NA
14243,2,0,0,NA
14244,2,0,0,NA
14245,2,0,0,NA
14246,2,0,0,NA
14247,2,0,0,NA
14251,1,0,NA,NA
14252,1,0,NA,NA
14548,1,0,NA,NA
14549,1,0,NA,NA
14550,1,0,NA,NA
14551,1,0,NA,NA
14559,1,0,NA,NA
14560,1,0,NA,NA
14561,1,0,NA,NA
14562,1,0,NA,NA
14563,1,0,NA,NA
14564,1,0,NA,NA
14565,1,0,NA,NA
14566,1,0,NA,NA
14567,1,0,NA,NA
14568,1,0,NA,NA
14569,1,0,NA,NA
14570,1,0,NA,NA
14571,2,0,0,NA
14572,1,0,NA,NA
14586,1,0,NA,NA
14587,1,0,NA,NA
14588,1,0,NA,NA
14589,1,0,NA,NA
14590,1,0,NA,NA
14591,1,0,NA,NA
14596,1,0,NA,NA
14597,1,0,NA,NA
14598,1,0,NA,NA
14599,2,0,0,NA
14600,1,0,NA,NA
14601,2,0,0,NA
14611,1,0,NA,NA
14612,2,0,0,NA
14613,2,0,0,NA
14614,2,0,0,NA
14615,2,0,0,NA
14616,2,0,0,NA
14617,3,0,0,NA
14618,2,0,0,NA
14619,2,0,0,NA
14620,1,0,NA,NA
14621,1,0,NA,NA
14622,1,0,NA,NA
14623,1,0,NA,NA
14624,1,0,NA,NA
14625,1,0,NA,NA
14626,1,0,NA,NA
14627,1,0,NA,NA
14628,1,0,NA,NA
14629,1,0,NA,NA
14630,1,0,NA,NA
14631,1,0,NA,NA
14632,1,0,NA,NA
14720,1,0,NA,NA
14721,1,0,NA,NA
14722,1,0,NA,NA
14723,1,0,NA,NA
14724,1,0,NA,NA
14725,2,0,0,NA
14726,2,0,0,NA
14727,2,0,0,NA
14729,2,0,0,NA
14730,1,0,NA,NA
14731,3,0,0,NA
14732,5,0,0,NA
14733,2,0,0,NA
14734,3,0,0,NA
14735,3,0,0,NA
14736,3,0,0,NA
14737,1,0,NA,NA
14738,3,0,0,NA
14739,2,0,0,NA
14740,3,0,0,NA
14741,3,0,0,NA
14742,4,0,0,NA
14743,3,0,0,NA
14744,4,0,0,NA
14745,4,0,0,NA
14746,2,0,0,NA
14747,3,0,0,NA
14748,3,0,0,NA
14749,2,0,0,NA
14750,2,0,0,NA
14751,2,0,0,NA
14752,2,0,0,NA
14753,2,0,0,NA
14754,2,0,0,NA
14755,3,0,0,NA
14756,4,0,0,NA
14757,2,0,0,NA
14758,2,0,0,NA
14759,2,0,0,NA
14760,1,0,NA,NA
14761,2,0.2,0.08000000000000002,-1.6094379124341003
14762,2,0.2,0.08000000000000002,-1.6094379124341003
14763,3,0.13333333333333333,0.05333333333333335,-2.0149030205422647
14764,2,0.2,0.08000000000000002,-1.6094379124341003
14765,2,0.2,0.08000000000000002,-1.6094379124341003
14766,2,0.2,0.08000000000000002,-1.6094379124341003
14767,2,0.2,0.08000000000000002,-1.6094379124341003
14768,2,0.2,0.08000000000000002,-1.6094379124341003
14769,2,0.2,0.08000000000000002,-1.6094379124341003
14770,4,0.1,0.04000000000000001,-2.3025850929940455
14771,4,0.1,0.04000000000000001,-2.3025850929940455
14772,6,0.06666666666666667,0.026666666666666672,-2.70805020110221
14773,6,0.06666666666666667,0.026666666666666672,-2.70805020110221
14774,5,0.08,0.032,-2.5257286443082556
14775,6,0.06666666666666667,0.026666666666666672,-2.70805020110221
14776,5,0.08,0.032,-2.5257286443082556
14777,4,0,0,NA
14778,6,0,0,NA
14779,7,0,0,NA
14780,10,0.04,0.016,-3.2188758248682006
14781,12,0.03333333333333333,0.013333333333333336,-3.4011973816621555
14782,17,0.05882352941176471,0.018823529411764704,-2.833213344056216
14783,17,0.05882352941176471,0.018823529411764704,-2.833213344056216
14784,17,0.05882352941176471,0.018823529411764704,-2.833213344056216
14785,14,0.05714285714285715,0.021098901098901106,-2.862200880929468
14786,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
14787,14,0.05714285714285715,0.021098901098901106,-2.862200880929468
14788,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
14789,14,0.05714285714285715,0.021098901098901106,-2.862200880929468
14790,14,0.05714285714285715,0.021098901098901106,-2.862200880929468
14791,16,0.05,0.01866666666666667,-2.995732273553991
14792,16,0.05,0.01866666666666667,-2.995732273553991
14794,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
14795,16,0.05,0.01866666666666667,-2.995732273553991
14796,16,0.05,0.01866666666666667,-2.995732273553991
14797,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
14798,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
14799,16,0.05,0.01866666666666667,-2.995732273553991
14800,14,0.05714285714285715,0.021098901098901106,-2.862200880929468
14801,13,0.03076923076923077,0.012307692307692306,-3.481240089335692
14802,12,0.03333333333333333,0.013333333333333341,-3.4011973816621555
14803,9,0,0,NA
14804,2,0,0,NA
14812,8,0,0,NA
14813,12,0,0,NA
14814,17,0.023529411764705882,0.009411764705882345,-3.7495040759303713
14815,19,0.042105263157894736,0.015906432748538007,-3.1675825304806504
14816,13,0,0,NA
14817,9,0,0,NA
14818,5,0,0,NA
14819,5,0,0,NA
14820,6,0,0,NA
14821,8,0,0,NA
14822,8,0,0,NA
14823,7,0,0,NA
14824,5,0,0,NA
14825,6,0,0,NA
14826,2,0,0,NA
14827,2,0,0,NA
14829,1,0,NA,NA
14830,1,0,NA,NA
14831,1,0,NA,NA
14832,1,0,NA,NA
14833,2,0,0,NA
14834,2,0,0,NA
14835,2,0,0,NA
14836,2,0,0,NA
14837,2,0,0,NA
14838,4,0,0,NA
14839,4,0,0,NA
14840,5,0,0,NA
14841,4,0,0,NA
14842,4,0,0,NA
14843,5,0,0,NA
14844,5,0,0,NA
14845,4,0,0,NA
14846,5,0,0,NA
14847,5,0,0,NA
14848,4,0,0,NA
14849,5,0,0,NA
14850,7,0,0,NA
14851,7,0,0,NA
14852,6,0,0,NA
14853,5,0,0,NA
14854,5,0,0,NA
14855,5,0,0,NA
14856,5,0,0,NA
14857,5,0,0,NA
14858,7,0,0,NA
14859,11,0,0,NA
14860,12,0.03333333333333333,0.013333333333333341,-3.4011973816621555
14861,12,0.03333333333333333,0.013333333333333341,-3.4011973816621555
14862,12,0.03333333333333333,0.013333333333333341,-3.4011973816621555
14863,11,0,0,NA
14864,9,0,0,NA
14865,7,0,0,NA
14866,7,0,0,NA
14867,8,0,0,NA
14868,8,0,0,NA
14869,6,0,0,NA
14870,5,0,0,NA
14871,6,0,0,NA
14872,6,0,0,NA
14873,7,0,0,NA
14874,5,0,0,NA
14875,5,0,0,NA
14876,5,0,0,NA
14877,6,0,0,NA
14878,7,0,0,NA
14879,6,0,0,NA
14880,6,0,0,NA
14881,5,0,0,NA
14882,3,0,0,NA
14883,2,0,0,NA
14884,2,0,0,NA
14885,3,0,0,NA
14886,3,0,0,NA
14887,3,0,0,NA
14888,1,0,NA,NA
14889,1,0,NA,NA
14908,1,0,NA,NA
14909,1,0,NA,NA
14910,4,0,0,NA
14911,3,0,0,NA
14912,2,0,0,NA
14913,3,0,0,NA
14914,2,0,0,NA
14915,2,0,0,NA
14916,2,0,0,NA
14917,1,0,NA,NA
14918,1,0,NA,NA
14919,2,0,0,NA
14920,2,0,0,NA
14921,2,0,0,NA
14922,1,0,NA,NA
14923,2,0,0,NA
14924,1,0,NA,NA
14925,2,0,0,NA
14926,2,0,0,NA
14927,2,0,0,NA
14928,1,0,NA,NA
14929,1,0,NA,NA
14930,2,0,0,NA
14931,1,0,NA,NA
14932,1,0,NA,NA
14934,1,0,NA,NA
14935,1,0,NA,NA
14936,1,0,NA,NA
14937,1,0,NA,NA
14938,1,0,NA,NA
14939,1,0,NA,NA
14940,1,0,NA,NA
14941,2,0,0,NA
14942,2,0,0,NA
14943,2,0,0,NA
14944,2,0,0,NA
14945,2,0,0,NA
14946,2,0,0,NA
14947,2,0,0,NA
14948,2,0,0,NA
14949,2,0,0,NA
14956,1,0,NA,NA
14957,2,0,0,NA
14958,1,0,NA,NA
14960,2,0,0,NA
14961,2,0,0,NA
14962,3,0,0,NA
14963,1,0,NA,NA
14964,1,0,NA,NA
14965,1,0,NA,NA
14966,2,0,0,NA
14967,2,0,0,NA
14968,2,0,0,NA
14969,2,0,0,NA
14970,1,0,NA,NA
14971,1,0,NA,NA
14972,1,0,NA,NA
14973,1,0,NA,NA
14975,1,0,NA,NA
14976,1,0,NA,NA
14977,1,0,NA,NA
14978,1,0,NA,NA
14979,1,0,NA,NA
15059,1,0,NA,NA
15060,1,0,NA,NA
15061,1,0,NA,NA
15062,1,0,NA,NA
15063,1,0,NA,NA
15064,1,0,NA,NA
15065,1,0,NA,NA
15066,1,0,NA,NA
15067,1,0,NA,NA
15068,1,0,NA,NA
15268,1,0,NA,NA
15269,1,0,NA,NA
15270,1,0,NA,NA
15271,1,0,NA,NA
15272,1,0,NA,NA
15273,1,0,NA,NA
15274,1,0,NA,NA
15275,1,0,NA,NA
15276,1,0,NA,NA
15277,1,0,NA,NA
15278,1,0,NA,NA
15279,1,0,NA,NA
15280,1,0,NA,NA
15285,1,0,NA,NA
15286,1,0,NA,NA
15287,1,0,NA,NA
15288,1,0,NA,NA
15289,1,0,NA,NA
15290,1,0,NA,NA
15291,2,0,0,NA
15292,1,0,NA,NA
15293,2,0,0,NA
15294,2,0,0,NA
15295,1,0,NA,NA
15296,1,0,NA,NA
15307,1,0,NA,NA
15308,1,0,NA,NA
15309,1,0,NA,NA
15310,1,0,NA,NA
15311,1,0,NA,NA
15312,1,0,NA,NA
15317,2,0,0,NA
15325,6,0,0,NA
15326,3,0,0,NA
15327,2,0,0,NA
15328,7,0,0,NA
15329,10,0,0,NA
15330,12,0,0,NA
15331,5,0,0,NA
15332,2,0,0,NA
15333,2,0,0,NA
15334,2,0,0,NA
15335,1,0,NA,NA
15336,1,0,NA,NA
15337,2,0,0,NA
15338,2,0,0,NA
15339,1,0,NA,NA
15340,1,0,NA,NA
15341,2,0,0,NA
15342,1,0,NA,NA
15343,1,0,NA,NA
15344,1,0,NA,NA
15345,1,0,NA,NA
15346,1,0,NA,NA
15347,1,0,NA,NA
15348,1,0,NA,NA
15349,1,0,NA,NA
15350,1,0,NA,NA
15442,1,0,NA,NA
15443,1,0,NA,NA
15444,1,0,NA,NA
15445,1,0,NA,NA
15446,1,0,NA,NA
15448,1,0,NA,NA
15449,1,0,NA,NA
15450,2,0,0,NA
15451,2,0,0,NA
15452,2,0,0,NA
15453,2,0,0,NA
15454,1,0,NA,NA
15455,2,0,0,NA
15456,2,0,0,NA
15457,2,0,0,NA
15458,2,0,0,NA
15459,2,0,0,NA
15460,2,0,0,NA
15461,2,0,0,NA
15462,2,0,0,NA
15463,3,0,0,NA
15464,3,0,0,NA
15465,2,0,0,NA
15466,3,0,0,NA
15467,4,0,0,NA
15468,3,0,0,NA
15469,3,0,0,NA
15470,2,0,0,NA
15471,2,0,0,NA
15472,2,0,0,NA
15473,4,0,0,NA
15474,4,0,0,NA
15475,4,0,0,NA
15476,4,0,0,NA
15477,4,0,0,NA
15478,4,0,0,NA
15479,2,0,0,NA
15480,1,0,NA,NA
15481,2,0.2,0.08000000000000002,-1.6094379124341003
15482,2,0.2,0.08000000000000002,-1.6094379124341003
15483,2,0.2,0.08000000000000002,-1.6094379124341003
15484,2,0.2,0.08000000000000002,-1.6094379124341003
15485,2,0.2,0.08000000000000002,-1.6094379124341003
15486,1,0,NA,NA
15487,2,0.2,0.08000000000000002,-1.6094379124341003
15488,2,0.2,0.08000000000000002,-1.6094379124341003
15489,2,0.2,0.08000000000000002,-1.6094379124341003
15490,4,0.1,0.04000000000000001,-2.3025850929940455
15491,3,0.13333333333333333,0.053333333333333344,-2.0149030205422647
15492,3,0.13333333333333333,0.053333333333333344,-2.0149030205422647
15493,4,0.1,0.04000000000000001,-2.3025850929940455
15494,4,0.1,0.04000000000000001,-2.3025850929940455
15495,5,0.08,0.032,-2.5257286443082556
15496,5,0.08,0.032,-2.5257286443082556
15497,5,0,0,NA
15498,10,0.04,0.016,-3.2188758248682006
15499,10,0.04,0.016,-3.2188758248682006
15500,11,0.03636363636363637,0.014545454545454545,-3.3141860046725253
15501,11,0.03636363636363637,0.014545454545454545,-3.3141860046725253
15502,18,0.05555555555555556,0.01790849673202615,-2.8903717578961645
15503,17,0.05882352941176471,0.018823529411764704,-2.833213344056216
15504,17,0.05882352941176471,0.018823529411764704,-2.833213344056216
15505,13,0.06153846153846154,0.02256410256410256,-2.7880929087757464
15508,12,0.06666666666666667,0.024242424242424242,-2.70805020110221
15511,7,0.05714285714285715,0.022857142857142864,-2.862200880929468
15512,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
15513,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
15516,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
15518,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
15519,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
15520,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
15521,14,0.05714285714285715,0.021098901098901106,-2.862200880929468
15522,14,0.05714285714285715,0.021098901098901106,-2.862200880929468
15523,14,0.05714285714285715,0.021098901098901106,-2.862200880929468
15524,12,0.03333333333333333,0.013333333333333341,-3.4011973816621555
15525,12,0.03333333333333333,0.013333333333333341,-3.4011973816621555
15526,13,0.03076923076923077,0.012307692307692306,-3.481240089335692
15527,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
15528,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
15529,14,0.028571428571428574,0.011428571428571437,-3.5553480614894135
15530,9,0,0,NA
15531,9,0,0,NA
15532,9,0,0,NA
15533,7,0,0,NA
15534,8,0,0,NA
15535,8,0,0,NA
15536,10,0,0,NA
15537,10,0,0,NA
15538,10,0,0,NA
15539,7,0,0,NA
15540,6,0,0,NA
15541,9,0,0,NA
15542,6,0,0,NA
15543,6,0,0,NA
15544,5,0,0,NA
15545,2,0,0,NA
15546,2,0,0,NA
15547,1,0,NA,NA
15553,1,0,NA,NA
15554,1,0,NA,NA
15555,1,0,NA,NA
15556,2,0,0,NA
15557,4,0,0,NA
15558,4,0,0,NA
15559,5,0,0,NA
15560,5,0,0,NA
15561,4,0,0,NA
15562,4,0,0,NA
15563,5,0,0,NA
15564,5,0,0,NA
15565,4,0,0,NA
15566,4,0,0,NA
15567,4,0,0,NA
15568,4,0,0,NA
15569,6,0,0,NA
15570,8,0,0,NA
15571,7,0,0,NA
15572,9,0,0,NA
15573,8,0,0,NA
15574,8,0,0,NA
15575,5,0,0,NA
15576,5,0,0,NA
15577,5,0,0,NA
15578,5,0,0,NA
15579,5,0,0,NA
15580,5,0,0,NA
15581,5,0,0,NA
15582,5,0,0,NA
15583,5,0,0,NA
15584,5,0,0,NA
15585,5,0,0,NA
15586,5,0,0,NA
15587,6,0,0,NA
15588,5,0,0,NA
15589,5,0,0,NA
15590,6,0,0,NA
15591,6,0,0,NA
15592,6,0,0,NA
15593,6,0,0,NA
15594,6,0,0,NA
15595,6,0,0,NA
15596,6,0,0,NA
15597,6,0,0,NA
15598,5,0,0,NA
15599,4,0,0,NA
15600,4,0,0,NA
15601,4,0,0,NA
15602,5,0,0,NA
15603,3,0,0,NA
15604,3,0,0,NA
15605,3,0,0,NA
15606,3,0,0,NA
15607,3,0,0,NA
15608,1,0,NA,NA
15625,1,0,NA,NA
15626,1,0,NA,NA
15627,2,0,0,NA
15628,2,0,0,NA
15629,2,0,0,NA
15630,3,0,0,NA
15631,3,0,0,NA
15632,3,0,0,NA
15633,4,0,0,NA
15634,4,0,0,NA
15635,4,0,0,NA
15636,2,0,0,NA
15637,1,0,NA,NA
15638,1,0,NA,NA
15639,2,0,0,NA
15640,2,0,0,NA
15641,2,0,0,NA
15642,2,0,0,NA
15643,2,0,0,NA
15644,2,0,0,NA
15645,3,0,0,NA
15646,3,0,0,NA
15647,2,0,0,NA
15648,2,0,0,NA
15649,1,0,NA,NA
15650,2,0,0,NA
15651,3,0,0,NA
15652,3,0,0,NA
15653,1,0,NA,NA
15654,1,0,NA,NA
15658,1,0,NA,NA
15659,1,0,NA,NA
15660,1,0,NA,NA
15661,1,0,NA,NA
15662,2,0,0,NA
15663,2,0,0,NA
15664,2,0,0,NA
15665,2,0,0,NA
15666,2,0,0,NA
15667,2,0,0,NA
15668,2,0,0,NA
15669,2,0,0,NA
15670,2,0,0,NA
15671,2,0,0,NA
15672,1,0,NA,NA
15673,1,0,NA,NA
15679,2,0,0,NA
15680,2,0,0,NA
15681,2,0,0,NA
15682,2,0,0,NA
15683,2,0,0,NA
15684,2,0,0,NA
15685,2,0,0,NA
15686,2,0,0,NA
15687,3,0,0,NA
15688,2,0,0,NA
15689,2,0,0,NA
15690,2,0,0,NA
15691,3,0,0,NA
15692,2,0,0,NA
15693,2,0,0,NA
15694,1,0,NA,NA
15695,1,0,NA,NA
15696,1,0,NA,NA
15697,1,0,NA,NA
15698,1,0,NA,NA
15699,1,0,NA,NA
15700,1,0,NA,NA
15701,1,0,NA,NA
15702,1,0,NA,NA
15703,1,0,NA,NA
15704,1,0,NA,NA
15705,1,0,NA,NA
15759,1,0,NA,NA
15760,1,0,NA,NA
15761,2,0,0,NA
15762,2,0,0,NA
15763,2,0,0,NA
15764,2,0,0,NA
15765,2,0,0,NA
15766,1,0,NA,NA
15767,1,0,NA,NA
15768,1,0,NA,NA
15769,1,0,NA,NA
15770,1,0,NA,NA
15771,1,0,NA,NA
15772,1,0,NA,NA
15773,1,0,NA,NA
15774,1,0,NA,NA
15775,1,0,NA,NA
15776,1,0,NA,NA
15777,1,0,NA,NA
15778,1,0,NA,NA
15779,1,0,NA,NA
15780,1,0,NA,NA
15781,1,0,NA,NA
15782,1,0,NA,NA
15783,1,0,NA,NA
15784,1,0,NA,NA
15785,1,0,NA,NA
15786,1,0,NA,NA
15787,1,0,NA,NA
15788,1,0,NA,NA
15789,1,0,NA,NA
15790,1,0,NA,NA
15791,1,0,NA,NA
15792,1,0,NA,NA
15793,1,0,NA,NA
15794,1,0,NA,NA
15795,1,0,NA,NA
15796,1,0,NA,NA
15972,1,0,NA,NA
15973,1,0,NA,NA
15974,1,0,NA,NA
15975,1,0,NA,NA
15976,1,0,NA,NA
15977,1,0,NA,NA
15978,1,0,NA,NA
15979,1,0,NA,NA
15980,1,0,NA,NA
15981,1,0,NA,NA
15982,1,0,NA,NA
15989,1,0,NA,NA
15990,1,0,NA,NA
15991,1,0,NA,NA
15992,1,0,NA,NA
15993,1,0,NA,NA
15994,1,0,NA,NA
15995,1,0,NA,NA
15996,1,0,NA,NA
15999,1,0,NA,NA
16000,1,0,NA,NA
16001,1,0,NA,NA
16002,1,0,NA,NA
16004,1,0,NA,NA
16005,1,0,NA,NA
16006,1,0,NA,NA
16007,1,0,NA,NA
16008,1,0,NA,NA
16009,1,0,NA,NA
16010,1,0,NA,NA
16011,1,0,NA,NA
16012,1,0,NA,NA
16013,2,0,0,NA
16014,2,0,0,NA
16015,2,0,0,NA
16016,2,0,0,NA
16023,1,0,NA,NA
16024,1,0,NA,NA
16025,1,0,NA,NA
16026,1,0,NA,NA
16027,1,0,NA,NA
16028,1,0,NA,NA
16029,1,0,NA,NA
16030,1,0,NA,NA
16031,1,0,NA,NA
16032,3,0,0,NA
16033,4,0,0,NA
16034,5,0,0,NA
16035,5,0,0,NA
16036,5,0,0,NA
16037,7,0,0,NA
16048,11,0.03636363636363637,0.014545454545454542,-3.3141860046725253
16049,12,0,0,NA
16050,12,0,0,NA
16051,12,0,0,NA
16052,12,0,0,NA
16053,5,0,0,NA
16054,5,0,0,NA
16055,3,0,0,NA
16056,6,0,0,NA
16057,4,0,0,NA
16058,3,0,0,NA
16059,4,0,0,NA
16060,2,0,0,NA
16061,4,0,0,NA
16062,3,0,0,NA
16159,1,0,NA,NA
16160,1,0,NA,NA
16161,1,0,NA,NA
16162,1,0,NA,NA
16163,1,0,NA,NA
16164,1,0,NA,NA
16165,1,0,NA,NA
16166,1,0,NA,NA
16168,1,0,NA,NA
16169,1,0,NA,NA
16170,2,0,0,NA
16171,3,0,0,NA
16172,3,0,0,NA
16173,3,0,0,NA
16174,2,0,0,NA
16175,2,0,0,NA
16176,2,0,0,NA
16177,1,0,NA,NA
16178,2,0,0,NA
16179,2,0,0,NA
16180,1,0,NA,NA
16181,1,0,NA,NA
16182,1,0,NA,NA
16183,2,0,0,NA
16184,2,0,0,NA
16185,4,0,0,NA
16186,5,0,0,NA
16187,4,0,0,NA
16188,4,0,0,NA
16189,4,0,0,NA
16190,4,0,0,NA
16191,4,0,0,NA
16192,4,0,0,NA
16193,5,0.08,0.032,-2.5257286443082556
16194,5,0.08,0.032,-2.5257286443082556
16195,3,0.13333333333333333,0.05333333333333335,-2.0149030205422647
16196,2,0.2,0.08000000000000002,-1.6094379124341003
16197,2,0.2,0.08000000000000002,-1.6094379124341003
16198,2,0.2,0.08000000000000002,-1.6094379124341003
16199,2,0.2,0.08000000000000002,-1.6094379124341003
16200,3,0.13333333333333333,0.05333333333333335,-2.0149030205422647
16201,4,0.1,0.04000000000000001,-2.3025850929940455
16202,2,0.2,0.08000000000000002,-1.6094379124341003
16203,2,0.2,0.08000000000000002,-1.6094379124341003
16204,2,0.2,0.08000000000000002,-1.6094379124341003
16205,1,0.4,NA,-0.916290731874155
16206,2,0.2,0.08000000000000002,-1.6094379124341003
16207,1,0.4,NA,-0.916290731874155
16208,1,0.4,NA,-0.916290731874155
16209,1,0.4,NA,-0.916290731874155
16210,1,0.4,NA,-0.916290731874155
16211,1,0.4,NA,-0.916290731874155
16212,1,0.4,NA,-0.916290731874155
16213,2,0.2,0.08000000000000002,-1.6094379124341003
16214,2,0.2,0.08000000000000002,-1.6094379124341003
16215,3,0.13333333333333333,0.053333333333333344,-2.0149030205422647
16216,5,0.08,0.032,-2.5257286443082556
16217,8,0.1,0.034285714285714294,-2.3025850929940455
16218,10,0.08,0.028444444444444446,-2.5257286443082556
16219,12,0.06666666666666667,0.024242424242424242,-2.70805020110221
16220,16,0.07500000000000001,0.026000000000000006,-2.5902671654458262
16221,18,0.08888888888888889,0.02928104575163399,-2.4203681286504293
16222,20,0.09000000000000001,0.027263157894736843,-2.407945608651872
16223,19,0.0736842105263158,0.023157894736842113,-2.6079667425452273
16224,19,0.0736842105263158,0.023157894736842113,-2.6079667425452273
16225,15,0.06666666666666667,0.02095238095238095,-2.70805020110221
16229,7,0.08571428571428572,0.024761904761904763,-2.456735772821304
16230,19,0.0736842105263158,0.023157894736842113,-2.6079667425452273
16231,19,0.052631578947368425,0.017076023391812863,-2.9444389791664403
16232,17,0.05882352941176471,0.018823529411764704,-2.833213344056216
16233,17,0.05882352941176471,0.018823529411764704,-2.833213344056216
16234,15,0.06666666666666667,0.02095238095238095,-2.70805020110221
16239,14,0.05714285714285715,0.021098901098901106,-2.862200880929468
16240,14,0.05714285714285715,0.021098901098901106,-2.862200880929468
16241,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
16242,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
16243,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
16244,15,0.05333333333333334,0.01980952380952381,-2.9311937524164198
16245,16,0.05,0.01866666666666667,-2.995732273553991
16246,11,0.03636363636363637,0.014545454545454545,-3.3141860046725253
16247,11,0.03636363636363637,0.014545454545454545,-3.3141860046725253
16248,11,0.03636363636363637,0.014545454545454545,-3.3141860046725253
16249,10,0.04,0.016,-3.2188758248682006
16250,10,0.04,0.016,-3.2188758248682006
16251,10,0.04,0.016,-3.2188758248682006
16252,10,0.04,0.016,-3.2188758248682006
16253,16,0.05,0.01866666666666667,-2.995732273553991
16254,16,0.05,0.01866666666666667,-2.995732273553991
16255,16,0.05,0.01866666666666667,-2.995732273553991
16256,16,0.05,0.01866666666666667,-2.995732273553991
16257,16,0.05,0.01866666666666667,-2.995732273553991
16258,16,0.05,0.01866666666666667,-2.995732273553991
16259,16,0.05,0.01866666666666667,-2.995732273553991
16260,16,0.05,0.01866666666666667,-2.995732273553991
16261,16,0.05,0.01866666666666667,-2.995732273553991
16262,10,0.04,0.016,-3.2188758248682006
16263,10,0.04,0.016,-3.2188758248682006
16264,7,0,0,NA
16265,7,0,0,NA
16266,6,0,0,NA
16267,6,0,0,NA
16268,6,0,0,NA
16269,5,0,0,NA
16270,1,0,NA,NA
16271,6,0,0,NA
16272,8,0,0,NA
16273,8,0,0,NA
16274,7,0,0,NA
16275,7,0,0,NA
16276,7,0,0,NA
16277,6,0,0,NA
16278,6,0,0,NA
16279,6,0,0,NA
16280,6,0,0,NA
16281,6,0,0,NA
16282,6,0,0,NA
16283,5,0,0,NA
16284,7,0,0,NA
16285,7,0,0,NA
16286,6,0,0,NA
16287,6,0,0,NA
16288,6,0,0,NA
16289,6,0,0,NA
16290,6,0,0,NA
16291,6,0,0,NA
16292,7,0,0,NA
16293,7,0,0,NA
16294,7,0,0,NA
16295,5,0,0,NA
16296,5,0,0,NA
16297,5,0,0,NA
16298,5,0,0,NA
16299,5,0,0,NA
16300,5,0,0,NA
16301,5,0,0,NA
16302,5,0,0,NA
