loiczid,lat
228579,-68.75
227858,-68.25
227857,-68.25
228578,-68.75
228577,-68.75
227856,-68.25
227855,-68.25
228576,-68.75
228575,-68.75
227854,-68.25
227853,-68.25
228574,-68.75
228573,-68.75
227852,-68.25
227851,-68.25
228572,-68.75
228571,-68.75
229300,-69.25
229299,-69.25
230020,-69.75
230019,-69.75
229298,-69.25
229297,-69.25
230018,-69.75
230017,-69.75
229296,-69.25
229295,-69.25
230016,-69.75
230015,-69.75
229294,-69.25
229293,-69.25
230014,-69.75
230013,-69.75
229292,-69.25
229291,-69.25
230012,-69.75
230011,-69.75
223530,-65.25
223529,-65.25
224250,-65.75
224249,-65.75
223528,-65.25
223527,-65.25
224248,-65.75
224247,-65.75
223526,-65.25
223525,-65.25
224246,-65.75
224245,-65.75
223524,-65.25
223523,-65.25
224244,-65.75
224243,-65.75
223522,-65.25
223521,-65.25
224242,-65.75
224241,-65.75
224970,-66.25
224969,-66.25
225690,-66.75
225689,-66.75
224968,-66.25
224967,-66.25
225688,-66.75
225687,-66.75
224966,-66.25
224965,-66.25
225686,-66.75
225685,-66.75
224964,-66.25
224963,-66.25
225684,-66.75
225683,-66.75
224962,-66.25
224961,-66.25
225682,-66.75
225681,-66.75
226410,-67.25
226409,-67.25
227130,-67.75
227129,-67.75
226408,-67.25
226407,-67.25
227128,-67.75
227127,-67.75
226406,-67.25
226405,-67.25
227126,-67.75
227125,-67.75
226404,-67.25
226403,-67.25
227124,-67.75
227123,-67.75
226402,-67.25
226401,-67.25
227122,-67.75
227121,-67.75
227850,-68.25
227849,-68.25
228570,-68.75
228569,-68.75
227848,-68.25
227847,-68.25
228568,-68.75
228567,-68.75
227846,-68.25
227845,-68.25
228566,-68.75
228565,-68.75
227844,-68.25
227843,-68.25
228564,-68.75
228563,-68.75
227842,-68.25
227841,-68.25
228562,-68.75
228561,-68.75
229290,-69.25
229289,-69.25
230010,-69.75
230009,-69.75
229288,-69.25
229287,-69.25
230008,-69.75
230007,-69.75
229286,-69.25
229285,-69.25
230006,-69.75
230005,-69.75
229284,-69.25
229283,-69.25
230004,-69.75
230003,-69.75
229282,-69.25
229281,-69.25
230002,-69.75
230001,-69.75
216320,-60.25
216319,-60.25
217040,-60.75
217039,-60.75
216318,-60.25
216317,-60.25
217038,-60.75
217037,-60.75
216316,-60.25
216315,-60.25
217036,-60.75
217035,-60.75
216314,-60.25
216313,-60.25
217034,-60.75
217033,-60.75
216312,-60.25
216311,-60.25
217032,-60.75
217031,-60.75
217760,-61.25
217759,-61.25
218480,-61.75
218479,-61.75
217758,-61.25
217757,-61.25
218478,-61.75
218477,-61.75
217756,-61.25
217755,-61.25
218476,-61.75
218475,-61.75
217754,-61.25
217753,-61.25
218474,-61.75
218473,-61.75
217752,-61.25
217751,-61.25
218472,-61.75
218471,-61.75
219200,-62.25
219199,-62.25
219920,-62.75
219919,-62.75
219198,-62.25
219197,-62.25
219918,-62.75
219917,-62.75
219196,-62.25
219195,-62.25
219916,-62.75
219915,-62.75
219194,-62.25
219193,-62.25
219914,-62.75
219913,-62.75
219192,-62.25
219191,-62.25
219912,-62.75
219911,-62.75
220640,-63.25
220639,-63.25
221360,-63.75
221359,-63.75
220638,-63.25
220637,-63.25
221358,-63.75
221357,-63.75
220636,-63.25
220635,-63.25
221356,-63.75
221355,-63.75
220634,-63.25
220633,-63.25
221354,-63.75
221353,-63.75
220632,-63.25
220631,-63.25
221352,-63.75
221351,-63.75
222080,-64.25
222079,-64.25
222800,-64.75
222799,-64.75
222078,-64.25
222077,-64.25
222798,-64.75
222797,-64.75
222076,-64.25
222075,-64.25
222796,-64.75
222795,-64.75
222074,-64.25
222073,-64.25
222794,-64.75
222793,-64.75
222072,-64.25
222071,-64.25
222792,-64.75
222791,-64.75
216310,-60.25
216309,-60.25
217030,-60.75
217029,-60.75
216308,-60.25
216307,-60.25
217028,-60.75
217027,-60.75
216306,-60.25
216305,-60.25
217026,-60.75
217025,-60.75
216304,-60.25
216303,-60.25
217024,-60.75
217023,-60.75
216302,-60.25
216301,-60.25
217022,-60.75
217021,-60.75
217750,-61.25
217749,-61.25
218470,-61.75
218469,-61.75
217748,-61.25
217747,-61.25
218468,-61.75
218467,-61.75
217746,-61.25
217745,-61.25
218466,-61.75
218465,-61.75
217744,-61.25
217743,-61.25
218464,-61.75
218463,-61.75
217742,-61.25
217741,-61.25
218462,-61.75
218461,-61.75
219190,-62.25
219189,-62.25
219910,-62.75
219909,-62.75
219188,-62.25
219187,-62.25
219908,-62.75
219907,-62.75
219186,-62.25
219185,-62.25
219906,-62.75
219905,-62.75
219184,-62.25
219183,-62.25
219904,-62.75
219903,-62.75
219182,-62.25
219181,-62.25
219902,-62.75
219901,-62.75
220630,-63.25
220629,-63.25
221350,-63.75
221349,-63.75
220628,-63.25
220627,-63.25
221348,-63.75
221347,-63.75
220626,-63.25
220625,-63.25
221346,-63.75
221345,-63.75
220624,-63.25
220623,-63.25
221344,-63.75
221343,-63.75
220622,-63.25
220621,-63.25
221342,-63.75
221341,-63.75
222070,-64.25
222069,-64.25
222790,-64.75
222789,-64.75
222068,-64.25
222067,-64.25
222788,-64.75
222787,-64.75
222066,-64.25
222065,-64.25
222786,-64.75
222785,-64.75
222064,-64.25
222063,-64.25
222784,-64.75
222783,-64.75
222062,-64.25
222061,-64.25
222782,-64.75
222781,-64.75
223520,-65.25
223519,-65.25
224240,-65.75
224239,-65.75
223518,-65.25
223517,-65.25
224238,-65.75
224237,-65.75
223516,-65.25
223515,-65.25
224236,-65.75
224235,-65.75
223514,-65.25
223513,-65.25
224234,-65.75
224233,-65.75
223512,-65.25
223511,-65.25
224232,-65.75
224231,-65.75
224960,-66.25
224959,-66.25
225680,-66.75
225679,-66.75
224958,-66.25
224957,-66.25
225678,-66.75
225677,-66.75
224956,-66.25
224955,-66.25
225676,-66.75
225675,-66.75
224954,-66.25
224953,-66.25
225674,-66.75
225673,-66.75
224952,-66.25
224951,-66.25
225672,-66.75
225671,-66.75
226400,-67.25
226399,-67.25
227120,-67.75
227119,-67.75
226398,-67.25
226397,-67.25
227118,-67.75
227117,-67.75
226396,-67.25
226395,-67.25
227116,-67.75
227115,-67.75
226394,-67.25
226393,-67.25
227114,-67.75
227113,-67.75
226392,-67.25
226391,-67.25
227112,-67.75
227111,-67.75
227840,-68.25
227839,-68.25
228560,-68.75
228559,-68.75
227838,-68.25
227837,-68.25
228558,-68.75
228557,-68.75
227836,-68.25
227835,-68.25
228556,-68.75
228555,-68.75
227834,-68.25
227833,-68.25
228554,-68.75
228553,-68.75
227832,-68.25
227831,-68.25
228552,-68.75
228551,-68.75
229280,-69.25
229279,-69.25
230000,-69.75
229999,-69.75
229278,-69.25
229277,-69.25
229998,-69.75
229997,-69.75
229276,-69.25
229275,-69.25
229996,-69.75
229995,-69.75
229274,-69.25
229273,-69.25
229994,-69.75
229993,-69.75
229272,-69.25
229271,-69.25
229992,-69.75
229991,-69.75
223510,-65.25
223509,-65.25
224230,-65.75
224229,-65.75
223508,-65.25
223507,-65.25
224228,-65.75
224227,-65.75
223506,-65.25
223505,-65.25
224226,-65.75
224225,-65.75
223504,-65.25
223503,-65.25
224224,-65.75
224223,-65.75
223502,-65.25
223501,-65.25
224222,-65.75
224221,-65.75
224950,-66.25
224949,-66.25
225670,-66.75
225669,-66.75
224948,-66.25
224947,-66.25
225668,-66.75
225667,-66.75
224946,-66.25
224945,-66.25
225666,-66.75
225665,-66.75
224944,-66.25
224943,-66.25
225664,-66.75
225663,-66.75
224942,-66.25
224941,-66.25
225662,-66.75
225661,-66.75
226390,-67.25
226389,-67.25
227110,-67.75
227109,-67.75
226388,-67.25
226387,-67.25
227108,-67.75
227107,-67.75
226386,-67.25
226385,-67.25
227106,-67.75
227105,-67.75
226384,-67.25
226383,-67.25
227104,-67.75
227103,-67.75
226382,-67.25
226381,-67.25
227102,-67.75
227101,-67.75
227830,-68.25
227829,-68.25
228550,-68.75
228549,-68.75
227828,-68.25
227827,-68.25
228548,-68.75
228547,-68.75
227826,-68.25
227825,-68.25
228546,-68.75
228545,-68.75
227824,-68.25
227823,-68.25
228544,-68.75
228543,-68.75
227822,-68.25
227821,-68.25
228542,-68.75
228541,-68.75
229270,-69.25
229269,-69.25
229990,-69.75
229989,-69.75
229268,-69.25
229267,-69.25
229988,-69.75
229987,-69.75
229266,-69.25
229265,-69.25
229986,-69.75
229985,-69.75
229264,-69.25
229263,-69.25
229984,-69.75
229983,-69.75
229262,-69.25
229261,-69.25
229982,-69.75
229981,-69.75
216300,-60.25
216299,-60.25
217020,-60.75
217019,-60.75
216298,-60.25
216297,-60.25
217018,-60.75
217017,-60.75
216296,-60.25
216295,-60.25
217016,-60.75
217015,-60.75
216294,-60.25
216293,-60.25
217014,-60.75
217013,-60.75
216292,-60.25
216291,-60.25
217012,-60.75
217011,-60.75
217740,-61.25
217739,-61.25
218460,-61.75
218459,-61.75
217738,-61.25
217737,-61.25
218458,-61.75
218457,-61.75
217736,-61.25
217735,-61.25
218456,-61.75
218455,-61.75
217734,-61.25
217733,-61.25
218454,-61.75
218453,-61.75
217732,-61.25
217731,-61.25
218452,-61.75
218451,-61.75
219180,-62.25
219179,-62.25
219900,-62.75
219899,-62.75
219178,-62.25
219177,-62.25
219898,-62.75
219897,-62.75
219176,-62.25
219175,-62.25
219896,-62.75
219895,-62.75
219174,-62.25
219173,-62.25
219894,-62.75
219893,-62.75
219172,-62.25
219171,-62.25
219892,-62.75
219891,-62.75
220620,-63.25
220619,-63.25
221340,-63.75
221339,-63.75
220618,-63.25
220617,-63.25
221338,-63.75
221337,-63.75
220616,-63.25
220615,-63.25
221336,-63.75
221335,-63.75
220614,-63.25
220613,-63.25
221334,-63.75
221333,-63.75
220612,-63.25
220611,-63.25
221332,-63.75
221331,-63.75
222060,-64.25
222059,-64.25
222780,-64.75
222779,-64.75
222058,-64.25
222057,-64.25
222778,-64.75
222777,-64.75
222056,-64.25
222055,-64.25
222776,-64.75
222775,-64.75
222054,-64.25
222053,-64.25
222774,-64.75
222773,-64.75
222052,-64.25
222051,-64.25
222772,-64.75
222771,-64.75
216290,-60.25
216289,-60.25
217010,-60.75
217009,-60.75
216288,-60.25
216287,-60.25
217008,-60.75
217007,-60.75
216286,-60.25
216285,-60.25
217006,-60.75
217005,-60.75
216284,-60.25
216283,-60.25
217004,-60.75
217003,-60.75
216282,-60.25
216281,-60.25
217002,-60.75
217001,-60.75
217730,-61.25
217729,-61.25
218450,-61.75
218449,-61.75
217728,-61.25
217727,-61.25
218448,-61.75
218447,-61.75
217726,-61.25
217725,-61.25
218446,-61.75
218445,-61.75
217724,-61.25
217723,-61.25
218444,-61.75
218443,-61.75
217722,-61.25
217721,-61.25
218442,-61.75
218441,-61.75
219170,-62.25
219169,-62.25
219890,-62.75
219889,-62.75
219168,-62.25
219167,-62.25
219888,-62.75
219887,-62.75
219166,-62.25
219165,-62.25
219886,-62.75
219885,-62.75
219164,-62.25
219163,-62.25
219884,-62.75
219883,-62.75
219162,-62.25
219161,-62.25
219882,-62.75
219881,-62.75
220610,-63.25
220609,-63.25
221330,-63.75
221329,-63.75
220608,-63.25
220607,-63.25
221328,-63.75
221327,-63.75
220606,-63.25
220605,-63.25
221326,-63.75
221325,-63.75
220604,-63.25
220603,-63.25
221324,-63.75
221323,-63.75
220602,-63.25
220601,-63.25
221322,-63.75
221321,-63.75
222050,-64.25
222049,-64.25
222770,-64.75
222769,-64.75
222048,-64.25
222047,-64.25
222768,-64.75
222767,-64.75
222046,-64.25
222045,-64.25
222766,-64.75
222765,-64.75
222044,-64.25
222043,-64.25
222764,-64.75
222763,-64.75
222042,-64.25
222041,-64.25
222762,-64.75
222761,-64.75
223500,-65.25
223499,-65.25
224220,-65.75
224219,-65.75
223498,-65.25
223497,-65.25
224218,-65.75
224217,-65.75
223496,-65.25
223495,-65.25
224216,-65.75
224215,-65.75
223494,-65.25
223493,-65.25
224214,-65.75
224213,-65.75
223492,-65.25
223491,-65.25
224212,-65.75
224211,-65.75
224940,-66.25
224939,-66.25
225660,-66.75
225659,-66.75
224938,-66.25
224937,-66.25
225658,-66.75
225657,-66.75
224936,-66.25
224935,-66.25
225656,-66.75
225655,-66.75
224934,-66.25
224933,-66.25
225654,-66.75
225653,-66.75
224932,-66.25
224931,-66.25
225652,-66.75
225651,-66.75
226380,-67.25
226379,-67.25
227100,-67.75
227099,-67.75
226378,-67.25
226377,-67.25
227098,-67.75
227097,-67.75
226376,-67.25
226375,-67.25
227096,-67.75
227095,-67.75
226374,-67.25
226373,-67.25
227094,-67.75
227093,-67.75
226372,-67.25
226371,-67.25
227092,-67.75
227091,-67.75
227820,-68.25
227819,-68.25
228540,-68.75
228539,-68.75
227818,-68.25
227817,-68.25
228538,-68.75
228537,-68.75
227816,-68.25
227815,-68.25
228536,-68.75
228535,-68.75
227814,-68.25
227813,-68.25
228534,-68.75
228533,-68.75
227812,-68.25
227811,-68.25
228532,-68.75
228531,-68.75
229260,-69.25
229259,-69.25
229980,-69.75
229979,-69.75
229258,-69.25
229257,-69.25
229978,-69.75
229977,-69.75
229256,-69.25
229255,-69.25
229976,-69.75
229975,-69.75
229254,-69.25
229253,-69.25
229974,-69.75
229973,-69.75
229252,-69.25
229251,-69.25
229972,-69.75
229971,-69.75
223490,-65.25
223489,-65.25
224210,-65.75
224209,-65.75
223488,-65.25
223487,-65.25
224208,-65.75
224207,-65.75
223486,-65.25
223485,-65.25
224206,-65.75
224205,-65.75
223484,-65.25
223483,-65.25
224204,-65.75
224203,-65.75
223482,-65.25
223481,-65.25
224202,-65.75
224201,-65.75
224930,-66.25
224929,-66.25
225650,-66.75
225649,-66.75
224928,-66.25
224927,-66.25
225648,-66.75
225647,-66.75
224926,-66.25
224925,-66.25
225646,-66.75
225645,-66.75
224924,-66.25
224923,-66.25
225644,-66.75
225643,-66.75
224922,-66.25
224921,-66.25
225642,-66.75
225641,-66.75
226370,-67.25
226369,-67.25
227090,-67.75
227089,-67.75
226368,-67.25
226367,-67.25
227088,-67.75
227087,-67.75
226366,-67.25
226365,-67.25
227086,-67.75
227085,-67.75
226364,-67.25
226363,-67.25
227084,-67.75
227083,-67.75
226362,-67.25
226361,-67.25
227082,-67.75
227081,-67.75
227810,-68.25
227809,-68.25
228530,-68.75
228529,-68.75
227808,-68.25
227807,-68.25
228528,-68.75
228527,-68.75
227806,-68.25
227805,-68.25
228526,-68.75
228525,-68.75
227804,-68.25
227803,-68.25
228524,-68.75
228523,-68.75
227802,-68.25
227801,-68.25
228522,-68.75
228521,-68.75
229250,-69.25
229249,-69.25
229970,-69.75
229969,-69.75
229248,-69.25
229247,-69.25
229968,-69.75
229967,-69.75
229246,-69.25
229245,-69.25
229966,-69.75
229965,-69.75
229244,-69.25
229243,-69.25
229964,-69.75
229963,-69.75
229242,-69.25
229241,-69.25
229962,-69.75
229961,-69.75
216280,-60.25
216279,-60.25
217000,-60.75
216999,-60.75
216278,-60.25
216277,-60.25
216998,-60.75
216997,-60.75
216276,-60.25
216275,-60.25
216996,-60.75
216995,-60.75
216274,-60.25
216273,-60.25
216994,-60.75
216993,-60.75
216272,-60.25
216271,-60.25
216992,-60.75
216991,-60.75
217720,-61.25
217719,-61.25
218440,-61.75
218439,-61.75
217718,-61.25
217717,-61.25
218438,-61.75
218437,-61.75
217716,-61.25
217715,-61.25
218436,-61.75
218435,-61.75
217714,-61.25
217713,-61.25
218434,-61.75
218433,-61.75
217712,-61.25
217711,-61.25
218432,-61.75
218431,-61.75
219160,-62.25
219159,-62.25
219880,-62.75
219879,-62.75
219158,-62.25
219157,-62.25
219878,-62.75
219877,-62.75
219156,-62.25
219155,-62.25
219876,-62.75
219875,-62.75
219154,-62.25
219153,-62.25
219874,-62.75
219873,-62.75
219152,-62.25
219151,-62.25
219872,-62.75
219871,-62.75
220600,-63.25
220599,-63.25
221320,-63.75
221319,-63.75
220598,-63.25
220597,-63.25
221318,-63.75
221317,-63.75
220596,-63.25
220595,-63.25
221316,-63.75
221315,-63.75
220594,-63.25
220593,-63.25
221314,-63.75
221313,-63.75
220592,-63.25
220591,-63.25
221312,-63.75
221311,-63.75
222040,-64.25
222039,-64.25
222760,-64.75
222759,-64.75
222038,-64.25
222037,-64.25
222758,-64.75
222757,-64.75
222036,-64.25
222035,-64.25
222756,-64.75
222755,-64.75
222034,-64.25
222033,-64.25
222754,-64.75
222753,-64.75
222032,-64.25
222031,-64.25
222752,-64.75
222751,-64.75
216270,-60.25
216269,-60.25
216990,-60.75
216989,-60.75
216268,-60.25
216267,-60.25
216988,-60.75
216987,-60.75
216266,-60.25
216265,-60.25
216986,-60.75
216985,-60.75
216264,-60.25
216263,-60.25
216984,-60.75
216983,-60.75
216262,-60.25
216261,-60.25
216982,-60.75
216981,-60.75
217710,-61.25
217709,-61.25
218430,-61.75
218429,-61.75
217708,-61.25
217707,-61.25
218428,-61.75
218427,-61.75
217706,-61.25
217705,-61.25
218426,-61.75
218425,-61.75
217704,-61.25
217703,-61.25
218424,-61.75
218423,-61.75
217702,-61.25
217701,-61.25
218422,-61.75
218421,-61.75
219150,-62.25
219149,-62.25
219870,-62.75
219869,-62.75
219148,-62.25
219147,-62.25
219868,-62.75
219867,-62.75
219146,-62.25
219145,-62.25
219866,-62.75
219865,-62.75
219144,-62.25
219143,-62.25
219864,-62.75
219863,-62.75
219142,-62.25
219141,-62.25
219862,-62.75
219861,-62.75
220590,-63.25
220589,-63.25
221310,-63.75
221309,-63.75
220588,-63.25
220587,-63.25
221308,-63.75
221307,-63.75
220586,-63.25
220585,-63.25
221306,-63.75
221305,-63.75
220584,-63.25
220583,-63.25
221304,-63.75
221303,-63.75
220582,-63.25
220581,-63.25
221302,-63.75
221301,-63.75
222030,-64.25
222029,-64.25
222750,-64.75
222749,-64.75
222028,-64.25
222027,-64.25
222748,-64.75
222747,-64.75
222026,-64.25
222025,-64.25
222746,-64.75
222745,-64.75
222024,-64.25
222023,-64.25
222744,-64.75
222743,-64.75
222022,-64.25
222021,-64.25
222742,-64.75
222741,-64.75
223480,-65.25
223479,-65.25
224200,-65.75
224199,-65.75
223478,-65.25
223477,-65.25
224198,-65.75
224197,-65.75
223476,-65.25
223475,-65.25
224196,-65.75
224195,-65.75
223474,-65.25
223473,-65.25
224194,-65.75
224193,-65.75
223472,-65.25
223471,-65.25
224192,-65.75
224191,-65.75
224920,-66.25
224919,-66.25
225640,-66.75
225639,-66.75
224918,-66.25
224917,-66.25
225638,-66.75
225637,-66.75
224916,-66.25
224915,-66.25
225636,-66.75
225635,-66.75
224914,-66.25
224913,-66.25
225634,-66.75
225633,-66.75
224912,-66.25
224911,-66.25
225632,-66.75
225631,-66.75
226360,-67.25
226359,-67.25
227080,-67.75
227079,-67.75
226358,-67.25
226357,-67.25
227078,-67.75
227077,-67.75
226356,-67.25
226355,-67.25
227076,-67.75
227075,-67.75
226354,-67.25
226353,-67.25
227074,-67.75
227073,-67.75
226352,-67.25
226351,-67.25
227072,-67.75
227071,-67.75
227800,-68.25
227799,-68.25
228520,-68.75
228519,-68.75
227798,-68.25
227797,-68.25
228518,-68.75
228517,-68.75
227796,-68.25
227795,-68.25
228516,-68.75
228515,-68.75
227794,-68.25
227793,-68.25
228514,-68.75
228513,-68.75
227792,-68.25
227791,-68.25
228512,-68.75
228511,-68.75
229240,-69.25
229239,-69.25
229960,-69.75
229959,-69.75
229238,-69.25
229237,-69.25
229958,-69.75
229957,-69.75
229236,-69.25
229235,-69.25
229956,-69.75
229955,-69.75
229234,-69.25
229233,-69.25
229954,-69.75
229953,-69.75
229232,-69.25
229231,-69.25
229952,-69.75
229951,-69.75
223470,-65.25
223469,-65.25
224190,-65.75
224189,-65.75
223468,-65.25
223467,-65.25
224188,-65.75
224187,-65.75
223466,-65.25
223465,-65.25
224186,-65.75
224185,-65.75
223464,-65.25
223463,-65.25
224184,-65.75
224183,-65.75
223462,-65.25
223461,-65.25
224182,-65.75
224181,-65.75
224910,-66.25
224909,-66.25
225630,-66.75
225629,-66.75
224908,-66.25
224907,-66.25
225628,-66.75
225627,-66.75
224906,-66.25
224905,-66.25
225626,-66.75
225625,-66.75
224904,-66.25
224903,-66.25
225624,-66.75
225623,-66.75
224902,-66.25
224901,-66.25
225622,-66.75
225621,-66.75
226350,-67.25
226349,-67.25
227070,-67.75
227069,-67.75
226348,-67.25
226347,-67.25
227068,-67.75
227067,-67.75
226346,-67.25
226345,-67.25
227066,-67.75
227065,-67.75
226344,-67.25
226343,-67.25
227064,-67.75
227063,-67.75
226342,-67.25
226341,-67.25
227062,-67.75
227061,-67.75
227790,-68.25
227789,-68.25
228510,-68.75
228509,-68.75
227788,-68.25
227787,-68.25
228508,-68.75
228507,-68.75
227786,-68.25
227785,-68.25
228506,-68.75
228505,-68.75
227784,-68.25
227783,-68.25
228504,-68.75
228503,-68.75
227782,-68.25
227781,-68.25
228502,-68.75
228501,-68.75
229230,-69.25
229229,-69.25
229950,-69.75
229949,-69.75
229228,-69.25
229227,-69.25
229948,-69.75
229947,-69.75
229226,-69.25
229225,-69.25
229946,-69.75
229945,-69.75
229224,-69.25
229223,-69.25
229944,-69.75
229943,-69.75
229222,-69.25
229221,-69.25
229942,-69.75
229941,-69.75
216260,-60.25
216259,-60.25
216980,-60.75
216979,-60.75
216258,-60.25
216257,-60.25
216978,-60.75
216977,-60.75
216256,-60.25
216255,-60.25
216976,-60.75
216975,-60.75
216254,-60.25
216253,-60.25
216974,-60.75
216973,-60.75
216252,-60.25
216251,-60.25
216972,-60.75
216971,-60.75
217700,-61.25
217699,-61.25
218420,-61.75
218419,-61.75
217698,-61.25
217697,-61.25
218418,-61.75
218417,-61.75
217696,-61.25
217695,-61.25
218416,-61.75
218415,-61.75
217694,-61.25
217693,-61.25
218414,-61.75
218413,-61.75
217692,-61.25
217691,-61.25
218412,-61.75
218411,-61.75
219140,-62.25
219139,-62.25
219860,-62.75
219859,-62.75
219138,-62.25
219137,-62.25
219858,-62.75
219857,-62.75
219136,-62.25
219135,-62.25
219856,-62.75
219855,-62.75
219134,-62.25
219133,-62.25
219854,-62.75
219853,-62.75
219132,-62.25
219131,-62.25
219852,-62.75
219851,-62.75
220580,-63.25
220579,-63.25
221300,-63.75
221299,-63.75
220578,-63.25
220577,-63.25
221298,-63.75
221297,-63.75
220576,-63.25
220575,-63.25
221296,-63.75
221295,-63.75
220574,-63.25
220573,-63.25
221294,-63.75
221293,-63.75
220572,-63.25
220571,-63.25
221292,-63.75
221291,-63.75
222020,-64.25
222019,-64.25
222740,-64.75
222739,-64.75
222018,-64.25
222017,-64.25
222738,-64.75
222737,-64.75
222016,-64.25
222015,-64.25
222736,-64.75
222735,-64.75
222014,-64.25
222013,-64.25
222734,-64.75
222733,-64.75
222012,-64.25
222011,-64.25
222732,-64.75
222731,-64.75
216250,-60.25
216249,-60.25
216970,-60.75
216969,-60.75
216248,-60.25
216247,-60.25
216968,-60.75
216967,-60.75
216246,-60.25
216245,-60.25
216966,-60.75
216965,-60.75
216244,-60.25
216243,-60.25
216964,-60.75
216963,-60.75
216242,-60.25
216241,-60.25
216962,-60.75
216961,-60.75
217690,-61.25
217689,-61.25
218410,-61.75
218409,-61.75
217688,-61.25
217687,-61.25
218408,-61.75
218407,-61.75
217686,-61.25
217685,-61.25
218406,-61.75
218405,-61.75
217684,-61.25
217683,-61.25
218404,-61.75
218403,-61.75
217682,-61.25
217681,-61.25
218402,-61.75
218401,-61.75
219130,-62.25
219129,-62.25
219850,-62.75
219849,-62.75
219128,-62.25
219127,-62.25
219848,-62.75
219847,-62.75
219126,-62.25
219125,-62.25
219846,-62.75
219845,-62.75
219124,-62.25
219123,-62.25
219844,-62.75
219843,-62.75
219122,-62.25
219121,-62.25
219842,-62.75
219841,-62.75
220570,-63.25
220569,-63.25
221290,-63.75
221289,-63.75
220568,-63.25
220567,-63.25
221288,-63.75
221287,-63.75
220566,-63.25
220565,-63.25
221286,-63.75
221285,-63.75
220564,-63.25
220563,-63.25
221284,-63.75
221283,-63.75
220562,-63.25
220561,-63.25
221282,-63.75
221281,-63.75
222010,-64.25
222009,-64.25
222730,-64.75
222729,-64.75
222008,-64.25
222007,-64.25
222728,-64.75
222727,-64.75
222006,-64.25
222005,-64.25
222726,-64.75
222725,-64.75
222004,-64.25
222003,-64.25
222724,-64.75
222723,-64.75
222002,-64.25
222001,-64.25
222722,-64.75
222721,-64.75
223460,-65.25
223459,-65.25
224180,-65.75
224179,-65.75
223458,-65.25
223457,-65.25
224178,-65.75
224177,-65.75
223456,-65.25
223455,-65.25
224176,-65.75
224175,-65.75
223454,-65.25
223453,-65.25
224174,-65.75
224173,-65.75
223452,-65.25
223451,-65.25
224172,-65.75
224171,-65.75
224900,-66.25
224899,-66.25
225620,-66.75
225619,-66.75
224898,-66.25
224897,-66.25
225618,-66.75
225617,-66.75
224896,-66.25
224895,-66.25
225616,-66.75
225615,-66.75
224894,-66.25
224893,-66.25
225614,-66.75
225613,-66.75
224892,-66.25
224891,-66.25
225612,-66.75
225611,-66.75
226340,-67.25
226339,-67.25
227060,-67.75
227059,-67.75
226338,-67.25
226337,-67.25
227058,-67.75
227057,-67.75
226336,-67.25
226335,-67.25
227056,-67.75
227055,-67.75
226334,-67.25
226333,-67.25
227054,-67.75
227053,-67.75
226332,-67.25
226331,-67.25
227052,-67.75
227051,-67.75
227780,-68.25
227779,-68.25
228500,-68.75
228499,-68.75
227778,-68.25
227777,-68.25
228498,-68.75
228497,-68.75
227776,-68.25
227775,-68.25
228496,-68.75
228495,-68.75
227774,-68.25
227773,-68.25
228494,-68.75
228493,-68.75
227772,-68.25
227771,-68.25
228492,-68.75
228491,-68.75
229220,-69.25
229219,-69.25
229940,-69.75
229939,-69.75
229218,-69.25
229217,-69.25
229938,-69.75
229937,-69.75
229216,-69.25
229215,-69.25
229936,-69.75
229935,-69.75
229214,-69.25
229213,-69.25
229934,-69.75
229933,-69.75
229212,-69.25
229211,-69.25
229932,-69.75
229931,-69.75
223450,-65.25
223449,-65.25
224170,-65.75
224169,-65.75
223448,-65.25
223447,-65.25
224168,-65.75
224167,-65.75
223446,-65.25
223445,-65.25
224166,-65.75
224165,-65.75
223444,-65.25
223443,-65.25
224164,-65.75
224163,-65.75
223442,-65.25
223441,-65.25
224162,-65.75
224161,-65.75
224890,-66.25
224889,-66.25
225610,-66.75
225609,-66.75
224888,-66.25
224887,-66.25
225608,-66.75
225607,-66.75
224886,-66.25
224885,-66.25
225606,-66.75
225605,-66.75
224884,-66.25
224883,-66.25
225604,-66.75
225603,-66.75
224882,-66.25
224881,-66.25
225602,-66.75
225601,-66.75
226330,-67.25
226329,-67.25
227050,-67.75
227049,-67.75
226328,-67.25
226327,-67.25
227048,-67.75
227047,-67.75
226326,-67.25
226325,-67.25
227046,-67.75
227045,-67.75
226324,-67.25
226323,-67.25
227044,-67.75
227043,-67.75
226322,-67.25
226321,-67.25
227042,-67.75
227041,-67.75
227770,-68.25
227769,-68.25
228490,-68.75
228489,-68.75
227768,-68.25
227767,-68.25
228488,-68.75
228487,-68.75
227766,-68.25
227765,-68.25
228486,-68.75
228485,-68.75
227764,-68.25
227763,-68.25
228484,-68.75
228483,-68.75
227762,-68.25
227761,-68.25
228482,-68.75
228481,-68.75
229210,-69.25
229209,-69.25
229930,-69.75
229929,-69.75
229208,-69.25
229207,-69.25
229928,-69.75
229927,-69.75
229206,-69.25
229205,-69.25
229926,-69.75
229925,-69.75
229204,-69.25
229203,-69.25
229924,-69.75
229923,-69.75
229202,-69.25
229201,-69.25
229922,-69.75
229921,-69.75
216240,-60.25
216239,-60.25
216960,-60.75
216959,-60.75
216238,-60.25
216237,-60.25
216958,-60.75
216957,-60.75
216236,-60.25
216235,-60.25
216956,-60.75
216955,-60.75
