iucn_sid,sciname,lme_id,cat_score,cat_current,rgns,cat_score_global
2761,Benthophiloides brauneri,23,NA,DD,europe,NA
2761,Benthophiloides brauneri,24,NA,DD,europe,NA
2761,Benthophiloides brauneri,25,NA,DD,europe,NA
2761,Benthophiloides brauneri,26,NA,DD,europe,NA
2761,Benthophiloides brauneri,59,NA,DD,europe,NA
3851,Carcharhinus limbatus,20,NA,DD,europe,0.2
3851,Carcharhinus limbatus,21,NA,DD,europe,0.2
3851,Carcharhinus limbatus,22,NA,DD,europe,0.2
3851,Carcharhinus limbatus,23,NA,DD,europe,0.2
3851,Carcharhinus limbatus,24,NA,DD,europe,0.2
3851,Carcharhinus limbatus,25,NA,DD,europe,0.2
3851,Carcharhinus limbatus,26,NA,DD,mediterranean,0.2
3851,Carcharhinus limbatus,59,NA,DD,europe,0.2
3851,Carcharhinus limbatus,62,NA,DD,mediterranean,0.2
3852,Carcharhinus obscurus,20,NA,DD,europe,0.4
3852,Carcharhinus obscurus,21,NA,DD,europe,0.4
3852,Carcharhinus obscurus,22,NA,DD,europe,0.4
3852,Carcharhinus obscurus,23,NA,DD,europe,0.4
3852,Carcharhinus obscurus,24,NA,DD,europe,0.4
3852,Carcharhinus obscurus,25,NA,DD,europe,0.4
3852,Carcharhinus obscurus,26,NA,DD,mediterranean,0.4
3852,Carcharhinus obscurus,59,NA,DD,europe,0.4
3852,Carcharhinus obscurus,62,NA,DD,mediterranean,0.4
3853,Carcharhinus plumbeus,20,0.6,EN,europe,0.4
3853,Carcharhinus plumbeus,21,0.6,EN,europe,0.4
3853,Carcharhinus plumbeus,22,0.6,EN,europe,0.4
3853,Carcharhinus plumbeus,23,0.6,EN,europe,0.4
3853,Carcharhinus plumbeus,24,0.6,EN,europe,0.4
3853,Carcharhinus plumbeus,25,0.6,EN,europe,0.4
3853,Carcharhinus plumbeus,26,0.6,EN,mediterranean,0.4
3853,Carcharhinus plumbeus,59,0.6,EN,europe,0.4
3853,Carcharhinus plumbeus,62,0.6,EN,mediterranean,0.4
3854,Carcharias taurus,20,0.8,CR,europe,0.4
3854,Carcharias taurus,21,0.8,CR,europe,0.4
3854,Carcharias taurus,22,0.8,CR,europe,0.4
3854,Carcharias taurus,23,0.8,CR,europe,0.4
3854,Carcharias taurus,24,0.8,CR,europe,0.4
3854,Carcharias taurus,25,0.8,CR,europe,0.4
3854,Carcharias taurus,26,0.8,CR,mediterranean,0.4
3854,Carcharias taurus,59,0.8,CR,europe,0.4
3854,Carcharias taurus,62,0.8,CR,mediterranean,0.4
3855,Carcharodon carcharias,20,0.8,CR,europe,0.4
3855,Carcharodon carcharias,21,0.8,CR,europe,0.4
3855,Carcharodon carcharias,22,0.8,CR,europe,0.4
3855,Carcharodon carcharias,23,0.8,CR,europe,0.4
3855,Carcharodon carcharias,24,0.8,CR,europe,0.4
3855,Carcharodon carcharias,25,0.8,CR,europe,0.4
3855,Carcharodon carcharias,26,0.8,CR,mediterranean,0.4
3855,Carcharodon carcharias,59,0.8,CR,europe,0.4
3855,Carcharodon carcharias,62,0.8,CR,mediterranean,0.4
4292,Cetorhinus maximus,20,0.6,EN,europe,0.4
4292,Cetorhinus maximus,21,0.6,EN,europe,0.4
4292,Cetorhinus maximus,22,0.6,EN,europe,0.4
4292,Cetorhinus maximus,23,0.6,EN,europe,0.4
4292,Cetorhinus maximus,24,0.6,EN,europe,0.4
4292,Cetorhinus maximus,25,0.6,EN,europe,0.4
4292,Cetorhinus maximus,26,0.6,EN,mediterranean,0.4
4292,Cetorhinus maximus,59,0.6,EN,europe,0.4
4292,Cetorhinus maximus,62,0.6,EN,mediterranean,0.4
4987,Clupeonella cultriventris,20,0,LC,europe,0
4987,Clupeonella cultriventris,21,0,LC,europe,0
4987,Clupeonella cultriventris,22,0,LC,europe,0
4987,Clupeonella cultriventris,23,0,LC,europe,0
4987,Clupeonella cultriventris,24,0,LC,europe,0
4987,Clupeonella cultriventris,25,0,LC,europe,0
4987,Clupeonella cultriventris,26,0,LC,europe,0
4987,Clupeonella cultriventris,59,0,LC,europe,0
5360,Coregonus albula,20,0,LC,europe,0
5360,Coregonus albula,21,0,LC,europe,0
5360,Coregonus albula,22,0,LC,europe,0
5360,Coregonus albula,23,0,LC,europe,0
5360,Coregonus albula,24,0,LC,europe,0
5360,Coregonus albula,25,0,LC,europe,0
5360,Coregonus albula,26,0,LC,europe,0
5360,Coregonus albula,59,0,LC,europe,0
5363,Coregonus autumnalis,20,0,LC,europe,0
5363,Coregonus autumnalis,21,0,LC,europe,0
5363,Coregonus autumnalis,22,0,LC,europe,0
5363,Coregonus autumnalis,23,0,LC,europe,0
5363,Coregonus autumnalis,24,0,LC,europe,0
5363,Coregonus autumnalis,25,0,LC,europe,0
5363,Coregonus autumnalis,26,0,LC,europe,0
5363,Coregonus autumnalis,59,0,LC,europe,0
5375,Coregonus pidschian,20,0,LC,europe,0
5375,Coregonus pidschian,21,0,LC,europe,0
5375,Coregonus pidschian,22,0,LC,europe,0
5375,Coregonus pidschian,23,0,LC,europe,0
5375,Coregonus pidschian,24,0,LC,europe,0
5375,Coregonus pidschian,25,0,LC,europe,0
5375,Coregonus pidschian,26,0,LC,europe,0
5375,Coregonus pidschian,59,0,LC,europe,0
5380,Coregonus oxyrinchus,20,1,EX,europe,1
5380,Coregonus oxyrinchus,21,1,EX,europe,1
5380,Coregonus oxyrinchus,22,1,EX,europe,1
5380,Coregonus oxyrinchus,23,1,EX,europe,1
5380,Coregonus oxyrinchus,24,1,EX,europe,1
5380,Coregonus oxyrinchus,25,1,EX,europe,1
5380,Coregonus oxyrinchus,26,1,EX,europe,1
5380,Coregonus oxyrinchus,59,1,EX,europe,1
5675,Croilia mossambica,26,0,LC,pan-africa,0
5675,Croilia mossambica,27,0,LC,pan-africa,0
5675,Croilia mossambica,28,0,LC,pan-africa,0
5675,Croilia mossambica,29,0,LC,southern_africa,0
5675,Croilia mossambica,30,0,LC,southern_africa,0
5675,Croilia mossambica,31,0,LC,pan-africa,0
5675,Croilia mossambica,32,0,LC,pan-africa,0
5675,Croilia mossambica,33,0,LC,pan-africa,0
6204,Cystophora cristata,20,NA,"NA",europe,0.4
6204,Cystophora cristata,21,NA,"NA",europe,0.4
6204,Cystophora cristata,22,NA,"NA",europe,0.4
6204,Cystophora cristata,23,NA,"NA",europe,0.4
6204,Cystophora cristata,24,NA,"NA",europe,0.4
6204,Cystophora cristata,25,NA,"NA",europe,0.4
6204,Cystophora cristata,26,NA,"NA",europe,0.4
6204,Cystophora cristata,59,NA,"NA",europe,0.4
6229,Dalatias licha,20,0.6,EN,europe,0.2
6229,Dalatias licha,21,0.6,EN,europe,0.2
6229,Dalatias licha,22,0.6,EN,europe,0.2
6229,Dalatias licha,23,0.6,EN,europe,0.2
6229,Dalatias licha,24,0.6,EN,europe,0.2
6229,Dalatias licha,25,0.6,EN,europe,0.2
6229,Dalatias licha,26,0.4,VU,mediterranean,0.2
6229,Dalatias licha,59,0.6,EN,europe,0.2
6229,Dalatias licha,62,0.4,VU,mediterranean,0.2
6335,Delphinapterus leucas,20,NA,"NA",europe,0
6335,Delphinapterus leucas,21,NA,"NA",europe,0
6335,Delphinapterus leucas,22,NA,"NA",europe,0
6335,Delphinapterus leucas,23,NA,"NA",europe,0
6335,Delphinapterus leucas,24,NA,"NA",europe,0
6335,Delphinapterus leucas,25,NA,"NA",europe,0
6335,Delphinapterus leucas,26,NA,"NA",europe,0
6335,Delphinapterus leucas,59,NA,"NA",europe,0
6336,Delphinus delphis,20,NA,DD,europe,0
6336,Delphinus delphis,21,NA,DD,europe,0
6336,Delphinus delphis,22,NA,DD,europe,0
6336,Delphinus delphis,23,NA,DD,europe,0
6336,Delphinus delphis,24,NA,DD,europe,0
6336,Delphinus delphis,25,NA,DD,europe,0
6336,Delphinus delphis,26,0.6,EN,mediterranean,0
6336,Delphinus delphis,59,NA,DD,europe,0
6336,Delphinus delphis,62,0.6,EN,mediterranean,0
7135,Eleotris melanosoma,26,0,LC,pan-africa,0
7135,Eleotris melanosoma,27,0,LC,pan-africa,0
7135,Eleotris melanosoma,28,0,LC,pan-africa,0
7135,Eleotris melanosoma,29,0,LC,southern_africa,0
7135,Eleotris melanosoma,30,0,LC,"eastern_africa,southern_africa",0
7135,Eleotris melanosoma,31,0,LC,eastern_africa,0
7135,Eleotris melanosoma,32,0,LC,pan-africa,0
7135,Eleotris melanosoma,33,0,LC,pan-africa,0
7854,Epinephelus drummondhayi,5,0,LC,gulf_of_mexico,0.8
7859,Epinephelus marginatus,20,0.6,EN,europe,0.6
7859,Epinephelus marginatus,21,0.6,EN,europe,0.6
7859,Epinephelus marginatus,22,0.6,EN,europe,0.6
7859,Epinephelus marginatus,23,0.6,EN,europe,0.6
7859,Epinephelus marginatus,24,0.6,EN,europe,0.6
7859,Epinephelus marginatus,25,0.6,EN,europe,0.6
7859,Epinephelus marginatus,26,0.6,EN,mediterranean,0.6
7859,Epinephelus marginatus,59,0.6,EN,europe,0.6
7859,Epinephelus marginatus,62,0.6,EN,mediterranean,0.6
7860,Hyporthodus nigritus,5,0.2,NT,gulf_of_mexico,0.8
7861,Hyporthodus niveatus,5,0,LC,gulf_of_mexico,0.4
7862,Epinephelus striatus,5,0.8,CR,gulf_of_mexico,0.6
8010,Erignathus barbatus,20,NA,"NA",europe,0
8010,Erignathus barbatus,21,NA,"NA",europe,0
8010,Erignathus barbatus,22,NA,"NA",europe,0
8010,Erignathus barbatus,23,NA,"NA",europe,0
8010,Erignathus barbatus,24,NA,"NA",europe,0
8010,Erignathus barbatus,25,NA,"NA",europe,0
8010,Erignathus barbatus,26,NA,"NA",europe,0
8010,Erignathus barbatus,59,NA,"NA",europe,0
8097,Eschrichtius robustus,20,NA,"NA",europe,0
8097,Eschrichtius robustus,21,NA,"NA",europe,0
8097,Eschrichtius robustus,22,NA,"NA",europe,0
8097,Eschrichtius robustus,23,NA,"NA",europe,0
8097,Eschrichtius robustus,24,NA,"NA",europe,0
8097,Eschrichtius robustus,25,NA,"NA",europe,0
8097,Eschrichtius robustus,26,NA,"NA",europe,0
8097,Eschrichtius robustus,59,NA,"NA",europe,0
8951,Gasterosteus aculeatus,20,0,LC,europe,0
8951,Gasterosteus aculeatus,21,0,LC,europe,0
8951,Gasterosteus aculeatus,22,0,LC,europe,0
8951,Gasterosteus aculeatus,23,0,LC,europe,0
8951,Gasterosteus aculeatus,24,0,LC,europe,0
8951,Gasterosteus aculeatus,25,0,LC,europe,0
8951,Gasterosteus aculeatus,26,0,LC,europe,0
8951,Gasterosteus aculeatus,59,0,LC,europe,0
9250,Globicephala melas,20,NA,DD,europe,NA
9250,Globicephala melas,21,NA,DD,europe,NA
9250,Globicephala melas,22,NA,DD,europe,NA
9250,Globicephala melas,23,NA,DD,europe,NA
9250,Globicephala melas,24,NA,DD,europe,NA
9250,Globicephala melas,25,NA,DD,europe,NA
9250,Globicephala melas,26,NA,DD,mediterranean,NA
9250,Globicephala melas,59,NA,DD,europe,NA
9250,Globicephala melas,62,NA,DD,mediterranean,NA
9266,Psammogobius biocellatus,26,0,LC,pan-africa,0
9266,Psammogobius biocellatus,27,0,LC,pan-africa,0
9266,Psammogobius biocellatus,28,0,LC,pan-africa,0
9266,Psammogobius biocellatus,29,0,LC,pan-africa,0
9266,Psammogobius biocellatus,30,0,LC,eastern_africa,0
9266,Psammogobius biocellatus,31,0,LC,eastern_africa,0
9266,Psammogobius biocellatus,32,0,LC,pan-africa,0
9266,Psammogobius biocellatus,33,0,LC,pan-africa,0
9461,Grampus griseus,20,NA,DD,europe,0
9461,Grampus griseus,21,NA,DD,europe,0
9461,Grampus griseus,22,NA,DD,europe,0
9461,Grampus griseus,23,NA,DD,europe,0
9461,Grampus griseus,24,NA,DD,europe,0
9461,Grampus griseus,25,NA,DD,europe,0
9461,Grampus griseus,26,NA,DD,mediterranean,0
9461,Grampus griseus,59,NA,DD,europe,0
9461,Grampus griseus,62,NA,DD,mediterranean,0
9660,Halichoerus grypus,20,0,LC,europe,0
9660,Halichoerus grypus,21,0,LC,europe,0
9660,Halichoerus grypus,22,0,LC,europe,0
9660,Halichoerus grypus,23,0,LC,europe,0
9660,Halichoerus grypus,24,0,LC,europe,0
9660,Halichoerus grypus,25,0,LC,europe,0
9660,Halichoerus grypus,26,0,LC,europe,0
9660,Halichoerus grypus,59,0,LC,europe,0
10030,Hexanchus griseus,20,0,LC,europe,0.2
10030,Hexanchus griseus,21,0,LC,europe,0.2
10030,Hexanchus griseus,22,0,LC,europe,0.2
10030,Hexanchus griseus,23,0,LC,europe,0.2
10030,Hexanchus griseus,24,0,LC,europe,0.2
10030,Hexanchus griseus,25,0,LC,europe,0.2
10030,Hexanchus griseus,26,0,LC,mediterranean,0.2
10030,Hexanchus griseus,59,0,LC,europe,0.2
10030,Hexanchus griseus,62,0,LC,mediterranean,0.2
10066,Hippocampus erectus,5,0.4,VU,gulf_of_mexico,0.4
10066,Hippocampus erectus,20,NA,"NA",europe,0.4
10066,Hippocampus erectus,21,NA,"NA",europe,0.4
10066,Hippocampus erectus,22,NA,"NA",europe,0.4
10066,Hippocampus erectus,23,NA,"NA",europe,0.4
10066,Hippocampus erectus,24,NA,"NA",europe,0.4
10066,Hippocampus erectus,25,NA,"NA",europe,0.4
10066,Hippocampus erectus,26,NA,"NA",europe,0.4
10066,Hippocampus erectus,59,NA,"NA",europe,0.4
10069,Hippocampus hippocampus,20,NA,DD,europe,NA
10069,Hippocampus hippocampus,21,NA,DD,europe,NA
10069,Hippocampus hippocampus,22,NA,DD,europe,NA
10069,Hippocampus hippocampus,23,NA,DD,europe,NA
10069,Hippocampus hippocampus,24,NA,DD,europe,NA
10069,Hippocampus hippocampus,25,NA,DD,europe,NA
10069,Hippocampus hippocampus,26,0.2,NT,mediterranean,NA
10069,Hippocampus hippocampus,59,NA,DD,europe,NA
10069,Hippocampus hippocampus,62,0.2,NT,mediterranean,NA
10075,Hippocampus kuda,32,NA,DD,persian_gulf,0.4
10082,Hippocampus reidi,5,0,LC,gulf_of_mexico,0.2
10089,Hippocampus zosterae,5,0.2,NT,gulf_of_mexico,0
10103,Hippopotamus amphibius,26,NA,"NA",mediterranean,0.4
10103,Hippopotamus amphibius,62,NA,"NA",mediterranean,0.4
10269,Huso huso,20,0.8,CR,europe,0.8
10269,Huso huso,21,0.8,CR,europe,0.8
10269,Huso huso,22,0.8,CR,europe,0.8
10269,Huso huso,23,0.8,CR,europe,0.8
10269,Huso huso,24,0.8,CR,europe,0.8
10269,Huso huso,25,0.8,CR,europe,0.8
10269,Huso huso,26,0.8,CR,europe,0.8
10269,Huso huso,59,0.8,CR,europe,0.8
10707,Hyperoodon ampullatus,20,NA,DD,europe,NA
10707,Hyperoodon ampullatus,21,NA,DD,europe,NA
10707,Hyperoodon ampullatus,22,NA,DD,europe,NA
10707,Hyperoodon ampullatus,23,NA,DD,europe,NA
10707,Hyperoodon ampullatus,24,NA,DD,europe,NA
10707,Hyperoodon ampullatus,25,NA,DD,europe,NA
10707,Hyperoodon ampullatus,26,NA,DD,europe,NA
10707,Hyperoodon ampullatus,59,NA,DD,europe,NA
11030,Knipowitschia caucasica,20,0,LC,europe,0
11030,Knipowitschia caucasica,21,0,LC,europe,0
11030,Knipowitschia caucasica,22,0,LC,europe,0
11030,Knipowitschia caucasica,23,0,LC,europe,0
11030,Knipowitschia caucasica,24,0,LC,europe,0
11030,Knipowitschia caucasica,25,0,LC,europe,0
11030,Knipowitschia caucasica,26,0,LC,mediterranean,0
11030,Knipowitschia caucasica,59,0,LC,europe,0
11030,Knipowitschia caucasica,62,0,LC,mediterranean,0
11047,Kogia breviceps,20,NA,"NA",europe,NA
11047,Kogia breviceps,21,NA,"NA",europe,NA
11047,Kogia breviceps,22,NA,"NA",europe,NA
11047,Kogia breviceps,23,NA,"NA",europe,NA
11047,Kogia breviceps,24,NA,"NA",europe,NA
11047,Kogia breviceps,25,NA,"NA",europe,NA
11047,Kogia breviceps,26,NA,"NA",europe,NA
11047,Kogia breviceps,59,NA,"NA",europe,NA
11048,Kogia sima,20,NA,"NA",europe,NA
11048,Kogia sima,21,NA,"NA",europe,NA
11048,Kogia sima,22,NA,"NA",europe,NA
11048,Kogia sima,23,NA,"NA",europe,NA
11048,Kogia sima,24,NA,"NA",europe,NA
11048,Kogia sima,25,NA,"NA",europe,NA
11048,Kogia sima,26,NA,"NA",europe,NA
11048,Kogia sima,59,NA,"NA",europe,NA
11130,Lachnolaimus maximus,5,0.4,VU,gulf_of_mexico,0.4
11140,Lagenodelphis hosei,20,NA,"NA",europe,0
11140,Lagenodelphis hosei,21,NA,"NA",europe,0
11140,Lagenodelphis hosei,22,NA,"NA",europe,0
11140,Lagenodelphis hosei,23,NA,"NA",europe,0
11140,Lagenodelphis hosei,24,NA,"NA",europe,0
11140,Lagenodelphis hosei,25,NA,"NA",europe,0
11140,Lagenodelphis hosei,26,NA,"NA",europe,0
11140,Lagenodelphis hosei,59,NA,"NA",europe,0
11141,Lagenorhynchus acutus,20,0,LC,europe,0
11141,Lagenorhynchus acutus,21,0,LC,europe,0
11141,Lagenorhynchus acutus,22,0,LC,europe,0
11141,Lagenorhynchus acutus,23,0,LC,europe,0
11141,Lagenorhynchus acutus,24,0,LC,europe,0
11141,Lagenorhynchus acutus,25,0,LC,europe,0
11141,Lagenorhynchus acutus,26,0,LC,europe,0
11141,Lagenorhynchus acutus,59,0,LC,europe,0
11142,Lagenorhynchus albirostris,20,0,LC,europe,0
11142,Lagenorhynchus albirostris,21,0,LC,europe,0
11142,Lagenorhynchus albirostris,22,0,LC,europe,0
11142,Lagenorhynchus albirostris,23,0,LC,europe,0
11142,Lagenorhynchus albirostris,24,0,LC,europe,0
11142,Lagenorhynchus albirostris,25,0,LC,europe,0
11142,Lagenorhynchus albirostris,26,0,LC,europe,0
11142,Lagenorhynchus albirostris,59,0,LC,europe,0
11200,Lamna nasus,20,0.8,CR,europe,0.4
11200,Lamna nasus,21,0.8,CR,europe,0.4
11200,Lamna nasus,22,0.8,CR,europe,0.4
11200,Lamna nasus,23,0.8,CR,europe,0.4
11200,Lamna nasus,24,0.8,CR,europe,0.4
11200,Lamna nasus,25,0.8,CR,europe,0.4
11200,Lamna nasus,26,0.8,CR,mediterranean,0.4
11200,Lamna nasus,59,0.8,CR,europe,0.4
11200,Lamna nasus,62,0.8,CR,mediterranean,0.4
11206,Lampetra fluviatilis,20,0,LC,europe,0
11206,Lampetra fluviatilis,21,0,LC,europe,0
11206,Lampetra fluviatilis,22,0,LC,europe,0
11206,Lampetra fluviatilis,23,0,LC,europe,0
11206,Lampetra fluviatilis,24,0,LC,europe,0
11206,Lampetra fluviatilis,25,0,LC,europe,0
11206,Lampetra fluviatilis,26,0,LC,europe,0
11206,Lampetra fluviatilis,59,0,LC,europe,0
12416,Lutjanus analis,5,0,LC,gulf_of_mexico,0.2
12417,Lutjanus cyanopterus,5,NA,DD,gulf_of_mexico,0.4
12419,Lutra lutra,20,0.2,NT,europe,0.2
12419,Lutra lutra,21,0.2,NT,europe,0.2
12419,Lutra lutra,22,0.2,NT,europe,0.2
12419,Lutra lutra,23,0.2,NT,europe,0.2
12419,Lutra lutra,24,0.2,NT,europe,0.2
12419,Lutra lutra,25,0.2,NT,europe,0.2
12419,Lutra lutra,26,0.2,NT,mediterranean,0.2
12419,Lutra lutra,59,0.2,NT,europe,0.2
12419,Lutra lutra,62,0.2,NT,mediterranean,0.2
13006,Megaptera novaeangliae,20,0,LC,europe,0
13006,Megaptera novaeangliae,21,0,LC,europe,0
13006,Megaptera novaeangliae,22,0,LC,europe,0
13006,Megaptera novaeangliae,23,0,LC,europe,0
13006,Megaptera novaeangliae,24,0,LC,europe,0
13006,Megaptera novaeangliae,25,0,LC,europe,0
13006,Megaptera novaeangliae,26,0,LC,europe,0
13006,Megaptera novaeangliae,59,0,LC,europe,0
13145,Menidia conchorum,5,0.6,EN,gulf_of_mexico,0.6
13232,Mesogobius batrachocephalus,20,0,LC,europe,0
13232,Mesogobius batrachocephalus,21,0,LC,europe,0
13232,Mesogobius batrachocephalus,22,0,LC,europe,0
13232,Mesogobius batrachocephalus,23,0,LC,europe,0
13232,Mesogobius batrachocephalus,24,0,LC,europe,0
13232,Mesogobius batrachocephalus,25,0,LC,europe,0
13232,Mesogobius batrachocephalus,26,0,LC,mediterranean,0
13232,Mesogobius batrachocephalus,59,0,LC,europe,0
13232,Mesogobius batrachocephalus,62,0,LC,mediterranean,0
13241,Mesoplodon bidens,20,NA,DD,europe,NA
13241,Mesoplodon bidens,21,NA,DD,europe,NA
13241,Mesoplodon bidens,22,NA,DD,europe,NA
13241,Mesoplodon bidens,23,NA,DD,europe,NA
13241,Mesoplodon bidens,24,NA,DD,europe,NA
13241,Mesoplodon bidens,25,NA,DD,europe,NA
13241,Mesoplodon bidens,26,NA,DD,europe,NA
13241,Mesoplodon bidens,59,NA,DD,europe,NA
13244,Mesoplodon densirostris,20,NA,DD,europe,NA
13244,Mesoplodon densirostris,21,NA,DD,europe,NA
13244,Mesoplodon densirostris,22,NA,DD,europe,NA
13244,Mesoplodon densirostris,23,NA,DD,europe,NA
13244,Mesoplodon densirostris,24,NA,DD,europe,NA
13244,Mesoplodon densirostris,25,NA,DD,europe,NA
13244,Mesoplodon densirostris,26,NA,DD,europe,NA
13244,Mesoplodon densirostris,59,NA,DD,europe,NA
13245,Mesoplodon europaeus,20,NA,DD,europe,NA
13245,Mesoplodon europaeus,21,NA,DD,europe,NA
13245,Mesoplodon europaeus,22,NA,DD,europe,NA
13245,Mesoplodon europaeus,23,NA,DD,europe,NA
13245,Mesoplodon europaeus,24,NA,DD,europe,NA
13245,Mesoplodon europaeus,25,NA,DD,europe,NA
13245,Mesoplodon europaeus,26,NA,DD,europe,NA
13245,Mesoplodon europaeus,59,NA,DD,europe,NA
13250,Mesoplodon mirus,20,NA,DD,europe,NA
13250,Mesoplodon mirus,21,NA,DD,europe,NA
13250,Mesoplodon mirus,22,NA,DD,europe,NA
13250,Mesoplodon mirus,23,NA,DD,europe,NA
13250,Mesoplodon mirus,24,NA,DD,europe,NA
13250,Mesoplodon mirus,25,NA,DD,europe,NA
13250,Mesoplodon mirus,26,NA,DD,europe,NA
13250,Mesoplodon mirus,59,NA,DD,europe,NA
13653,Monachus monachus,20,0.8,CR,europe,0.6
13653,Monachus monachus,21,0.8,CR,europe,0.6
13653,Monachus monachus,22,0.8,CR,europe,0.6
13653,Monachus monachus,23,0.8,CR,europe,0.6
13653,Monachus monachus,24,0.8,CR,europe,0.6
13653,Monachus monachus,25,0.8,CR,europe,0.6
13653,Monachus monachus,26,0.8,CR,mediterranean,0.6
13653,Monachus monachus,59,0.8,CR,europe,0.6
13653,Monachus monachus,62,0.8,CR,mediterranean,0.6
13704,Monodon monoceros,20,NA,"NA",europe,0
13704,Monodon monoceros,21,NA,"NA",europe,0
13704,Monodon monoceros,22,NA,"NA",europe,0
13704,Monodon monoceros,23,NA,"NA",europe,0
13704,Monodon monoceros,24,NA,"NA",europe,0
13704,Monodon monoceros,25,NA,"NA",europe,0
13704,Monodon monoceros,26,NA,"NA",europe,0
13704,Monodon monoceros,59,NA,"NA",europe,0
14050,Mycteroperca microlepis,5,0,LC,gulf_of_mexico,0
14054,Mycteroperca rubra,20,0,LC,europe,0
14054,Mycteroperca rubra,21,0,LC,europe,0
14054,Mycteroperca rubra,22,0,LC,europe,0
14054,Mycteroperca rubra,23,0,LC,europe,0
14054,Mycteroperca rubra,24,0,LC,europe,0
14054,Mycteroperca rubra,25,0,LC,europe,0
14054,Mycteroperca rubra,26,0,LC,mediterranean,0
14054,Mycteroperca rubra,59,0,LC,europe,0
14054,Mycteroperca rubra,62,0,LC,mediterranean,0
14128,Myotis daubentonii,20,0,LC,europe,0
14128,Myotis daubentonii,21,0,LC,europe,0
14128,Myotis daubentonii,22,0,LC,europe,0
14128,Myotis daubentonii,23,0,LC,europe,0
14128,Myotis daubentonii,24,0,LC,europe,0
14128,Myotis daubentonii,25,0,LC,europe,0
14128,Myotis daubentonii,26,0,LC,mediterranean,0
14128,Myotis daubentonii,59,0,LC,europe,0
14128,Myotis daubentonii,62,0,LC,mediterranean,0
14264,Myxus capensis,26,0,LC,pan-africa,0
14264,Myxus capensis,27,0,LC,pan-africa,0
14264,Myxus capensis,28,0,LC,pan-africa,0
14264,Myxus capensis,29,0,LC,southern_africa,0
14264,Myxus capensis,30,0,LC,southern_africa,0
14264,Myxus capensis,31,0,LC,pan-africa,0
14264,Myxus capensis,32,0,LC,pan-africa,0
14264,Myxus capensis,33,0,LC,pan-africa,0
14521,Neogobius fluviatilis,20,0,LC,europe,0
14521,Neogobius fluviatilis,21,0,LC,europe,0
14521,Neogobius fluviatilis,22,0,LC,europe,0
14521,Neogobius fluviatilis,23,0,LC,europe,0
14521,Neogobius fluviatilis,24,0,LC,europe,0
14521,Neogobius fluviatilis,25,0,LC,europe,0
14521,Neogobius fluviatilis,26,0,LC,europe,0
14521,Neogobius fluviatilis,59,0,LC,europe,0
14524,Neogobius melanostomus,20,0,LC,europe,0
14524,Neogobius melanostomus,21,0,LC,europe,0
14524,Neogobius melanostomus,22,0,LC,europe,0
14524,Neogobius melanostomus,23,0,LC,europe,0
14524,Neogobius melanostomus,24,0,LC,europe,0
14524,Neogobius melanostomus,25,0,LC,europe,0
14524,Neogobius melanostomus,26,0,LC,europe,0
14524,Neogobius melanostomus,59,0,LC,europe,0
14629,Neritina tiassalensis,26,0.8,CR,pan-africa,0.8
14629,Neritina tiassalensis,27,0.8,CR,pan-africa,0.8
14629,Neritina tiassalensis,28,0.8,CR,western_africa,0.8
14629,Neritina tiassalensis,29,0.8,CR,pan-africa,0.8
14629,Neritina tiassalensis,30,0.8,CR,pan-africa,0.8
14629,Neritina tiassalensis,31,0.8,CR,pan-africa,0.8
14629,Neritina tiassalensis,32,0.8,CR,pan-africa,0.8
14629,Neritina tiassalensis,33,0.8,CR,pan-africa,0.8
15106,Odobenus rosmarus,20,NA,"NA",europe,0.4
15106,Odobenus rosmarus,21,NA,"NA",europe,0.4
15106,Odobenus rosmarus,22,NA,"NA",europe,0.4
15106,Odobenus rosmarus,23,NA,"NA",europe,0.4
15106,Odobenus rosmarus,24,NA,"NA",europe,0.4
15106,Odobenus rosmarus,25,NA,"NA",europe,0.4
15106,Odobenus rosmarus,26,NA,"NA",europe,0.4
15106,Odobenus rosmarus,59,NA,"NA",europe,0.4
15421,Orcinus orca,20,NA,DD,europe,NA
15421,Orcinus orca,21,NA,DD,europe,NA
15421,Orcinus orca,22,NA,DD,europe,NA
15421,Orcinus orca,23,NA,DD,europe,NA
15421,Orcinus orca,24,NA,DD,europe,NA
15421,Orcinus orca,25,NA,DD,europe,NA
15421,Orcinus orca,26,NA,DD,europe,NA
15421,Orcinus orca,59,NA,DD,europe,NA
15631,Osmerus eperlanus,20,0,LC,europe,0
15631,Osmerus eperlanus,21,0,LC,europe,0
15631,Osmerus eperlanus,22,0,LC,europe,0
15631,Osmerus eperlanus,23,0,LC,europe,0
15631,Osmerus eperlanus,24,0,LC,europe,0
15631,Osmerus eperlanus,25,0,LC,europe,0
15631,Osmerus eperlanus,26,0,LC,europe,0
15631,Osmerus eperlanus,59,0,LC,europe,0
15873,Pagrus pagrus,5,0,LC,gulf_of_mexico,0
15873,Pagrus pagrus,20,0,LC,europe,0
15873,Pagrus pagrus,21,0,LC,europe,0
15873,Pagrus pagrus,22,0,LC,europe,0
15873,Pagrus pagrus,23,0,LC,europe,0
15873,Pagrus pagrus,24,0,LC,europe,0
15873,Pagrus pagrus,25,0,LC,europe,0
15873,Pagrus pagrus,26,0,LC,mediterranean,0
15873,Pagrus pagrus,59,0,LC,europe,0
