iucn_sid,sciname,main_common_name,published_year,old_cat,criteria,cat,cat_score,iucn_version
191206,Alosa sapidissima,American Shad,2013,LC,NA,LC,0,2018-1
191207,Brevoortia gunteri,Finescale Menhaden,2015,LC,NA,LC,0,2018-1
191208,Brevoortia patronus,Gulf Menhaden,2015,LC,NA,LC,0,2018-1
191214,Anchoa lyolepis,Shortfinger Anchovy,2015,LC,NA,LC,0,2018-1
191308,Floridichthys carpio,Goldspotted Killifish,2015,LC,NA,LC,0,2018-1
191309,Floridichthys polyommus,Ocellated Killifish,2015,LC,NA,LC,0,2018-1
191311,Fundulus grandissimus,Giant Killifish,2015,VU,"B2ab(i,ii,iii,v)",VU,0.4,2018-1
191314,Fundulus similis,Longnose Killifish,2015,LC,NA,LC,0,2018-1
191368,Lucania parva,Rainwater Killifish,2013,LC,NA,LC,0,2018-1
191822,Elops saurus,Northern Ladyfish,2012,LC,NA,LC,0,2018-1
191823,Megalops atlanticus,Tarpon,2012,VU,A2bd,VU,0.4,2018-1
191828,Lupinoblennius nicholsi,Highfin Blenny,2014,LC,NA,LC,0,2018-1
191829,Caranx latus,Horse-eye Jack,2015,LC,NA,LC,0,2018-1
191831,Centropomus ensiferus,Swordspine Snook,2015,LC,NA,LC,0,2018-1
191832,Centropomus mexicanus,Largescale Fat Snook,2015,LC,NA,LC,0,2018-1
191833,Centropomus pectinatus,Tarpon Snook,2015,LC,NA,LC,0,2018-1
191834,Centropomus poeyi,Mexican Snook,2015,DD,NA,DD,NA,2018-1
191835,Centropomus undecimalis,Common Snook,2015,LC,NA,LC,0,2018-1
192253,Conus bondarevi,NA,2013,DD,NA,DD,NA,2018-1
192254,Conus californicus,NA,2013,LC,NA,LC,0,2018-1
192255,Conus sahlbergi,NA,2013,LC,NA,LC,0,2018-1
192256,Conus explorator,NA,2013,NT,NA,NT,0.2,2018-1
192257,Conus biancae,Bianca's Cone,2013,DD,NA,DD,NA,2018-1
192258,Conus suturatus,Sutured Cone ,2013,LC,NA,LC,0,2018-1
192259,Conus brianhayesi,Brian Haye's Cone,2013,LC,NA,LC,0,2018-1
192260,Conus anabelae,NA,2012,LC,NA,LC,0,2018-1
192261,Conus smirna,NA,2013,DD,NA,DD,NA,2018-1
192262,Conus glenni,NA,2013,LC,NA,LC,0,2018-1
192263,Conus thomae,NA,2013,LC,NA,LC,0,2018-1
192264,Conus capreolus,NA,2013,DD,NA,DD,NA,2018-1
192265,Conus blanfordianus,NA,2013,DD,NA,DD,NA,2018-1
192266,Conus flavus,NA,2013,LC,NA,LC,0,2018-1
192267,Conus pagodus,NA,2013,LC,NA,LC,0,2018-1
192268,Conus klemae,NA,2013,LC,NA,LC,0,2018-1
192269,Conus lischkeanus,NA,2013,LC,NA,LC,0,2018-1
192270,Conus fumigatus,Smoky Cone,2013,LC,NA,LC,0,2018-1
192271,Conus pusio,NA,2013,LC,NA,LC,0,2018-1
192272,Conus gauguini,NA,2013,NT,NA,NT,0.2,2018-1
192273,Conus scalaris,NA,2013,LC,NA,LC,0,2018-1
192275,Conus arcuatus,NA,2013,LC,NA,LC,0,2018-1
192276,Conus praecellens,NA,2013,LC,NA,LC,0,2018-1
192277,Conus rachelae,NA,2013,LC,NA,LC,0,2018-1
192278,Conus lani,NA,2013,LC,NA,LC,0,2018-1
192279,Conus recluzianus,NA,2013,LC,NA,LC,0,2018-1
192280,Conus zebra,NA,2013,DD,NA,DD,NA,2018-1
192281,Conus philippii,NA,2013,LC,NA,LC,0,2018-1
192282,Conus pepeiu,NA,2013,DD,NA,DD,NA,2018-1
192283,Conus bulbus,NA,2012,LC,NA,LC,0,2018-1
192284,Conus luquei,NA,2013,NT,NA,NT,0.2,2018-1
192285,Conus longurionis,NA,2013,LC,NA,LC,0,2018-1
192286,Conus lugubris,NA,2012,CR,B1ab(iii),CR,0.8,2018-1
192287,Conus melissae,NA,2012,LC,NA,LC,0,2018-1
192288,Conus isabelarum,NA,2012,LC,D2,LC,0,2018-1
192289,Conus caillaudi,NA,2013,LC,NA,LC,0,2018-1
192290,Conus boui,Carrot Cone,2013,LC,NA,LC,0,2018-1
192291,Conus australis,NA,2013,LC,NA,LC,0,2018-1
192292,Conus frausseni,Fraussen's Cone,2013,DD,D2,DD,NA,2018-1
192293,Conus naranjus,NA,2012,LC,NA,LC,0,2018-1
192294,Conus eduardi,Glory of India Cone,2013,DD,NA,DD,NA,2018-1
192295,Conus poulosi,NA,2013,LC,NA,LC,0,2018-1
192296,Conus sanguinolentus,NA,2013,LC,NA,LC,0,2018-1
192297,Conus bullatus,Bubble Cone,2013,LC,NA,LC,0,2018-1
192298,Conus betulinus,NA,2013,LC,NA,LC,0,2018-1
192299,Conus memiae,NA,2013,LC,NA,LC,0,2018-1
192300,Conus maldivus,Maldive Cone,2013,LC,NA,LC,0,2018-1
192301,Conus papuensis,NA,2013,LC,NA,LC,0,2018-1
192302,Conus kuroharai,NA,2013,LC,NA,LC,0,2018-1
192303,Conus zylmanae,NA,2013,LC,NA,LC,0,2018-1
192304,Conus capitanellus,NA,2013,LC,NA,LC,0,2018-1
192305,Conus distans,NA,2013,LC,NA,LC,0,2018-1
192306,Conus boavistensis,NA,2012,LC,NA,LC,0,2018-1
192307,Conus gradatulus,NA,2013,LC,NA,LC,0,2018-1
192308,Conus anemone,NA,2013,LC,NA,LC,0,2018-1
192309,Conus scopulicola,NA,2013,DD,NA,DD,NA,2018-1
192310,Conus nodiferus,NA,2013,LC,NA,LC,0,2018-1
192311,Conus natalis,NA,2013,LC,NA,LC,0,2018-1
192312,Conus visagenus,NA,2013,LC,NA,LC,0,2018-1
192313,Conus miniexcelsus,NA,2013,DD,NA,DD,NA,2018-1
192314,Conus jeanmartini,NA,2013,VU,D2,VU,0.4,2018-1
192315,Conus bessei,NA,2013,LC,NA,LC,0,2018-1
192316,Conus textile,NA,2013,LC,NA,LC,0,2018-1
192317,Conus gilvus,NA,2013,LC,NA,LC,0,2018-1
192318,Conus nussatella,NA,2013,LC,NA,LC,0,2018-1
192319,Conus ichinoseana,NA,2013,LC,NA,LC,0,2018-1
192320,Conus comatosa,NA,2013,LC,NA,LC,0,2018-1
192321,Conus striatus,NA,2013,LC,NA,LC,0,2018-1
192322,Conus fischoederi,NA,2013,LC,NA,LC,0,2018-1
192323,Conus milneedwardsi,NA,2013,LC,NA,LC,0,2018-1
192324,Conus saecularis,NA,2013,LC,NA,LC,0,2018-1
192325,Conus pseudocardinalis,NA,2013,LC,NA,LC,0,2018-1
192326,Conus lizardensis,NA,2013,LC,NA,LC,0,2018-1
192327,Conus muriculatus,NA,2013,LC,NA,LC,0,2018-1
192328,Conus coelinae,NA,2013,LC,NA,LC,0,2018-1
192329,Conus fantasmalis,NA,2012,LC,NA,LC,0,2018-1
192330,Conus hypochlorus,NA,2013,DD,NA,DD,NA,2018-1
192331,Conus ambiguus,Doubtful Cone,2012,LC,NA,LC,0,2018-1
192332,Conus solomonensis,NA,2013,DD,NA,DD,NA,2018-1
192333,Conus minnamurra,NA,2013,LC,NA,LC,0,2018-1
192334,Conus sulcatus,NA,2013,LC,NA,LC,0,2018-1
192335,Conus lenavati,NA,2013,LC,NA,LC,0,2018-1
192336,Conus serranegrae,NA,2012,LC,NA,LC,0,2018-1
192337,Conus medoci,NA,2013,LC,NA,LC,0,2018-1
192338,Conus algoensis,NA,2013,LC,NA,LC,0,2018-1
192339,Conus mcgintyi,NA,2013,LC,NA,LC,0,2018-1
192340,Conus amphiurgus,Amphiurgus Cone,2013,LC,NA,LC,0,2018-1
192341,Conus aplustre,NA,2013,LC,NA,LC,0,2018-1
192342,Conus emaciatus,False Virgin Cone,2013,LC,NA,LC,0,2018-1
192343,Conus trencarti,NA,2012,NT,NA,NT,0.2,2018-1
192344,Conus sartii,NA,2013,DD,NA,DD,NA,2018-1
192345,Conus gladiator,NA,2013,LC,NA,LC,0,2018-1
192346,Conus kalafuti,NA,2013,LC,NA,LC,0,2018-1
192347,Conus havanensis,Havana Cone,2013,LC,NA,LC,0,2018-1
192348,Conus curralensis,NA,2012,NT,NA,NT,0.2,2018-1
192349,Conus terryni,NA,2013,NT,NA,NT,0.2,2018-1
192350,Conus decoratus,NA,2012,VU,D2,VU,0.4,2018-1
192351,Conus zonatus,NA,2013,LC,NA,LC,0,2018-1
192352,Conus paschalli,NA,2013,LC,NA,LC,0,2018-1
192353,Conus arangoi,NA,2013,LC,NA,LC,0,2018-1
192354,Conus kersteni,NA,2012,NT,NA,NT,0.2,2018-1
192355,Conus orion,NA,2013,LC,NA,LC,0,2018-1
192356,Conus mustelinus,NA,2013,LC,NA,LC,0,2018-1
192357,Conus nocturnus,NA,2013,DD,NA,DD,NA,2018-1
192358,Conus dorotheae,NA,2012,NT,NA,NT,0.2,2018-1
192359,Conus abbas,NA,2013,LC,NA,LC,0,2018-1
192360,Conus andamanensis,Andaman Cone,2013,DD,NA,DD,NA,2018-1
192361,Conus diadema,NA,2013,LC,NA,LC,0,2018-1
192362,Conus moluccensis,NA,2013,LC,NA,LC,0,2018-1
192363,Conus caysalensis,NA,2013,LC,NA,LC,0,2018-1
192364,Conus dorreensis,NA,2013,LC,NA,LC,0,2018-1
192365,Conus salzmanni,NA,2013,DD,NA,DD,NA,2018-1
192366,Conus lentiginosus,NA,2013,DD,NA,DD,NA,2018-1
192367,Conus catus,NA,2013,LC,NA,LC,0,2018-1
192368,Conus evorai,NA,2013,NT,NA,NT,0.2,2018-1
192369,Conus stocki,NA,2013,LC,NA,LC,0,2018-1
192370,Conus daucus,Carrot Cone,2013,LC,NA,LC,0,2018-1
192371,Conus gigasulcatus,NA,2013,LC,NA,LC,0,2018-1
192372,Conus damasoi,NA,2013,DD,NA,DD,NA,2018-1
192373,Conus barbieri,NA,2013,LC,NA,LC,0,2018-1
192374,Conus boeticus,NA,2013,LC,NA,LC,0,2018-1
192375,Conus alabaster,NA,2013,DD,NA,DD,NA,2018-1
192376,Conus habui,NA,2013,DD,NA,DD,NA,2018-1
192377,Conus speciosissimus,NA,2013,LC,NA,LC,0,2018-1
192378,Conus litoglyphus,NA,2013,LC,NA,LC,0,2018-1
192379,Conus exquisitus,Cardinal Cone,2013,LC,NA,LC,0,2018-1
192380,Conus floridulus,NA,2013,LC,NA,LC,0,2018-1
192381,Conus antoniomonteiroi,NA,2012,LC,NA,LC,0,2018-1
192382,Conus cyanostoma,NA,2013,LC,NA,LC,0,2018-1
192383,Conus ammiralis,NA,2013,LC,NA,LC,0,2018-1
192384,Conus tinianus,NA,2013,LC,NA,LC,0,2018-1
192385,Conus alisi,NA,2013,LC,NA,LC,0,2018-1
192386,Conus leopardus,NA,2013,LC,NA,LC,0,2018-1
192387,Conus gratacapii,NA,2013,DD,NA,DD,NA,2018-1
192388,Conus duffyi,NA,2013,VU,D2,VU,0.4,2018-1
192389,Conus traversianus,NA,2013,LC,NA,LC,0,2018-1
192390,Conus ventricosus,NA,2012,LC,NA,LC,0,2018-1
192391,Conus sieboldii,NA,2013,LC,NA,LC,0,2018-1
192392,Conus mucronatus,NA,2013,LC,NA,LC,0,2018-1
192393,Conus coccineus,NA,2013,LC,NA,LC,0,2018-1
192394,Conus erythraeensis,Red Sea Cone ,2013,LC,NA,LC,0,2018-1
192395,Conus bairstowi,NA,2013,LC,NA,LC,0,2018-1
192396,Conus zandbergeni,NA,2013,LC,NA,LC,0,2018-1
192397,Conus pealii,NA,2013,LC,NA,LC,0,2018-1
192398,Conus ikedai,NA,2013,DD,NA,DD,NA,2018-1
192399,Conus monachus,Supreme Cone,2013,LC,NA,LC,0,2018-1
192400,Conus baileyi,NA,2013,LC,NA,LC,0,2018-1
192401,Conus pacei,NA,2013,LC,NA,LC,0,2018-1
192402,Conus patricius,NA,2013,LC,NA,LC,0,2018-1
192403,Conus cuneolus,NA,2012,EN,B1ab(iii)+2ab(iii),EN,0.6,2018-1
192404,Conus lightbourni,NA,2013,DD,NA,DD,NA,2018-1
192405,Conus mcbridei,NA,2013,DD,NA,DD,NA,2018-1
192406,Conus julii,NA,2013,VU,B1ab(v)+2ab(v),VU,0.4,2018-1
192407,Conus eximius,NA,2013,LC,NA,LC,0,2018-1
192408,Conus monile,Necklace Cone,2013,LC,NA,LC,0,2018-1
192409,Conus regularis,NA,2013,LC,NA,LC,0,2018-1
192410,Conus limpusi,NA,2013,LC,NA,LC,0,2018-1
192411,Conus glaucus,NA,2013,LC,NA,LC,0,2018-1
192412,Conus henckesi,NA,2013,VU,B2ab(iii),VU,0.4,2018-1
192413,Conus aureus,NA,2013,LC,NA,LC,0,2018-1
192414,Conus estivali,NA,2013,DD,NA,DD,NA,2018-1
192415,Conus marchionatus,NA,2013,LC,NA,LC,0,2018-1
192416,Conus corallinus,NA,2013,LC,NA,LC,0,2018-1
192417,Conus artoptus,NA,2013,LC,NA,LC,0,2018-1
192418,Conus chytreus,NA,2012,LC,NA,LC,0,2018-1
192419,Conus frigidus,Frigid Cone,2013,LC,NA,LC,0,2018-1
192420,Conus biliosus,NA,2013,LC,NA,LC,0,2018-1
192421,Conus biraghii,NA,2013,LC,NA,LC,0,2018-1
192422,Conus oishii,NA,2013,LC,NA,LC,0,2018-1
192423,Conus empressae,NA,2013,LC,NA,LC,0,2018-1
192424,Conus obscurus,NA,2013,LC,NA,LC,0,2018-1
192425,Conus flammeacolor,Flame Coloured Cone,2013,LC,NA,LC,0,2018-1
192426,Conus kimioi,NA,2013,LC,NA,LC,0,2018-1
192427,Conus mahogani,NA,2013,LC,NA,LC,0,2018-1
192428,Conus rattus,NA,2013,LC,NA,LC,0,2018-1
192429,Conus nielsenae,NA,2013,NT,NA,NT,0.2,2018-1
192430,Conus violaceus,NA,2013,LC,NA,LC,0,2018-1
192431,Conus striolatus,NA,2013,LC,NA,LC,0,2018-1
192432,Conus auratinus,NA,2013,DD,NA,DD,NA,2018-1
192433,Conus cumingii,Cuming's Cone,2013,LC,NA,LC,0,2018-1
192434,Conus nigromaculatus,NA,2013,DD,NA,DD,NA,2018-1
192435,Conus compressus,NA,2013,VU,A1bc,VU,0.4,2018-1
192436,Conus magellanicus,NA,2013,LC,NA,LC,0,2018-1
192437,Conus hennequini,NA,2013,VU,B2ab(iv),VU,0.4,2018-1
192438,Conus felitae,NA,2012,VU,D2,VU,0.4,2018-1
192439,Conus schirrmeisteri,NA,2013,LC,NA,LC,0,2018-1
192440,Conus circumactus,NA,2013,LC,NA,LC,0,2018-1
192441,Conus excelsus,NA,2013,LC,NA,LC,0,2018-1
192442,Conus emersoni,NA,2013,LC,NA,LC,0,2018-1
192443,Conus exiguus,NA,2013,LC,NA,LC,0,2018-1
192444,Conus villepinii,Villepin's Cone,2013,LC,NA,LC,0,2018-1
192445,Conus leekremeri,NA,2013,DD,NA,DD,NA,2018-1
192446,Conus cingulatus,NA,2013,LC,NA,LC,0,2018-1
192447,Conus armadillo,NA,2013,LC,NA,LC,0,2018-1
192448,Conus lynceus,NA,2013,LC,NA,LC,0,2018-1
192449,Conus brunneus,NA,2013,LC,NA,LC,0,2018-1
192450,Conus echo,NA,2013,LC,NA,LC,0,2018-1
192451,Conus sugimotonis,NA,2013,LC,NA,LC,0,2018-1
192452,Conus princeps,NA,2013,LC,NA,LC,0,2018-1
192453,Conus anaglypticus,NA,2013,LC,NA,LC,0,2018-1
192454,Conus hamamotoi,NA,2013,DD,NA,DD,NA,2018-1
192455,Conus venulatus,NA,2012,LC,NA,LC,0,2018-1
192456,Conus vaubani,NA,2013,DD,NA,DD,NA,2018-1
192457,Conus primus,NA,2013,LC,NA,LC,0,2018-1
192458,Conus rizali,NA,2013,DD,NA,DD,NA,2018-1
192459,Conus splendidulus,Clay Cone,2013,DD,NA,DD,NA,2018-1
192460,Conus generalis,NA,2013,LC,NA,LC,0,2018-1
192461,Conus claudiae,NA,2012,LC,NA,LC,0,2018-1
192462,Conus giorossii,NA,2013,DD,NA,DD,NA,2018-1
192463,Conus sculpturatus,NA,2013,DD,NA,DD,NA,2018-1
192464,Conus magnottei,NA,2013,LC,NA,LC,0,2018-1
192465,Conus tiki,NA,2013,LC,NA,LC,0,2018-1
192466,Conus angioiorum,NA,2013,DD,NA,DD,NA,2018-1
192467,Conus gabrielae,NA,2012,LC,NA,LC,0,2018-1
192468,Conus solangeae,NA,2013,LC,NA,LC,0,2018-1
192469,Conus derrubado,NA,2013,NT,NA,NT,0.2,2018-1
192470,Conus pica,NA,2013,LC,NA,LC,0,2018-1
192471,Conus brunneofilaris,NA,2013,LC,NA,LC,0,2018-1
192472,Conus miruchae,NA,2012,LC,NA,LC,0,2018-1
192473,Conus sagei,NA,2013,LC,NA,LC,0,2018-1
192474,Conus bayeri,NA,2013,LC,NA,LC,0,2018-1
192475,Conus josephinae,NA,2012,NT,NA,NT,0.2,2018-1
192476,Conus madagascariensis,NA,2013,LC,NA,LC,0,2018-1
192477,Conus articulatus,NA,2013,LC,NA,LC,0,2018-1
192478,Conus parascalaris,NA,2013,LC,NA,LC,0,2018-1
192479,Conus baeri,Baer's Cone,2013,LC,NA,LC,0,2018-1
192480,Conus kevani,NA,2013,LC,NA,LC,0,2018-1
192481,Conus coromandelicus,NA,2013,LC,NA,LC,0,2018-1
192482,Conus axelrodi,NA,2013,LC,NA,LC,0,2018-1
192483,Conus pauperculus,NA,2013,DD,NA,DD,NA,2018-1
192484,Conus inconstans,NA,2013,LC,NA,LC,0,2018-1
192485,Conus navarroi,NA,2013,NT,NA,NT,0.2,2018-1
192486,Conus roeckeli,NA,2012,LC,NA,LC,0,2018-1
192487,Conus echinophilus,NA,2012,EN,"B1ab(iii,v)+2ab(iii,v)",EN,0.6,2018-1
192488,Conus largillierti,NA,2013,LC,NA,LC,0,2018-1
192489,Conus bruuni,NA,2013,LC,NA,LC,0,2018-1
192490,Conus wallangra,NA,2013,DD,NA,DD,NA,2018-1
192491,Conus escondidai,NA,2013,DD,NA,DD,NA,2018-1
192492,Conus xicoi,NA,2012,VU,D2,VU,0.4,2018-1
192493,Conus lienardi,NA,2013,LC,NA,LC,0,2018-1
192494,Conus filmeri,NA,2012,LC,NA,LC,0,2018-1
192495,Conus trovaoi,NA,2012,LC,NA,LC,0,2018-1
192496,Conus joliveti,NA,2013,DD,NA,DD,NA,2018-1
192497,Conus mercator,NA,2012,EN,"B1ab(iii,v)+2ab(iii,v)",EN,0.6,2018-1
192498,Conus howelli,NA,2013,LC,NA,LC,0,2018-1
192499,Conus taslei,NA,2012,NT,NA,NT,0.2,2018-1
192500,Conus borgesi,NA,2012,LC,NA,LC,0,2018-1
192501,Conus tenuilineatus,NA,2012,LC,NA,LC,0,2018-1
192502,Conus clerii,Clery's Cone,2013,LC,NA,LC,0,2018-1
192503,Conus thevenardensis,NA,2013,VU,D2,VU,0.4,2018-1
192504,Conus collisus,Stigmatic Cone,2013,LC,NA,LC,0,2018-1
192505,Conus granum,NA,2013,LC,NA,LC,0,2018-1
192506,Conus pulicarius,Flea Cone,2013,LC,NA,LC,0,2018-1
192507,Conus capitaneus,NA,2013,LC,NA,LC,0,2018-1
192508,Conus darkini,NA,2013,LC,NA,LC,0,2018-1
192509,Conus kanakinus,NA,2013,LC,NA,LC,0,2018-1
192510,Conus proximus,NA,2013,LC,NA,LC,0,2018-1
192511,Conus pseudorbignyi,Asprella,2013,DD,NA,DD,NA,2018-1
192512,Conus encaustus,NA,2013,LC,NA,LC,0,2018-1
192513,Conus reductaspiralis,NA,2013,LC,NA,LC,0,2018-1
192514,Conus tacomae,NA,2012,VU,D2,VU,0.4,2018-1
192515,Conus papilliferus,NA,2013,LC,NA,LC,0,2018-1
192516,Conus variegatus,NA,2012,LC,NA,LC,0,2018-1
192517,Conus mozambicus,NA,2013,LC,NA,LC,0,2018-1
192518,Conus dusaveli,NA,2013,LC,NA,LC,0,2018-1
192519,Conus kremerorum,NA,2013,LC,NA,LC,0,2018-1
192520,Conus richardsae,NA,2013,DD,NA,DD,NA,2018-1
192521,Conus retifer,NA,2013,LC,NA,LC,0,2018-1
192522,Conus bruguieresi,NA,2012,EN,"B1ab(iii,iv)+2ab(iii,iv)",EN,0.6,2018-1
192523,Conus atlanticoselvagem,NA,2012,NT,NA,NT,0.2,2018-1
192524,Conus phuketensis,NA,2013,LC,NA,LC,0,2018-1
192525,Conus spurius,West Indian Alphabet Cone,2013,LC,NA,LC,0,2018-1
192527,Conus plinthis,NA,2013,LC,NA,LC,0,2018-1
192528,Conus inscriptus,Engraved Cone,2013,LC,NA,LC,0,2018-1
192529,Conus victoriae,NA,2013,LC,NA,LC,0,2018-1
192530,Conus teodorae,NA,2012,VU,D2,VU,0.4,2018-1
192531,Conus danilai,NA,2013,DD,NA,DD,NA,2018-1
192532,Conus stearnsii,NA,2013,VU,B1ab(iii),VU,0.4,2018-1
192533,Conus gubernator,NA,2013,LC,NA,LC,0,2018-1
192534,Conus pulcher,NA,2012,LC,NA,LC,0,2018-1
192535,Conus curassaviensis,NA,2013,NT,NA,NT,0.2,2018-1
192536,Conus kinoshitai,NA,2013,LC,NA,LC,0,2018-1
192537,Conus otohimeae,NA,2013,LC,NA,LC,0,2018-1
192538,Conus ferrugineus,NA,2013,LC,NA,LC,0,2018-1
192539,Conus dispar,NA,2013,LC,NA,LC,0,2018-1
192540,Conus andremenezi,NA,2013,LC,NA,LC,0,2018-1
192541,Conus immelmani,NA,2013,VU,A2ac; B1ab(v),VU,0.4,2018-1
192542,Conus dalli,NA,2013,LC,NA,LC,0,2018-1
192544,Conus crotchii,NA,2012,EN,B1ab(iii)+2ab(iii),EN,0.6,2018-1
192545,Conus parvatus,NA,2013,LC,NA,LC,0,2018-1
192546,Conus aemulus,NA,2012,LC,NA,LC,0,2018-1
192547,Conus jickelii,Jickeli’s Cone,2013,LC,NA,LC,0,2018-1
192548,Conus neoguttatus,NA,2012,LC,NA,LC,0,2018-1
192549,Conus magus,NA,2013,LC,NA,LC,0,2018-1
192550,Conus rutilus,NA,2013,LC,NA,LC,0,2018-1
192551,Conus asiaticus,NA,2013,LC,NA,LC,0,2018-1
192552,Conus moncuri,NA,2013,DD,NA,DD,NA,2018-1
192553,Conus mazei,Maze's Cone,2013,LC,NA,LC,0,2018-1
192554,Conus bozzettii,NA,2013,LC,NA,LC,0,2018-1
192555,Conus venezuelanus,NA,2013,LC,NA,LC,0,2018-1
192556,Conus belairensis,NA,2012,EN,"B1ab(iii,iv)+2ab(iii,iv)",EN,0.6,2018-1
192557,Conus pseudimperialis,NA,2013,DD,NA,DD,NA,2018-1
192558,Conus nobilis,Noble Cone,2013,LC,NA,LC,0,2018-1
192559,Conus sculletti,NA,2013,LC,NA,LC,0,2018-1
192560,Conus grangeri,Granger’s Cone,2013,LC,NA,LC,0,2018-1
192561,Conus leobrerai,NA,2013,LC,NA,LC,0,2018-1
192562,Conus flavidus,Yellow Pacific cone,2013,LC,NA,LC,0,2018-1
192563,Conus aulicus,NA,2013,LC,NA,LC,0,2018-1
192564,Conus moreleti,NA,2013,LC,NA,LC,0,2018-1
192565,Conus pseudokimioi,NA,2013,DD,NA,DD,NA,2018-1
192566,Conus fergusoni,NA,2013,LC,NA,LC,0,2018-1
192567,Conus mitratus,NA,2013,LC,NA,LC,0,2018-1
192568,Conus abbreviatus,NA,2013,LC,NA,LC,0,2018-1
192569,Conus chiapponorum,NA,2013,DD,NA,DD,NA,2018-1
192570,Conus rufimaculosus,NA,2013,LC,NA,LC,0,2018-1
192571,Conus infinitus,NA,2012,LC,NA,LC,0,2018-1
192572,Conus fontonae,NA,2012,VU,D2,VU,0.4,2018-1
192573,Conus magnificus,NA,2013,LC,NA,LC,0,2018-1
192574,Conus peli,NA,2013,DD,NA,DD,NA,2018-1
192575,Conus lamberti,NA,2013,LC,NA,LC,0,2018-1
192576,Conus lucidus,NA,2013,LC,NA,LC,0,2018-1
192577,Conus pseudonivifer,NA,2012,LC,NA,LC,0,2018-1
192578,Conus ermineus,Agate Cone,2013,LC,NA,LC,0,2018-1
192579,Conus amadis,NA,2013,LC,NA,LC,0,2018-1
192580,Conus chaldaeus,NA,2013,LC,NA,LC,0,2018-1
192581,Conus bayani,NA,2013,LC,NA,LC,0,2018-1
192582,Conus vittatus,NA,2013,LC,NA,LC,0,2018-1
192583,Conus spirofilis,NA,2013,LC,NA,LC,0,2018-1
192584,Conus diminutus,NA,2012,NT,NA,NT,0.2,2018-1
192585,Conus vicweei,Vic Wee’s Cone ,2013,LC,NA,LC,0,2018-1
192586,Conus terebra,NA,2013,LC,NA,LC,0,2018-1
192587,Conus bandanus,NA,2013,LC,NA,LC,0,2018-1
192588,Conus araneosus,NA,2013,LC,NA,LC,0,2018-1
192589,Conus sazanka,NA,2013,LC,NA,LC,0,2018-1
192590,Conus miliaris,NA,2013,LC,NA,LC,0,2018-1
192591,Conus stupa,NA,2013,LC,NA,LC,0,2018-1
192592,Conus laterculatus,NA,2013,LC,NA,LC,0,2018-1
192593,Conus imperialis,NA,2013,LC,NA,LC,0,2018-1
192594,Conus allaryi,NA,2012,VU,D2,VU,0.4,2018-1
192595,Conus lemniscatus,NA,2013,LC,NA,LC,0,2018-1
192596,Conus vulcanus,NA,2012,LC,D2,LC,0,2018-1
192597,Conus boucheti,NA,2013,LC,NA,LC,0,2018-1
192598,Conus julieandreae,NA,2013,LC,NA,LC,0,2018-1
192599,Conus mindanus,Bermuda Cone,2013,LC,NA,LC,0,2018-1
192600,Conus roseorapum,NA,2013,LC,NA,LC,0,2018-1
192601,Conus cocceus,NA,2013,LC,NA,LC,0,2018-1
192602,Conus salreiensis,NA,2012,CR,B1ab(iii)+2ab(iii),CR,0.8,2018-1
192603,Conus furvus,NA,2013,LC,NA,LC,0,2018-1
192604,Conus hyaena,Hyena Cone,2013,LC,NA,LC,0,2018-1
192605,Conus loroisii,NA,2013,LC,NA,LC,0,2018-1
192606,Conus fijiensis,NA,2013,LC,NA,LC,0,2018-1
192608,Conus genuanus,NA,2012,LC,NA,LC,0,2018-1
192609,Conus tuticorinensis,NA,2013,LC,NA,LC,0,2018-1
192610,Conus saragasae,NA,2012,NT,NA,NT,0.2,2018-1
192611,Conus ebraeus,NA,2013,LC,NA,LC,0,2018-1
192612,Conus armiger,Mace Cone,2013,LC,NA,LC,0,2018-1
192613,Conus guinaicus,NA,2012,VU,B1ab(iii)+2ab(iii),VU,0.4,2018-1
192614,Conus suratensis,NA,2013,LC,NA,LC,0,2018-1
192615,Conus eldredi,NA,2013,DD,NA,DD,NA,2018-1
192616,Conus vimineus,NA,2013,LC,NA,LC,0,2018-1
192617,Conus austroviola,NA,2013,DD,NA,DD,NA,2018-1
192618,Conus malacanus,Malacca Cone,2013,LC,NA,LC,0,2018-1
192619,Conus suduirauti,NA,2013,LC,NA,LC,0,2018-1
192620,Conus taeniatus,Ringed Cone,2013,LC,NA,LC,0,2018-1
192621,Conus jucundus,Abbott's Cone,2013,LC,NA,LC,0,2018-1
192622,Conus worki,NA,2013,LC,NA,LC,0,2018-1
192623,Conus kintoki,NA,2013,LC,NA,LC,0,2018-1
192624,Conus granulatus,Glory-of-the-Atlantic Cone,2013,LC,NA,LC,0,2018-1
192625,Conus sertacinctus,NA,2013,LC,NA,LC,0,2018-1
192626,Conus mordeirae,NA,2012,CR,"B1ab(iii,v)",CR,0.8,2018-1
192627,Conus flavescens,Flame Cone,2013,LC,NA,LC,0,2018-1
192628,Conus garciai,Garcia's Cone,2013,LC,NA,LC,0,2018-1
192629,Conus attenuatus,Slender Cone,2013,LC,NA,LC,0,2018-1
192630,Conus delessertii,Sozon's Cone,2013,LC,NA,LC,0,2018-1
192631,Conus damottai,NA,2012,LC,NA,LC,0,2018-1
192632,Conus kuiperi,NA,2013,DD,NA,DD,NA,2018-1
192633,Conus mus,Mouse Cone,2013,LC,NA,LC,0,2018-1
