loiczid,eco_code,cells
216588,NA,1760
216589,NA,1772
216590,NA,1758
216591,NA,1760
216592,NA,1764
216593,NA,1760
216594,NA,1761
216595,NA,1763
216596,NA,1762
216597,NA,1759
216598,NA,1763
216599,NA,1762
216600,NA,1759
216601,NA,1763
216602,NA,1763
216603,NA,1759
216604,NA,1763
216605,NA,1761
216606,NA,1760
216607,NA,1763
216608,NA,1760
216609,NA,1761
216610,NA,1762
216611,NA,1762
216612,NA,1761
216613,NA,1763
216614,NA,1757
216615,NA,1764
216616,NA,1760
216617,NA,1763
216618,NA,1762
216619,NA,1761
216620,NA,1760
216621,NA,1763
216622,NA,1761
216623,NA,1760
216624,NA,1763
216625,NA,1761
216626,NA,1762
216627,NA,1762
216628,NA,1759
216629,NA,1763
216630,NA,1760
216631,NA,1761
216632,NA,1763
216633,NA,1760
216634,NA,1762
216635,NA,1761
216636,NA,1763
216637,NA,1759
216638,NA,1762
216639,NA,1762
216640,NA,1762
216641,NA,1760
216642,NA,1762
216643,NA,1763
216644,NA,1759
216645,NA,1762
216646,NA,1761
216647,NA,1762
216648,NA,1761
216649,NA,1761
216650,NA,1763
216651,NA,1760
216652,NA,1761
216653,NA,1765
216654,NA,1759
216655,NA,1760
216656,NA,1764
216657,NA,1759
216658,NA,1762
216659,NA,1764
216660,NA,1753
216661,NA,1772
216662,NA,1750
216663,NA,1785
216664,NA,1734
216665,NA,1777
216666,NA,1759
216667,NA,1756
216668,NA,1767
216669,NA,1759
216670,NA,1759
216671,NA,1765
216672,NA,1760
216673,NA,1760
216674,NA,1763
216675,NA,1760
216676,NA,1762
216677,NA,1762
216678,NA,1761
216679,NA,1761
216680,NA,1761
216681,NA,1763
216682,NA,1762
216683,NA,1760
216684,NA,1762
216685,NA,1762
216686,NA,1760
216687,NA,1762
216688,NA,1761
216689,NA,1762
216690,NA,1760
216691,NA,1762
216692,NA,1763
216693,NA,1759
216694,NA,1763
216695,NA,1761
216696,NA,1760
216697,NA,1762
216698,NA,1762
216699,NA,1760
216700,NA,1762
216701,NA,1762
216702,NA,1759
216703,NA,1764
216704,NA,1761
216705,NA,1760
216706,NA,1764
216707,NA,1761
216708,NA,1762
216709,NA,1761
216710,NA,1760
216711,NA,1761
216712,NA,1760
216713,NA,1766
216714,NA,1756
216715,NA,1764
216716,NA,1762
216717,NA,1761
216718,NA,1762
216719,NA,1760
216720,NA,1753
216721,NA,1737
216722,NA,1743
216723,NA,1744
216724,NA,1743
216725,NA,1745
216726,NA,1745
216727,NA,1745
216728,NA,1743
216729,NA,1744
216730,NA,1744
216731,NA,1746
216732,NA,1741
216733,NA,1743
216734,NA,1744
216735,NA,1747
216736,NA,1743
216737,NA,1744
216738,NA,1744
216739,NA,1745
216740,NA,1743
216741,NA,1744
216742,NA,1744
216743,NA,1745
216744,NA,1745
216745,NA,1742
216746,NA,1744
216747,NA,1743
216748,NA,1746
216749,NA,1744
216750,NA,1744
216751,NA,1743
216752,NA,1744
216753,NA,1744
216754,NA,1744
216755,NA,1745
216756,NA,1745
216757,NA,1741
216758,NA,1746
216759,NA,1745
216760,NA,1743
216761,NA,1745
216762,NA,1743
216763,NA,1746
216764,NA,1743
216765,NA,1743
216766,NA,1746
216767,NA,1743
216768,NA,1744
216769,NA,1746
216770,NA,1741
216771,NA,1745
216772,NA,1746
216773,NA,1742
216774,NA,1746
216775,NA,1744
216776,NA,1742
216777,NA,1747
216778,NA,1743
216779,NA,1739
216780,NA,1763
216781,NA,1734
216782,NA,1734
216783,NA,1740
216784,NA,1749
216785,NA,1745
216786,NA,1747
216787,NA,1746
216788,NA,1743
216789,NA,1745
216790,NA,1745
216791,NA,1743
216792,NA,1744
216793,NA,1744
216794,NA,1744
216795,NA,1745
216796,NA,1742
216797,NA,1745
216798,NA,1744
216799,NA,1743
216800,NA,1745
216801,NA,1744
216802,NA,1745
216803,NA,1742
216804,NA,1746
216805,NA,1742
216806,NA,1745
216807,NA,1743
216808,NA,1744
216809,NA,1746
216810,NA,1742
216811,NA,1746
216812,NA,1743
216813,NA,1746
216814,NA,1743
216815,NA,1743
216816,NA,1745
216817,NA,1744
216818,NA,1744
216819,NA,1743
216820,NA,1748
216821,NA,1740
216822,NA,1744
216823,NA,1744
216824,NA,1745
216825,NA,1745
216826,NA,1745
216827,NA,1743
216828,NA,1744
216829,NA,1744
216830,NA,1742
216831,NA,1744
216832,NA,1747
216833,NA,1741
216834,NA,1745
216835,NA,1746
216836,NA,1744
216837,NA,1745
216838,NA,1743
216839,NA,1744
216840,NA,1743
216841,NA,1744
216842,NA,1744
216843,NA,1745
216844,NA,1743
216845,NA,1743
216846,NA,1747
216847,NA,1744
216848,NA,1743
216849,NA,1744
216850,NA,1744
216851,NA,1745
216852,NA,1743
216853,NA,1745
216854,NA,1747
216855,NA,1738
216856,NA,1748
216857,NA,1738
216858,NA,1747
216859,NA,1749
216860,NA,1743
216861,NA,1743
216862,NA,1744
216863,NA,1744
216864,NA,1744
216865,NA,1743
216866,NA,1744
216867,NA,1745
216868,NA,1744
216869,NA,1744
216870,NA,1744
216871,NA,1743
216872,NA,1744
216873,NA,1746
216874,NA,1744
216875,NA,1743
216876,NA,1745
216877,NA,1744
216878,NA,1743
216879,NA,1744
216880,NA,1744
216881,NA,1745
216882,NA,1742
216883,NA,1747
216884,NA,1743
216885,NA,1744
216886,NA,1744
216887,NA,1744
216888,NA,1743
216889,NA,1744
216890,NA,1745
216891,NA,1744
216892,NA,1743
216893,NA,1743
216894,NA,1745
216895,NA,1747
216896,NA,1743
216897,NA,1744
216898,NA,1744
216899,NA,1744
216900,NA,1744
216901,NA,1745
216902,NA,1745
216903,NA,1742
216904,NA,1744
216905,NA,1743
216906,NA,1746
216907,NA,1744
216908,NA,1744
216909,NA,1744
216910,NA,1744
216911,NA,1743
216912,NA,1746
216913,NA,1743
216914,NA,1744
216915,NA,1744
216916,NA,1745
216917,NA,1744
216918,NA,1744
216919,NA,1743
216920,NA,1745
216921,NA,1743
216922,NA,1744
216923,NA,1745
216924,NA,1742
216925,NA,1746
216926,NA,1742
216927,NA,1742
216928,NA,1752
216929,NA,1736
216930,NA,1737
216931,NA,1779
216932,NA,1734
216933,NA,1734
216934,NA,1742
216935,NA,1744
216936,NA,1741
216937,NA,1746
216938,NA,1744
216939,NA,1743
216940,NA,1745
216941,NA,1744
216942,NA,1744
216943,NA,1744
216944,NA,1744
216945,NA,1745
216946,NA,1743
216947,NA,1744
216948,NA,1745
216949,NA,1744
216950,NA,1471
216951,NA,166
216980,NA,571
216981,NA,1741
216982,NA,423
216998,NA,367
216999,NA,1744
217000,NA,1744
217001,NA,1744
217002,NA,1746
217003,NA,1743
217004,NA,1742
217005,NA,1750
217006,NA,1734
217007,NA,1748
217008,NA,1746
217009,NA,1743
217010,NA,1745
217011,NA,1744
217012,NA,1745
217013,NA,1743
217014,NA,1744
217015,NA,1744
217016,NA,1743
217017,NA,1745
217018,NA,1743
217019,NA,1729
217020,NA,154
217033,NA,652
217034,NA,1744
217035,NA,1744
217036,NA,1745
217037,NA,1743
217038,NA,1744
217039,NA,1744
217040,NA,1745
217041,NA,1745
217042,NA,1743
217043,NA,1742
217044,NA,1746
217045,NA,1744
217046,NA,1745
217047,NA,1743
217048,NA,1746
217049,NA,1743
217050,NA,1741
217051,NA,1747
217052,NA,1745
217053,NA,1742
217054,NA,1745
217055,NA,1746
217056,NA,1742
217057,NA,1746
217058,NA,1742
217059,NA,1745
217060,NA,1743
217061,NA,1743
217062,NA,1745
217063,NA,1744
217064,NA,1744
217065,NA,1747
217066,NA,1741
217067,NA,1744
217068,NA,1745
217069,NA,1744
217070,NA,1744
217071,NA,1745
217072,NA,1743
217073,NA,1746
217074,NA,1743
217075,NA,1743
217076,NA,1749
217077,NA,1740
217078,NA,1746
217079,NA,1753
217080,NA,1734
217081,NA,1734
217082,NA,1750
217083,NA,1747
217084,NA,1741
217085,NA,1747
217086,NA,1744
217087,NA,1743
217088,NA,1746
217089,NA,1743
217090,NA,1743
217091,NA,1746
217092,NA,1743
217093,NA,1746
217094,NA,1743
217095,NA,1744
217096,NA,1744
217097,NA,1745
217098,NA,1744
217099,NA,1745
217100,NA,1743
217101,NA,1745
217102,NA,1744
217103,NA,1743
217104,NA,1743
217105,NA,1745
217106,NA,1743
217107,NA,1746
217108,NA,1744
217109,NA,1743
217110,NA,1746
217111,NA,1742
217112,NA,1745
217113,NA,1744
217114,NA,1743
217115,NA,1744
217116,NA,1744
217117,NA,1747
217118,NA,1742
217119,NA,1743
217120,NA,1746
217121,NA,1743
217122,NA,1743
217123,NA,1746
217124,NA,1744
217125,NA,1742
217126,NA,1746
217127,NA,1744
217128,NA,1744
217129,NA,1744
217130,NA,1746
217131,NA,1743
217132,NA,1744
217133,NA,1743
217134,NA,1744
217135,NA,1744
217136,NA,1745
217137,NA,1743
217138,NA,1745
217139,NA,1744
217140,NA,1742
217141,NA,1745
217142,NA,1744
217143,NA,1746
217144,NA,1740
217145,NA,1747
217146,NA,1743
217147,NA,1745
217148,NA,1744
217149,NA,1743
217150,NA,1746
217151,NA,1744
217152,NA,1742
217153,NA,1746
217154,NA,1750
217155,NA,1735
217156,NA,1748
217157,NA,1742
217158,NA,1744
217159,NA,1745
217160,NA,1744
217161,NA,1744
217162,NA,1743
217163,NA,1746
217164,NA,1744
217165,NA,1743
217166,NA,1744
217167,NA,1746
217168,NA,1744
217169,NA,1743
217170,NA,1744
217171,NA,1744
217172,NA,1744
217173,NA,1743
217174,NA,1745
217175,NA,1744
217176,NA,1744
217177,NA,1743
217178,NA,1745
217179,NA,1748
217180,NA,1737
217181,NA,1746
217182,NA,1745
217183,NA,1745
217184,NA,1744
217185,NA,1743
217186,NA,1747
217187,NA,1742
217188,NA,1745
217189,NA,1743
217190,NA,1744
217191,NA,1742
217192,NA,1747
217193,NA,1742
217194,NA,1745
217195,NA,1744
217196,NA,1744
217197,NA,1745
217198,NA,1743
217199,NA,1745
217200,NA,1745
217201,NA,1743
217202,NA,1744
217203,NA,1744
217204,NA,1744
217205,NA,1745
217206,NA,1744
217207,NA,1744
217208,NA,1744
217209,NA,1743
217210,NA,1745
217211,NA,1744
217212,NA,1745
217213,NA,1745
217214,NA,1742
217215,NA,1745
217216,NA,1744
217217,NA,1743
217218,NA,1744
217219,NA,1746
217220,NA,1742
217221,NA,1745
217222,NA,1744
217223,NA,1744
217224,NA,1746
217225,NA,1741
217226,NA,1744
217227,NA,1744
217228,NA,1734
217229,NA,1734
217230,NA,1776
217231,NA,1738
217232,NA,1736
217233,NA,1751
217234,NA,1744
217235,NA,1741
217236,NA,1747
217237,NA,1742
217238,NA,1743
217239,NA,1745
217240,NA,1742
217241,NA,1746
217242,NA,1743
217243,NA,1744
217244,NA,1746
217245,NA,1743
217246,NA,1742
217247,NA,1746
217248,NA,1743
217249,NA,1745
217250,NA,1743
217251,NA,1745
217252,NA,1744
217253,NA,1744
217254,NA,1744
217255,NA,1744
217256,NA,1745
217257,NA,1743
217258,NA,1744
217259,NA,1745
217260,NA,1742
217261,NA,1746
217262,NA,1744
217263,NA,1744
217264,NA,1744
217265,NA,1743
217266,NA,1745
217267,NA,1741
217268,NA,1748
217269,NA,1743
217270,NA,1745
217271,NA,1742
217272,NA,1747
217273,NA,1743
217274,NA,1744
217275,NA,1745
217276,NA,1743
217277,NA,1744
217278,NA,1742
217279,NA,1748
217280,NA,1744
217281,NA,1743
217282,NA,1744
217283,NA,1743
217284,NA,1743
217285,NA,1746
217286,NA,1743
217287,NA,1744
217288,NA,1745
217289,NA,1744
217290,NA,1744
217291,NA,1744
217292,NA,1745
217293,NA,1743
217294,NA,1744
217295,NA,1745
217296,NA,1744
217297,NA,1743
217298,NA,1745
217299,NA,1744
217300,NA,1742
217301,NA,1744
217302,NA,1744
217303,NA,1751
217304,NA,1740
217305,NA,1746
217306,NA,1739
217307,NA,1747
217308,NA,1743
217309,NA,1744
217310,NA,1744
217311,NA,1744
217312,NA,1745
217313,NA,1744
217314,NA,1744
217315,NA,1743
217316,NA,1745
217317,NA,1744
217318,NA,1743
217319,NA,1744
217320,NA,1747
217321,NA,1742
217322,NA,1744
217323,NA,1745
217324,NA,1743
217325,NA,1743
217326,NA,1746
217327,NA,1745
217328,NA,1743
217329,NA,1746
217330,NA,1743
217331,NA,1744
217332,NA,1742
217333,NA,1745
217334,NA,1745
217335,NA,1744
217336,NA,1742
217337,NA,1745
217338,NA,1745
217339,NA,1744
217340,NA,1743
217341,NA,1746
217342,NA,1744
217343,NA,1742
217344,NA,1746
217345,NA,1745
217346,NA,1743
217347,NA,1743
217348,NA,1745
217349,NA,1744
217350,NA,1744
217351,NA,1743
217352,NA,1745
217353,NA,1743
217354,NA,1746
217355,NA,1741
217356,NA,1746
217357,NA,1743
217358,NA,1746
217359,NA,1743
217360,NA,1744
217361,NA,1746
217362,NA,1743
217363,NA,1742
217364,NA,1746
217365,NA,1743
217366,NA,1744
217367,NA,1744
217368,NA,1743
217369,NA,1746
217370,NA,1742
217371,NA,1743
217372,NA,1747
217373,NA,1742
217374,NA,1746
217375,NA,1747
217376,NA,1746
217377,NA,1749
217378,NA,1742
217379,NA,1734
217380,NA,1734
217381,NA,1761
217382,NA,1740
217383,NA,1741
217384,NA,1748
217385,NA,1742
217386,NA,1745
217387,NA,1745
217388,NA,1742
217389,NA,1744
217390,NA,1745
217391,NA,1743
217392,NA,1747
217393,NA,1743
217394,NA,1744
217395,NA,1744
217396,NA,1744
217397,NA,1745
217398,NA,1744
217399,NA,1743
217400,NA,1745
217401,NA,1744
217402,NA,1743
217403,NA,1746
217404,NA,1742
217405,NA,1746
217406,NA,1744
217407,NA,1741
217408,NA,1745
217409,NA,1744
217410,NA,1746
217411,NA,1744
217412,NA,1743
217413,NA,1744
217414,NA,1745
217415,NA,1742
217416,NA,1744
217417,NA,1744
217418,NA,1745
217419,NA,1745
217420,NA,1745
217421,NA,1743
217422,NA,1745
217423,NA,1744
217424,NA,1742
217425,NA,1744
217426,NA,1744
217427,NA,1748
217428,NA,1738
217429,NA,1747
217430,NA,1745
217431,NA,1744
217432,NA,1743
217433,NA,1745
217434,NA,1744
217435,NA,1744
217436,NA,1743
217437,NA,1745
217438,NA,1745
217439,NA,1744
217440,NA,1736
217441,NA,1718
217442,NA,1727
217443,NA,1726
217444,NA,1726
217445,NA,1727
217446,NA,1725
217447,NA,1728
217448,NA,1724
217449,NA,1728
217450,NA,1726
217451,NA,1726
217452,NA,1728
217453,NA,1726
217454,NA,1728
217455,NA,1727
217456,NA,1728
217457,NA,1722
217458,NA,1727
217459,NA,1731
217460,NA,1723
217461,NA,1726
217462,NA,1726
217463,NA,1727
217464,NA,1725
217465,NA,1728
217466,NA,1726
217467,NA,1727
217468,NA,1725
217469,NA,1727
217470,NA,1728
217471,NA,1726
217472,NA,1726
217473,NA,1727
217474,NA,1727
217475,NA,1727
217476,NA,1726
217477,NA,1726
217478,NA,1726
217479,NA,1726
217480,NA,1727
217481,NA,1727
217482,NA,1726
217483,NA,1728
217484,NA,1725
217485,NA,1726
217486,NA,1728
217487,NA,1727
217488,NA,1724
217489,NA,1727
217490,NA,1727
217491,NA,1726
217492,NA,1727
217493,NA,1726
217494,NA,1726
217495,NA,1727
217496,NA,1726
217497,NA,1726
217498,NA,1727
217499,NA,1726
217500,NA,1727
217501,NA,1726
217502,NA,1727
217503,NA,1724
217504,NA,1726
217505,NA,1725
217506,NA,1722
217507,NA,1725
217508,NA,1734
217509,NA,1734
217510,NA,1721
217511,NA,1724
217512,NA,1729
217513,NA,1728
217514,NA,1725
217515,NA,1726
217516,NA,1729
217517,NA,1725
217518,NA,1727
217519,NA,1728
217520,NA,1725
217521,NA,1726
217522,NA,1728
217523,NA,1725
217524,NA,1727
217525,NA,1726
217526,NA,1727
217527,NA,1726
217528,NA,1728
217529,NA,1726
217530,NA,1727
217531,NA,1725
217532,NA,1726
217533,NA,1727
217534,NA,1727
217535,NA,1727
217536,NA,1724
217537,NA,1731
217538,NA,1723
217539,NA,1727
217540,NA,1726
217541,NA,1727
217542,NA,1726
217543,NA,1728
217544,NA,1725
217545,NA,1726
217546,NA,1727
217547,NA,1727
217548,NA,1728
217549,NA,1726
217550,NA,1724
217551,NA,1727
217552,NA,1727
217553,NA,1726
217554,NA,1726
217555,NA,1726
217556,NA,1729
217557,NA,1723
217558,NA,1728
217559,NA,1728
217560,NA,1727
217561,NA,1726
217562,NA,1727
217563,NA,1726
217564,NA,1725
217565,NA,1727
217566,NA,1727
217567,NA,1726
217568,NA,1727
217569,NA,1726
217570,NA,1727
217571,NA,1727
217572,NA,1725
217573,NA,1727
217574,NA,1726
217575,NA,1728
217576,NA,1727
217577,NA,1725
217578,NA,1728
217579,NA,1723
217580,NA,1722
217581,NA,1732
217582,NA,1726
217583,NA,1728
217584,NA,1725
217585,NA,1728
217586,NA,1726
217587,NA,1727
217588,NA,1727
217589,NA,1726
217590,NA,1726
217591,NA,1727
217592,NA,1727
217593,NA,1727
217594,NA,1725
217595,NA,1726
217596,NA,1728
217597,NA,1727
217598,NA,1724
217599,NA,1728
217600,NA,1726
217601,NA,1727
217602,NA,1728
217603,NA,1727
217604,NA,1728
217605,NA,1720
217606,NA,1728
217607,NA,1728
217608,NA,1727
217609,NA,1727
217610,NA,1725
217611,NA,1728
217612,NA,1726
217613,NA,1726
217614,NA,1726
217615,NA,1726
217616,NA,1728
217617,NA,1723
217618,NA,1727
217619,NA,1727
217620,NA,1727
217621,NA,1727
217622,NA,1725
217623,NA,1728
217624,NA,1729
217625,NA,1726
217626,NA,1723
217627,NA,1728
217628,NA,1726
217629,NA,1728
217630,NA,1725
217631,NA,1727
217632,NA,1726
217633,NA,1726
217634,NA,1727
217635,NA,1726
217636,NA,1726
217637,NA,1728
217638,NA,1726
217639,NA,1728
217640,NA,1725
217641,NA,1726
217642,NA,1726
217643,NA,1728
217644,NA,1727
217645,NA,1726
217646,NA,1728
217647,NA,1727
217648,NA,1725
217649,NA,1729
217650,NA,1727
217651,NA,1724
217652,NA,1734
217653,NA,1734
217654,NA,1707
217655,NA,1723
217656,NA,1731
217657,NA,1733
217658,NA,1721
217659,NA,1726
217660,NA,1730
217661,NA,1724
217662,NA,1726
217663,NA,1728
217664,NA,1727
217665,NA,1726
217666,NA,1726
217667,NA,1726
217668,NA,1727
217669,NA,1688
217670,NA,357
217700,NA,1003
217701,NA,1727
217702,NA,746
217718,NA,642
217719,NA,1727
217720,NA,1726
217721,NA,1727
217722,NA,1727
217723,NA,1726
217724,NA,1726
217725,NA,1726
217726,NA,1724
217727,NA,1730
217728,NA,1727
217729,NA,1727
217730,NA,1725
217731,NA,1728
217732,NA,1726
217733,NA,1725
217734,NA,1728
217735,NA,1726
217736,NA,1726
217737,NA,1728
217738,NA,1726
217739,NA,1725
217740,NA,1063
217752,NA,215
217753,NA,1641
217754,NA,1726
217755,NA,1726
217756,NA,1726
217757,NA,1727
217758,NA,1725
217759,NA,1729
217760,NA,1727
217761,NA,1725
217762,NA,1727
217763,NA,1724
217764,NA,1728
217765,NA,1727
217766,NA,1727
217767,NA,1725
217768,NA,1728
217769,NA,1726
217770,NA,1728
217771,NA,1724
217772,NA,1728
217773,NA,1726
217774,NA,1727
217775,NA,1726
217776,NA,1726
217777,NA,1727
217778,NA,1727
217779,NA,1728
217780,NA,1725
217781,NA,1727
217782,NA,1726
217783,NA,1726
217784,NA,1727
217785,NA,1726
217786,NA,1726
217787,NA,1727
217788,NA,1727
217789,NA,1725
217790,NA,1727
217791,NA,1727
217792,NA,1725
217793,NA,1727
217794,NA,1727
217795,NA,1725
217796,NA,1727
217797,NA,1728
217798,NA,1721
217799,NA,1725
217800,NA,1734
217801,NA,1734
217802,NA,1722
217803,NA,1722
217804,NA,1728
217805,NA,1727
217806,NA,1725
217807,NA,1727
217808,NA,1727
217809,NA,1725
217810,NA,1727
217811,NA,1727
217812,NA,1725
217813,NA,1727
217814,NA,1727
217815,NA,1726
217816,NA,1726
217817,NA,1727
217818,NA,1725
217819,NA,1727
217820,NA,1727
217821,NA,1725
217822,NA,1727
217823,NA,1727
217824,NA,1726
217825,NA,1728
217826,NA,1727
217827,NA,1725
217828,NA,1727
217829,NA,1727
217830,NA,1726
217831,NA,1727
217832,NA,1726
217833,NA,1727
217834,NA,1727
217835,NA,1726
217836,NA,1725
217837,NA,1729
217838,NA,1725
217839,NA,1726
217840,NA,1728
217841,NA,1725
217842,NA,1728
217843,NA,1725
217844,NA,1725
217845,NA,1728
217846,NA,1727
217847,NA,1726
217848,NA,1728
217849,NA,1721
217850,NA,1730
217851,NA,1727
217852,NA,1726
217853,NA,1727
217854,NA,1726
217855,NA,1726
217856,NA,1727
217857,NA,1727
217858,NA,1725
217859,NA,1728
217860,NA,1727
217861,NA,1725
217862,NA,1727
217863,NA,1728
217864,NA,1725
217865,NA,1728
217866,NA,1725
217867,NA,1726
217868,NA,1728
217869,NA,1726
217870,NA,1727
217871,NA,1726
217872,NA,1724
217873,NA,1731
217874,NA,1727
217875,NA,1725
217876,NA,1726
217877,NA,1726
217878,NA,1726
217879,NA,1726
217880,NA,1727
217881,NA,1727
217882,NA,1725
217883,NA,1728
217884,NA,1725
217885,NA,1727
217886,NA,1727
217887,NA,1725
217888,NA,1728
217889,NA,1727
217890,NA,1725
217891,NA,1726
217892,NA,1728
217893,NA,1726
217894,NA,1726
217895,NA,1727
217896,NA,1726
217897,NA,1727
217898,NA,1729
217899,NA,1724
217900,NA,1726
217901,NA,1727
217902,NA,1726
217903,NA,1728
217904,NA,1726
217905,NA,1727
217906,NA,1725
217907,NA,1726
217908,NA,1727
217909,NA,1724
217910,NA,1731
217911,NA,1723
217912,NA,1728
217913,NA,1727
217914,NA,1727
217915,NA,1725
217916,NA,1728
217917,NA,1728
217918,NA,1723
217919,NA,1728
217920,NA,1726
217921,NA,1727
217922,NA,1726
217923,NA,1726
217924,NA,1726
217925,NA,1727
217926,NA,1727
217927,NA,1726
217928,NA,1725
217929,NA,1729
217930,NA,1724
217931,NA,1728
217932,NA,1727
217933,NA,1725
217934,NA,1726
217935,NA,1728
217936,NA,1727
217937,NA,1725
217938,NA,1727
217939,NA,1727
217940,NA,1725
217941,NA,1728
217942,NA,1726
217943,NA,1723
217944,NA,1732
217945,NA,1730
217946,NA,1699
217947,NA,1734
217948,NA,1734
217949,NA,1733
217950,NA,1724
217951,NA,1727
217952,NA,1729
217953,NA,1724
217954,NA,1726
217955,NA,1728
217956,NA,1727
217957,NA,1726
217958,NA,1727
217959,NA,1726
217960,NA,1726
217961,NA,1729
217962,NA,1725
217963,NA,1728
217964,NA,1725
217965,NA,1728
217966,NA,1725
217967,NA,1728
217968,NA,1727
217969,NA,1725
217970,NA,1726
217971,NA,1727
217972,NA,1728
217973,NA,1725
217974,NA,1727
217975,NA,1726
217976,NA,1726
217977,NA,1728
217978,NA,1725
217979,NA,1726
217980,NA,1729
217981,NA,1724
217982,NA,1725
217983,NA,1729
217984,NA,1726
217985,NA,1727
217986,NA,1726
217987,NA,1727
217988,NA,1726
217989,NA,1727
217990,NA,1725
217991,NA,1727
217992,NA,1727
217993,NA,1724
217994,NA,1725
217995,NA,1733
217996,NA,1721
217997,NA,1728
217998,NA,1727
217999,NA,1728
218000,NA,1725
218001,NA,1727
218002,NA,1726
218003,NA,1727
218004,NA,1727
218005,NA,1727
218006,NA,1724
218007,NA,1727
218008,NA,1728
218009,NA,1725
218010,NA,1726
218011,NA,1728
218012,NA,1727
218013,NA,1725
218014,NA,1727
218015,NA,1725
218016,NA,1729
218017,NA,1726
218018,NA,1725
218019,NA,1730
218020,NA,1727
218021,NA,1718
218022,NA,1728
218023,NA,1730
218024,NA,1727
218025,NA,1726
218026,NA,1727
218027,NA,1726
218028,NA,1726
218029,NA,1728
218030,NA,1727
218031,NA,1726
218032,NA,1726
218033,NA,1728
218034,NA,1725
218035,NA,1728
218036,NA,1726
218037,NA,1724
218038,NA,1728
218039,NA,1727
218040,NA,1726
218041,NA,1725
218042,NA,1728
218043,NA,1728
218044,NA,1725
218045,NA,1729
218046,NA,1724
218047,NA,1726
218048,NA,1727
218049,NA,1725
218050,NA,1726
218051,NA,1729
218052,NA,1726
218053,NA,1727
218054,NA,1725
218055,NA,1725
218056,NA,1729
218057,NA,1727
218058,NA,1726
218059,NA,1726
218060,NA,1726
218061,NA,1727
218062,NA,1724
218063,NA,1728
218064,NA,1725
218065,NA,1729
218066,NA,1726
218067,NA,1727
218068,NA,1726
218069,NA,1727
218070,NA,1726
218071,NA,1727
218072,NA,1725
218073,NA,1726
218074,NA,1727
218075,NA,1726
218076,NA,1728
218077,NA,1726
218078,NA,1726
218079,NA,1727
218080,NA,1728
218081,NA,1724
218082,NA,1728
218083,NA,1726
218084,NA,1724
218085,NA,1730
218086,NA,1727
218087,NA,1723
218088,NA,1730
218089,NA,1730
218090,NA,1722
218091,NA,1724
218092,NA,1734
218093,NA,1734
218094,NA,1723
218095,NA,1721
218096,NA,1725
218097,NA,1726
218098,NA,1724
218099,NA,1727
218100,NA,1727
218101,NA,1726
218102,NA,1726
218103,NA,1728
218104,NA,1724
218105,NA,1728
218106,NA,1727
218107,NA,1725
218108,NA,1728
218109,NA,1727
218110,NA,1724
218111,NA,1728
218112,NA,1727
218113,NA,1725
218114,NA,1727
218115,NA,1727
218116,NA,1725
218117,NA,1727
218118,NA,1726
218119,NA,1728
218120,NA,1726
218121,NA,1727
218122,NA,1726
218123,NA,1726
218124,NA,1728
218125,NA,1725
218126,NA,1727
218127,NA,1726
218128,NA,1724
218129,NA,1728
218130,NA,1727
218131,NA,1727
218132,NA,1724
218133,NA,1728
218134,NA,1727
218135,NA,1726
218136,NA,1728
218137,NA,1726
218138,NA,1726
218139,NA,1728
218140,NA,1726
218141,NA,1724
218142,NA,1729
218143,NA,1722
218144,NA,1728
218145,NA,1728
218146,NA,1726
218147,NA,1727
218148,NA,1726
218149,NA,1728
218150,NA,1725
218151,NA,1726
218152,NA,1729
218153,NA,1725
218154,NA,1726
218155,NA,1728
218156,NA,1727
218157,NA,1726
218158,NA,1725
218159,NA,1727
218160,NA,1718
218161,NA,1659
218162,NA,1677
218163,NA,1678
218164,NA,1676
218165,NA,1673
218166,NA,1677
218167,NA,1674
218168,NA,1675
218169,NA,1675
218170,NA,1676
218171,NA,1674
218172,NA,1675
218173,NA,1676
218174,NA,1674
218175,NA,1678
218176,NA,1674
218177,NA,1676
218178,NA,1674
218179,NA,1676
218180,NA,1675
218181,NA,1675
218182,NA,1675
218183,NA,1677
218184,NA,1673
218185,NA,1678
218186,NA,1673
218187,NA,1675
218188,NA,1676
218189,NA,1675
218190,NA,1676
218191,NA,1676
218192,NA,1674
218193,NA,1676
218194,NA,1675
218195,NA,1674
218196,NA,1675
218197,NA,1674
218198,NA,1677
218199,NA,1675
218200,NA,1676
218201,NA,1674
218202,NA,1676
218203,NA,1676
218204,NA,1674
218205,NA,1676
218206,NA,1676
218207,NA,1674
218208,NA,1676
218209,NA,1675
218210,NA,1675
218211,NA,1676
218212,NA,1674
218213,NA,1675
218214,NA,1677
218215,NA,1674
218216,NA,1675
218217,NA,1677
218218,NA,1674
218219,NA,1674
218220,NA,1678
218221,NA,1673
218222,NA,1675
218223,NA,1677
218224,NA,1676
218225,NA,1672
218226,NA,1678
218227,NA,1676
218228,NA,1670
218229,NA,1681
218230,NA,1670
218231,NA,1674
218232,NA,1700
218233,NA,1650
218234,NA,1677
218235,NA,1681
218236,NA,1668
218237,NA,1681
218238,NA,1675
218239,NA,1671
218240,NA,1680
218241,NA,1673
218242,NA,1674
218243,NA,1679
218244,NA,1674
218245,NA,1675
218246,NA,1676
218247,NA,1674
218248,NA,1675
218249,NA,1676
218250,NA,1675
218251,NA,1676
218252,NA,1675
