loiczid,clust_100,clust_150,clust_250,clust_500
73747,99,11,221,179
73748,99,11,221,179
73749,99,11,221,179
73750,99,11,221,179
73751,99,11,221,179
73752,99,11,221,179
73753,99,11,221,179
73754,99,11,221,179
73755,99,11,221,179
73756,99,11,221,179
73757,99,11,221,179
73758,99,11,221,179
73759,99,11,221,81
73760,99,11,221,81
73761,99,11,221,81
73762,99,11,221,81
73763,99,11,221,81
73764,99,11,221,81
73765,99,11,221,81
73766,99,11,221,81
73767,99,11,221,81
73768,99,11,221,81
73769,99,11,221,81
73770,99,11,221,81
73771,99,11,221,81
73772,99,11,221,81
73773,99,11,221,81
73774,99,11,221,81
73775,99,11,221,81
73776,99,11,221,81
73777,99,11,221,81
73778,99,11,221,81
73779,99,11,221,81
73780,99,11,221,81
73781,99,11,221,81
74458,99,11,221,179
74459,99,11,221,179
74460,99,11,221,179
74461,99,11,221,179
74462,99,11,221,179
74463,99,11,221,179
74464,99,11,221,179
74465,99,11,221,179
74466,99,11,221,179
74467,99,11,221,179
74468,99,11,221,179
74469,99,11,221,179
74470,99,11,221,179
74471,99,11,221,179
74472,99,11,221,179
74473,99,11,221,179
74474,99,11,221,179
74475,99,11,221,179
74476,99,11,221,179
74477,99,11,221,30
74478,99,11,221,30
74479,99,11,221,81
74480,99,11,221,81
74481,99,11,221,81
74482,99,11,221,81
74483,99,11,221,81
74484,99,11,221,81
74485,99,11,221,81
74486,99,11,221,81
74487,99,11,221,81
74488,99,11,221,81
74489,99,11,221,81
74490,99,11,221,81
74491,99,11,221,81
74492,99,11,221,81
74493,99,11,221,81
74494,99,11,221,81
74495,99,11,221,81
74496,99,11,221,81
74497,99,11,221,81
74498,99,11,221,81
74499,99,11,221,81
74500,99,11,221,81
74501,99,11,221,81
75178,99,11,221,179
75179,99,11,221,179
75180,99,11,221,179
75181,99,11,221,179
75182,99,11,221,179
75183,99,11,221,179
75184,99,11,221,30
75185,99,11,221,30
75186,99,11,221,30
75187,99,11,221,30
75188,99,11,221,30
75189,99,11,221,30
75190,99,11,221,30
75191,99,11,221,30
75192,99,11,221,30
75193,99,11,221,30
75194,99,11,221,30
75195,99,11,221,30
75196,99,11,221,30
75197,99,11,221,30
75198,99,11,221,30
75199,99,11,221,30
75200,99,11,221,30
75201,99,11,221,30
75202,99,11,221,81
75203,99,11,221,81
75204,99,11,221,81
75205,99,11,221,81
75206,99,11,221,81
75207,99,11,221,81
75208,99,11,221,81
75209,99,11,221,81
75210,99,11,221,81
75211,99,11,221,81
75212,99,11,221,81
75213,99,11,221,81
75214,99,11,221,81
75215,99,11,221,81
75216,99,11,221,81
75217,99,11,221,81
75218,99,11,221,81
75219,99,11,221,81
75220,99,11,221,81
75221,99,11,221,81
75898,99,11,221,30
75899,99,11,221,30
75900,99,11,221,30
75901,99,11,221,30
75902,99,11,221,30
75903,99,11,221,30
75904,99,11,221,30
75905,99,11,221,30
75906,99,11,221,30
75907,99,11,221,30
75908,99,11,221,30
75909,99,11,221,30
75910,99,11,221,30
75911,99,11,221,30
75912,99,11,221,30
75913,99,11,221,30
75914,99,11,221,30
75915,99,11,221,30
75916,99,11,221,30
75917,99,11,221,30
75918,99,11,221,30
75919,99,11,221,30
75920,99,11,221,30
75921,99,11,221,30
75922,99,11,221,30
75923,99,11,221,30
75924,99,11,221,30
75925,99,11,221,81
75926,99,11,221,81
75927,99,11,221,81
75928,99,11,221,81
75929,99,11,221,81
75930,99,11,221,81
75931,99,11,221,81
75932,99,11,221,81
75933,99,11,221,81
75934,99,11,221,81
75935,99,11,221,81
75936,99,11,221,81
75937,99,11,221,81
75938,99,11,221,81
75939,99,11,221,81
75940,99,11,221,81
75941,99,11,221,81
76618,99,11,221,30
76619,99,11,221,30
76620,99,11,221,30
76621,99,11,221,30
76622,99,11,221,30
76623,99,11,221,30
76624,99,11,221,30
76625,99,11,221,30
76626,99,11,221,30
76627,99,11,221,30
76628,99,11,221,30
76629,99,11,221,30
76630,99,11,221,30
76631,99,11,221,30
76632,99,11,221,30
76633,99,11,221,30
76634,99,11,221,30
76635,99,11,221,30
76636,99,11,221,30
76637,99,11,221,30
76638,99,11,221,30
76639,99,11,221,30
76640,99,11,221,30
76641,99,11,221,30
76642,99,11,221,30
76643,99,11,221,30
76644,99,11,221,30
76645,99,11,221,30
76646,99,11,221,368
76647,99,11,221,368
76648,99,11,221,368
76649,99,11,221,368
76650,99,11,221,368
76651,99,11,221,368
76652,99,11,221,368
76653,99,11,221,368
76654,99,11,221,368
76655,99,11,221,368
76656,99,11,221,368
76657,99,11,221,368
76658,99,11,221,368
76659,99,11,221,368
76660,99,11,221,368
76661,99,11,221,368
77338,99,11,221,30
77339,99,11,221,30
77340,99,11,221,30
77341,99,11,221,30
77342,99,11,221,30
77343,99,11,221,30
77344,99,11,221,30
77345,99,11,221,30
77346,99,11,221,30
77347,99,11,221,30
77348,99,11,221,30
77349,99,11,221,30
77350,99,11,221,30
77351,99,11,221,30
77352,99,11,221,30
77353,99,11,221,30
77354,99,11,221,30
77355,99,11,221,30
77356,99,11,221,30
77357,99,11,221,30
77358,99,11,221,30
77359,99,11,221,30
77360,99,11,221,30
77361,99,11,221,30
77362,99,11,221,30
77363,99,11,221,30
77364,99,11,221,30
77365,99,11,221,368
77366,99,11,221,368
77367,99,11,221,368
77368,99,11,221,368
77369,99,11,221,368
77370,99,11,221,368
77371,99,11,221,368
77372,99,11,221,368
77373,99,11,221,368
77374,99,11,221,368
77375,99,11,221,368
77376,99,11,221,368
77377,99,11,221,368
77378,99,11,221,368
77379,99,11,221,368
77380,99,11,221,368
77381,99,11,221,368
78058,99,11,221,30
78059,99,11,221,30
78060,99,11,221,30
78061,99,11,221,30
78062,99,11,221,30
78063,99,11,221,30
78064,99,11,221,30
78065,99,11,221,30
78066,99,11,221,30
78067,99,11,221,30
78068,99,11,221,30
78069,99,11,221,30
78070,99,11,221,30
78071,99,11,221,30
78072,99,11,221,30
78073,99,11,221,30
78074,99,11,221,30
78075,99,11,221,30
78076,99,11,221,30
78077,99,11,221,30
78078,99,11,221,30
78079,99,11,221,30
78080,99,11,221,30
78081,99,11,221,30
78082,99,11,221,30
78083,99,11,221,30
78084,99,11,221,368
78085,99,11,221,368
78086,99,11,221,368
78087,99,11,221,368
78088,99,11,221,368
78089,99,11,221,368
78090,99,11,221,368
78091,99,11,221,368
78092,99,11,221,368
78093,99,11,221,368
78094,99,11,221,368
78095,99,11,221,368
78096,99,11,221,368
78097,99,11,221,368
78098,99,11,221,368
78099,99,11,221,368
78100,99,11,221,368
78101,99,11,221,368
78786,99,11,221,30
78787,99,11,221,30
78788,99,11,221,30
78789,99,11,221,30
78790,99,11,221,30
78791,99,11,221,30
78792,99,11,221,30
78793,99,11,221,30
78794,99,11,221,30
78795,99,11,221,30
78796,99,11,221,30
78797,99,11,221,30
78798,99,11,221,30
78799,99,11,221,30
78800,99,11,221,30
78801,99,11,221,30
78802,99,11,221,30
78803,99,11,221,30
78804,99,11,221,368
78805,99,11,221,368
78806,99,11,221,368
78807,99,11,221,368
78808,99,11,221,368
78809,99,11,221,368
78810,99,11,221,368
78811,99,11,221,368
78812,99,11,221,368
78813,99,11,221,368
78814,99,11,221,368
78815,99,11,221,368
78816,99,11,221,368
78817,99,11,221,368
78818,99,11,221,368
78819,99,11,221,368
78820,99,11,221,368
78821,99,11,221,368
78822,99,11,221,368
78823,99,11,221,368
78824,99,11,221,368
78825,99,11,221,368
79506,99,11,107,30
79507,99,11,107,30
79508,99,11,107,30
79509,99,11,107,30
79510,99,11,107,30
79511,99,11,107,30
79512,99,11,107,30
79513,99,11,107,30
79514,99,11,107,30
79515,99,11,107,30
79516,99,11,107,30
79517,99,11,107,30
79518,99,11,107,30
79519,99,11,107,30
79520,99,11,107,30
79521,99,11,107,30
79522,99,11,107,30
79523,99,11,107,368
79524,99,11,107,368
79525,99,11,107,368
79526,99,11,107,368
79527,99,11,107,368
79528,99,11,107,368
79529,99,11,107,368
79530,99,11,107,368
79531,99,11,107,368
79532,99,11,107,368
79533,99,11,107,368
79534,99,11,107,368
79535,99,11,107,368
79536,99,11,107,368
79537,99,11,107,368
79538,99,11,107,368
79539,99,11,107,368
79540,99,11,107,368
79541,99,11,107,368
79542,99,11,107,368
79543,99,11,107,368
79544,99,11,107,368
79545,99,11,107,368
80226,99,11,107,30
80227,99,11,107,30
80228,99,11,107,30
80229,99,11,107,30
80230,99,11,107,30
80231,99,11,107,30
80232,99,11,107,30
80233,99,11,107,30
80234,99,11,107,30
80235,99,11,107,30
80236,99,11,107,30
80237,99,11,107,30
80238,99,11,107,30
80239,99,11,107,30
80240,99,11,107,30
80241,99,11,107,30
80242,99,11,107,368
80243,99,11,107,368
80244,99,11,107,368
80245,99,11,107,368
80246,99,11,107,368
80247,99,11,107,368
80248,99,11,107,368
80249,99,11,107,368
80250,99,11,107,368
80251,99,11,107,368
80252,99,11,107,368
80253,99,11,107,368
80254,99,11,107,368
80255,99,11,107,368
80256,99,11,107,368
80257,99,11,107,368
80258,99,11,107,368
80259,99,11,107,368
80260,99,11,107,368
80261,99,11,107,368
80262,99,11,107,368
80263,99,11,107,368
80946,99,11,107,30
80947,99,11,107,30
80948,99,11,107,30
80949,99,11,107,30
80950,99,11,107,30
80951,99,11,107,30
80952,99,11,107,30
80953,99,11,107,30
80954,99,11,107,30
80955,99,11,107,30
80956,99,11,107,30
80957,99,11,107,30
80958,99,11,107,30
80959,99,11,107,30
80960,99,11,107,30
80961,99,11,107,30
80962,99,11,107,368
80963,99,11,107,368
80964,99,11,107,368
80965,99,11,107,368
80966,99,11,107,368
80967,99,11,107,368
80968,99,11,107,368
80969,99,11,107,368
80970,99,11,107,368
80971,99,11,107,368
80972,99,11,107,368
80973,99,11,107,368
80974,99,11,107,368
80975,99,11,107,368
80976,99,11,107,368
80977,99,11,107,368
80978,99,11,107,368
80979,99,11,107,368
80980,99,11,107,368
80981,99,11,107,368
80982,99,11,107,368
80983,99,11,107,368
81666,99,11,107,30
81667,99,11,107,30
81668,99,11,107,30
81669,99,11,107,30
81670,99,11,107,30
81671,99,11,107,30
81672,99,11,107,30
81673,99,11,107,30
81674,99,11,107,30
81675,99,11,107,30
81676,99,11,107,30
81677,99,11,107,30
81678,99,11,107,30
81679,99,11,107,30
81680,99,11,107,30
81681,99,11,107,368
81682,99,11,107,368
81683,99,11,107,368
81684,99,11,107,368
81685,99,11,107,368
81686,99,11,107,368
81687,99,11,107,368
81688,99,11,107,368
81689,99,11,107,368
81690,99,11,107,368
81691,99,11,107,368
81692,99,11,107,368
81693,99,11,107,368
81694,99,11,107,368
81695,99,11,107,368
81696,99,11,107,368
81697,99,11,107,368
81698,99,11,107,368
81699,99,11,107,368
81700,99,11,107,368
81701,99,11,107,368
82386,99,11,107,30
82387,99,11,107,30
82388,99,11,107,30
82389,99,11,107,30
82390,99,11,107,30
82391,99,11,107,30
82392,99,11,107,30
82393,99,11,107,30
82394,99,11,107,30
82395,99,11,107,30
82396,99,11,107,30
82397,99,11,107,30
82398,99,11,107,30
82399,99,11,107,30
82400,99,11,107,368
82401,99,11,107,368
82402,99,11,107,368
82403,99,11,107,368
82404,99,11,107,368
82405,99,11,107,368
82406,99,11,107,368
82407,99,11,107,368
82408,99,11,107,368
82409,99,11,107,368
82410,99,11,107,368
82411,99,11,107,368
82412,99,11,107,368
82413,99,11,107,368
82414,99,11,107,368
82415,99,11,107,368
82416,99,11,107,368
82417,99,11,107,368
82418,99,11,107,368
82419,99,11,107,368
82420,99,11,107,368
82421,99,11,107,368
83106,99,11,107,30
83107,99,11,107,30
83108,99,11,107,30
83109,99,11,107,30
83110,99,11,107,30
83111,99,11,107,30
83112,99,11,107,30
83113,99,11,107,30
83114,99,11,107,30
83115,99,11,107,30
83116,99,11,107,30
83117,99,11,107,30
83118,99,11,107,30
83119,99,11,107,30
83120,99,11,107,368
83121,99,11,107,368
83122,99,11,107,368
83123,99,11,107,368
83124,99,11,107,368
83125,99,11,107,368
83126,99,11,107,368
83127,99,11,107,368
83128,99,11,107,368
83129,99,11,107,368
83130,99,11,107,368
83131,99,11,107,368
83132,99,11,107,368
83133,99,11,107,368
83134,99,11,107,368
83135,99,11,107,368
83136,99,11,107,368
83137,99,11,107,368
83138,99,11,107,368
83139,99,11,107,368
83826,99,11,107,30
83827,99,11,107,30
83828,99,11,107,30
83829,99,11,107,30
83830,99,11,107,30
83831,99,11,107,30
83832,99,11,107,30
83833,99,11,107,30
83834,99,11,107,470
83835,99,11,107,470
83836,99,11,107,470
83837,99,11,107,470
83838,99,11,107,470
83839,99,11,107,470
83840,99,11,107,470
83841,99,11,107,470
83842,99,11,107,470
83843,99,11,107,470
83844,99,11,107,368
83845,99,11,107,368
83846,99,11,107,368
83847,99,11,107,368
83848,99,11,107,368
83849,99,11,107,368
83850,99,11,107,368
83851,99,11,107,368
83852,99,11,107,368
83853,99,11,107,368
83854,99,11,107,368
83855,99,11,107,368
83856,99,11,107,368
83857,99,11,107,368
83858,99,11,107,368
83859,99,11,107,368
84530,99,11,107,153
84531,99,11,107,153
84532,99,11,107,153
84533,99,11,107,153
84534,99,11,107,153
84535,99,11,107,153
84536,99,11,107,153
84537,99,11,107,153
84538,99,11,107,153
84539,99,11,107,153
84540,99,11,107,153
84541,99,11,107,153
84542,99,11,107,153
84543,99,11,107,153
84544,99,11,107,153
84545,99,11,107,153
84546,99,11,107,153
84547,99,11,107,153
84548,99,11,107,153
84549,99,11,107,470
84550,99,11,107,470
84551,99,11,107,470
84552,99,11,107,470
84553,99,11,107,470
84554,99,11,107,470
84555,99,11,107,470
84556,99,11,107,470
84557,99,11,107,470
84558,99,11,107,470
84559,99,11,107,470
84560,99,11,107,470
84561,99,11,107,470
84562,99,11,107,470
84563,99,11,107,470
84564,99,11,107,470
84565,99,11,107,470
84566,99,11,107,470
84567,99,11,107,470
84568,99,11,107,368
84569,99,11,107,368
84570,99,11,107,368
84571,99,11,107,368
84572,99,11,107,368
84573,99,11,107,368
84574,99,11,107,368
84575,99,11,107,368
84576,99,11,107,368
84577,99,11,107,368
84578,99,11,107,368
84579,99,11,107,368
85250,99,11,107,153
85251,99,11,107,153
85252,99,11,107,153
85253,99,11,107,153
85254,99,11,107,153
85255,99,11,107,153
85256,99,11,107,153
85257,99,11,107,153
85258,99,11,107,153
85259,99,11,107,153
85260,99,11,107,153
85261,99,11,107,153
85262,99,11,107,153
85263,99,11,107,153
85264,99,11,107,153
85265,99,11,107,153
85266,99,11,107,153
85267,99,11,107,153
85268,99,11,107,153
85269,99,11,107,470
85270,99,11,107,470
85271,99,11,107,470
85272,99,11,107,470
85273,99,11,107,470
85274,99,11,107,470
85275,99,11,107,470
85276,99,11,107,470
85277,99,11,107,470
85278,99,11,107,470
85279,99,11,107,470
85280,99,11,107,470
85281,99,11,107,470
85282,99,11,107,470
85283,99,11,107,470
85284,99,11,107,470
85285,99,11,107,470
85286,99,11,107,470
85287,99,11,107,470
85288,99,11,107,470
85289,99,11,107,470
85290,99,11,107,470
85291,99,11,107,470
85292,99,11,107,470
85293,99,11,107,368
85294,99,11,107,368
85295,99,11,107,368
85296,99,11,107,368
85297,99,11,107,368
85298,99,11,107,368
85299,99,11,107,368
85970,99,11,107,153
85971,99,11,107,153
85972,99,11,107,153
85973,99,11,107,153
85974,99,11,107,153
85975,99,11,107,153
85976,99,11,107,153
85977,99,11,107,153
85978,99,11,107,153
85979,99,11,107,153
85980,99,11,107,153
85981,99,11,107,153
85982,99,11,107,153
85983,99,11,107,153
85984,99,11,107,153
85985,99,11,107,153
85986,99,11,107,153
85987,99,11,107,153
85988,99,11,107,153
85989,99,11,107,470
85990,99,11,107,470
85991,99,11,107,470
85992,99,11,107,470
85993,99,11,107,470
85994,99,11,107,470
85995,99,11,107,470
85996,99,11,107,470
85997,99,11,107,470
85998,99,11,107,470
85999,99,11,107,470
86e3,99,11,107,470
86001,99,11,107,470
86002,99,11,107,470
86003,99,11,107,470
86004,99,11,107,470
86005,99,11,107,470
86006,99,11,107,470
86007,99,11,107,470
86008,99,11,107,470
86009,99,11,107,470
86010,99,11,107,470
86011,99,11,107,470
86012,99,11,107,470
86013,99,11,107,470
86014,99,11,107,470
86015,99,11,107,470
86016,99,11,107,470
86017,99,11,107,470
86018,99,11,107,368
86019,99,11,107,368
86690,99,11,107,153
86691,99,11,107,153
86692,99,11,107,153
86693,99,11,107,153
86694,99,11,107,153
86695,99,11,107,153
86696,99,11,107,153
86697,99,11,107,153
86698,99,11,107,153
86699,99,11,107,153
86700,99,11,107,153
86701,99,11,107,153
86702,99,11,107,153
86703,99,11,107,153
86704,99,11,107,153
86705,99,11,107,153
86706,99,11,107,153
86707,99,11,107,153
86708,99,11,107,153
86709,99,11,107,153
86710,99,11,107,470
86711,99,11,107,470
86712,99,11,107,470
86713,99,11,107,470
86714,99,11,107,470
86715,99,11,107,470
86716,99,11,107,470
86717,99,11,107,470
86718,99,11,107,470
86719,99,11,107,470
86720,99,11,107,470
86721,99,11,107,470
86722,99,11,107,470
86723,99,11,107,470
86724,99,11,107,470
86725,99,11,107,470
86726,99,11,107,470
86727,99,11,107,470
86728,99,11,107,470
86729,99,11,107,470
86730,99,11,107,470
86731,99,11,107,470
86732,99,11,107,470
86733,99,11,107,470
86734,99,11,107,470
86735,99,11,107,470
86736,99,11,107,470
86737,99,11,107,470
86738,99,11,107,470
86739,99,11,107,470
87410,99,11,107,153
87411,99,11,107,153
87412,99,11,107,153
87413,99,11,107,153
87414,99,11,107,153
87415,99,11,107,153
87416,99,11,107,153
87417,99,11,107,153
87418,99,11,107,153
87419,99,11,107,153
87420,99,11,107,153
87421,99,11,107,153
87422,99,11,107,153
87423,99,11,107,153
87424,99,11,107,153
87425,99,11,107,153
87426,99,11,107,153
87427,99,11,107,153
87428,99,11,107,153
87429,99,11,107,153
87430,99,11,107,470
87431,99,11,107,470
87432,99,11,107,470
87433,99,11,107,470
87434,99,11,107,470
87435,99,11,107,470
87436,99,11,107,470
87437,99,11,107,470
87438,99,11,107,470
87439,99,11,107,470
87440,99,11,107,470
87441,99,11,107,470
87442,99,11,107,470
87443,99,11,107,470
87444,99,11,107,470
87445,99,11,107,470
87446,99,11,107,470
87447,99,11,107,470
87448,99,11,107,470
87449,99,11,107,470
87450,99,11,107,470
87451,99,11,107,470
87452,99,11,107,470
87453,99,11,107,470
87454,99,11,107,470
87455,99,11,107,470
88130,99,11,107,153
88131,99,11,107,153
88132,99,11,107,153
88133,99,11,107,153
88134,99,11,107,153
88135,99,11,107,153
88136,99,11,107,153
88137,99,11,107,153
88138,99,11,107,153
88139,99,11,107,153
88140,99,11,107,153
88141,99,11,107,153
88142,99,11,107,153
88143,99,11,107,153
88144,99,11,107,153
88145,99,11,107,153
88146,99,11,107,153
88147,99,11,107,153
88148,99,11,107,153
88149,99,11,107,153
88150,99,11,107,470
88151,99,11,107,470
88152,99,11,107,470
88153,99,11,107,470
88154,99,11,107,470
88155,99,11,107,470
88156,99,11,107,470
88157,99,11,107,470
88158,99,11,107,470
88159,99,11,107,470
88160,99,11,107,470
88161,99,11,107,470
88162,99,11,107,470
88163,99,11,107,470
88164,99,11,107,470
88165,99,11,107,470
88166,99,11,107,470
88167,99,11,107,470
88168,99,11,107,470
88169,99,11,107,470
88170,99,11,107,470
88171,99,11,107,470
88172,99,11,107,470
88173,99,11,107,470
88174,99,11,107,470
88175,99,11,107,470
88850,99,11,107,153
88851,99,11,107,153
88852,99,11,107,153
88853,99,11,107,153
88854,99,11,107,153
88855,99,11,107,153
88856,99,11,107,153
88857,99,11,107,153
88858,99,11,107,153
88859,99,11,107,153
88860,99,11,107,153
88861,99,11,107,153
88862,99,11,107,153
88863,99,11,107,153
88864,99,11,107,153
88865,99,11,107,153
88866,99,11,107,153
88867,99,11,107,153
88868,99,11,107,153
88869,99,11,107,153
88870,99,11,107,470
88871,99,11,107,470
88872,99,11,107,470
88873,99,11,107,470
88874,99,11,107,470
88875,99,11,107,470
88876,99,11,107,470
88877,99,11,107,470
88878,99,11,107,470
88879,99,11,107,470
88880,99,11,107,470
88881,99,11,107,470
88882,99,11,107,470
88883,99,11,107,470
88884,99,11,107,470
88885,99,11,107,470
88886,99,11,107,470
88887,99,11,107,470
88888,99,11,107,470
88889,99,11,107,470
88890,99,11,107,470
88891,99,11,107,470
88892,99,11,107,470
88893,99,11,107,470
89570,99,11,107,153
89571,99,11,107,153
89572,99,11,107,153
89573,99,11,107,153
89574,99,11,107,153
89575,99,11,107,153
89576,99,11,107,153
89577,99,11,107,153
89578,99,11,107,153
89579,99,11,107,153
89580,99,11,107,153
89581,99,11,107,153
89582,99,11,107,153
89583,99,11,107,153
89584,99,11,107,153
89585,99,11,107,153
89586,99,11,107,153
89587,99,11,107,153
89588,99,11,107,153
89589,99,11,107,153
89590,99,11,107,153
89591,99,11,107,470
89592,99,11,107,470
89593,99,11,107,470
89594,99,11,107,470
89595,99,11,107,470
89596,99,11,107,470
89597,99,11,107,470
89598,99,11,107,470
89599,99,11,107,470
89600,99,11,107,470
89601,99,11,107,470
89602,99,11,107,470
89603,99,11,107,470
89604,99,11,107,470
89605,99,11,107,470
89606,99,11,107,470
89607,99,11,107,470
89608,99,11,107,470
89609,99,11,107,470
89610,99,11,107,470
89611,99,11,107,470
89612,99,11,107,470
89613,99,11,107,470
90282,99,11,107,153
90283,99,11,107,153
90284,99,11,107,153
90285,99,11,107,153
90286,99,11,107,153
90287,99,11,107,153
90288,99,11,107,153
90289,99,11,107,153
90290,99,11,107,153
90291,99,11,107,153
90292,99,11,107,153
90293,99,11,107,153
90294,99,11,107,153
90295,99,11,107,153
90296,99,11,107,153
90297,99,11,107,153
90298,99,11,107,153
90299,99,11,107,153
90300,99,11,107,153
90301,99,11,107,153
90302,99,11,107,153
90303,99,11,107,153
90304,99,11,107,153
90305,99,11,107,153
90306,99,11,107,153
90307,99,11,107,153
90308,99,11,107,153
90309,99,11,107,153
90310,99,11,107,153
90311,99,11,107,470
90312,99,11,107,470
90313,99,11,107,470
90314,99,11,107,470
90315,99,11,107,470
90316,99,11,107,470
90317,99,11,107,470
