iucn_sid,iucn_rgn,pop_trend,trend_score,trend_source
194991,europe,unknown,NA,NA
194991,mediterranean,unknown,NA,NA
194992,europe,unknown,NA,NA
194992,mediterranean,unknown,NA,NA
194993,europe,unknown,NA,NA
194993,mediterranean,unknown,NA,NA
194995,europe,unknown,NA,NA
194995,mediterranean,unknown,NA,NA
194997,europe,unknown,NA,NA
194997,mediterranean,unknown,NA,NA
194998,europe,unknown,NA,NA
194998,mediterranean,unknown,NA,NA
195001,europe,unknown,NA,NA
195001,mediterranean,unknown,NA,NA
195003,europe,stable,0,regr
195003,mediterranean,unknown,NA,NA
195038,europe,unknown,NA,NA
195038,mediterranean,unknown,NA,NA
195038,gulf_of_mexico,unknown,NA,NA
195075,gulf_of_mexico,unknown,NA,NA
195076,gulf_of_mexico,decreasing,0.00626,regr
195091,europe,unknown,NA,NA
195091,mediterranean,unknown,NA,NA
195093,europe,unknown,NA,NA
195093,mediterranean,unknown,NA,NA
195098,gulf_of_mexico,stable,0,regr
195409,gulf_of_mexico,unknown,NA,NA
195643,gulf_of_mexico,unknown,NA,NA
195672,europe,unknown,NA,NA
195674,gulf_of_mexico,unknown,NA,NA
195680,gulf_of_mexico,unknown,NA,NA
195688,europe,unknown,NA,NA
195691,gulf_of_mexico,unknown,NA,NA
195694,gulf_of_mexico,unknown,NA,NA
195708,europe,unknown,NA,NA
195731,gulf_of_mexico,unknown,NA,NA
195738,gulf_of_mexico,unknown,NA,NA
195744,gulf_of_mexico,unknown,NA,NA
195756,gulf_of_mexico,unknown,NA,NA
195762,gulf_of_mexico,unknown,NA,NA
195796,gulf_of_mexico,unknown,NA,NA
195805,europe,unknown,NA,NA
195805,gulf_of_mexico,unknown,NA,NA
195810,europe,stable,0,regr
195812,gulf_of_mexico,unknown,NA,NA
195825,gulf_of_mexico,unknown,NA,NA
195838,europe,unknown,NA,NA
195852,europe,unknown,NA,NA
195871,gulf_of_mexico,unknown,NA,NA
195872,gulf_of_mexico,unknown,NA,NA
195881,gulf_of_mexico,unknown,NA,NA
195883,gulf_of_mexico,unknown,NA,NA
195886,europe,stable,0,regr
195886,mediterranean,unknown,NA,NA
196057,europe,unknown,NA,NA
196057,mediterranean,unknown,NA,NA
196060,europe,unknown,NA,NA
196061,europe,unknown,NA,NA
196318,persian_gulf,unknown,NA,NA
196319,persian_gulf,unknown,NA,NA
196417,persian_gulf,unknown,NA,NA
196672,gulf_of_mexico,unknown,NA,NA
196673,gulf_of_mexico,unknown,NA,NA
196674,gulf_of_mexico,unknown,NA,NA
196677,gulf_of_mexico,unknown,NA,NA
196678,gulf_of_mexico,unknown,NA,NA
196679,gulf_of_mexico,stable,0,regr
196681,gulf_of_mexico,unknown,NA,NA
196683,gulf_of_mexico,unknown,NA,NA
196686,gulf_of_mexico,unknown,NA,NA
196687,gulf_of_mexico,unknown,NA,NA
196688,gulf_of_mexico,unknown,NA,NA
196689,gulf_of_mexico,unknown,NA,NA
196690,gulf_of_mexico,stable,0,regr
196693,gulf_of_mexico,unknown,NA,NA
196694,gulf_of_mexico,unknown,NA,NA
196695,gulf_of_mexico,unknown,NA,NA
196696,gulf_of_mexico,unknown,NA,NA
196806,gulf_of_mexico,unknown,NA,NA
197038,persian_gulf,stable,0,regr
197048,persian_gulf,unknown,NA,NA
198547,europe,unknown,NA,NA
198547,mediterranean,unknown,NA,NA
198550,europe,stable,0,regr
198550,mediterranean,unknown,NA,NA
198551,europe,unknown,NA,NA
198551,mediterranean,stable,0,regr
198552,europe,stable,0,regr
198552,mediterranean,unknown,NA,NA
198553,europe,unknown,NA,NA
198553,mediterranean,unknown,NA,NA
198554,europe,stable,0,regr
198554,mediterranean,unknown,NA,NA
198555,europe,unknown,NA,NA
198555,mediterranean,unknown,NA,NA
198556,europe,unknown,NA,NA
198556,mediterranean,unknown,NA,NA
198557,europe,unknown,NA,NA
198557,mediterranean,unknown,NA,NA
198558,europe,unknown,NA,NA
198558,mediterranean,unknown,NA,NA
198558,gulf_of_mexico,unknown,NA,NA
198559,europe,unknown,NA,NA
198559,mediterranean,unknown,NA,NA
198560,europe,unknown,NA,NA
198560,mediterranean,unknown,NA,NA
198561,persian_gulf,unknown,NA,NA
198561,europe,unknown,NA,NA
198561,mediterranean,unknown,NA,NA
198561,gulf_of_mexico,stable,0,regr
198562,europe,unknown,NA,NA
198562,mediterranean,decreasing,0.00626,regr
198563,europe,stable,0,regr
198563,mediterranean,unknown,NA,NA
198564,europe,stable,0,regr
198564,mediterranean,unknown,NA,NA
198565,europe,unknown,NA,NA
198565,mediterranean,stable,0,regr
198566,europe,unknown,NA,NA
198566,mediterranean,unknown,NA,NA
198566,gulf_of_mexico,unknown,NA,NA
198568,europe,decreasing,0.00626,regr
198568,mediterranean,decreasing,0.00626,regr
198570,europe,stable,0,regr
198570,mediterranean,stable,0,regr
198571,europe,unknown,NA,NA
198571,mediterranean,unknown,NA,NA
198573,europe,stable,0,regr
198573,mediterranean,unknown,NA,NA
198575,europe,unknown,NA,NA
198575,mediterranean,unknown,NA,NA
198575,gulf_of_mexico,unknown,NA,NA
198576,europe,unknown,NA,NA
198576,mediterranean,unknown,NA,NA
198577,europe,stable,0,regr
198577,mediterranean,unknown,NA,NA
198578,europe,decreasing,0.00626,regr
198578,mediterranean,unknown,NA,NA
198579,europe,stable,0,regr
198579,mediterranean,unknown,NA,NA
198580,europe,unknown,NA,NA
198580,mediterranean,stable,0,regr
198581,europe,unknown,NA,NA
198581,mediterranean,unknown,NA,NA
198581,gulf_of_mexico,unknown,NA,NA
198582,europe,unknown,NA,NA
198582,mediterranean,unknown,NA,NA
198585,europe,unknown,NA,NA
198585,mediterranean,unknown,NA,NA
198589,europe,unknown,NA,NA
198589,mediterranean,unknown,NA,NA
198590,europe,stable,0,regr
198590,mediterranean,unknown,NA,NA
198594,europe,unknown,NA,NA
198594,mediterranean,unknown,NA,NA
198595,europe,unknown,NA,NA
198595,mediterranean,unknown,NA,NA
198596,europe,unknown,NA,NA
198596,mediterranean,unknown,NA,NA
198597,europe,unknown,NA,NA
198597,mediterranean,unknown,NA,NA
198598,europe,unknown,NA,NA
198598,mediterranean,unknown,NA,NA
198599,europe,unknown,NA,NA
198599,mediterranean,unknown,NA,NA
198600,europe,unknown,NA,NA
198600,mediterranean,unknown,NA,NA
198601,europe,unknown,NA,NA
198601,mediterranean,unknown,NA,NA
198602,europe,unknown,NA,NA
198602,mediterranean,unknown,NA,NA
198604,europe,unknown,NA,NA
198604,mediterranean,unknown,NA,NA
198605,europe,stable,0,regr
198605,mediterranean,unknown,NA,NA
198606,europe,stable,0,regr
198606,mediterranean,unknown,NA,NA
198608,europe,unknown,NA,NA
198608,mediterranean,unknown,NA,NA
198609,europe,unknown,NA,NA
198609,mediterranean,stable,0,regr
198610,europe,unknown,NA,NA
198610,mediterranean,stable,0,regr
198611,europe,stable,0,regr
198611,mediterranean,unknown,NA,NA
198612,europe,stable,0,regr
198612,mediterranean,unknown,NA,NA
198613,europe,stable,0,regr
198613,mediterranean,unknown,NA,NA
198614,europe,stable,0,regr
198614,mediterranean,unknown,NA,NA
198615,europe,stable,0,regr
198615,mediterranean,unknown,NA,NA
198616,europe,unknown,NA,NA
198617,europe,unknown,NA,NA
198617,mediterranean,unknown,NA,NA
198618,europe,stable,0,regr
198618,mediterranean,unknown,NA,NA
198619,europe,unknown,NA,NA
198619,mediterranean,unknown,NA,NA
198620,europe,stable,0,regr
198620,mediterranean,unknown,NA,NA
198621,europe,stable,0,regr
198621,mediterranean,unknown,NA,NA
198623,europe,unknown,NA,NA
198623,mediterranean,unknown,NA,NA
198624,europe,stable,0,regr
198624,mediterranean,unknown,NA,NA
198626,europe,increasing,-0.00626,regr
198626,mediterranean,unknown,NA,NA
198627,europe,stable,0,regr
198627,mediterranean,unknown,NA,NA
198628,europe,unknown,NA,NA
198628,mediterranean,unknown,NA,NA
198630,europe,unknown,NA,NA
198630,mediterranean,stable,0,regr
198632,europe,stable,0,regr
198632,mediterranean,stable,0,regr
198632,gulf_of_mexico,stable,0,regr
198633,europe,unknown,NA,NA
198633,mediterranean,unknown,NA,NA
198634,europe,stable,0,regr
198634,mediterranean,unknown,NA,NA
198635,europe,stable,0,regr
198635,mediterranean,unknown,NA,NA
198636,europe,stable,0,regr
198636,mediterranean,unknown,NA,NA
198637,europe,stable,0,regr
198637,mediterranean,unknown,NA,NA
198638,europe,unknown,NA,NA
198638,mediterranean,unknown,NA,NA
198640,europe,unknown,NA,NA
198640,mediterranean,unknown,NA,NA
198641,europe,unknown,NA,NA
198641,mediterranean,stable,0,regr
198642,europe,unknown,NA,NA
198642,mediterranean,unknown,NA,NA
198643,persian_gulf,unknown,NA,NA
198643,europe,unknown,NA,NA
198643,mediterranean,stable,0,regr
198643,gulf_of_mexico,decreasing,0.00626,regr
198644,europe,stable,0,regr
198644,mediterranean,stable,0,regr
198645,europe,unknown,NA,NA
198645,mediterranean,stable,0,regr
198646,europe,unknown,NA,NA
198646,mediterranean,stable,0,regr
198647,europe,stable,0,regr
198647,mediterranean,stable,0,regr
198649,europe,unknown,NA,NA
198649,mediterranean,unknown,NA,NA
198650,europe,unknown,NA,NA
198650,mediterranean,unknown,NA,NA
198650,gulf_of_mexico,stable,0,regr
198651,europe,stable,0,regr
198651,mediterranean,unknown,NA,NA
198651,gulf_of_mexico,stable,0,regr
198652,europe,unknown,NA,NA
198652,mediterranean,unknown,NA,NA
198653,europe,decreasing,0.00626,regr
198653,mediterranean,unknown,NA,NA
198654,europe,stable,0,regr
198654,mediterranean,stable,0,regr
198655,europe,unknown,NA,NA
198655,mediterranean,unknown,NA,NA
198657,europe,stable,0,regr
198657,mediterranean,stable,0,regr
198659,europe,unknown,NA,NA
198659,mediterranean,unknown,NA,NA
198660,europe,stable,0,regr
198660,mediterranean,unknown,NA,NA
198662,europe,stable,0,regr
198662,mediterranean,stable,0,regr
198663,europe,unknown,NA,NA
198663,mediterranean,unknown,NA,NA
198664,europe,unknown,NA,NA
198664,mediterranean,unknown,NA,NA
198665,europe,unknown,NA,NA
198665,mediterranean,unknown,NA,NA
198667,europe,stable,0,regr
198667,mediterranean,stable,0,regr
198668,europe,stable,0,regr
198668,mediterranean,decreasing,0.00626,regr
198669,europe,stable,0,regr
198669,mediterranean,unknown,NA,NA
198670,persian_gulf,unknown,NA,NA
198670,europe,stable,0,regr
198670,mediterranean,unknown,NA,NA
198670,gulf_of_mexico,stable,0,regr
198671,europe,stable,0,regr
198671,mediterranean,unknown,NA,NA
198673,europe,stable,0,regr
198673,mediterranean,stable,0,regr
198674,europe,unknown,NA,NA
198674,mediterranean,stable,0,regr
198675,europe,unknown,NA,NA
198675,mediterranean,unknown,NA,NA
198676,europe,unknown,NA,NA
198676,mediterranean,unknown,NA,NA
198676,gulf_of_mexico,unknown,NA,NA
198706,europe,stable,0,regr
198706,mediterranean,unknown,NA,NA
198707,europe,decreasing,0.00626,regr
198707,mediterranean,decreasing,0.00626,regr
198708,europe,unknown,NA,NA
198708,mediterranean,unknown,NA,NA
198710,europe,unknown,NA,NA
198710,mediterranean,unknown,NA,NA
198711,europe,unknown,NA,NA
198711,mediterranean,stable,0,regr
198712,europe,unknown,NA,NA
198712,mediterranean,stable,0,regr
198713,europe,unknown,NA,NA
198713,mediterranean,stable,0,regr
198714,europe,increasing,-0.00626,regr
198714,mediterranean,increasing,-0.00626,regr
198715,europe,unknown,NA,NA
198715,mediterranean,unknown,NA,NA
198716,europe,unknown,NA,NA
198716,mediterranean,unknown,NA,NA
198718,europe,unknown,NA,NA
198718,mediterranean,stable,0,regr
198719,europe,stable,0,regr
198719,mediterranean,stable,0,regr
198720,europe,unknown,NA,NA
198720,mediterranean,unknown,NA,NA
198721,europe,unknown,NA,NA
198721,mediterranean,unknown,NA,NA
198722,europe,unknown,NA,NA
198722,mediterranean,stable,0,regr
198723,europe,unknown,NA,NA
198723,mediterranean,unknown,NA,NA
198724,europe,unknown,NA,NA
198724,mediterranean,unknown,NA,NA
198725,europe,unknown,NA,NA
198725,mediterranean,stable,0,regr
198726,europe,unknown,NA,NA
198726,mediterranean,stable,0,regr
198727,europe,unknown,NA,NA
198727,mediterranean,unknown,NA,NA
198728,europe,unknown,NA,NA
198728,mediterranean,unknown,NA,NA
198734,europe,stable,0,regr
198734,mediterranean,unknown,NA,NA
198735,europe,unknown,NA,NA
198735,mediterranean,unknown,NA,NA
198736,europe,unknown,NA,NA
198736,mediterranean,unknown,NA,NA
198737,europe,unknown,NA,NA
198737,mediterranean,unknown,NA,NA
198739,europe,unknown,NA,NA
198739,mediterranean,stable,0,regr
198740,europe,unknown,NA,NA
198740,mediterranean,unknown,NA,NA
198741,europe,unknown,NA,NA
198741,mediterranean,unknown,NA,NA
198742,europe,unknown,NA,NA
198742,mediterranean,unknown,NA,NA
198743,europe,unknown,NA,NA
198743,mediterranean,unknown,NA,NA
198744,europe,unknown,NA,NA
198744,mediterranean,unknown,NA,NA
198745,europe,unknown,NA,NA
198745,mediterranean,unknown,NA,NA
198746,europe,stable,0,regr
198746,mediterranean,unknown,NA,NA
198747,europe,unknown,NA,NA
198747,mediterranean,unknown,NA,NA
198748,europe,stable,0,regr
198748,mediterranean,unknown,NA,NA
198750,europe,stable,0,regr
198750,mediterranean,unknown,NA,NA
198751,mediterranean,unknown,NA,NA
198752,europe,unknown,NA,NA
198752,mediterranean,unknown,NA,NA
198753,europe,unknown,NA,NA
198753,mediterranean,unknown,NA,NA
198755,europe,unknown,NA,NA
198755,mediterranean,unknown,NA,NA
198756,europe,unknown,NA,NA
198756,mediterranean,unknown,NA,NA
198757,europe,stable,0,regr
198757,mediterranean,unknown,NA,NA
198758,europe,stable,0,regr
198758,mediterranean,unknown,NA,NA
198759,europe,unknown,NA,NA
198759,mediterranean,unknown,NA,NA
198761,europe,unknown,NA,NA
198761,mediterranean,unknown,NA,NA
198762,europe,unknown,NA,NA
198762,mediterranean,unknown,NA,NA
198763,europe,unknown,NA,NA
198763,mediterranean,unknown,NA,NA
198764,europe,unknown,0,lm
198764,mediterranean,unknown,NA,NA
198765,europe,decreasing,0.00626,regr
198765,mediterranean,decreasing,0.00626,regr
198766,europe,unknown,NA,NA
198766,mediterranean,unknown,NA,NA
198767,europe,unknown,NA,NA
198767,mediterranean,unknown,NA,NA
198769,europe,unknown,NA,NA
198769,mediterranean,unknown,NA,NA
198772,europe,unknown,NA,NA
198772,mediterranean,stable,0,regr
198774,europe,increasing,-0.00626,regr
198774,mediterranean,increasing,-0.00626,regr
198776,europe,stable,0,regr
198776,mediterranean,unknown,NA,NA
198998,europe,unknown,NA,NA
199040,gulf_of_mexico,unknown,NA,NA
199068,europe,unknown,NA,NA
199078,europe,unknown,NA,NA
199078,gulf_of_mexico,unknown,NA,NA
199106,gulf_of_mexico,unknown,NA,NA
199114,gulf_of_mexico,unknown,NA,NA
199115,gulf_of_mexico,unknown,NA,NA
199146,europe,unknown,NA,NA
199157,gulf_of_mexico,unknown,NA,NA
199161,europe,unknown,NA,NA
199198,gulf_of_mexico,unknown,NA,NA
199205,gulf_of_mexico,unknown,NA,NA
199221,gulf_of_mexico,unknown,NA,NA
199223,gulf_of_mexico,unknown,NA,NA
199232,gulf_of_mexico,unknown,NA,NA
199249,europe,unknown,NA,NA
199256,gulf_of_mexico,unknown,NA,NA
199259,gulf_of_mexico,unknown,NA,NA
199267,gulf_of_mexico,unknown,NA,NA
199270,gulf_of_mexico,unknown,NA,NA
199272,gulf_of_mexico,unknown,NA,NA
199278,gulf_of_mexico,unknown,NA,NA
199287,gulf_of_mexico,unknown,NA,NA
199302,gulf_of_mexico,unknown,NA,NA
199311,gulf_of_mexico,unknown,NA,NA
199323,europe,unknown,NA,NA
199342,gulf_of_mexico,unknown,NA,NA
199347,gulf_of_mexico,unknown,NA,NA
199355,gulf_of_mexico,unknown,NA,NA
199360,europe,unknown,NA,NA
199361,gulf_of_mexico,unknown,NA,NA
199364,gulf_of_mexico,unknown,NA,NA
199373,europe,unknown,NA,NA
199390,gulf_of_mexico,unknown,NA,NA
199391,gulf_of_mexico,unknown,NA,NA
199396,europe,unknown,NA,NA
199398,gulf_of_mexico,unknown,NA,NA
199401,europe,unknown,NA,NA
199413,europe,unknown,NA,NA
199622,persian_gulf,unknown,NA,NA
199855,gulf_of_mexico,unknown,NA,NA
202406,gulf_of_mexico,stable,0,regr
202632,gulf_of_mexico,decreasing,0.00626,regr
203423,persian_gulf,stable,0,regr
13145780,mediterranean,unknown,NA,NA
13148003,mediterranean,stable,0,regr
13306686,europe,decreasing,0.00626,regr
13458323,gulf_of_mexico,unknown,NA,NA
13462250,europe,unknown,NA,NA
13462491,europe,unknown,NA,NA
13462713,europe,unknown,NA,NA
13462745,europe,unknown,NA,NA
13462751,europe,unknown,NA,NA
13462757,europe,unknown,NA,NA
13485141,europe,unknown,NA,NA
13485167,europe,unknown,NA,NA
13485312,europe,unknown,NA,NA
13485398,europe,unknown,NA,NA
13485631,europe,unknown,NA,NA
13485635,europe,unknown,NA,NA
13485675,europe,unknown,NA,NA
13485856,europe,unknown,NA,NA
13486028,gulf_of_mexico,unknown,NA,NA
13486169,europe,unknown,NA,NA
13486169,gulf_of_mexico,unknown,NA,NA
13486199,persian_gulf,unknown,NA,NA
13486199,europe,unknown,NA,NA
13486199,gulf_of_mexico,unknown,NA,NA
13486514,persian_gulf,unknown,NA,NA
13486514,gulf_of_mexico,unknown,NA,NA
13487154,gulf_of_mexico,unknown,NA,NA
13487345,gulf_of_mexico,unknown,NA,NA
13487740,gulf_of_mexico,stable,0,regr
15147715,europe,stable,0,regr
15147725,europe,unknown,NA,NA
15147740,europe,unknown,NA,NA
15147816,europe,unknown,NA,NA
15147860,europe,unknown,NA,NA
15147965,europe,unknown,NA,NA
15147977,europe,unknown,NA,NA
15148522,europe,unknown,NA,NA
15148566,europe,unknown,NA,NA
15148742,europe,unknown,NA,NA
15148858,europe,unknown,NA,NA
15148964,europe,unknown,NA,NA
15149028,europe,unknown,NA,NA
15149121,europe,unknown,NA,NA
15149335,europe,unknown,NA,NA
15521852,gulf_of_mexico,unknown,NA,NA
15521934,gulf_of_mexico,unknown,NA,NA
15521985,europe,unknown,NA,NA
15522054,europe,unknown,NA,NA
15522069,europe,unknown,NA,NA
15522095,europe,unknown,NA,NA
15522140,europe,unknown,NA,NA
15522149,europe,decreasing,0.00626,regr
15522152,europe,unknown,NA,NA
15522159,europe,unknown,NA,NA
15522210,europe,unknown,NA,NA
15522213,europe,unknown,NA,NA
15522236,europe,unknown,NA,NA
15598524,europe,stable,0,regr
15598550,europe,stable,0,regr
15598596,europe,stable,0,regr
15598621,europe,unknown,NA,NA
15598639,europe,stable,0,regr
15598672,europe,unknown,NA,NA
15598778,europe,stable,0,regr
15598791,europe,unknown,NA,NA
15598799,europe,unknown,NA,NA
15598812,europe,stable,0,regr
15598815,europe,unknown,NA,NA
15598887,europe,stable,0,regr
15598938,europe,unknown,NA,NA
15598948,europe,unknown,NA,NA
15598951,europe,unknown,NA,NA
15598957,europe,unknown,NA,NA
15599060,europe,stable,0,regr
15599067,europe,stable,0,regr
15599070,europe,unknown,NA,NA
15599123,europe,stable,0,regr
15599136,europe,unknown,NA,NA
15599150,europe,unknown,NA,NA
15600453,europe,stable,0,regr
15600731,europe,stable,0,regr
15600738,europe,unknown,NA,NA
15601865,europe,unknown,NA,NA
15601872,europe,stable,0,regr
15601902,europe,unknown,NA,NA
15601905,europe,unknown,NA,NA
15601909,europe,unknown,NA,NA
15601913,europe,unknown,NA,NA
15601934,europe,unknown,NA,NA
15601937,europe,unknown,NA,NA
15601940,europe,unknown,NA,NA
15622233,europe,unknown,NA,NA
15622604,gulf_of_mexico,unknown,NA,NA
15622649,europe,unknown,NA,NA
15622672,europe,unknown,NA,NA
15622678,europe,unknown,NA,NA
15622684,europe,unknown,NA,NA
15622706,europe,unknown,NA,NA
15622789,europe,unknown,NA,NA
15622835,europe,unknown,NA,NA
15623273,europe,unknown,NA,NA
16208224,mediterranean,decreasing,0.00626,regr
16369383,mediterranean,decreasing,0.00626,regr
16370739,mediterranean,decreasing,0.00626,regr
16376479,mediterranean,unknown,NA,NA
16378423,mediterranean,unknown,NA,NA
16381144,mediterranean,unknown,NA,NA
16404974,gulf_of_mexico,unknown,NA,NA
16405644,gulf_of_mexico,unknown,NA,NA
16405685,gulf_of_mexico,unknown,NA,NA
16406327,gulf_of_mexico,unknown,NA,NA
16406525,gulf_of_mexico,unknown,NA,NA
16406679,gulf_of_mexico,unknown,NA,NA
16406934,gulf_of_mexico,unknown,NA,NA
16406968,gulf_of_mexico,unknown,NA,NA
16406979,gulf_of_mexico,stable,0,regr
16407002,gulf_of_mexico,unknown,NA,NA
16407017,gulf_of_mexico,unknown,NA,NA
16407132,europe,unknown,NA,NA
16407132,gulf_of_mexico,stable,0,regr
16407217,gulf_of_mexico,unknown,NA,NA
16407630,gulf_of_mexico,unknown,NA,NA
16407645,gulf_of_mexico,unknown,NA,NA
16421352,gulf_of_mexico,decreasing,0.00626,regr
16424139,gulf_of_mexico,unknown,NA,NA
16425141,gulf_of_mexico,unknown,NA,NA
16425187,gulf_of_mexico,unknown,NA,NA
16425314,gulf_of_mexico,unknown,NA,NA
16425354,europe,unknown,NA,NA
16425422,gulf_of_mexico,unknown,NA,NA
16425468,gulf_of_mexico,unknown,NA,NA
16425533,gulf_of_mexico,unknown,NA,NA
16425572,gulf_of_mexico,unknown,NA,NA
16425603,gulf_of_mexico,unknown,NA,NA
16427324,gulf_of_mexico,unknown,NA,NA
16431606,gulf_of_mexico,unknown,NA,NA
16431725,gulf_of_mexico,stable,0,regr
16431737,gulf_of_mexico,unknown,NA,NA
16431757,europe,stable,0,regr
16431757,gulf_of_mexico,stable,0,regr
16431946,gulf_of_mexico,stable,0,regr
16431990,gulf_of_mexico,unknown,NA,NA
16432098,gulf_of_mexico,unknown,NA,NA
16433850,gulf_of_mexico,unknown,NA,NA
16433946,gulf_of_mexico,unknown,NA,NA
16435325,gulf_of_mexico,stable,0,regr
16435530,gulf_of_mexico,unknown,NA,NA
16435778,gulf_of_mexico,unknown,NA,NA
16437187,gulf_of_mexico,stable,0,regr
16437988,gulf_of_mexico,unknown,NA,NA
16438001,gulf_of_mexico,unknown,NA,NA
16438022,gulf_of_mexico,stable,0,regr
16438701,gulf_of_mexico,stable,0,regr
16439236,gulf_of_mexico,stable,0,regr
16439534,gulf_of_mexico,unknown,NA,NA
16439642,gulf_of_mexico,unknown,NA,NA
16439757,europe,unknown,NA,NA
16439848,europe,unknown,NA,NA
16439848,gulf_of_mexico,stable,0,regr
16439926,gulf_of_mexico,unknown,NA,NA
16440016,gulf_of_mexico,unknown,NA,NA
16440027,europe,unknown,NA,NA
16440027,gulf_of_mexico,stable,0,regr
16440083,gulf_of_mexico,unknown,NA,NA
16440965,gulf_of_mexico,unknown,NA,NA
16441120,gulf_of_mexico,unknown,NA,NA
16441651,gulf_of_mexico,unknown,NA,NA
16441698,europe,unknown,NA,NA
16441698,gulf_of_mexico,unknown,NA,NA
16441738,gulf_of_mexico,unknown,NA,NA
16441862,gulf_of_mexico,unknown,NA,NA
16442472,gulf_of_mexico,unknown,NA,NA
16442487,gulf_of_mexico,unknown,NA,NA
16447855,europe,unknown,NA,NA
16449034,gulf_of_mexico,unknown,NA,NA
16449531,europe,unknown,NA,NA
16449654,gulf_of_mexico,decreasing,0.00626,regr
16449708,gulf_of_mexico,decreasing,0.00626,regr
16465921,gulf_of_mexico,unknown,NA,NA
16466100,gulf_of_mexico,unknown,NA,NA
16466377,gulf_of_mexico,unknown,NA,NA
16467178,gulf_of_mexico,unknown,NA,NA
16501868,gulf_of_mexico,unknown,NA,NA
16502064,gulf_of_mexico,unknown,NA,NA
16502093,gulf_of_mexico,unknown,NA,NA
16503587,gulf_of_mexico,unknown,NA,NA
16505486,gulf_of_mexico,unknown,NA,NA
16505522,gulf_of_mexico,unknown,NA,NA
16505619,gulf_of_mexico,stable,0,regr
16505650,gulf_of_mexico,stable,0,regr
16505842,gulf_of_mexico,unknown,NA,NA
16505933,gulf_of_mexico,unknown,NA,NA
16505959,gulf_of_mexico,unknown,NA,NA
16506077,gulf_of_mexico,unknown,NA,NA
16506657,gulf_of_mexico,unknown,NA,NA
16506725,gulf_of_mexico,unknown,NA,NA
16506781,gulf_of_mexico,stable,0,regr
16506839,gulf_of_mexico,unknown,NA,NA
16506931,gulf_of_mexico,stable,0,regr
16507307,gulf_of_mexico,stable,0,regr
16507347,europe,increasing,-0.00626,regr
16507347,gulf_of_mexico,stable,0,regr
16507442,gulf_of_mexico,stable,0,regr
16507646,gulf_of_mexico,unknown,NA,NA
16507729,gulf_of_mexico,stable,0,regr
16509008,gulf_of_mexico,stable,0,regr
16509126,europe,stable,0,regr
16509126,gulf_of_mexico,stable,0,regr
16509242,europe,unknown,NA,NA
16509297,europe,unknown,NA,NA
16509426,gulf_of_mexico,unknown,NA,NA
16545046,gulf_of_mexico,decreasing,0.00626,regr
16545072,gulf_of_mexico,unknown,NA,NA
16545086,gulf_of_mexico,unknown,NA,NA
16545164,gulf_of_mexico,unknown,NA,NA
16545253,gulf_of_mexico,unknown,NA,NA
16545256,gulf_of_mexico,unknown,NA,NA
16545360,gulf_of_mexico,stable,0,regr
16546023,gulf_of_mexico,stable,0,regr
16546072,gulf_of_mexico,unknown,NA,NA
16546127,gulf_of_mexico,stable,0,regr
16546144,gulf_of_mexico,stable,0,regr
16674437,mediterranean,unknown,NA,NA
16720036,persian_gulf,unknown,NA,NA
16720083,persian_gulf,unknown,NA,NA
16720181,persian_gulf,unknown,NA,NA
16749571,gulf_of_mexico,unknown,NA,NA
16749725,gulf_of_mexico,unknown,NA,NA
16749737,europe,unknown,NA,NA
16749737,gulf_of_mexico,unknown,NA,NA
16749758,gulf_of_mexico,unknown,NA,NA
16750054,gulf_of_mexico,unknown,NA,NA
16759126,gulf_of_mexico,unknown,NA,NA
16759144,gulf_of_mexico,unknown,NA,NA
16759167,gulf_of_mexico,unknown,NA,NA
16759184,gulf_of_mexico,unknown,NA,NA
16759321,gulf_of_mexico,unknown,NA,NA
16759340,gulf_of_mexico,unknown,NA,NA
16759353,gulf_of_mexico,unknown,NA,NA
16759357,gulf_of_mexico,unknown,NA,NA
16759367,gulf_of_mexico,unknown,NA,NA
16759463,gulf_of_mexico,unknown,NA,NA
16759509,gulf_of_mexico,unknown,NA,NA
16759518,gulf_of_mexico,unknown,NA,NA
16759549,gulf_of_mexico,unknown,NA,NA
16759556,gulf_of_mexico,unknown,NA,NA
16759567,gulf_of_mexico,unknown,NA,NA
16759571,gulf_of_mexico,unknown,NA,NA
16765067,gulf_of_mexico,unknown,NA,NA
16765076,gulf_of_mexico,unknown,NA,NA
16765190,gulf_of_mexico,unknown,NA,NA
16765806,gulf_of_mexico,unknown,NA,NA
16766235,gulf_of_mexico,unknown,NA,NA
16766319,gulf_of_mexico,unknown,NA,NA
16777231,gulf_of_mexico,stable,0,regr
16777242,gulf_of_mexico,unknown,NA,NA
16777283,gulf_of_mexico,unknown,NA,NA
16777344,gulf_of_mexico,unknown,NA,NA
16777347,gulf_of_mexico,unknown,NA,NA
16777363,gulf_of_mexico,unknown,NA,NA
16777804,gulf_of_mexico,unknown,NA,NA
16777813,gulf_of_mexico,unknown,NA,NA
16778030,gulf_of_mexico,unknown,NA,NA
16778128,gulf_of_mexico,unknown,NA,NA
16778406,gulf_of_mexico,unknown,NA,NA
16778475,gulf_of_mexico,unknown,NA,NA
16778632,gulf_of_mexico,stable,0,regr
16778750,gulf_of_mexico,unknown,NA,NA
16778824,gulf_of_mexico,unknown,NA,NA
16779096,gulf_of_mexico,unknown,NA,NA
16779138,gulf_of_mexico,unknown,NA,NA
