iucn_sid,sciname
103822640,Fringilla polatzeki
103822567,Fringilla teydea
22692920,Fulica alai
62169677,Fulica americana
22692932,Fulica ardesiaca
22692937,Fulica armillata
22692913,Fulica atra
22692946,Fulica cornuta
22692907,Fulica cristata
22692943,Fulica gigantea
22692929,Fulica leucoptera
22728769,Fulica newtonii
22692940,Fulica rufifrons
22697866,Fulmarus glacialis
22697870,Fulmarus glacialoides
22735182,Fulvetta cinereiceps
22734593,Fulvetta danisi
22734603,Fulvetta formosana
22716617,Fulvetta ludlowi
22734598,Fulvetta manipurensis
22735568,Fulvetta ruficapilla
22716604,Fulvetta striaticollis
22716601,Fulvetta vinipectus
103670862,Furnarius cinnamomeus
22702147,Furnarius cristatus
22702131,Furnarius figulus
103670881,Furnarius leucopus
103670838,Furnarius longirostris
22702128,Furnarius minor
22702144,Furnarius rufus
22702140,Furnarius torridus
22690000,Gactornis enarratus
22682167,Galbalcyrhynchus leucotis
22682170,Galbalcyrhynchus purusianus
22727035,Galbula albirostris
22727043,Galbula chalcocephala
22682215,Galbula chalcothorax
22682212,Galbula cyanescens
22682196,Galbula cyanicollis
22682221,Galbula dea
22682203,Galbula galbula
22682218,Galbula leucogastra
22682206,Galbula pastazae
22682200,Galbula ruficauda
22682209,Galbula tombacea
22717383,Galerida cristata
22717394,Galerida deva
22717402,Galerida magnirostris
22717391,Galerida malabarica
22717398,Galerida modesta
22717387,Galerida theklae
22690991,Gallicolumba crinigera
22690988,Gallicolumba keayi
22690979,Gallicolumba luzonica
22691005,Gallicolumba menagei
22690985,Gallicolumba platenae
22691009,Gallicolumba rufigula
22691014,Gallicolumba tristigmata
22692789,Gallicrex cinerea
22693115,Gallinago andina
22729867,Gallinago delicata
22693097,Gallinago gallinago
22693078,Gallinago hardwickii
22693130,Gallinago imperialis
22693124,Gallinago jamesoni
22693107,Gallinago macrodactyla
22693093,Gallinago media
22693090,Gallinago megala
22693082,Gallinago nemoricola
22693102,Gallinago nigripennis
22693118,Gallinago nobilis
22693112,Gallinago paraguaiae
22693075,Gallinago solitaria
22693085,Gallinago stenura
22693127,Gallinago stricklandii
22693121,Gallinago undulata
22692883,Gallinula angulata
62120190,Gallinula chloropus
22692866,Gallinula comeri
62120280,Gallinula galeata
22692887,Gallinula melanops
22728763,Gallinula nesiotis
22692880,Gallinula tenebrosa
22692384,Gallirallus australis
22732059,Gallirallus calayanensis
22692388,Gallirallus lafresnayanus
22688373,Gallirex johnstoni
22688380,Gallirex porphyreolophus
22679137,Galloperdix bicalcarata
22679134,Galloperdix lunulata
22679131,Galloperdix spadicea
22679199,Gallus gallus
22679209,Gallus lafayettii
22679203,Gallus sonneratii
22679213,Gallus varius
22695025,Gampsonyx swainsonii
22735172,Gampsorhynchus rufulus
22734583,Gampsorhynchus torquatus
22704980,Garritornis isidorei
22729148,Garrodia nereis
22735092,Garrulax albogularis
22734468,Garrulax annamensis
22734463,Garrulax berthemyi
22734448,Garrulax bicolor
22715675,Garrulax bieti
22715685,Garrulax caerulatus
22715617,Garrulax calvus
22735076,Garrulax canorus
22734458,Garrulax castanotis
103872142,Garrulax chinensis
103871930,Garrulax cineraceus
103871982,Garrulax cinereiceps
22715586,Garrulax cinereifrons
22732350,Garrulax courtoisi
22715659,Garrulax davidi
22715653,Garrulax delesserti
22734453,Garrulax ferrarius
22734337,Garrulax galbanus
22715656,Garrulax gularis
22729480,Garrulax konkakinhensis
22716515,Garrulax koslowi
103872761,Garrulax lanceolatus
22734757,Garrulax leucolophus
22715614,Garrulax lugubris
22715672,Garrulax lunulatus
22735102,Garrulax maesi
22715679,Garrulax maximus
22735112,Garrulax merulinus
22715628,Garrulax milleti
103872287,Garrulax mitratus
103872201,Garrulax monachus
22715608,Garrulax monileger
22715639,Garrulax nuchalis
22715682,Garrulax ocellatus
22715589,Garrulax palliatus
22715611,Garrulax pectoralis
22715595,Garrulax perspicillatus
22735107,Garrulax poecilorhynchus
22734443,Garrulax ruficeps
22715636,Garrulax ruficollis
22715592,Garrulax rufifrons
22715669,Garrulax rufogularis
22715707,Garrulax sannio
22735097,Garrulax strepitans
22715662,Garrulax sukatschewi
22734473,Garrulax taewanus
103872315,Garrulax treacheri
22715645,Garrulax vassali
22716512,Garrulax waddelli
103872810,Garrulax woodi
103726922,Garrulus bispecularis
103723684,Garrulus glandarius
22705768,Garrulus lanceolatus
103726378,Garrulus leucotis
22705771,Garrulus lidthi
22697847,Gavia adamsii
22697834,Gavia arctica
22697842,Gavia immer
22697839,Gavia pacifica
22697829,Gavia stellata
22704058,Gavicalis fasciogularis
22704055,Gavicalis versicolor
22704061,Gavicalis virescens
22681525,Gecinulus grantia
22681528,Gecinulus viridis
62026537,Gelochelidon macrotarsa
62026481,Gelochelidon nilotica
22704880,Gennaeodryas placens
22682937,Geobiastes squamiger
22702054,Geocerthia serrana
22684458,Geococcyx californianus
22684461,Geococcyx velox
22680945,Geocolaptes olivaceus
22684945,Geoffroyus geoffroyi
45419296,Geoffroyus heteroclitus
45419311,Geoffroyus hyacinthinus
22684948,Geoffroyus simplex
22708443,Geokichla camaronensis
22708367,Geokichla cinerea
22708375,Geokichla citrina
22708420,Geokichla crossleyi
22708361,Geokichla dohertyi
22733666,Geokichla dumasi
22733682,Geokichla erythronota
22708426,Geokichla gurneyi
22708464,Geokichla guttata
22733677,Geokichla interpres
22733672,Geokichla joiceyi
22732956,Geokichla leucolaema
22732961,Geokichla mendeni
22708433,Geokichla oberlaenderi
22708370,Geokichla peronii
22730723,Geokichla piaggiae
22708450,Geokichla princei
22708342,Geokichla schistacea
22708382,Geokichla sibirica
22708478,Geokichla spiloptera
22708364,Geokichla wardii
22708339,Geomalia heinrichi
22690705,Geopelia cuneata
22690724,Geopelia humeralis
22690716,Geopelia maugeus
22690719,Geopelia placida
22690708,Geopelia striata
22725184,Geophaps ferruginea
22725173,Geophaps plumifera
22690692,Geophaps scripta
22690689,Geophaps smithii
22702000,Geositta antarctica
22702006,Geositta crassirostris
22701981,Geositta cunicularia
22701997,Geositta isabellina
22701984,Geositta maritima
22701988,Geositta peruviana
22701974,Geositta poeciloptera
22701991,Geositta punensis
22702003,Geositta rufipennis
22701994,Geositta saxicolina
22702009,Geositta tenuirostris
103815404,Geospiza acutirostris
103815509,Geospiza conirostris
103815127,Geospiza difficilis
22723734,Geospiza fortis
22723739,Geospiza fuliginosa
22723786,Geospiza heliobates
22723729,Geospiza magnirostris
22723783,Geospiza pallida
22723778,Geospiza parvula
22723773,Geospiza pauper
103815544,Geospiza propinqua
22723768,Geospiza psittacula
22723752,Geospiza scandens
103815245,Geospiza septentrionalis
22723100,Geospizopsis plebejus
22723085,Geospizopsis unicolor
103795554,Geothlypis aequinoctialis
103795612,Geothlypis auricularis
103797492,Geothlypis bairdi
22721839,Geothlypis beldingi
103795596,Geothlypis chiriquensis
22721842,Geothlypis flavovelata
22721812,Geothlypis formosa
22721854,Geothlypis nelsoni
22721824,Geothlypis philadelphia
22721860,Geothlypis poliocephala
22721845,Geothlypis rostrata
103797456,Geothlypis semiflava
22721851,Geothlypis speciosa
22721830,Geothlypis tolmiei
22721836,Geothlypis trichas
22729904,Geotrygon caniceps
22690954,Geotrygon chrysia
22729909,Geotrygon leucometopia
22690966,Geotrygon montana
22690958,Geotrygon mystacea
22728282,Geotrygon purpurata
22728277,Geotrygon saphirina
22690924,Geotrygon versicolor
22690962,Geotrygon violacea
22695906,Geranoaetus albicaudatus
22695845,Geranoaetus melanoleucus
22735520,Geranoaetus polyosoma
22695729,Geranospiza caerulescens
22697496,Geronticus calvus
22697488,Geronticus eremita
22704739,Gerygone albofrontata
22704669,Gerygone chloronota
22704689,Gerygone chrysogaster
103690968,Gerygone citrina
22704711,Gerygone dorsalis
103690932,Gerygone flavolateralis
22704721,Gerygone fusca
22704697,Gerygone hypoxantha
22704735,Gerygone igata
22704708,Gerygone inornata
22704724,Gerygone insularis
22704718,Gerygone levigaster
22704692,Gerygone magnirostris
22704731,Gerygone modesta
22704728,Gerygone mouki
22704683,Gerygone olivacea
22704680,Gerygone palpebrosa
22704714,Gerygone ruficollis
22704705,Gerygone sulphurea
22704702,Gerygone tenebrosa
22694148,Glareola cinerea
22694152,Glareola lactea
22694132,Glareola maldivarum
22694136,Glareola nordmanni
22694144,Glareola nuchalis
22694140,Glareola ocularis
22694127,Glareola pratincola
22689310,Glaucidium albertinum
22689229,Glaucidium bolivianum
61815999,Glaucidium brasilianum
22689200,Glaucidium brodiei
61791401,Glaucidium californicum
22689290,Glaucidium capense
22689295,Glaucidium castaneum
22689280,Glaucidium castanopterum
22689286,Glaucidium castanotum
61791597,Glaucidium cobanense
22729005,Glaucidium costaricanum
22689277,Glaucidium cuculoides
61791135,Glaucidium gnoma
22729012,Glaucidium griseiceps
22689234,Glaucidium hardyi
61791676,Glaucidium hoskinsii
22689222,Glaucidium jardinii
22689240,Glaucidium minutissimum
22733081,Glaucidium mooreorum
22689258,Glaucidium nana
22724604,Glaucidium nubicola
22729019,Glaucidium palmarum
22729162,Glaucidium parkeri
22689194,Glaucidium passerinum
22689203,Glaucidium perlatum
22689253,Glaucidium peruanum
22689283,Glaucidium radiatum
22724465,Glaucidium sanchezi
22689262,Glaucidium siju
22689271,Glaucidium sjostedti
22689267,Glaucidium tephronotum
61816442,Glaucidium tucumanum
22686903,Glaucis aeneus
22687026,Glaucis dohrnii
22686911,Glaucis hirsutus
22704388,Gliciphila melanops
22704385,Gliciphila notabilis
22704378,Gliciphila undulata
22684652,Glossopsitta concinna
22684658,Glossopsitta porphyrocephala
22684655,Glossopsitta pusilla
22703940,Glycichaera fallax
22703043,Glyphorynchus spirurus
22724277,Gnorimopsar chopi
22687464,Goethalsia bella
22687461,Goldmania violiceps
22710968,Goodfellowia miranda
22697237,Gorsachius goisagi
22697232,Gorsachius magnificus
22697242,Gorsachius melanolophus
22691865,Goura cristata
45014473,Goura scheepmakeri
45014476,Goura sclaterii
22691874,Goura victoria
103878766,Gracula indica
22710988,Gracula ptilogenys
103878755,Gracula religiosa
103878817,Gracula robusta
103878806,Gracula venerata
103890729,Gracupica contra
103890801,Gracupica jalla
22710903,Gracupica nigricollis
22710591,Grafisia torquata
22703302,Grallaria albigula
22703252,Grallaria alleni
103660427,Grallaria alticola
22703281,Grallaria andicolus
103660431,Grallaria atuensis
22703271,Grallaria bangsi
22703327,Grallaria blakei
22703314,Grallaria capitalis
22703299,Grallaria carrikeri
22703255,Grallaria chthonia
22703262,Grallaria dignissima
22703265,Grallaria eludens
22703317,Grallaria erythroleuca
22703330,Grallaria erythrotis
22703243,Grallaria excelsa
22736345,Grallaria fenwickorum
22703305,Grallaria flavotincta
22703240,Grallaria gigantea
22703320,Grallaria griseonucha
22703249,Grallaria guatimalensis
22703259,Grallaria haplonota
22703308,Grallaria hypoleuca
22703268,Grallaria kaestneri
22703336,Grallaria milleri
22703296,Grallaria nuchalis
22703311,Grallaria przewalskii
103660417,Grallaria quitensis
22724628,Grallaria ridgelyi
22703274,Grallaria ruficapilla
22703292,Grallaria rufocinerea
103660383,Grallaria rufula
103660400,Grallaria saltuensis
22703237,Grallaria squamigera
22703246,Grallaria varia
22703277,Grallaria watkinsi
22703392,Grallaricula cucullata
22736456,Grallaricula cumanensis
103660906,Grallaricula ferrugineipectus
22703362,Grallaricula flavirostris
103660917,Grallaricula leymebambae
22703389,Grallaricula lineifrons
22703378,Grallaricula loricata
22724986,Grallaricula nana
22703384,Grallaricula ochraceifrons
22703381,Grallaricula peruviana
22707429,Grallina bruijnii
22707425,Grallina cyanoleuca
103870362,Graminicola bengalensis
103870381,Graminicola striatus
22715620,Grammatoptila striata
103804320,Granatellus francescae
103804365,Granatellus paraensis
103804346,Granatellus pelzelni
22722065,Granatellus sallaei
103804301,Granatellus venustus
22719508,Granatina granatina
22719504,Granatina ianthinogaster
22710120,Grandala coelicolor
22704412,Grantiella picta
22715019,Graueria vittata
22686172,Graydidascalus brachyurus
22700523,Griseotyrannus aurantioatrocristatus
22692156,Grus americana
22692146,Grus grus
22692167,Grus japonensis
22692151,Grus monacha
22692162,Grus nigricollis
22704027,Guadalcanaria inexpectata
22724703,Guaruba guarouba
22721578,Gubernatrix cristata
22700312,Gubernetes yetapa
22684441,Guira guira
22725223,Guttera edouardi
22679560,Guttera plumifera
22725212,Guttera pucherani
45479083,Guttera verreauxi
22694821,Gygis alba
22694830,Gygis microrhyncha
22726032,Gymnobucco bonapartei
22726016,Gymnobucco calvus
22726043,Gymnobucco cinereiceps
22681699,Gymnobucco peli
22681703,Gymnobucco sladeni
22726026,Gymnobucco vernayi
22701746,Gymnocichla nudiceps
22692609,Gymnocrex plumbeiventris
22692604,Gymnocrex rosenbergii
22728616,Gymnocrex talaudensis
22700916,Gymnoderus foetidus
22697636,Gymnogyps californianus
22724166,Gymnomystax mexicanus
22704320,Gymnomyza aubryana
103685875,Gymnomyza brunneirostris
22704317,Gymnomyza samoensis
103685849,Gymnomyza viridis
22691850,Gymnophaps albertisii
45448755,Gymnophaps mada
22691860,Gymnophaps solomonensis
45448758,Gymnophaps stalkeri
22730409,Gymnopithys bicolor
22730404,Gymnopithys leucaspis
22701869,Gymnopithys rufigula
22706288,Gymnorhina tibicen
22705608,Gymnorhinus cyanocephalus
22718303,Gymnoris dentata
22718290,Gymnoris pyrgita
22718299,Gymnoris superciliaris
22718294,Gymnoris xanthocollis
22695174,Gypaetus barbatus
22695170,Gypohierax angolensis
22695189,Gyps africanus
22695194,Gyps bengalensis
22695225,Gyps coprotheres
22695219,Gyps fulvus
22695215,Gyps himalayensis
22729731,Gyps indicus
22695207,Gyps rueppelli
22729460,Gyps tenuirostris
22722430,Habia atrimaxillaris
103811314,Habia carmioli
22722437,Habia cristata
103811345,Habia frenata
22722416,Habia fuscicauda
22722423,Habia gutturalis
22722330,Habia olivacea
22722409,Habia rubica
22722335,Habia stolzmanni
22692781,Habroptila wallacii
22700919,Haematoderus militaris
62015238,Haematopus ater
22693656,Haematopus chathamensis
22693663,Haematopus fuliginosus
22693669,Haematopus leucopodus
22693647,Haematopus longirostris
22693621,Haematopus meadewaldoi
22693627,Haematopus moquini
22733462,Haematopus ostralegus
22693644,Haematopus palliatus
22693651,Haematopus unicolor
22679103,Haematortyx sanguiniceps
22720560,Haemorhous cassinii
22720563,Haemorhous mexicanus
22720553,Haemorhous purpureus
22701841,Hafferia fortis
103660125,Hafferia immaculata
103660162,Hafferia zeledoni
22683273,Halcyon albiventris
22683237,Halcyon badia
22683278,Halcyon chelicuti
22683234,Halcyon coromanda
22683252,Halcyon cyanoventris
22725856,Halcyon gularis
22683255,Halcyon leucocephala
22683269,Halcyon malimbica
22683249,Halcyon pileata
22683260,Halcyon senegalensis
22683265,Halcyon senegaloides
22725846,Halcyon smyrnensis
22695137,Haliaeetus albicilla
22695144,Haliaeetus leucocephalus
22695097,Haliaeetus leucogaster
22695130,Haliaeetus leucoryphus
22695147,Haliaeetus pelagicus
22695105,Haliaeetus sanfordi
22695115,Haliaeetus vocifer
22695121,Haliaeetus vociferoides
22695094,Haliastur indus
22695091,Haliastur sphenurus
22698102,Halobaena caerulea
22695014,Hamirostra melanosternon
22692720,Hapalocrex flaviventer
22686158,Hapalopsittaca amazonina
22686163,Hapalopsittaca fuertesi
22686155,Hapalopsittaca melanotis
22686168,Hapalopsittaca pyrrhops
22682322,Hapaloptila castanea
22733901,Haplophaedia assimilis
22733896,Haplophaedia aureliae
22687957,Haplophaedia lugens
22723125,Haplospiza unicolor
22682839,Harpactes ardens
22682836,Harpactes diardii
22682848,Harpactes duvaucelii
22682854,Harpactes erythrocephalus
22682830,Harpactes fasciatus
22682833,Harpactes kasumba
22682851,Harpactes oreskios
22682845,Harpactes orrhophaeus
22682857,Harpactes wardi
22682842,Harpactes whiteheadi
22695060,Harpagus bidentatus
22695063,Harpagus diodon
22695998,Harpia harpyja
22696007,Harpyopsis novaeguineae
22716161,Hartertula flavoviridis
22710825,Hartlaubius auratus
22717668,Hedydipna collaris
22717676,Hedydipna metallica
22717653,Hedydipna pallidigaster
22717672,Hedydipna platura
103866279,Heinrichia calligyna
103866352,Heinrichia simplex
22714323,Heleia crassirostris
22714315,Heleia dohertyi
22714303,Heleia goodfellowi
22714295,Heleia javanica
22714327,Heleia muelleri
22714311,Heleia pinaiae
22714299,Heleia squamiceps
22714319,Heleia squamifrons
22714307,Heleia superciliaris
22714115,Heleia wallacei
22688119,Heliactin bilophus
60859997,Heliangelus amethysticollis
60859989,Heliangelus clarisse
22687893,Heliangelus exortis
22687877,Heliangelus mavors
22729181,Heliangelus micraster
22687901,Heliangelus regalis
60860042,Heliangelus spencei
22687890,Heliangelus strophianus
22687898,Heliangelus viola
22687905,Heliangelus zusii
22695051,Helicolestes hamatus
22702981,Heliobletus contaminatus
22687731,Heliodoxa aurescens
22687725,Heliodoxa branickii
22687721,Heliodoxa gularis
22687715,Heliodoxa imperatrix
22687740,Heliodoxa jacula
22687743,Heliodoxa leadbeateri
22687737,Heliodoxa rubinoides
45450140,Heliodoxa schreibersii
45450143,Heliodoxa whitelyana
22687718,Heliodoxa xanthogonys
22688135,Heliomaster constantii
22688144,Heliomaster furcifer
22688138,Heliomaster longirostris
22688141,Heliomaster squamosus
22692181,Heliopais personatus
22692192,Heliornis fulica
22688111,Heliothryx auritus
22688108,Heliothryx barroti
22702405,Hellmayrea gularis
22721768,Helmitheros vermivorum
22681572,Hemicircus canente
22727212,Hemicircus concretus
22727220,Hemicircus sordidus
103823664,Hemignathus affinis
103823616,Hemignathus hanapepe
103823595,Hemignathus lucidus
22720799,Hemignathus wilsoni
22718444,Hemimacronyx chloris
