loiczid,n_spp,mean_risk
166888,27,0.08888888888888889
166889,32,0.1125
166890,37,0.12972972972972974
166891,38,0.1368421052631579
166892,37,0.12972972972972974
166893,40,0.14
166894,43,0.13953488372093023
166895,42,0.14285714285714285
166896,42,0.14285714285714285
166897,42,0.14285714285714285
166898,45,0.13333333333333333
166899,48,0.1375
166900,51,0.12941176470588237
166901,53,0.12452830188679245
166902,62,0.11612903225806452
166903,82,0.10243902439024391
166904,106,0.09245283018867925
166905,181,0.09060773480662984
166906,522,0.08122605363984675
166907,491,0.07820773930753565
166908,491,0.07902240325865581
166909,521,0.08637236084452976
166986,218,0.1
166987,878,0.07403189066059226
166988,482,0.05975103734439834
166989,81,0.12098765432098765
166990,67,0.12835820895522387
166991,71,0.12394366197183099
166992,58,0.1206896551724138
166993,58,0.1206896551724138
166994,53,0.1169811320754717
166995,49,0.12244897959183673
166996,46,0.13478260869565217
166997,45,0.12444444444444444
166998,45,0.12444444444444444
166999,53,0.10943396226415095
167000,103,0.07184466019417476
167001,48,0.10416666666666667
167002,48,0.09583333333333334
167003,287,0.0710801393728223
167004,309,0.07378640776699029
167005,309,0.0744336569579288
167006,292,0.07397260273972603
167007,316,0.07278481012658228
167008,144,0.08611111111111111
167009,58,0.11379310344827587
167010,54,0.11111111111111112
167011,51,0.11764705882352941
167012,49,0.12244897959183673
167013,50,0.12000000000000001
167014,68,0.1
167015,88,0.08636363636363636
167016,78,0.09487179487179488
167017,70,0.10285714285714286
167018,71,0.09577464788732394
167019,65,0.10461538461538462
167020,64,0.10625
167021,70,0.10285714285714286
167022,70,0.10285714285714286
167023,58,0.1103448275862069
167024,71,0.10422535211267606
167025,68,0.10588235294117647
167026,54,0.11851851851851852
167027,54,0.11851851851851852
167028,54,0.11851851851851852
167029,57,0.11228070175438597
167030,55,0.11636363636363636
167031,55,0.11636363636363636
167032,55,0.11636363636363636
167033,55,0.11636363636363636
167034,55,0.11636363636363636
167035,54,0.11851851851851852
167036,53,0.11320754716981132
167037,51,0.11764705882352941
167038,54,0.13333333333333333
167039,66,0.11212121212121212
167040,64,0.115625
167041,79,0.10126582278481013
167042,113,0.08672566371681416
167043,82,0.09024390243902439
167044,61,0.1180327868852459
167045,66,0.1090909090909091
167046,82,0.09024390243902439
167047,73,0.10684931506849316
167048,62,0.12580645161290324
167049,47,0.13617021276595745
167050,43,0.13953488372093023
167051,57,0.1368421052631579
167052,42,0.14285714285714285
167053,39,0.1435897435897436
167054,40,0.15
167055,41,0.14634146341463414
167056,44,0.14545454545454545
167057,44,0.14545454545454545
167058,41,0.14634146341463414
167059,41,0.14634146341463414
167060,40,0.15
167061,42,0.14285714285714285
167062,43,0.14883720930232558
167063,41,0.14634146341463414
167064,42,0.14285714285714285
167065,42,0.14285714285714285
167066,40,0.13
167067,39,0.12307692307692308
167068,34,0.11764705882352941
167069,34,0.11764705882352941
167070,28,0.07857142857142857
167071,24,0.09166666666666667
167072,21,0.10476190476190476
167073,23,0.09565217391304348
167074,28,0.07857142857142857
167075,24,0.09166666666666667
167076,24,0.09166666666666667
167077,23,0.09565217391304348
167078,22,0.1
167079,22,0.1
167080,20,0.11
167081,17,0.12941176470588237
167082,16,0.125
167083,16,0.125
167084,16,0.125
167085,14,0.14285714285714288
167086,13,0.15384615384615385
167087,16,0.125
167088,16,0.125
167089,16,0.125
167090,16,0.125
167091,17,0.15294117647058825
167092,17,0.15294117647058825
167093,17,0.15294117647058825
167094,16,0.1625
167095,16,0.1625
167096,15,0.17333333333333334
167097,15,0.17333333333333334
167098,16,0.1625
167099,16,0.1625
167100,17,0.15294117647058825
167101,16,0.125
167102,17,0.15294117647058825
167103,21,0.13333333333333333
167104,17,0.15294117647058825
167105,16,0.1625
167106,10,0.14
167107,17,0.15294117647058825
167108,9,0.15555555555555556
167109,8,0.1
167110,6,0.13333333333333333
167111,6,0.13333333333333333
167112,5,0.16
167113,5,0.16
167114,7,0.2
167115,10,0.2
167116,6,0.23333333333333334
167117,4,0.1
167118,4,0.1
167119,3,0.13333333333333333
167120,3,0.13333333333333333
167137,1,0
167180,3,0.13333333333333333
167181,3,0.13333333333333333
167182,3,0.13333333333333333
167184,2,0.2
167185,4,0.1
167186,4,0.1
167187,3,0.13333333333333333
167188,1,0
167189,1,0
167190,4,0
167191,1,0
167192,1,0
167193,1,0
167194,1,0
167195,1,0
167196,1,0
167197,1,0
167198,1,0
167199,1,0
167200,1,0
167201,1,0
167202,1,0
167204,5,0.2
167205,3,0.13333333333333333
167206,1,0
167207,1,0
167208,1,0
167209,4,0.25
167210,4,0.25
167211,4,0.25
167212,7,0.2
167213,6,0.23333333333333334
167214,8,0.175
167215,8,0.175
167216,9,0.15555555555555556
167217,10,0.14
167218,15,0.17333333333333334
167219,17,0.15294117647058825
167220,18,0.14444444444444446
167221,16,0.1625
167222,19,0.17894736842105263
167223,20,0.17
167224,20,0.17
167225,25,0.136
167226,23,0.14782608695652175
167227,26,0.13076923076923078
167228,28,0.12142857142857143
167229,35,0.09714285714285714
167230,34,0.1
167231,33,0.1272727272727273
167232,38,0.11052631578947368
167233,38,0.15263157894736842
167234,41,0.16097560975609757
167235,48,0.17083333333333334
167236,50,0.164
167237,50,0.164
167238,54,0.15185185185185185
167239,50,0.164
167240,121,0.11735537190082646
167241,131,0.1099236641221374
167242,52,0.16923076923076924
167243,58,0.15172413793103448
167244,66,0.14242424242424243
167245,54,0.16296296296296298
167246,55,0.16
167247,53,0.1509433962264151
167248,50,0.16
167249,50,0.148
167250,50,0.156
167251,51,0.15294117647058825
167252,51,0.15294117647058825
167253,51,0.15294117647058825
167254,51,0.15294117647058825
167255,50,0.156
167256,49,0.15918367346938775
167257,41,0.15121951219512195
167258,57,0.12631578947368421
167259,162,0.0925925925925926
167303,115,0.17217391304347826
167304,129,0.16124031007751938
167305,107,0.205607476635514
167306,119,0.18991596638655464
167307,125,0.14400000000000002
167308,143,0.13566433566433567
167309,114,0.1192982456140351
167310,89,0.10337078651685394
167311,63,0.12698412698412698
167312,61,0.12786885245901639
167313,57,0.1368421052631579
167314,51,0.1411764705882353
167315,34,0.13529411764705881
167316,32,0.1125
167317,31,0.11612903225806452
167318,29,0.1103448275862069
167319,29,0.1103448275862069
167320,22,0.1
167321,27,0.08148148148148149
167322,23,0.09565217391304348
167323,19,0.11578947368421054
167324,19,0.11578947368421054
167325,19,0.11578947368421054
167326,15,0.14666666666666667
167327,19,0.11578947368421054
167328,15,0.14666666666666667
167329,13,0.16923076923076924
167330,14,0.15714285714285714
167331,14,0.15714285714285714
167332,14,0.15714285714285714
167333,14,0.15714285714285714
167334,14,0.15714285714285714
167335,14,0.15714285714285714
167336,14,0.15714285714285714
167337,12,0.15000000000000002
167338,14,0.15714285714285714
167339,14,0.15714285714285714
167340,13,0.13846153846153847
167341,12,0.11666666666666667
167342,9,0.15555555555555556
167343,8,0.15000000000000002
167344,14,0.15714285714285714
167345,9,0.17777777777777778
167346,14,0.15714285714285714
167347,14,0.15714285714285714
167348,14,0.15714285714285714
167349,6,0.2
167350,6,0.2
167351,6,0.2
167352,5,0.24000000000000002
167353,5,0.24000000000000002
167354,5,0.24000000000000002
167355,4,0.30000000000000004
167356,4,0.30000000000000004
167357,3,0.26666666666666666
167358,1,0.2
167359,1,0.2
167360,1,0.2
167361,1,0.2
167362,1,0.2
167363,1,0.2
167364,1,0.2
167365,1,0.2
167366,1,0.2
167367,1,0.2
167368,1,0.2
167369,1,0.2
167370,2,0.30000000000000004
167371,1,0.2
167372,1,0.2
167373,1,0.2
167374,1,0.2
167375,1,0.2
167376,1,0.2
167377,1,0.2
167378,1,0.2
167379,1,0.2
167380,1,0.2
167381,1,0.2
167382,1,0.2
167383,1,0.2
167384,1,0.2
167385,1,0.2
167386,1,0.2
167387,1,0.2
167388,1,0.2
167389,2,0.1
167390,1,0.2
167391,2,0.1
167392,2,0.1
167393,2,0.1
167394,2,0.1
167395,5,0.24000000000000002
167396,7,0.17142857142857143
167397,9,0.15555555555555556
167398,10,0.14
167399,10,0.14
167400,11,0.1272727272727273
167401,12,0.11666666666666667
167402,17,0.12941176470588237
167403,19,0.12631578947368421
167404,20,0.12000000000000001
167405,22,0.1090909090909091
167406,25,0.096
167407,34,0.08823529411764706
167408,49,0.12244897959183675
167409,50,0.132
167410,62,0.11612903225806452
167411,78,0.10256410256410256
167412,84,0.09761904761904762
167413,112,0.10535714285714286
167414,80,0.1075
167415,54,0.12962962962962962
167416,55,0.1272727272727273
167417,55,0.1272727272727273
167418,57,0.1298245614035088
167419,57,0.1298245614035088
167420,57,0.1298245614035088
167421,57,0.14035087719298245
167422,58,0.1482758620689655
167423,59,0.14576271186440679
167424,63,0.13650793650793652
167425,59,0.13898305084745763
167426,64,0.121875
167427,91,0.1076923076923077
167428,117,0.1094017094017094
167429,46,0.15217391304347827
167430,19,0.15789473684210525
167431,19,0.18947368421052632
167466,368,0.08532608695652175
167467,673,0.0787518573551263
167468,107,0.102803738317757
167469,124,0.10483870967741936
167470,97,0.10309278350515465
167471,96,0.09791666666666667
167472,87,0.10114942528735632
167473,78,0.10512820512820513
167474,73,0.10958904109589042
167475,72,0.10555555555555556
167476,58,0.11724137931034483
167477,57,0.11929824561403508
167478,57,0.11929824561403508
167479,57,0.11929824561403508
167480,55,0.12363636363636364
167481,55,0.12363636363636364
167482,56,0.12142857142857143
167483,57,0.11929824561403508
167484,57,0.11929824561403508
167485,57,0.11929824561403508
167486,57,0.11929824561403508
167487,57,0.11929824561403508
167488,63,0.12063492063492064
167489,75,0.11733333333333333
167490,310,0.09870967741935484
167491,674,0.0827893175074184
167492,682,0.08269794721407625
167493,86,0.10232558139534884
167494,72,0.11388888888888889
167495,73,0.10958904109589042
167496,63,0.12063492063492064
167497,59,0.12203389830508475
167498,57,0.12631578947368421
167499,57,0.12631578947368421
167500,56,0.1285714285714286
167501,54,0.12222222222222223
167502,51,0.10980392156862745
167503,50,0.112
167504,47,0.11914893617021277
167505,45,0.12444444444444444
167506,45,0.12444444444444444
167507,44,0.1272727272727273
167508,45,0.12444444444444444
167509,45,0.12444444444444444
167510,45,0.12444444444444444
167511,41,0.11707317073170732
167512,39,0.11282051282051282
167513,39,0.11282051282051282
167514,32,0.1125
167515,29,0.10344827586206896
167516,29,0.10344827586206896
167517,27,0.08888888888888889
167518,27,0.08888888888888889
167519,26,0.06923076923076923
167520,27,0.08888888888888889
167521,27,0.08888888888888889
167522,27,0.08888888888888889
167523,26,0.06923076923076923
167524,25,0.07200000000000001
167525,23,0.0782608695652174
167526,26,0.09230769230769231
167527,23,0.10434782608695653
167528,23,0.10434782608695653
167529,24,0.1
167530,23,0.10434782608695653
167531,19,0.12631578947368421
167532,19,0.12631578947368421
167533,18,0.13333333333333333
167534,15,0.14666666666666667
167535,16,0.15
167536,15,0.14666666666666667
167537,15,0.14666666666666667
167538,15,0.14666666666666667
167539,14,0.15714285714285714
167540,12,0.18333333333333335
167541,12,0.18333333333333335
167542,13,0.16923076923076924
167543,12,0.18333333333333335
167544,12,0.18333333333333335
167545,9,0.22222222222222224
167546,7,0.2571428571428572
167547,7,0.2571428571428572
167548,7,0.2571428571428572
167549,5,0.16
167550,4,0.2
167551,4,0.2
167552,5,0.16
167553,6,0.2
167554,4,0.2
167555,5,0.24000000000000002
167556,6,0.2
167557,8,0.17500000000000002
167558,4,0.2
167559,4,0.2
167560,8,0.17500000000000002
167561,4,0.2
167562,5,0.24000000000000002
167563,4,0.2
167564,7,0.2
167565,8,0.17500000000000002
167566,4,0.2
167567,7,0.2
167568,11,0.14545454545454548
167569,11,0.14545454545454548
167570,7,0.2
167571,10,0.16
167572,12,0.13333333333333333
167573,13,0.16923076923076924
167574,12,0.18333333333333335
167575,12,0.18333333333333335
167576,12,0.18333333333333335
167577,12,0.18333333333333335
167578,11,0.14545454545454548
167579,11,0.14545454545454548
167580,10,0.16
167581,11,0.14545454545454548
167582,12,0.13333333333333333
167583,11,0.14545454545454548
167584,13,0.12307692307692308
167585,12,0.13333333333333333
167586,13,0.12307692307692308
167587,13,0.12307692307692308
167588,13,0.12307692307692308
167589,13,0.12307692307692308
167590,14,0.1285714285714286
167591,13,0.12307692307692308
167592,13,0.12307692307692308
167593,13,0.12307692307692308
167594,13,0.12307692307692308
167595,13,0.12307692307692308
167596,12,0.13333333333333333
167597,15,0.12000000000000001
167598,18,0.1
167599,20,0.09000000000000001
167600,19,0.12631578947368421
167601,22,0.1090909090909091
167602,21,0.1142857142857143
167603,18,0.1
167604,19,0.09473684210526316
167605,23,0.0782608695652174
167606,24,0.07500000000000001
167607,29,0.10344827586206896
167608,29,0.10344827586206896
167609,29,0.10344827586206896
167610,35,0.13714285714285715
167611,37,0.12972972972972974
167612,36,0.13333333333333333
167613,40,0.14
167614,42,0.14285714285714285
167615,44,0.13636363636363635
167616,42,0.14285714285714285
167617,42,0.14285714285714285
167618,43,0.13953488372093023
167619,49,0.12244897959183673
167620,51,0.12941176470588237
167621,54,0.12222222222222222
167622,60,0.11666666666666667
167623,80,0.1075
167624,106,0.09056603773584906
167625,156,0.09871794871794873
167626,207,0.10338164251207729
167627,452,0.08628318584070797
167628,442,0.08823529411764706
167629,446,0.08565022421524664
167707,603,0.07495854063018242
167708,298,0.06979865771812081
167709,104,0.10192307692307692
167710,65,0.13230769230769232
167711,62,0.12580645161290324
167712,57,0.12280701754385966
167713,57,0.1192982456140351
167714,54,0.11851851851851852
167715,48,0.125
167716,45,0.13333333333333333
167717,49,0.1346938775510204
167718,45,0.13333333333333333
167719,48,0.12916666666666668
167720,46,0.10869565217391304
167721,51,0.10588235294117647
167722,48,0.09583333333333334
167723,123,0.07804878048780488
167724,261,0.07509578544061303
167725,259,0.0749034749034749
167726,68,0.09705882352941177
167727,63,0.10476190476190476
167728,58,0.11379310344827587
167729,54,0.12222222222222223
167730,53,0.11320754716981132
167731,53,0.11320754716981132
167732,49,0.12244897959183673
167733,49,0.12244897959183673
167734,63,0.1142857142857143
167735,136,0.0911764705882353
167736,80,0.09
167737,74,0.10270270270270271
167738,66,0.1090909090909091
167739,60,0.12000000000000001
167740,56,0.12142857142857143
167741,63,0.1142857142857143
167742,61,0.11475409836065574
167743,55,0.11636363636363636
167744,58,0.11724137931034483
167745,52,0.12307692307692308
167746,53,0.12075471698113208
167747,52,0.12307692307692308
167748,53,0.12075471698113208
167749,54,0.11851851851851852
167750,54,0.11851851851851852
167751,54,0.11851851851851852
167752,54,0.11851851851851852
167753,53,0.12075471698113208
167754,53,0.12075471698113208
167755,54,0.11851851851851852
167756,53,0.12075471698113208
167757,53,0.12075471698113208
167758,56,0.13214285714285715
167759,64,0.121875
167760,63,0.12063492063492064
167761,62,0.12580645161290324
167762,99,0.08686868686868687
167763,77,0.09350649350649351
167764,62,0.11612903225806452
167765,67,0.10746268656716418
167766,84,0.09047619047619047
167767,76,0.10526315789473685
167768,48,0.14583333333333334
167769,43,0.13953488372093023
167770,42,0.14285714285714285
167771,56,0.1392857142857143
167772,53,0.13584905660377358
167773,41,0.14634146341463414
167774,42,0.1523809523809524
167775,44,0.14545454545454545
167776,44,0.14545454545454545
167777,45,0.14222222222222222
167778,43,0.14883720930232558
167779,40,0.14
167780,40,0.14
167781,42,0.14285714285714285
167782,42,0.14285714285714285
167783,40,0.14
167784,40,0.14
167785,38,0.12631578947368421
167786,37,0.11891891891891893
167787,36,0.11111111111111112
167788,34,0.11764705882352941
167789,34,0.11764705882352941
167790,34,0.11764705882352941
167791,33,0.10303030303030303
167792,30,0.09333333333333334
167793,34,0.11764705882352941
167794,24,0.09166666666666667
167795,23,0.09565217391304348
167796,27,0.08148148148148149
167797,25,0.08800000000000001
167798,23,0.09565217391304348
167799,22,0.1
167800,19,0.11578947368421054
167801,19,0.11578947368421054
167802,19,0.11578947368421054
167803,16,0.125
167804,16,0.125
167805,14,0.14285714285714288
167806,15,0.13333333333333333
167807,15,0.13333333333333333
167808,14,0.14285714285714288
167809,14,0.14285714285714288
167810,14,0.14285714285714288
167811,16,0.125
167812,16,0.125
167813,16,0.125
167814,15,0.13333333333333333
