am_sid,area_km2_0pct,area_km2_60pct,area_km2_probwt
Fis-115683,475594.07,418126.09,400923.4971
Fis-115684,1598268.29,982866.31,1087268.2046
Fis-115685,485411.8,172952.44,232700.1539
Fis-115687,246034.45,213793.21,208846.1114
Fis-115697,2511440.54,1096060.95,1342307.4137
Fis-115735,1924762.2,1575252.4,1588995.9808
Fis-115739,3239079.59,2087724.16,2210383.9531
Fis-115746,91257914.76,48184104.83,54535158.5722
Fis-115751,1803461.19,1062482.44,1200355.5675
Fis-115790,82185.8,25681.78,37778.3776
Fis-115798,34168750.96,21776046.06,23569524.9077
Fis-115821,3560762.65,2310091.81,2563818.4476
Fis-115864,347334.71,143916.18,167099.5902
Fis-115865,83502359.03,40934455.34,49349257.4521
Fis-115873,19758193.03,13804239.54,14742659.6842
Fis-115888,480116.98,347399.12,356732.074
Fis-115957,1606143.89,1232722.44,1227855.9038
Fis-115963,1512382.89,1266352.48,1268309.1748
Fis-115966,1601444.33,996045.28,1079092.579
Fis-11598,759276.23,308646.11,404842.7507
Fis-115986,15678209.42,11425963.85,11843254.0046
Fis-115989,4663866.99,1886559.87,2200595.4171
Fis-116143,759725.05,444232.8,506616.2227
Fis-116241,803848.22,594460.75,618842.7996
Fis-116262,2885839.7600000002,2278672.95,2255817.061
Fis-116271,1408263.54,1021523.64,1070822.8794
Fis-116279,4460285.46,3345158.89,3439831.7648
Fis-116293,752914.1,464153.93,484504.92
Fis-116296,305105.08999999997,46378.88,99842.768
Fis-116302,939394.27,580038.11,629776.3792
Fis-116311,1834968.68,744484.28,958954.8215
Fis-116314,719019.1900000001,431782.72000000003,484657.2625
Fis-116315,8120839.26,4131715.1,4829577.6352
Fis-116318,113920.68000000001,11532.94,27707.886300000002
Fis-116321,795438.87,370554.43,435610.3944
Fis-116363,281297.51,161412.25,186460.4692
Fis-116365,187630.58000000002,90436.02,109139.5606
Fis-116371,657656.2,170162.04,278856.347
Fis-116375,9619406.95,7573724.55,7694033.7435
Fis-11641,527425.43,310162.92,358620.477
Fis-116449,824345.99,544594.32,573594.4134
Fis-116458,302103.52,177218.18,205191.913
Fis-116472,1027765.06,474812.07,558262.1349
Fis-116477,643604.08,432408.85,449505.0759
Fis-116479,2277668.15,1518184.62,1619742.9402
Fis-116558,924842.09,407274.86,483657.1317
Fis-116585,746878.96,361845.78,413530.2569
Fis-116592,324261.8,82052.77,115814.7904
Fis-116597,908956.14,320436.91,413077.8187
Fis-116691,455419.92,129354.46,178206.507
Fis-116692,9212512.37,3465231.57,4510011.7363
Fis-116714,172669.54,154685.28,154883.5166
Fis-116725,456278.52999999997,71232.28,134960.5606
Fis-116726,1341964.05,764362.28,849653.052
Fis-116731,175028.84,35788.43,59118.6966
Fis-116737,2185908.35,1206682.07,1248761.6485
Fis-116739,2756144.44,1371930.02,1584709.4686
Fis-116742,3423560.43,1400504.43,1623121.361
Fis-116747,3714238.82,999821.82,1277978.3339
Fis-116754,523977,138173.81,234474.9677
Fis-116755,2313683.52,886902.14,1080635.465
Fis-116901,12120880.31,2292427.32,3774684.996
Fis-116902,2923872.45,986317.4,1112812.1355
Fis-116910,1508824.18,1074368.9,1128177.1488
Fis-116917,2341760.5,1001003.33,1267547.1477
Fis-116919,157422.72,69116.41,79289.46
Fis-116926,1354197.7,764185.46,879167.7940999999
Fis-116935,998770.77,354401.12,443055.143
Fis-116939,981532.29,471117.69,572053.548
Fis-116940,925417.01,493699.33,541134.6098
Fis-116941,2260802.95,1261448.38,1319589.2076
Fis-116962,2863409.73,1217218.82,1493268.0861
Fis-116964,1087786,636352.02,700214.279
Fis-116970,276580.14,45355.450000000004,83443.0966
Fis-116972,282307.2,189748.63999999998,204358.7978
Fis-116973,1341036.64,608166.84,736089.4722
Fis-116974,659582.25,417963,452045.5093
Fis-116994,294780.91,242058.98,249037.0032
Fis-117035,994237,421021.12,508196.4354
Fis-117037,289619.13,76091.38,94368.0634
Fis-117079,5159071.34,2175443.17,2655146.6573
Fis-117083,1027406.79,584600.27,660303.8446
Fis-117085,360472.76,201454.01,221393.5593
Fis-117088,745066.74,481442.96,506416.2799
Fis-117092,682085.15,571270.81,582638.9272
Fis-117094,783319.43,436651.72000000003,499517.7476
Fis-117105,229189.75,125710.31999999999,142296.9648
Fis-117109,338657.42,99889.87,136786.2156
Fis-117113,1057191.7,524530.78,594717.2518
Fis-117115,392093.87,199099.22,219583.1406
Fis-117119,798515.06,291849.18,365272.527
Fis-117121,419880.86,240323.5,268004.7064
Fis-117126,2396082,779852.58,1124750.9973
Fis-117130,1754582.77,807730.72,927929.0099000001
Fis-117134,151609.09,104404.61,106423.1227
Fis-117143,428986.56,205276.1,239272.0846
Fis-117150,1224804.5,703091.51,779917.6552
Fis-117153,729614.41,611783.1,616758.4924
Fis-117220,1992513.92,1536933.65,1585853.3457
Fis-117350,2301269.43,1509012.11,1591378.4209
Fis-117358,286317.07,177457.19,179307.245
Fis-117370,2374214.6,1839067.4,1855340.5277
Fis-117375,7455424.96,3480463.32,4144368.124
Fis-117378,591912.16,330003.51,368111.4035
Fis-117422,91925.55,47068.48,54139.3428
Fis-117773,2820356.44,2182220.61,2179638.0166
Fis-117866,2572854.19,1272163.39,1466771.8748
Fis-117893,1219549.11,958016.89,997674.6348
Fis-118052,1329315.09,630437.51,724112.4875
Fis-118058,1524612,1268030.24,1300031.4475
Fis-118106,1203805.55,616853.73,702250.3455
Fis-118261,23221.22,13040.39,12117.3932
Fis-118267,3518082.92,1514316.36,1868241.4946
Fis-118279,1206082.73,421476.85,554500.5812
Fis-118376,1238780.26,883392.5,941104.2779
Fis-118500,726181.35,442211.04,483423.966
Fis-118509,7402402.47,5051866.28,5367870.9809
Fis-118529,1155625.09,845688.35,870351.6082
Fis-11870,4832344.46,4088216.96,4138833.3276
Fis-118742,4016047.28,1749143.3,2136208.0211
Fis-119017,801515.8099999999,358049.8,429652.4887
Fis-119162,282374.92,160122.72,182536.5505
Fis-119200,1666877.15,1091352.18,1172727.5406
Fis-119366,10973666.37,8349628.09,8631185.1675
Fis-119482,4549183.88,2159983.61,2560591.8751
Fis-119508,1539031.4,992035.22,1074675.3735
Fis-119586,1870595.29,777514.36,964991.9582
Fis-119716,10054999.37,6819454.41,7202032.5892
Fis-119913,592385.24,493662.45,494463.3316
Fis-120072,117164515.71000001,76838422.77,82825097.3148
Fis-120127,3565449.88,2446334.17,2492697.7219
Fis-120202,10276066.69,5109196.13,5707483.32
Fis-120428,10927292.9,8007857.21,8237978.2681
Fis-120470,11846411.96,7372249.73,7901950.8651
Fis-120669,11133177.33,6409272.7,7023412.7076
Fis-120720,3371092.67,1090539.3,1407166.8354
Fis-120768,1851823.25,366723.76,650767.9721
Fis-120785,525899.43,303789.96,341915.8212
Fis-120794,1005619.68,468298.31,541882.1873
Fis-120888,42441716.95,21851393.75,25659228.2377
Fis-120906,10875225.18,4755683.25,5683487.1193
Fis-120908,123777943.04,86830860.91,91115164.4973
Fis-120918,22986591.94,11785908.96,12790741.5765
Fis-120985,82365.59,10626.66,36350.6762
Fis-120986,430306.95,257130.04,282510.1051
Fis-120991,277003.24,233953.92,230485.1623
Fis-121000,333782.39,244542.65,234631.7631
Fis-121002,194955.12,177887.46,174521.1772
Fis-121230,717880.33,477780.96,512920.3421
Fis-121247,1300311.2,695111.06,818737.4451
Fis-121312,6181573.4,4609722.05,4735628.8526
Fis-121460,1470793.96,951381.95,1005467.8757
Fis-121492,6459898.62,3466966.86,3788230.6875
Fis-121542,713914.7,573613.15,572081.7443
Fis-121574,7046230.24,4749885.63,5153494.5862
Fis-121626,148941.84,80284.34,91014.8373
Fis-121644,5159521.17,2543500.57,3012066.6865
Fis-121645,7055959.98,4611379.15,4909670.0042
Fis-121646,474261.83,204804.54,264812.619
Fis-121668,2283344.2,1212596.35,1356400.8341
Fis-121672,135110.69,99873.48,101651.46370000001
Fis-121729,5348688.23,4235954.45,4277385.7675
Fis-121730,8722326.19,6558516.2,6739980.8008
Fis-121765,2300166.38,1695026.89,1754588.1465
Fis-121781,8108185.9,5321640.97,5552765.2486
Fis-121783,8708338.93,6259627.92,6452848.1744
Fis-121821,114814.18,59527.39,64447.1388
Fis-122026,8761410.71,5914417.25,6251995.6401
Fis-122288,834261.63,717711.41,704399.1768
Fis-122362,2173323.84,1276040.51,1428198.4344
Fis-122901,658136.12,326301.32,381307.4738
Fis-122909,4942124.44,2397847.41,2813961.6113
Fis-122912,1027847.31,816417.61,842888.3386
Fis-122963,3111303.12,1915044.11,2068604.456
Fis-123048,6257720.21,4575838.87,4712889.5274
Fis-123096,3663570.13,1542955.31,1866238.0754
Fis-123102,7271273.35,5351997.26,5456647.6651
Fis-123114,7683592.4,4399988.13,4959254.0764
Fis-123121,950247.99,497282.96,564920.3329
Fis-123123,920696.38,655542.82,706863.3489
Fis-123128,1642400.23,644639.62,833010.8108
Fis-123132,3023531.05,1631770.37,1783098.0575
Fis-123138,1703879.59,641863.32,831675.0494
Fis-123139,815782.08,613367.1900000001,630145.9861
Fis-123142,1817067.91,690209.57,939860.4547
Fis-123148,1182163.87,903362.53,915747.5588
Fis-123150,1967513.73,1780659.43,1773431.5279
Fis-123151,3699351.77,3219848.77,3221761.1319
Fis-123152,6900060.88,3874304.77,4340720.7945
Fis-123153,337631.96,221176.49,234011.1613
Fis-123164,320875.54,195779.75,220142.3918
Fis-123176,467024.57,329313.38,342044.6359
Fis-123179,5119025.5,1676259.43,2463657.6231
Fis-123198,883456.51,579980.86,619689.9265
Fis-123205,273688.74,182998.85,186782.5314
Fis-123220,5114.54,5114.54,4452.9908
Fis-123376,545970.83,408805.24,423491.4402
Fis-123550,2944469.62,1173415.87,1482656.128
Fis-123600,1001381.07,289980.1,381117.8478
Fis-123648,1698879.98,745737.85,883786.599
Fis-123652,2010062.82,766433.23,939404.3279
Fis-123653,435917.47,281769.39,306639.8228
Fis-123655,1692486.28,842929.51,968968.9773
Fis-123665,2117706.42,1237902.29,1385250.1338
Fis-123667,1064392.35,701156.52,738107.5783
Fis-123670,1343731.38,620535.92,734392.9965
Fis-123700,572805.97,313358.2,343664.4999
Fis-123702,148167.17,26124.34,43055.337
Fis-123713,530821.51,320401.49,341669.7242
Fis-123716,902919.61,547275.21,583809.2893
Fis-123718,1406856.74,447437.42,595028.3355
Fis-123727,1311364.51,1018636.33,1058253.2335
Fis-123736,150511202.28,130426590.64,130073206.2898
Fis-123738,1258637.53,819051.59,865536.4249
Fis-12375,1139173.11,887610.55,904422.9121
Fis-123765,1197745.89,757751.31,792919.2796
Fis-123779,10426617.54,7764957.18,8135551.2962
Fis-123785,3905794.13,2626073.92,2776187.9111
Fis-123790,59949.44,25412.57,31886.8263
Fis-123795,193229.74,125517.11,140279.4359
Fis-123810,1284312.08,1013471.92,1046885.7064
Fis-123816,1404413.42,1135164.4,1113617.7892
Fis-123824,6198203.69,4275300.12,4540176.4902
Fis-123828,575677.79,308434.06,347901.5435
Fis-123846,51641.48,18855.25,29681.4819
Fis-123892,101164.85,57218.01,62462.9433
Fis-123959,137838215.01,110438959.05000001,113626606.19510001
Fis-123968,11760236.31,3786958.56,5091256.8027
Fis-123975,29771641.7,11272755.55,14657189.4223
Fis-124020,138787.05,91006.92,96729.0387
Fis-124079,250995.63999999998,204471.04,197971.4748
Fis-124120,6178561.99,3740195.94,4154375.3959
Fis-124123,4152627.4,2289745.51,2464996.9994
Fis-124132,9588239.47,5614988.9,6039784.222
Fis-124148,7013673.93,1955201.27,3222548.5654
Fis-124158,560511.21,461980.04,441829.0012
Fis-124167,9144768.1,6278907.87,6666636.0882
Fis-124168,334286.52,240670.19,249558.499
Fis-124191,4677847.23,3162212.25,3384729.1381
Fis-124203,589507.83,419417.65,445175.9144
Fis-124204,3106027.34,1795750.94,2209747.8892
Fis-124208,653912.57,404678.96,447860.4975
Fis-124211,1221753.43,884382.04,926375.1177
Fis-124272,559264.15,424424.49,436280.1527
Fis-124273,3156252.92,1335924.57,1653681.0009
Fis-124274,1735202.3900000001,340238.86,518999.1126
Fis-124275,3073294.22,1193273.84,1524222.9645
Fis-124276,4162747.62,1710699.72,2038350.8876
Fis-124280,148795.78,79046.8,92907.5707
Fis-124298,5588954.79,3694647.79,3920714.414
Fis-124322,2935386.31,1334368.32,1618124.8296
Fis-124324,8005273.28,5256310.68,5547090.8538
Fis-124350,4212876.68,2815360.48,2940695.1568
Fis-124361,750354.28,331750.68,389167.8532
Fis-124363,268297.66,64354.88,101591.3148
Fis-124366,605791.6,286232.47,336684.2734
Fis-124368,6041018.99,4447144.72,3944843.6026
Fis-124376,82196846.35000001,60036008.480000004,64471304.2698
Fis-124377,10809559.73,5005470.3,5787809.3
Fis-124378,31496518.23,14350282.379999999,17508062.2434
Fis-124379,45772574.71,25208510.38,28401898.2406
Fis-124381,2441453,1231947.98,1432559.2078
Fis-124392,2087659.4,1207981.64,1263892.3374
Fis-124393,1477935.2,806502.63,902363.5998
Fis-124394,630730.53,246755.01,305909.1686
Fis-124396,1419184.89,609493.68,760181.277
Fis-124406,1236661.58,516719.73,656859.8575
Fis-124410,8986295.44,4766114.93,5514116.0419
Fis-124414,11931703.4,8342802.18,8610212.4744
Fis-124446,138797.48,85795.01,94772.7917
Fis-124492,414909.44,95884.76,141433.3504
Fis-124543,113204.24,68275.02,73153.8128
Fis-124599,844343.2,764930.55,738763.4126
Fis-124683,1288810.22,473098.41,635139.9312
Fis-124778,7482913.28,5508099.84,5622363.5119
Fis-124812,2396295.94,262631.53,606900.5465
Fis-124920,8394636.5,3526707.69,4283108.6075
Fis-124925,2484183.04,1031310.02,1213037.1783
Fis-124926,3974566.07,1874822.53,2207764.0626
Fis-125038,759531.97,357850.35,432466.1918
Fis-125057,2250561.84,380833.66,735880.3048
Fis-125127,461393.11,395853.35,402057.2858
Fis-125137,2613592.82,1123284.09,1336435.2966
Fis-125140,47209683.89,8949575.73,16341124.946800001
Fis-125142,922091.4,597759.09,645512.3669
Fis-125146,68989186.87,35801520.300000004,40227278.4677
Fis-125150,979208.32,778815.06,793844.0701
Fis-125159,1785911.31,1125916.35,1210283.399
Fis-125160,4453954.29,2759815.78,2957193.9839
Fis-125167,892073.28,675044,705522.6671
Fis-125170,88578642.38000001,73659516.68,74330834.7313
Fis-125177,843890.63,437510.92,500623.4582
Fis-125182,60049464.11000001,40823837.92,42731878.7986
Fis-125186,1045848.76,486772.46,571547.0399
Fis-125190,842043.4400000001,425217.33,505500.864
Fis-125192,454719.56,356693.3,354738.5257
Fis-125235,21370419.19,7179891.5,10270687.8095
Fis-125479,694287.81,539226.16,553690.8201
Fis-125488,1098870.46,503544.24,586479.8584
Fis-125495,720545.24,526297.67,558904.4835
Fis-125529,188257.18,84883.61,98767.0661
Fis-125530,900918.57,488536.38,543747.5399
Fis-125533,1548754.72,773254.95,884652.742
Fis-125561,944353.81,608628.03,657776.1278
Fis-125565,766570.96,383740.52,460656.2597
Fis-125571,1273841.13,591118.52,679401.9538
Fis-125582,601677.6,333711.08,360047.4581
Fis-125600,3622559.7,1232715.65,1602418.9277000001
Fis-125602,2497707.06,1075658.64,1261710.9183
Fis-125613,865753.47,421473.57,485978.1175
Fis-125615,2716316.41,1589989.85,1735682.4653
Fis-125618,360802.74,268030.13,258270.4002
Fis-125621,223324.71,33743.63,69033.6011
Fis-125622,3939087.2600000002,1616168.82,1906780.5491
Fis-125623,219935.63,151807.19,157542.5703
Fis-125625,425182.37,172783.54,218655.7829
Fis-125627,701962.36,349367.71,408215.8446
Fis-125628,1315211.07,591014.65,706114.8587
Fis-125633,57363.409999999996,48401.03,51622.8562
Fis-125639,1165752.57,941374.02,954919.9457
Fis-125642,2366072.79,1482251.6300000001,1594560.3172
Fis-125662,808953.9400000001,443906.75,458158.3816
Fis-125665,1756349.55,889511.2,1100645.372
Fis-125681,84447.4,57426.88,64655.8807
Fis-125682,74986.64,37808.44,43475.9878
Fis-125683,574137.92,422244.02,458490.6058
Fis-125688,407684.7,217042.87,254511.8743
Fis-125691,1467041.49,847265.72,946815.5065
Fis-125693,280846.33,164462.24,176619.7099
Fis-125694,469467.38,149231.12,213125.8239
Fis-125695,930390.33,579391.65,601373.7239
Fis-125697,563210.04,423504.59,451036.0229
Fis-125703,6199078.94,1488990.78,2192770.574
Fis-125704,1161902.46,821991.69,838315.2132
Fis-125705,1215082.08,874538.04,892643.0908
Fis-125707,5704.25,1310.76,3005.7123
Fis-125708,1484085.49,586330.47,734881.1609
Fis-125709,485499.9,386420.05,402167.2472
Fis-125710,640525.05,458357.14,484957.4839
Fis-125713,2423192.03,684627.47,1016528.1134
Fis-125714,816728.63,472071.3,521717.7507
Fis-125715,849246.85,570182.86,601401.0548
Fis-125717,713705.84,417457.54,434573.205
Fis-125722,437809.9,319689.1,325200.0548
Fis-125726,129909.58,66011.86,78248.293
Fis-125728,5703195.22,2066824.04,3020683.0795
Fis-125736,523655.08,202658.05,258926.3117
Fis-125742,151455.72,104829.74,103848.96
Fis-125744,4801770.66,3963502.68,4067883.2712
Fis-125745,6513007.02,5154515.48,5344205.1738
Fis-125747,3239274.68,1729586.91,1893178.0434
Fis-125753,5310833.84,3528112.14,3847321.2237
Fis-125760,247827.02,91186.95,112947.2476
Fis-125765,5673508.82,4291172.43,4427877.715
Fis-125769,4446700.54,3784501.84,3745723.1054
Fis-125770,386606.19,107459.53,174146.8009
Fis-125773,1481804.32,689676.25,850964.7106
Fis-125774,972918.78,527941.4,601764.386
Fis-125775,5022048.21,3892013.64,3900293.3476
Fis-125780,4113921.32,2147535.91,2342591.3025
Fis-125781,3769650.33,3368344.68,3332048.3401
Fis-125782,4411183.16,3091007.38,3297723.0341
Fis-125783,497127.05,359637.14,365423.9311
Fis-125786,335683.17,92361.81,141759.4589
Fis-125787,2572752.3,1478147.12,1643864.8295
Fis-125788,5039522.29,4112655.41,4116330.4918
Fis-125812,2051246.05,624084.38,844309.2802
Fis-125842,3037730.55,1566443.65,1800787.1997
Fis-125858,876005.98,509670.97,556253.7495
Fis-125864,746124.73,331133.87,383797.2637
Fis-125872,92722.57,50905.02,57088.1621
Fis-125879,1862074.12,838334.52,1107568.2436
Fis-125881,1938284.42,914437.38,1106516.5139
Fis-125886,16899321.08,6531470.15,8385724.9545
Fis-125887,3854639.03,3162302.77,3130007.5246
Fis-125888,3342878.45,1258244.06,1603637.2754
Fis-125889,47771727.99,12966991.63,24276474.1595
Fis-125893,75625844.98,42603833.79,47111300.711500004
Fis-125894,7409520.86,5376394.19,5691322.2847
Fis-125897,93604577.07000001,56424481.93,63044997.112900004
Fis-125898,159288.87,79886.07,88115.8464
Fis-125899,7838655.86,1541751.42,2437176.0465
Fis-125905,14257842.4,10315001,11203199.802
Fis-125906,1126407.23,634852.1,697329.4971
Fis-125911,10987840.7,481595.18,3125525.2284
Fis-125920,3377101.89,651461.68,1068013.3322
Fis-125929,1224062.7,907668.86,944805.3979
Fis-125968,101932.97,85168.89,81705.4205
Fis-125985,3394263.1,844365.6,1327491.4319
Fis-125999,27945.23,16902.93,15866.426900000002
Fis-126015,1477744.73,836744.29,920111.4276
Fis-126019,913281.12,595174.9,655806.8379
Fis-126026,221313.65,103696.75,141288.3574
Fis-126031,100985.11,69691.86,73608.7884
Fis-126034,466358.11,199139.95,246682.018
Fis-126068,2943165.69,1698071.93,1875651.0136
Fis-126084,8627399.7,4129813.58,4939007.2156
Fis-126085,61272428.27,28464633.34,34973030.8784
Fis-126086,7331941.4,3660933.75,4449300.9438000005
Fis-126092,45788954,33904998.95,33833737.361
Fis-126093,50484857.36,28233807.26,33916455.0312
Fis-126098,78931857.92,34212108.48,42106395.9792
Fis-126109,3291725.67,2278441.95,2407349.102
Fis-126115,4481893.45,3340116.72,3441833.7084
Fis-126117,1598131.41,1416944.94,1403271.8134
Fis-126118,82365134.18,60493337.25,63627919.2992
Fis-126125,5231314.42,1415622.01,2084239.5671
Fis-126136,982749.9,333252.77,461390.9936
Fis-126138,1014597.8200000001,743895.13,778441.1746
Fis-126140,229543.44,119779.1,134463.7738
Fis-126141,5805130.34,3289584.56,3650754.0427
Fis-126144,1422618.68,712304.84,772046.6517
Fis-126148,264420.59,172368.11000000002,183311.1271
Fis-126189,6975793.58,5267734.9,5437260.2496
Fis-126237,1124451.3,634102.88,723449.2786
Fis-126268,74794.42,42753.8,48234.0738
Fis-126275,615180.36,442676.48,448401.1927
Fis-126296,250031.7,205825.21,211781.0811
Fis-126299,2470133.27,1941125.76,1935501.6117
Fis-126306,2613145.7,1797225.23,1858913.4398999999
Fis-126614,4421532.01,2196264.54,2506249.2168
Fis-126623,5716995.71,3364917.39,3748650.9871
Fis-126627,6120766.03,2668320.9,3281279.4013
Fis-126630,6186629.24,4631642.7,4626337.9315
Fis-126633,642141.66,322217.79,363069.5638
Fis-126639,3904905.07,1526842.28,1982433.8255
Fis-126642,2172302.49,752220.34,1008357.7138
Fis-126675,3893561.81,1642110.14,2060725.0619
Fis-126681,5225381.05,3646509.96,3863670.8883
Fis-126683,9867987.32,7084469.5,7481406.3995
Fis-126684,3476725.7,892829.12,1340999.1202
Fis-126732,4471999.9,2091596.8,2479943.3992
Fis-126740,8374803.77,5803434.61,6055541.6443
Fis-126746,17100595.36,10485751.24,11194860.4137
Fis-126888,4393125.96,1290164.73,1742705.1136
Fis-126889,146524.35,83892.76,85078.4314
Fis-126893,3210516.65,1330300.27,1628882.3881
Fis-126895,516227.45,424576.53,414259.3007
Fis-126901,4718582.7,3132919.2600000002,3252169.2321
Fis-126907,18299074.25,3111486.67,5691409.3815
Fis-126909,61654.89,29330.09,37161.7124
Fis-126914,3934949.33,2080807.89,2406416.4637
Fis-126916,1511077.01,1009999.99,1061007.5884
Fis-126917,868796.72,644317.55,654916.1227
Fis-126921,9737.34,9737.34,7786.5233
Fis-126922,836515.29,583322.11,600132.7964
Fis-126925,2266689.12,1950463.16,1877321.0173
Fis-126931,137250.22,89296.29,96495.6127
Fis-126938,19592.690000000002,16785.56,15925.9891
Fis-126939,129922.06,100023.34,98318.9446
Fis-126941,985797.83,353810.18,441059.4686
Fis-126946,162537.86000000002,72230.98,92169.8452
Fis-126951,3010616.96,1533273.76,1735017.0048
Fis-126971,436934.10000000003,369943.58,373789.0357
Fis-126976,7244325.74,4697375,5061441.4117
Fis-126978,5152101.6,3642358.62,3526039.8151
Fis-126979,224514.6,136086.23,144290.9953
Fis-126995,400418.82,253041.79,284207.8212
Fis-126999,376638.26,349143.11,335046.01290000003
Fis-127016,145640734.51000002,121870660.9,113504341.18540001
Fis-127017,66907.11,36331.79,42649.685600000004
Fis-127025,245075.75,138948.49,155501.6513
Fis-127026,369680.44,299706.98,302537.6971
Fis-127040,704879.67,301895.91,367130.6837
