iucn_sid,sciname,presence,subpop,dbf_file,max_depth,kingdom,phylum,class,order,taxon
60470382,Eustomias contiguus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_contiguus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
21132986,Eustomias enbarbatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_enbarbatus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
21132989,Eustomias fissibarbis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_fissibarbis.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
190416,Eustomias furcifer,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_furcifer.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
60470388,Eustomias insularum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_insularum.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
60470392,Eustomias intermedius,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_intermedius.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
60470395,Eustomias kreffti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_kreffti.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
60470399,Eustomias lanceolatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_lanceolatus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
47165317,Eustomias longibarba,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_longibarba.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
47165363,Eustomias macrurus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_macrurus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
21133003,Eustomias melanonema,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_melanonema.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
190434,Eustomias melanostigma,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_melanostigma.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
60470414,Eustomias monoclonoides,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_monoclonoides.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
18256943,Eustomias obscurus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_obscurus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
21133006,Eustomias patulus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_patulus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
190465,Eustomias polyaster,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_polyaster.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
60470418,Eustomias satterleei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_satterleei.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
60470422,Eustomias simplex,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_simplex.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
60470425,Eustomias spherulifer,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_spherulifer.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
60470440,Eustomias tenisoni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_tenisoni.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
190256,Eustomias tetranema,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_tetranema.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
21133013,Eustomias triramis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_triramis.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
194995,Evermannella balbo,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Evermannella_balbo.dbf,200 m +,ANIMALIA,chordata,actinopterygii,aulopiformes,aulopiformes
13462713,Evermannella melanoderma,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Evermannella_melanoderma.dbf,200 m +,ANIMALIA,chordata,actinopterygii,aulopiformes,aulopiformes
190163,Exocoetus obtusirostris,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Exocoetus_obtusirostris.dbf,200 m +,ANIMALIA,chordata,actinopterygii,beloniformes,beloniformes
183990,Exocoetus peruvianus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Exocoetus_peruvianus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,beloniformes,beloniformes
198566,Exocoetus volitans,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Exocoetus_volitans.dbf,200 m +,ANIMALIA,chordata,actinopterygii,beloniformes,beloniformes
18256992,Flagellostomias boureei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Flagellostomias_boureei.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
191308,Floridichthys carpio,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Floridichthys_carpio.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,cyprinodontiformes,cyprinodontiformes
191309,Floridichthys polyommus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Floridichthys_polyommus.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,cyprinodontiformes,cyprinodontiformes
13487733,Fodiator acutus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fodiator_acutus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,beloniformes,beloniformes
183752,Fodiator rostratus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fodiator_rostratus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,beloniformes,beloniformes
183737,Fowlerichthys avalonis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fowlerichthys_avalonis.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,lophiiformes,lophiiformes
190441,Fowlerichthys ocellatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fowlerichthys_ocellatus.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,lophiiformes,lophiiformes
16467178,Fowlerichthys radiosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fowlerichthys_radiosus.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,lophiiformes,lophiiformes
21112836,Fowlerichthys senegalensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fowlerichthys_senegalensis.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,lophiiformes,lophiiformes
190111,Fundulus grandis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fundulus_grandis.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,cyprinodontiformes,cyprinodontiformes
191311,Fundulus grandissimus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fundulus_grandissimus.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,cyprinodontiformes,cyprinodontiformes
196678,Fundulus jenkinsi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fundulus_jenkinsi.dbf,< 20 m,ANIMALIA,chordata,actinopterygii,cyprinodontiformes,cyprinodontiformes
20662958,Fundulus majalis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fundulus_majalis.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,cyprinodontiformes,cyprinodontiformes
169374,Fundulus persimilis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fundulus_persimilis.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,cyprinodontiformes,cyprinodontiformes
196679,Fundulus pulvereus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fundulus_pulvereus.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,cyprinodontiformes,cyprinodontiformes
191314,Fundulus similis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fundulus_similis.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,cyprinodontiformes,cyprinodontiformes
196677,Fundulus xenica,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Fundulus_xenica.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,cyprinodontiformes,cyprinodontiformes
