iucn_sid,sciname,category,dbf_file,map_id,api_pop
187504,Stethojulis maculata,LC,WRASSE.dbf,NA,NA
187505,Cirrhilabrus flavidorsalis,LC,WRASSE.dbf,NA,NA
187506,Bodianus frenchii,NT,WRASSE.dbf,NA,NA
187508,Pseudolabrus torotai,LC,WRASSE.dbf,NA,NA
187509,Bodianus solatus,DD,WRASSE.dbf,NA,NA
187510,Nelabrichthys ornatus,LC,WRASSE.dbf,NA,NA
187511,Choerodon fasciatus,LC,WRASSE.dbf,NA,NA
187512,Halichoeres cyanocephalus,LC,WRASSE.dbf,NA,NA
187513,Anchichoerops natalensis,LC,WRASSE.dbf,NA,NA
187514,Paracheilinus carpenteri,DD,WRASSE.dbf,NA,NA
187517,Diproctacanthus xanthurus,LC,WRASSE.dbf,NA,NA
187518,Cirrhilabrus luteovittatus,LC,WRASSE.dbf,NA,NA
187519,Pictilabrus laticlavius,LC,WRASSE.dbf,NA,NA
187520,Achoerodus gouldii,VU,WRASSE.dbf,NA,NA
187521,Paracheilinus hemitaeniatus,LC,WRASSE.dbf,NA,NA
187522,Symphodus bailloni,LC,WRASSE.dbf,NA,NA
187523,Oxycheilinus bimaculatus,LC,WRASSE.dbf,NA,NA
187527,Hologymnosus doliatus,LC,WRASSE.dbf,NA,NA
187528,Bodianus paraleucosticticus,DD,WRASSE.dbf,NA,NA
187529,Choerodon frenatus,LC,WRASSE.dbf,NA,NA
187530,Cymolutes torquatus,LC,WRASSE.dbf,NA,NA
187532,Coris atlantica,LC,WRASSE.dbf,NA,NA
187533,Pseudolabrus guentheri,LC,WRASSE.dbf,NA,NA
187534,Halichoeres zeylonicus,LC,WRASSE.dbf,NA,NA
187535,Notolabrus parilus,LC,WRASSE.dbf,NA,NA
187536,Gomphosus varius,LC,WRASSE.dbf,NA,NA
187537,Halichoeres orientalis,LC,WRASSE.dbf,NA,NA
187538,Cirrhilabrus roseafascia,LC,WRASSE.dbf,NA,NA
187539,Iniistius twistii,LC,WRASSE.dbf,NA,NA
187540,Paracheilinus piscilineatus,LC,WRASSE.dbf,NA,NA
187541,Labrus merula,LC,WRASSE.dbf,NA,NA
187542,Pseudolabrus biserialis,LC,WRASSE.dbf,NA,NA
187543,Cirrhilabrus cenderawasih,LC,WRASSE.dbf,NA,NA
187544,Cirrhilabrus cyanopleura,DD,WRASSE.dbf,NA,NA
187545,Halichoeres timorensis,LC,WRASSE.dbf,NA,NA
187547,Pseudocoris yamashiroi,LC,WRASSE.dbf,NA,NA
187548,Halichoeres nebulosus,LC,WRASSE.dbf,NA,NA
187549,Halichoeres maculipinna,LC,WRASSE.dbf,NA,NA
187550,Lappanella guineensis,DD,WRASSE.dbf,NA,NA
187551,Hemigymnus sexfasciatus,DD,WRASSE.dbf,NA,NA
187552,Paracheilinus octotaenia,LC,WRASSE.dbf,NA,NA
187553,Bodianus vulpinus,LC,WRASSE.dbf,NA,NA
187555,Anampses chrysocephalus,LC,WRASSE.dbf,NA,NA
187556,Wetmorella albofasciata,LC,WRASSE.dbf,NA,NA
187557,Pictilabrus brauni,DD,WRASSE.dbf,NA,NA
187558,Suezichthys devisi,LC,WRASSE.dbf,NA,NA
187559,Thalassoma hardwicke,LC,WRASSE.dbf,NA,NA
187560,Paracheilinus lineopunctatus,LC,WRASSE.dbf,NA,NA
187561,Halichoeres solorensis,LC,WRASSE.dbf,NA,NA
187562,Suezichthys gracilis,LC,WRASSE.dbf,NA,NA
187563,Stethojulis interrupta,LC,WRASSE.dbf,NA,NA
187564,Halichoeres melasmapomus,LC,WRASSE.dbf,NA,NA
187565,Halichoeres biocellatus,LC,WRASSE.dbf,NA,NA
187566,Notolabrus cinctus,LC,WRASSE.dbf,NA,NA
187567,Anampses lennardi,LC,WRASSE.dbf,NA,NA
187568,Choerodon oligacanthus,LC,WRASSE.dbf,NA,NA
187570,Bodianus pulchellus,LC,WRASSE.dbf,NA,NA
187572,Achoerodus viridis,NT,WRASSE.dbf,NA,NA
187573,Symphodus rostratus,LC,WRASSE.dbf,NA,NA
187574,Suezichthys soelae,LC,WRASSE.dbf,NA,NA
187575,Labroides pectoralis,LC,WRASSE.dbf,NA,NA
187577,Oxycheilinus nigromarginatus,DD,WRASSE.dbf,NA,NA
187578,Choerodon anchorago,LC,WRASSE.dbf,NA,NA
187579,Clepticus africanus,DD,WRASSE.dbf,NA,NA
187580,Cirrhilabrus pylei,LC,WRASSE.dbf,NA,NA
187581,Cirrhilabrus rubrisquamis,DD,WRASSE.dbf,NA,NA
187582,Eupetrichthys angustipes,LC,WRASSE.dbf,NA,NA
187583,Bodianus cylindriatus,LC,WRASSE.dbf,NA,NA
187584,Halichoeres poeyi,LC,WRASSE.dbf,NA,NA
187585,Halichoeres signifer,DD,WRASSE.dbf,NA,NA
187586,Pseudojuloides atavai,DD,WRASSE.dbf,NA,NA
187588,Suezichthys aylingi,LC,WRASSE.dbf,NA,NA
187590,Cirrhilabrus sanguineus,LC,WRASSE.dbf,NA,NA
187591,Pseudolabrus fuentesi,LC,WRASSE.dbf,NA,NA
187592,Iniistius auropunctatus,LC,WRASSE.dbf,NA,NA
187594,Pseudocheilinops ataenia,LC,WRASSE.dbf,NA,NA
187595,Symphodus caeruleus,LC,WRASSE.dbf,NA,NA
187596,Cirrhilabrus balteatus,DD,WRASSE.dbf,NA,NA
187597,Bodianus rubrisos,DD,WRASSE.dbf,NA,NA
187598,Halichoeres bicolor,LC,WRASSE.dbf,NA,NA
187599,Cirrhilabrus scottorum,LC,WRASSE.dbf,NA,NA
187600,Halichoeres nigrescens,LC,WRASSE.dbf,NA,NA
187601,Thalassoma ballieui,LC,WRASSE.dbf,NA,NA
187602,Coris flavovittata,LC,WRASSE.dbf,NA,NA
187603,Coris roseoviridis,LC,WRASSE.dbf,NA,NA
187604,Pteragogus enneacanthus,LC,WRASSE.dbf,NA,NA
187605,Xyrichtys sanctaehelenae,LC,WRASSE.dbf,NA,NA
187606,Cirrhilabrus walshi,LC,WRASSE.dbf,NA,NA
187607,Pseudojuloides erythrops,LC,WRASSE.dbf,NA,NA
187608,Halichoeres burekae,EN,WRASSE.dbf,NA,NA
187609,Cirrhilabrus lubbocki,LC,WRASSE.dbf,NA,NA
187610,Iniistius celebicus,LC,WRASSE.dbf,NA,NA
187611,Pseudocoris ocellata,DD,WRASSE.dbf,NA,NA
187612,Choerodon jordani,LC,WRASSE.dbf,NA,NA
187613,Decodon puellaris,LC,WRASSE.dbf,NA,NA
187614,Cirrhilabrus lunatus,LC,WRASSE.dbf,NA,NA
187615,Decodon grandisquamis,DD,WRASSE.dbf,NA,NA
187616,Halichoeres pelicieri,DD,WRASSE.dbf,NA,NA
187617,Thalassoma genivittatum,LC,WRASSE.dbf,NA,NA
187618,Cheilinus lunulatus,LC,WRASSE.dbf,NA,NA
187619,Bodianus bathycapros,LC,WRASSE.dbf,NA,NA
187621,Pseudocheilinus octotaenia,LC,WRASSE.dbf,NA,NA
187622,Epibulus brevis,LC,WRASSE.dbf,NA,NA
187623,Iniistius dea,LC,WRASSE.dbf,NA,NA
187624,Halichoeres chrysus,LC,WRASSE.dbf,NA,NA
187625,Pteragogus guttatus,LC,WRASSE.dbf,NA,NA
187626,Pseudojuloides cerasinus,DD,WRASSE.dbf,NA,NA
187627,Hologymnosus rhodonotus,LC,WRASSE.dbf,NA,NA
187628,Coris debueni,LC,WRASSE.dbf,NA,NA
187629,Xyrichtys pastellus,LC,WRASSE.dbf,NA,NA
187630,Pictilabrus viridis,LC,WRASSE.dbf,NA,NA
187631,Labrichthys unilineatus,LC,WRASSE.dbf,NA,NA
187632,Stethojulis albovittata,LC,WRASSE.dbf,NA,NA
187633,Notolabrus gymnogenis,LC,WRASSE.dbf,NA,NA
187634,Halichoeres miniatus,LC,WRASSE.dbf,NA,NA
187635,Paracheilinus flavianalis,LC,WRASSE.dbf,NA,NA
187636,Cirrhilabrus temminckii,DD,WRASSE.dbf,NA,NA
187638,Bodianus bimaculatus,LC,WRASSE.dbf,NA,NA
187639,Anampses lineatus,DD,WRASSE.dbf,NA,NA
187640,Coris cuvieri,LC,WRASSE.dbf,NA,NA
187641,Pseudolabrus mortonii,LC,WRASSE.dbf,NA,NA
187642,Pseudocoris aurantiofasciata,LC,WRASSE.dbf,NA,NA
187643,Bodianus insularis,LC,WRASSE.dbf,NA,NA
187644,Cirrhilabrus lanceolatus,LC,WRASSE.dbf,NA,NA
187645,Pseudojuloides severnsi,LC,WRASSE.dbf,NA,NA
187647,Choerodon melanostigma,LC,WRASSE.dbf,NA,NA
187649,Cheilinus oxycephalus,LC,WRASSE.dbf,NA,NA
187650,Bodianus flavipinnis,DD,WRASSE.dbf,NA,NA
187651,Pteragogus pelycus,LC,WRASSE.dbf,NA,NA
187652,Thalassoma bifasciatum,LC,WRASSE.dbf,NA,NA
187653,Symphodus roissali,LC,WRASSE.dbf,NA,NA
187654,Labrus viridis,VU,WRASSE.dbf,NA,NA
187655,Iniistius melanopus,LC,WRASSE.dbf,NA,NA
187656,Paracheilinus angulatus,LC,WRASSE.dbf,NA,NA
187657,Iniistius griffithsi,LC,WRASSE.dbf,NA,NA
187658,Pseudocheilinus evanidus,LC,WRASSE.dbf,NA,NA
187659,Coris hewetti,LC,WRASSE.dbf,NA,NA
187660,Iniistius geisha,DD,WRASSE.dbf,NA,NA
187661,Bodianus neilli,LC,WRASSE.dbf,NA,NA
187662,Notolabrus celidotus,LC,WRASSE.dbf,NA,NA
187663,Coris musume,LC,WRASSE.dbf,NA,NA
187664,Coris formosa,LC,WRASSE.dbf,NA,NA
187665,Notolabrus inscriptus,LC,WRASSE.dbf,NA,NA
187666,Pseudocheilinus dispilus,DD,WRASSE.dbf,NA,NA
187667,Macropharyngodon cyanoguttatus,LC,WRASSE.dbf,NA,NA
187668,Cirrhilabrus johnsoni,LC,WRASSE.dbf,NA,NA
187669,Xyrichtys incandescens,LC,WRASSE.dbf,NA,NA
187670,Xyrichtys splendens,LC,WRASSE.dbf,NA,NA
187671,Pseudolabrus gayi,LC,WRASSE.dbf,NA,NA
187672,Bodianus rufus,LC,WRASSE.dbf,NA,NA
187675,Labropsis australis,LC,WRASSE.dbf,NA,NA
187676,Frontilabrus caeruleus,DD,WRASSE.dbf,NA,NA
187677,Halichoeres melanurus,LC,WRASSE.dbf,NA,NA
187678,Lappanella fasciata,LC,WRASSE.dbf,NA,NA
187679,Coris picta,LC,WRASSE.dbf,NA,NA
187680,Macropharyngodon geoffroy,LC,WRASSE.dbf,NA,NA
187681,Cymolutes praetextatus,LC,WRASSE.dbf,NA,NA
187682,Cirrhilabrus morrisoni,LC,WRASSE.dbf,NA,NA
187683,Bodianus macrognathos,LC,WRASSE.dbf,NA,NA
187684,Pteragogus flagellifer,LC,WRASSE.dbf,NA,NA
187685,Thalassoma lutescens,LC,WRASSE.dbf,NA,NA
187686,Xyrichtys sciistius,DD,WRASSE.dbf,NA,NA
187687,Halichoeres chlorocephalus,LC,WRASSE.dbf,NA,NA
187688,Pseudocoris heteroptera,LC,WRASSE.dbf,NA,NA
187691,Halichoeres lapillus,LC,WRASSE.dbf,NA,NA
187692,Macropharyngodon meleagris,LC,WRASSE.dbf,NA,NA
187693,Thalassoma nigrofasciatum,LC,WRASSE.dbf,NA,NA
187696,Xyrichtys novacula,LC,WRASSE.dbf,NA,NA
187697,Bodianus masudai,LC,WRASSE.dbf,NA,NA
187698,Hologymnosus annulatus,LC,WRASSE.dbf,NA,NA
187699,Halichoeres claudia,LC,WRASSE.dbf,NA,NA
187700,Decodon pacificus,DD,WRASSE.dbf,NA,NA
187701,Xenojulis margaritaceus,LC,WRASSE.dbf,NA,NA
187703,Halichoeres bathyphilus,LC,WRASSE.dbf,NA,NA
187704,Cirrhilabrus claire,LC,WRASSE.dbf,NA,NA
187705,Iniistius pavo,LC,WRASSE.dbf,NA,NA
187706,Cirrhilabrus blatteus,LC,WRASSE.dbf,NA,NA
187707,Thalassoma trilobatum,LC,WRASSE.dbf,NA,NA
187708,Cirrhilabrus katoi,LC,WRASSE.dbf,NA,NA
187709,Oxyjulis californica,LC,WRASSE.dbf,NA,NA
187710,Anampses geographicus,LC,WRASSE.dbf,NA,NA
187711,Thalassoma duperrey,LC,WRASSE.dbf,NA,NA
187712,Iniistius verrens,LC,WRASSE.dbf,NA,NA
187713,Pseudodax moluccanus,LC,WRASSE.dbf,NA,NA
187714,Symphodus cinereus,LC,WRASSE.dbf,NA,NA
187715,Bodianus anthioides,LC,WRASSE.dbf,NA,NA
187716,Anampses caeruleopunctatus,LC,WRASSE.dbf,NA,NA
187717,Cirrhilabrus filamentosus,DD,WRASSE.dbf,NA,NA
187718,Oxycheilinus arenatus,LC,WRASSE.dbf,NA,NA
187719,Clepticus brasiliensis,LC,WRASSE.dbf,NA,NA
187720,Choerodon sugillatum,LC,WRASSE.dbf,NA,NA
187721,Bodianus izuensis,DD,WRASSE.dbf,NA,NA
187722,Epibulus insidiator,LC,WRASSE.dbf,NA,NA
187723,Anampses meleagrides,LC,WRASSE.dbf,NA,NA
187725,Polylepion cruentum,DD,WRASSE.dbf,NA,NA
187726,Cirrhilabrus rubriventralis,LC,WRASSE.dbf,NA,NA
187727,Iniistius bimaculatus,LC,WRASSE.dbf,NA,NA
187729,Coris aurilineata,LC,WRASSE.dbf,NA,NA
187730,Stethojulis notialis,LC,WRASSE.dbf,NA,NA
187731,Iniistius baldwini,LC,WRASSE.dbf,NA,NA
187732,Halichoeres brasiliensis,DD,WRASSE.dbf,NA,NA
187733,Thalassoma quinquevittatum,LC,WRASSE.dbf,NA,NA
187734,Choerodon venustus,LC,WRASSE.dbf,NA,NA
187735,Oxycheilinus mentalis,LC,WRASSE.dbf,NA,NA
187736,Halichoeres radiatus,LC,WRASSE.dbf,NA,NA
187737,Oxycheilinus lineatus,LC,WRASSE.dbf,NA,NA
187738,Stethojulis terina,LC,WRASSE.dbf,NA,NA
187739,Cheilinus fasciatus,LC,WRASSE.dbf,NA,NA
187740,Pseudocheilinus tetrataenia,LC,WRASSE.dbf,NA,NA
187741,Pseudocheilinus citrinus,LC,WRASSE.dbf,NA,NA
187742,Cirrhilabrus beauperryi,LC,WRASSE.dbf,NA,NA
187744,Bodianus loxozonus,LC,WRASSE.dbf,NA,NA
187745,Xyrichtys blanchardi,LC,WRASSE.dbf,NA,NA
187746,Thalassoma purpureum,LC,WRASSE.dbf,NA,NA
187747,Choerodon robustus,LC,WRASSE.dbf,NA,NA
187748,Symphodus melops,LC,WRASSE.dbf,NA,NA
187749,Leptojulis chrysotaenia,LC,WRASSE.dbf,NA,NA
187750,Halichoeres trispilus,LC,WRASSE.dbf,NA,NA
187751,Ctenolabrus rupestris,LC,WRASSE.dbf,NA,NA
187752,Coris julis,LC,WRASSE.dbf,NA,NA
187754,Cymolutes lecluse,LC,WRASSE.dbf,NA,NA
187756,Symphodus melanocercus,LC,WRASSE.dbf,NA,NA
187757,Paracheilinus nursalim,LC,WRASSE.dbf,NA,NA
187758,Anampses cuvier,LC,WRASSE.dbf,NA,NA
187759,Anampses neoguinaicus,LC,WRASSE.dbf,NA,NA
187760,Malapterus reticulatus,DD,WRASSE.dbf,NA,NA
187761,Halichoeres brownfieldi,LC,WRASSE.dbf,NA,NA
187762,Oxycheilinus celebicus,LC,WRASSE.dbf,NA,NA
187763,Novaculichthys macrolepidotus,LC,WRASSE.dbf,NA,NA
187764,Coris auricularis,LC,WRASSE.dbf,NA,NA
187765,Paracheilinus bellae,LC,WRASSE.dbf,NA,NA
187766,Halichoeres kallochroma,LC,WRASSE.dbf,NA,NA
187768,Macropharyngodon ornatus,LC,WRASSE.dbf,NA,NA
187769,Cirrhilabrus punctatus,LC,WRASSE.dbf,NA,NA
187770,Cirrhilabrus walindi,LC,WRASSE.dbf,NA,NA
187772,Macropharyngodon negrosensis,LC,WRASSE.dbf,NA,NA
187773,Coris sandeyeri,LC,WRASSE.dbf,NA,NA
187774,Pseudojuloides pyrius,LC,WRASSE.dbf,NA,NA
187775,Symphodus doderleini,LC,WRASSE.dbf,NA,NA
187777,Polylepion russelli,LC,WRASSE.dbf,NA,NA
187778,Suezichthys russelli,DD,WRASSE.dbf,NA,NA
187779,Thalassoma hebraicum,LC,WRASSE.dbf,NA,NA
187780,Thalassoma jansenii,LC,WRASSE.dbf,NA,NA
187781,Bodianus perditio,LC,WRASSE.dbf,NA,NA
187782,Xyrichtys halsteadi,LC,WRASSE.dbf,NA,NA
187783,Halichoeres hartzfeldii,LC,WRASSE.dbf,NA,NA
187784,Anampses twistii,LC,WRASSE.dbf,NA,NA
187785,Coris venusta,LC,WRASSE.dbf,NA,NA
187787,Thalassoma noronhanum,LC,WRASSE.dbf,NA,NA
187788,Cirrhilabrus joanallenae,DD,WRASSE.dbf,NA,NA
187789,Pseudocoris aequalis,DD,WRASSE.dbf,NA,NA
187790,Halichoeres leptotaenia,LC,WRASSE.dbf,NA,NA
187791,Paracheilinus rubricaudalis,LC,WRASSE.dbf,NA,NA
187792,Coris centralis,LC,WRASSE.dbf,NA,NA
187793,Macropharyngodon moyeri,LC,WRASSE.dbf,NA,NA
187794,Choerodon monostigma,LC,WRASSE.dbf,NA,NA
187795,Pteragogus taeniops,LC,WRASSE.dbf,NA,NA
187796,Ammolabrus dicrus,LC,WRASSE.dbf,NA,NA
187797,Leptojulis cyanopleura,LC,WRASSE.dbf,NA,NA
187798,Cirrhilabrus adornatus,LC,WRASSE.dbf,NA,NA
187800,Notolabrus fucicola,LC,WRASSE.dbf,NA,NA
187801,Cirrhilabrus rubrimarginatus,LC,WRASSE.dbf,NA,NA
187802,Coris aygula,LC,WRASSE.dbf,NA,NA
187803,Centrolabrus exoletus,LC,WRASSE.dbf,NA,NA
187804,Bodianus oxycephalus,DD,WRASSE.dbf,NA,NA
187805,Symphodus tinca,LC,WRASSE.dbf,NA,NA
187806,Macropharyngodon vivienae,LC,WRASSE.dbf,NA,NA
187807,Bodianus flavifrons,LC,WRASSE.dbf,NA,NA
187808,Anampses femininus,LC,WRASSE.dbf,NA,NA
187809,Xiphocheilus typus,LC,WRASSE.dbf,NA,NA
187810,Halichoeres chloropterus,LC,WRASSE.dbf,NA,NA
187811,Anampses viridis,DD,WRASSE.dbf,NA,NA
187812,Bodianus unimaculatus,LC,WRASSE.dbf,NA,NA
187813,Suezichthys arquatus,LC,WRASSE.dbf,NA,NA
187814,Iniistius jacksonensis,LC,WRASSE.dbf,NA,NA
187815,Leptojulis polylepis,LC,WRASSE.dbf,NA,NA
188304,Abudefduf abdominalis,LC,DAMSELFISH.dbf,NA,NA
188315,Chromis enchrysura,LC,DAMSELFISH.dbf,NA,NA
188318,Chromis dimidiata,LC,DAMSELFISH.dbf,NA,NA
188320,Amphiprion bicinctus,LC,DAMSELFISH.dbf,NA,NA
188324,Chromis chromis,LC,DAMSELFISH.dbf,NA,NA
188326,Chromis cinerascens,LC,DAMSELFISH.dbf,NA,NA
188327,Chromis flavipectoralis,LC,DAMSELFISH.dbf,NA,NA
188340,Amphiprion perideraion,LC,DAMSELFISH.dbf,NA,NA
188343,Amblyglyphidodon curacao,LC,DAMSELFISH.dbf,NA,NA
188344,Amphiprion omanensis,LC,DAMSELFISH.dbf,NA,NA
188348,Amphiprion rubrocinctus,LC,DAMSELFISH.dbf,NA,NA
188352,Chromis cadenati,LC,DAMSELFISH.dbf,NA,NA
188366,Chromis caudalis,LC,DAMSELFISH.dbf,NA,NA
188368,Abudefduf margariteus,DD,DAMSELFISH.dbf,NA,NA
188369,Chromis hypsilepis,LC,DAMSELFISH.dbf,NA,NA
188371,Abudefduf lorenzi,LC,DAMSELFISH.dbf,NA,NA
188372,Amphiprion percula,LC,DAMSELFISH.dbf,NA,NA
188376,Chromis lubbocki,LC,DAMSELFISH.dbf,NA,NA
188382,Chromis analis,LC,DAMSELFISH.dbf,NA,NA
188390,Abudefduf conformis,LC,DAMSELFISH.dbf,NA,NA
188398,Chromis amboinensis,LC,DAMSELFISH.dbf,NA,NA
188401,Abudefduf sparoides,LC,DAMSELFISH.dbf,NA,NA
188409,Chromis fatuhivae,LC,DAMSELFISH.dbf,NA,NA
188414,Chromis dispilus,LC,DAMSELFISH.dbf,NA,NA
188419,Abudefduf luridus,LC,DAMSELFISH.dbf,NA,NA
188423,Chromis alleni,LC,DAMSELFISH.dbf,NA,NA
188425,Chrysiptera unimaculata,LC,DAMSELFISH.dbf,NA,NA
188426,Amblypomacentrus clarus,LC,DAMSELFISH.dbf,NA,NA
188430,Chromis atripes,LC,DAMSELFISH.dbf,NA,NA
188434,Abudefduf taurus,LC,DAMSELFISH.dbf,NA,NA
188445,Amblyglyphidodon leucogaster,LC,DAMSELFISH.dbf,NA,NA
188450,Amblypomacentrus breviceps,LC,DAMSELFISH.dbf,NA,NA
188453,Abudefduf septemfasciatus,LC,DAMSELFISH.dbf,NA,NA
188463,Amphiprion ephippium,LC,DAMSELFISH.dbf,NA,NA
188464,Acanthochromis polyacanthus,LC,DAMSELFISH.dbf,NA,NA
188467,Abudefduf sordidus,LC,DAMSELFISH.dbf,NA,NA
188469,Chromis scotti,LC,DAMSELFISH.dbf,NA,NA
188470,Amphiprion allardi,LC,DAMSELFISH.dbf,NA,NA
188471,Stegastes otophorus,DD,DAMSELFISH.dbf,NA,NA
188474,Amblyglyphidodon melanopterus,LC,DAMSELFISH.dbf,NA,NA
188483,Chromis albomaculata,LC,DAMSELFISH.dbf,NA,NA
188486,Chromis limbata,LC,DAMSELFISH.dbf,NA,NA
188491,Amphiprion melanopus,LC,DAMSELFISH.dbf,NA,NA
188496,Stegastes planifrons,LC,DAMSELFISH.dbf,NA,NA
188500,Chromis axillaris,LC,DAMSELFISH.dbf,NA,NA
188505,Chromis flavapicis,LC,DAMSELFISH.dbf,NA,NA
188507,Amphiprion chagosensis,LC,DAMSELFISH.dbf,NA,NA
188508,Amphiprion fuscocaudatus,LC,DAMSELFISH.dbf,NA,NA
188511,Chromis delta,LC,DAMSELFISH.dbf,NA,NA
188518,Amphiprion frenatus,LC,DAMSELFISH.dbf,NA,NA
188520,Chromis abrupta,LC,DAMSELFISH.dbf,NA,NA
188523,Abudefduf whitleyi,LC,DAMSELFISH.dbf,NA,NA
188528,Amblyglyphidodon batunai,VU,DAMSELFISH.dbf,NA,NA
188532,Abudefduf bengalensis,LC,DAMSELFISH.dbf,NA,NA
188537,Abudefduf notatus,LC,DAMSELFISH.dbf,NA,NA
188538,Amphiprion akallopisos,LC,DAMSELFISH.dbf,NA,NA
188539,Stegastes partitus,LC,DAMSELFISH.dbf,NA,NA
188542,Abudefduf natalensis,LC,DAMSELFISH.dbf,NA,NA
188546,Amblyglyphidodon ternatensis,VU,DAMSELFISH.dbf,NA,NA
188551,Stegastes adustus,LC,DAMSELFISH.dbf,NA,NA
188552,Amphiprion akindynos,LC,DAMSELFISH.dbf,NA,NA
188556,Chromis fumea,LC,DAMSELFISH.dbf,NA,NA
188557,Abudefduf sexfasciatus,LC,DAMSELFISH.dbf,NA,NA
188560,Amblyglyphidodon flavilatus,LC,DAMSELFISH.dbf,NA,NA
188569,Stegastes leucostictus,LC,DAMSELFISH.dbf,NA,NA
188572,Stegastes lubbocki,LC,DAMSELFISH.dbf,NA,NA
188579,Amphiprion polymnus,LC,DAMSELFISH.dbf,NA,NA
188580,Amblyglyphidodon aureus,LC,DAMSELFISH.dbf,NA,NA
188581,Abudefduf saxatilis,LC,DAMSELFISH.dbf,NA,NA
188586,Stegastes imbricatus,LC,DAMSELFISH.dbf,NA,NA
188590,Chromis elerae,LC,DAMSELFISH.dbf,NA,NA
188592,Stegastes diencaeus,LC,DAMSELFISH.dbf,NA,NA
188596,Amblyglyphidodon indicus,LC,DAMSELFISH.dbf,NA,NA
188607,Chromis multilineata,LC,DAMSELFISH.dbf,NA,NA
188609,Abudefduf vaigiensis,LC,DAMSELFISH.dbf,NA,NA
188610,Chromis dasygenys,LC,DAMSELFISH.dbf,NA,NA
188617,Microspathodon chrysurus,LC,DAMSELFISH.dbf,NA,NA
188620,Amphiprion tricinctus,LC,DAMSELFISH.dbf,NA,NA
188621,Abudefduf hoefleri,DD,DAMSELFISH.dbf,NA,NA
188622,Microspathodon frontatus,LC,DAMSELFISH.dbf,NA,NA
188624,Chromis insolata,LC,DAMSELFISH.dbf,NA,NA
189744,Clinus arborescens,LC,COMBTOOTHBLENNIES.dbf,NA,NA
189746,Enneapterygius hsiojenae,LC,COMBTOOTHBLENNIES.dbf,NA,NA
189747,Enneapterygius leucopunctatus,NT,COMBTOOTHBLENNIES.dbf,NA,NA
189748,Enneapterygius pallidus,LC,COMBTOOTHBLENNIES.dbf,NA,NA
189750,Helcogramma ascensionis,LC,COMBTOOTHBLENNIES.dbf,NA,NA
189752,Ruanoho whero,LC,COMBTOOTHBLENNIES.dbf,NA,NA
189810,Clinus ornatus,DD,COMBTOOTHBLENNIES.dbf,NA,NA
190172,Canthigaster figueiredoi,LC,PUFFERFISH.dbf,NA,NA
190193,Sphoeroides pachygaster,LC,PUFFERFISH.dbf,NA,NA
190246,Sphoeroides maculatus,LC,PUFFERFISH.dbf,NA,NA
190328,Sphoeroides yergeri,LC,PUFFERFISH.dbf,NA,NA
190357,Albula nemoptera,DD,BONEFISH_TARPONS.dbf,NA,NA
190380,Lagocephalus laevigatus,LC,PUFFERFISH.dbf,NA,NA
190464,Lagocephalus lagocephalus,LC,PUFFERFISH.dbf,NA,NA
190674,Haletta semifasciata,LC,WRASSE.dbf,NA,NA
190675,Heteroscarus acroptilus,LC,WRASSE.dbf,NA,NA
190676,Neoodax balteatus,LC,WRASSE.dbf,NA,NA
190677,Odax cyanoallix,LC,WRASSE.dbf,NA,NA
190678,Odax pullus,LC,WRASSE.dbf,NA,NA
190679,Olisthops cyanomelas,LC,WRASSE.dbf,NA,NA
190680,Siphonognathus caninis,LC,WRASSE.dbf,NA,NA
190681,Siphonognathus argyrophanes,LC,WRASSE.dbf,NA,NA
190682,Siphonognathus attenuatus,LC,WRASSE.dbf,NA,NA
190683,Siphonognathus radiatus,LC,WRASSE.dbf,NA,NA
190684,Siphonognathus tanyourus,DD,WRASSE.dbf,NA,NA
190685,Calotomus spinidens,LC,WRASSE.dbf,NA,NA
190686,Calotomus japonicus,LC,WRASSE.dbf,NA,NA
190687,Calotomus zonarchus,LC,WRASSE.dbf,NA,NA
190688,Calotomus carolinus,LC,WRASSE.dbf,NA,NA
190689,Calotomus viridescens,LC,WRASSE.dbf,NA,NA
190690,Cetoscarus bicolor,LC,WRASSE.dbf,NA,NA
190691,Cetoscarus ocellatus,LC,WRASSE.dbf,NA,NA
190692,Chlorurus enneacanthus,LC,WRASSE.dbf,NA,NA
190693,Scarus collana,LC,WRASSE.dbf,NA,NA
190694,Scarus globiceps,LC,WRASSE.dbf,NA,NA
190695,Scarus flavipectoralis,LC,WRASSE.dbf,NA,NA
190696,Sparisoma griseorubrum,DD,WRASSE.dbf,NA,NA
190697,Chlorurus capistratoides,LC,WRASSE.dbf,NA,NA
190698,Scarus vetula,LC,WRASSE.dbf,NA,NA
190699,Chlorurus atrilunula,LC,WRASSE.dbf,NA,NA
190700,Scarus scaber,LC,WRASSE.dbf,NA,NA
190701,Nicholsina collettei,LC,WRASSE.dbf,NA,NA
190702,Scarus fuscocaudalis,LC,WRASSE.dbf,NA,NA
190703,Scarus hoefleri,LC,WRASSE.dbf,NA,NA
190704,Scarus tricolor,LC,WRASSE.dbf,NA,NA
190705,Scarus ghobban,LC,WRASSE.dbf,NA,NA
190706,Scarus russelii,LC,WRASSE.dbf,NA,NA
190707,Scarus chameleon,LC,WRASSE.dbf,NA,NA
190708,Scarus quoyi,LC,WRASSE.dbf,NA,NA
190709,Scarus coeruleus,LC,WRASSE.dbf,NA,NA
