iucn_sid,pop_trend,year,old_cat,cat_txt,param_id,api_error,cat_ts,cat_score,cat_ts_score,trend_score
228,decreasing,1990,V,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
228,decreasing,1994,V,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
228,decreasing,1996,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
228,decreasing,2010,CR,Critically Endangered,NA,NA,CR,0.8,0.8,-0.5
22823,unknown,1965,NA,"""Less rare but believed to be threatened-requires watching""",NA,NA,EN,0.6,0.6,NA
22823,unknown,1982,V,Vulnerable,NA,NA,VU,0.4,0.4,NA
22823,unknown,1986,V,Vulnerable,NA,NA,VU,0.4,0.4,NA
22823,unknown,1988,V,Vulnerable,NA,NA,VU,0.4,0.4,NA
22823,unknown,1990,V,Vulnerable,NA,NA,VU,0.4,0.4,NA
22823,unknown,1994,V,Vulnerable,NA,NA,VU,0.4,0.4,NA
22823,unknown,1996,LR/cd,Lower Risk/conservation dependent,NA,NA,VU,0.4,0.4,NA
22823,unknown,2006,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
22823,unknown,2008,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
22823,unknown,2015,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
22829,decreasing,1988,E,Endangered,NA,NA,EN,0.6,0.6,-0.5
22829,decreasing,1990,E,Endangered,NA,NA,EN,0.6,0.6,-0.5
22829,decreasing,1994,E,Endangered,NA,NA,EN,0.6,0.6,-0.5
22829,decreasing,1996,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
22830,decreasing,1994,E,Endangered,NA,NA,EN,0.6,0.6,-0.5
22830,decreasing,1996,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
229,decreasing,1996,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
229,decreasing,2010,CR,Critically Endangered,NA,NA,CR,0.8,0.8,-0.5
22949,unknown,1996,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
22949,unknown,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
22949,unknown,2008,LC,Least Concern,NA,NA,LC,0,0,NA
22979,unknown,1996,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
22979,unknown,2008,LC,Least Concern,NA,NA,LC,0,0,NA
230,decreasing,1988,E,Endangered,NA,NA,EN,0.6,0.6,-0.5
230,decreasing,1990,E,Endangered,NA,NA,EN,0.6,0.6,-0.5
230,decreasing,1994,E,Endangered,NA,NA,EN,0.6,0.6,-0.5
230,decreasing,1996,CR,Critically Endangered,NA,NA,CR,0.8,0.8,-0.5
230,decreasing,2010,CR,Critically Endangered,NA,NA,CR,0.8,0.8,-0.5
23053,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
23053,stable,2015,LC,Least Concern,NA,NA,LC,0,0,0
23095,stable,1986,R,Rare,NA,NA,EN,0.6,0.6,0
23095,stable,1988,R,Rare,NA,NA,EN,0.6,0.6,0
23095,stable,1990,R,Rare,NA,NA,EN,0.6,0.6,0
23095,stable,1994,R,Rare,NA,NA,EN,0.6,0.6,0
23095,stable,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,0
23095,stable,2007,LC,Least Concern,NA,NA,LC,0,0,0
231,decreasing,1996,CR,Critically Endangered,NA,NA,CR,0.8,0.8,-0.5
231,decreasing,2010,CR,Critically Endangered,NA,NA,CR,0.8,0.8,-0.5
23141,decreasing,1990,R,Rare,NA,NA,EN,0.6,0.6,-0.5
23141,decreasing,1994,R,Rare,NA,NA,EN,0.6,0.6,-0.5
23141,decreasing,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
23141,decreasing,2008,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
23141,decreasing,2016,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
23148,decreasing,2011,LC,Least Concern,NA,NA,LC,0,0,-0.5
232,decreasing,1996,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
232,decreasing,2010,CR,Critically Endangered,NA,NA,CR,0.8,0.8,-0.5
23211,unknown,2008,LC,Least Concern,NA,NA,LC,0,0,NA
233,stable,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,0
233,stable,2006,NT,Near Threatened,NA,NA,NT,0.2,0.2,0
234,stable,1996,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,0
234,stable,2004,LC,Least Concern,NA,NA,LC,0,0,0
235,decreasing,1996,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
235,decreasing,2010,CR,Critically Endangered,NA,NA,CR,0.8,0.8,-0.5
2352,unknown,2008,LC,Least Concern,NA,NA,LC,0,0,NA
236,decreasing,1996,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
236,decreasing,2010,CR,Critically Endangered,NA,NA,CR,0.8,0.8,-0.5
241,decreasing,1996,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
241,decreasing,2010,CR,Critically Endangered,NA,NA,CR,0.8,0.8,-0.5
242,decreasing,1996,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,-0.5
242,decreasing,2006,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
243,increasing,1990,V,Vulnerable,NA,NA,VU,0.4,0.4,0.5
243,increasing,1994,V,Vulnerable,NA,NA,VU,0.4,0.4,0.5
243,increasing,1996,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,0.5
243,increasing,2006,NT,Near Threatened,NA,NA,NT,0.2,0.2,0.5
244,decreasing,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
244,decreasing,2010,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
245,increasing,1986,V,Vulnerable,NA,NA,VU,0.4,0.4,0.5
245,increasing,1988,V,Vulnerable,NA,NA,VU,0.4,0.4,0.5
245,increasing,1990,V,Vulnerable,NA,NA,VU,0.4,0.4,0.5
245,increasing,1996,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,0.5
245,increasing,2006,NT,Near Threatened,NA,NA,NT,0.2,0.2,0.5
2467,increasing,1965,NA,"""Very rare but believed to be stable or increasing""",NA,NA,CR,0.8,0.8,0.5
2467,increasing,1986,E,Endangered,NA,NA,EN,0.6,0.6,0.5
2467,increasing,1988,E,Endangered,NA,NA,EN,0.6,0.6,0.5
2467,increasing,1990,V,Vulnerable,NA,NA,VU,0.4,0.4,0.5
2467,increasing,1994,V,Vulnerable,NA,NA,VU,0.4,0.4,0.5
2467,increasing,1996,LR/cd,Lower Risk/conservation dependent,NA,NA,VU,0.4,0.4,0.5
2467,increasing,2008,LC,Least Concern,NA,NA,LC,0,0,0.5
2467,increasing,2012,LC,Least Concern,NA,NA,LC,0,0,0.5
2468,NA,1996,LR/cd,Lower Risk/conservation dependent,NA,NA,VU,0.4,0.4,NA
2469,unknown,1996,EN,Endangered,NA,NA,EN,0.6,0.6,NA
2469,unknown,2012,EN,Endangered,NA,NA,EN,0.6,0.6,NA
2472,unknown,1996,EN,Endangered,NA,NA,EN,0.6,0.6,NA
2472,unknown,2000,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
2472,unknown,2008,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
2472,unknown,2012,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
2474,stable,1996,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,0
2474,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
2475,unknown,1994,V,Vulnerable,NA,NA,VU,0.4,0.4,NA
2475,unknown,1996,EN,Endangered,NA,NA,EN,0.6,0.6,NA
2475,unknown,2008,EN,Endangered,NA,NA,EN,0.6,0.6,NA
2477,increasing,1965,NA,"""Very rare and believed to be decreasing in numbers""",NA,NA,CR,0.8,0.8,0.5
2477,increasing,1986,E,Endangered,NA,NA,EN,0.6,0.6,0.5
2477,increasing,1988,E,Endangered,NA,NA,EN,0.6,0.6,0.5
2477,increasing,1990,E,Endangered,NA,NA,EN,0.6,0.6,0.5
2477,increasing,1994,E,Endangered,NA,NA,EN,0.6,0.6,0.5
2477,increasing,1996,EN,Endangered,NA,NA,EN,0.6,0.6,0.5
2477,increasing,2008,EN,Endangered,NA,NA,EN,0.6,0.6,0.5
2478,unknown,1965,NA,"""Less rare but believed to be threatened-requires watching""",NA,NA,EN,0.6,0.6,NA
2478,unknown,1986,V,Vulnerable,NA,NA,VU,0.4,0.4,NA
2478,unknown,1988,V,Vulnerable,NA,NA,VU,0.4,0.4,NA
2478,unknown,1990,V,Vulnerable,NA,NA,VU,0.4,0.4,NA
2478,unknown,1994,V,Vulnerable,NA,NA,VU,0.4,0.4,NA
2478,unknown,1996,EN,Endangered,NA,NA,EN,0.6,0.6,NA
2478,unknown,2008,EN,Endangered,NA,NA,EN,0.6,0.6,NA
2478,unknown,2013,EN,Endangered,NA,NA,EN,0.6,0.6,NA
2480,unknown,1996,LR/cd,Lower Risk/conservation dependent,NA,NA,VU,0.4,0.4,NA
2482,NA,1996,LR/cd,Lower Risk/conservation dependent,NA,NA,VU,0.4,0.4,NA
2539,decreasing,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
2539,decreasing,2015,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
2621,unknown,2015,EN,Endangered,NA,NA,EN,0.6,0.6,NA
2644,unknown,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
2644,unknown,2015,LC,Least Concern,NA,NA,LC,0,0,NA
2762,unknown,1996,LR/cd,Lower Risk/conservation dependent,NA,NA,VU,0.4,0.4,NA
2763,unknown,1996,LR/cd,Lower Risk/conservation dependent,NA,NA,VU,0.4,0.4,NA
2811,NA,1983,R,Rare,NA,NA,EN,0.6,0.6,NA
2811,NA,1986,R,Rare,NA,NA,EN,0.6,0.6,NA
2811,NA,1988,R,Rare,NA,NA,EN,0.6,0.6,NA
2811,NA,1990,R,Rare,NA,NA,EN,0.6,0.6,NA
2811,NA,1994,R,Rare,NA,NA,EN,0.6,0.6,NA
2958,NA,1996,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
29609,NA,2000,EN,Endangered,NA,NA,EN,0.6,0.6,NA
29656,stable,1996,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
29656,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
29656,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
29658,stable,1996,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
29658,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
29658,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
29661,stable,1996,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
29661,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
29661,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
29667,stable,1996,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
29667,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
29667,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
3012,unknown,1994,R,Rare,NA,NA,EN,0.6,0.6,NA
3012,unknown,1996,EN,Endangered,NA,NA,EN,0.6,0.6,NA
3012,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
3012,unknown,2017,LC,Least Concern,NA,NA,LC,0,0,NA
30507,unknown,1997,V,Vulnerable,NA,NA,VU,0.4,0.4,NA
30507,unknown,1998,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
30507,unknown,2011,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
30561,NA,1998,E,Endangered,NA,NA,EN,0.6,0.6,NA
30561,NA,1998,EX,Extinct,NA,NA,EX,1,1,NA
30561,NA,2016,EX,Extinct,NA,NA,EX,1,1,NA
31351,decreasing,1998,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
31351,decreasing,1998,V,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
31351,decreasing,2000,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
31351,decreasing,2013,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
31382,decreasing,1998,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
31382,decreasing,2010,LC,Least Concern,NA,NA,LC,0,0,-0.5
32042,unknown,2013,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
33705,decreasing,1998,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
33705,decreasing,2010,LC,Least Concern,NA,NA,LC,0,0,-0.5
3381,stable,1996,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,0
3381,stable,2010,LC,Least Concern,NA,NA,LC,0,0,0
3381,stable,2012,LC,Least Concern,NA,NA,LC,0,0,0
3381,stable,2017,LC,Least Concern,NA,NA,LC,0,0,0
33989,stable,1998,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,0
33989,stable,1998,R,Rare,NA,NA,EN,0.6,0.6,0
33989,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
33989,stable,2013,LC,Least Concern,NA,NA,LC,0,0,0
34315,decreasing,1998,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,-0.5
34315,decreasing,2014,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
34364,decreasing,1998,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,-0.5
3565,NA,1996,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
3590,decreasing,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
3590,decreasing,2008,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
3590,decreasing,2015,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
36240,unknown,1998,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
36240,unknown,2012,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
3755,stable,1996,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
3755,stable,2004,LC,Least Concern,NA,NA,LC,0,0,0
3755,stable,2008,LC,Least Concern,NA,NA,LC,0,0,0
3755,stable,2014,LC,Least Concern,NA,NA,LC,0,0,0
3764,unknown,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
3764,unknown,2014,EN,Endangered,NA,NA,EN,0.6,0.6,NA
3778,unknown,1996,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
37828,decreasing,1998,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
37828,decreasing,2003,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
37828,decreasing,2016,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
3851,unknown,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
3851,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
3851,unknown,2009,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
3852,decreasing,1996,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
3852,decreasing,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,-0.5
3852,decreasing,2009,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
3853,decreasing,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
3853,decreasing,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,-0.5
3853,decreasing,2009,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
3854,unknown,1996,EN,Endangered,NA,NA,EN,0.6,0.6,NA
3854,unknown,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
3854,unknown,2009,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
3855,unknown,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
3855,unknown,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
3855,unknown,2009,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
38559,decreasing,1998,CR,Critically Endangered,NA,NA,CR,0.8,0.8,-0.5
38559,decreasing,1998,E,Endangered,NA,NA,EN,0.6,0.6,-0.5
38559,decreasing,2012,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
3897,decreasing,1982,V,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
3897,decreasing,1986,V,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
3897,decreasing,1988,V,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
3897,decreasing,1990,V,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
3897,decreasing,1994,V,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
3897,decreasing,1996,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
3897,decreasing,2015,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
3897,decreasing,2017,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39070,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
39070,stable,2014,LC,Least Concern,NA,NA,LC,0,0,0
39084,stable,2014,LC,Least Concern,NA,NA,LC,0,0,0
39086,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
39086,stable,2014,LC,Least Concern,NA,NA,LC,0,0,0
39087,NA,2000,EX,Extinct,NA,NA,EX,1,1,NA
39087,NA,2014,EX,Extinct,NA,NA,EX,1,1,NA
39098,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
39098,stable,2015,LC,Least Concern,NA,NA,LC,0,0,0
39105,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
39105,stable,2014,LC,Least Concern,NA,NA,LC,0,0,0
39106,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
39106,stable,2014,LC,Least Concern,NA,NA,LC,0,0,0
39107,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
39107,stable,2014,LC,Least Concern,NA,NA,LC,0,0,0
39109,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
39109,stable,2014,LC,Least Concern,NA,NA,LC,0,0,0
39157,unknown,2000,EN,Endangered,NA,NA,EN,0.6,0.6,NA
39157,unknown,2012,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39302,NA,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
39303,decreasing,1996,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39303,decreasing,2008,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
39304,NA,1996,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39323,increasing,2000,CR,Critically Endangered,NA,NA,CR,0.8,0.8,0.5
39327,stable,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,0
39327,stable,2003,LC,Least Concern,NA,NA,LC,0,0,0
39327,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
39328,decreasing,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,-0.5
39328,decreasing,2005,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
39328,decreasing,2016,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
39329,decreasing,2006,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
39330,decreasing,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39330,decreasing,2007,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
39332,decreasing,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39332,decreasing,2006,CR,Critically Endangered,NA,NA,CR,0.8,0.8,-0.5
39333,unknown,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
39334,stable,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,0
39334,stable,2005,LC,Least Concern,NA,NA,LC,0,0,0
39334,stable,2015,LC,Least Concern,NA,NA,LC,0,0,0
39335,decreasing,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39335,decreasing,2009,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39335,decreasing,2015,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39337,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39337,unknown,2005,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39338,unknown,2015,LC,Least Concern,NA,NA,LC,0,0,NA
39339,decreasing,2009,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39340,decreasing,2000,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
39340,decreasing,2009,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
39341,decreasing,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,-0.5
39341,decreasing,2009,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39342,stable,2009,LC,Least Concern,NA,NA,LC,0,0,0
39343,decreasing,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39343,decreasing,2006,CR,Critically Endangered,NA,NA,CR,0.8,0.8,-0.5
39344,decreasing,2000,LR/cd,Lower Risk/conservation dependent,NA,NA,VU,0.4,0.4,-0.5
39344,decreasing,2006,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
39345,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39345,unknown,2009,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39346,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39346,unknown,2009,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
39348,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39348,unknown,2005,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39349,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39349,unknown,2004,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39350,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39350,unknown,2005,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39351,increasing,2000,LR/cd,Lower Risk/conservation dependent,NA,NA,VU,0.4,0.4,0.5
39351,increasing,2003,LC,Least Concern,NA,NA,LC,0,0,0.5
39351,increasing,2016,LC,Least Concern,NA,NA,LC,0,0,0.5
39352,decreasing,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39352,decreasing,2006,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39353,unknown,2000,EN,Endangered,NA,NA,EN,0.6,0.6,NA
39353,unknown,2006,EN,Endangered,NA,NA,EN,0.6,0.6,NA
39354,stable,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,0
39354,stable,2005,NT,Near Threatened,NA,NA,NT,0.2,0.2,0
39354,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
39355,stable,2000,LR/cd,Lower Risk/conservation dependent,NA,NA,VU,0.4,0.4,0
39355,stable,2003,LC,Least Concern,NA,NA,LC,0,0,0
39355,stable,2016,LC,Least Concern,NA,NA,LC,0,0,0
39356,increasing,2000,LR/cd,Lower Risk/conservation dependent,NA,NA,VU,0.4,0.4,0.5
39356,increasing,2003,LC,Least Concern,NA,NA,LC,0,0,0.5
39357,unknown,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
39357,unknown,2009,LC,Least Concern,NA,NA,LC,0,0,NA
39358,decreasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
39358,decreasing,2009,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39359,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39359,unknown,2005,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39361,decreasing,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39361,decreasing,2009,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
39362,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39362,unknown,2009,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39363,unknown,2000,LR/cd,Lower Risk/conservation dependent,NA,NA,VU,0.4,0.4,NA
39363,unknown,2009,LC,Least Concern,NA,NA,LC,0,0,NA
39363,unknown,2015,LC,Least Concern,NA,NA,LC,0,0,NA
39365,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39365,unknown,2009,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39367,unknown,2000,EN,Endangered,NA,NA,EN,0.6,0.6,NA
39367,unknown,2009,EN,Endangered,NA,NA,EN,0.6,0.6,NA
39368,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39368,unknown,2009,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39369,unknown,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
39369,unknown,2003,CR,Critically Endangered,NA,NA,CR,0.8,0.8,NA
39370,decreasing,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,-0.5
39370,decreasing,2009,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
39370,decreasing,2016,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
39370,decreasing,2017,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39372,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39372,unknown,2009,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39373,unknown,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,NA
39374,decreasing,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,-0.5
39374,decreasing,2006,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39374,decreasing,2015,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39375,decreasing,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,-0.5
39375,decreasing,2009,NT,Near Threatened,NA,NA,NT,0.2,0.2,-0.5
39376,decreasing,2000,VU,Vulnerable,NA,NA,VU,0.4,0.4,-0.5
39378,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39378,unknown,2009,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39379,decreasing,2000,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
39379,decreasing,2009,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
39380,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39380,unknown,2009,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39380,unknown,2015,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39381,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39381,unknown,2009,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39382,unknown,2000,LR/lc,Lower Risk/least concern,NA,NA,LC,0,0,NA
39382,unknown,2009,LC,Least Concern,NA,NA,LC,0,0,NA
39383,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39383,unknown,2009,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39384,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39384,unknown,2005,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
39385,unknown,2000,LR/nt,Lower Risk/near threatened,NA,NA,NT,0.2,0.2,NA
39385,unknown,2007,EN,Endangered,NA,NA,EN,0.6,0.6,NA
39386,decreasing,2007,EN,Endangered,NA,NA,EN,0.6,0.6,-0.5
