iucn_sid,code,habitat,suitability,season,majorimportance,cat,subcat1,subcat2,include
4362,12.6,Marine Intertidal - Tidepools,Suitable,NA,Yes,12,6,NA,TRUE
4362,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
4362,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,Yes,9,2,NA,TRUE
4363,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,Yes,9,2,NA,TRUE
4364,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,Yes,9,2,NA,TRUE
4592,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,9,1,NA,TRUE
4592,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
4615,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
4615,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,NA,NA,12,2,NA,TRUE
4615,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
4615,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,NA,9,7,NA,TRUE
4615,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
4621,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,NA,NA,13,5,NA,TRUE
4805,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,Yes,9,2,NA,TRUE
4982,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
4987,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,NA,NA,13,4,NA,TRUE
4987,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,NA,NA,13,5,NA,TRUE
4987,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,5,1,NA,FALSE
4987,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
5272,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,Yes,9,4,NA,TRUE
5272,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,Yes,9,7,NA,TRUE
5273,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,resident,Yes,9,2,NA,TRUE
5325,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
5360,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,5,1,NA,FALSE
5360,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,5,5,NA,FALSE
5360,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,9,1,NA,TRUE
5362,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,9,1,NA,TRUE
5363,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,5,1,NA,FALSE
5363,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,9,1,NA,TRUE
5363,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
5369,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,Yes,5,5,NA,FALSE
5375,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
5379,9.1,Marine Neritic - Pelagic,Unknown,NA,NA,9,1,NA,TRUE
5380,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
5560,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
5659,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,NA,NA,12,2,NA,TRUE
5659,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,NA,NA,12,7,NA,TRUE
5659,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,NA,NA,13,4,NA,TRUE
5659,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,NA,NA,1,7,NA,FALSE
5659,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
5660,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Unknown,unknown,NA,13,4,NA,TRUE
5660,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,resident,No,13,5,NA,TRUE
5660,9.10,Marine Neritic - Estuaries,Unknown,resident,NA,9,10,NA,TRUE
5667,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
5668,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
5675,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,NA,12,5,NA,TRUE
5675,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,NA,NA,13,4,NA,TRUE
5675,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,NA,NA,13,5,NA,TRUE
5675,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
5796,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
5819,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
5828,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
6026,12.1,Marine Intertidal - Rocky Shoreline,Unknown,NA,NA,12,1,NA,TRUE
6026,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Marginal,NA,NA,12,2,NA,TRUE
6026,12.4,Marine Intertidal - Mud Flats and Salt Flats,Marginal,NA,NA,12,4,NA,TRUE
6031,12.1,Marine Intertidal - Rocky Shoreline,Unknown,NA,NA,12,1,NA,TRUE
6035,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
6040,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Unknown,NA,NA,12,2,NA,TRUE
6041,12.1,Marine Intertidal - Rocky Shoreline,Unknown,NA,NA,12,1,NA,TRUE
6041,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,NA,NA,13,1,NA,TRUE
6041,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Unknown,NA,NA,13,3,NA,TRUE
6042,12.1,Marine Intertidal - Rocky Shoreline,Suitable,NA,NA,12,1,NA,TRUE
6042,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Unknown,NA,NA,13,1,NA,TRUE
6043,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,NA,Yes,12,2,NA,TRUE
6045,12.1,Marine Intertidal - Rocky Shoreline,Unknown,NA,NA,12,1,NA,TRUE
6069,9.1,Marine Neritic - Pelagic,Unknown,NA,NA,9,1,NA,TRUE
6204,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,resident,Yes,10,1,NA,TRUE
6204,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,resident,Yes,10,2,NA,TRUE
6204,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Marginal,NA,NA,10,3,NA,TRUE
6204,12.1,Marine Intertidal - Rocky Shoreline,Marginal,NA,NA,12,1,NA,TRUE
6204,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Marginal,NA,NA,13,1,NA,TRUE
6204,17,Other,Suitable,resident,Yes,17,NA,NA,FALSE
6204,9.1,Marine Neritic - Pelagic,Suitable,resident,Yes,9,1,NA,TRUE
6229,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
6229,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Marginal,NA,NA,9,3,NA,TRUE
6335,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
6335,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
6335,9.1,Marine Neritic - Pelagic,Suitable,NA,Yes,9,1,NA,TRUE
6335,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
6336,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
6336,9.1,Marine Neritic - Pelagic,Suitable,NA,Yes,9,1,NA,TRUE
6337,9.1,Marine Neritic - Pelagic,Suitable,NA,Yes,9,1,NA,TRUE
6494,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
6494,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,NA,Yes,12,2,NA,TRUE
6494,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,Yes,13,3,NA,TRUE
6685,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
6814,12.6,Marine Intertidal - Tidepools,Suitable,NA,NA,12,6,NA,TRUE
6909,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Marginal,NA,NA,12,2,NA,TRUE
6909,12.7,Marine Intertidal - Mangrove Submerged Roots,Marginal,NA,NA,12,7,NA,TRUE
6909,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
6909,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Marginal,NA,NA,9,2,NA,TRUE
6909,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,Yes,9,4,NA,TRUE
6909,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,Yes,9,5,NA,TRUE
6909,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,Yes,9,6,NA,TRUE
6909,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,Yes,9,9,NA,TRUE
6930,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,NA,NA,13,4,NA,TRUE
6930,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,NA,NA,13,5,NA,TRUE
6930,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
7011,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
7121,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Unknown,NA,NA,12,5,NA,TRUE
7134,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
7135,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,5,1,NA,FALSE
7135,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA,5,2,NA,FALSE
7135,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
7135,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
7750,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
7750,9.10,Marine Neritic - Estuaries,Marginal,NA,NA,9,10,NA,TRUE
7750,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,Yes,9,2,NA,TRUE
7750,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Marginal,NA,NA,9,3,NA,TRUE
7750,9.4,Marine Neritic - Subtidal Sandy,Marginal,NA,NA,9,4,NA,TRUE
7750,9.5,Marine Neritic - Subtidal Sandy-Mud,Marginal,NA,NA,9,5,NA,TRUE
7750,9.6,Marine Neritic - Subtidal Muddy,Marginal,NA,NA,9,6,NA,TRUE
7750,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,Yes,9,7,NA,TRUE
7778,12.1,Marine Intertidal - Rocky Shoreline,Suitable,NA,Yes,12,1,NA,TRUE
7821,13.2,Marine Coastal/supratidal - Coastal Caves/Karst,Suitable,NA,NA,13,2,NA,TRUE
7854,10.1,Marine Oceanic - Epipelagic (0-200m),Marginal,NA,NA,10,1,NA,TRUE
7854,9.1,Marine Neritic - Pelagic,Marginal,NA,NA,9,1,NA,TRUE
7854,9.7,Marine Neritic - Macroalgal/Kelp,Marginal,NA,NA,9,7,NA,TRUE
7855,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
7858,10.1,Marine Oceanic - Epipelagic (0-200m),Marginal,NA,NA,10,1,NA,TRUE
7858,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,NA,NA,12,4,NA,TRUE
7858,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,9,1,NA,TRUE
7858,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
7859,10.1,Marine Oceanic - Epipelagic (0-200m),Unknown,NA,NA,10,1,NA,TRUE
7859,17,Other,Suitable,NA,NA,17,NA,NA,FALSE
7859,9.1,Marine Neritic - Pelagic,Marginal,NA,NA,9,1,NA,TRUE
7860,10.1,Marine Oceanic - Epipelagic (0-200m),Marginal,NA,NA,10,1,NA,TRUE
7860,9.1,Marine Neritic - Pelagic,Marginal,NA,NA,9,1,NA,TRUE
7860,9.7,Marine Neritic - Macroalgal/Kelp,Marginal,NA,NA,9,7,NA,TRUE
7861,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
7861,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
7862,9.1,Marine Neritic - Pelagic,Unknown,NA,NA,9,1,NA,TRUE
7862,9.7,Marine Neritic - Macroalgal/Kelp,Unknown,NA,NA,9,7,NA,TRUE
7862,9.9,Marine Neritic - Seagrass (Submerged),Unknown,NA,NA,9,9,NA,TRUE
8005,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
8005,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,NA,NA,12,2,NA,TRUE
8005,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,NA,NA,12,4,NA,TRUE
8005,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,NA,NA,12,7,NA,TRUE
8005,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,9,1,NA,TRUE
8005,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
8005,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
8005,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,NA,9,7,NA,TRUE
8005,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
8005,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
8005,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
8010,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,resident,Yes,10,1,NA,TRUE
8010,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,resident,No,10,2,NA,TRUE
8010,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,non-breeding,No,12,2,NA,TRUE
8010,17,Other,Suitable,resident,Yes,17,NA,NA,FALSE
8010,9.1,Marine Neritic - Pelagic,Suitable,resident,Yes,9,1,NA,TRUE
8010,9.4,Marine Neritic - Subtidal Sandy,Suitable,resident,Yes,9,4,NA,TRUE
8010,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,resident,Yes,9,5,NA,TRUE
8010,9.6,Marine Neritic - Subtidal Muddy,Suitable,resident,Yes,9,6,NA,TRUE
8012,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,resident,Yes,10,1,NA,TRUE
8012,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,resident,No,10,2,NA,TRUE
8012,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,resident,No,12,2,NA,TRUE
8012,9.4,Marine Neritic - Subtidal Sandy,Suitable,resident,Yes,9,4,NA,TRUE
8012,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,resident,Yes,9,5,NA,TRUE
8013,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,resident,Yes,10,1,NA,TRUE
8013,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,resident,No,10,2,NA,TRUE
8013,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,resident,NA,12,2,NA,TRUE
8013,9.4,Marine Neritic - Subtidal Sandy,Suitable,resident,Yes,9,4,NA,TRUE
8013,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,resident,Yes,9,5,NA,TRUE
8013,9.6,Marine Neritic - Subtidal Muddy,Suitable,resident,Yes,9,6,NA,TRUE
8097,9.1,Marine Neritic - Pelagic,Suitable,NA,Yes,9,1,NA,TRUE
8099,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
8099,9.1,Marine Neritic - Pelagic,Suitable,NA,Yes,9,1,NA,TRUE
8153,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
8153,9.1,Marine Neritic - Pelagic,Suitable,NA,Yes,9,1,NA,TRUE
8165,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
8165,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,Yes,9,6,NA,TRUE
8239,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,resident,Yes,10,1,NA,TRUE
8239,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,resident,No,10,2,NA,TRUE
8239,12.1,Marine Intertidal - Rocky Shoreline,Suitable,resident,Yes,12,1,NA,TRUE
8239,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,resident,Yes,13,1,NA,TRUE
8239,9.1,Marine Neritic - Pelagic,Suitable,resident,Yes,9,1,NA,TRUE
8245,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,NA,Yes,13,5,NA,TRUE
8262,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
8407,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
8407,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,NA,NA,9,3,NA,TRUE
8407,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,NA,9,4,NA,TRUE
8407,9.9,Marine Neritic - Seagrass (Submerged),Marginal,NA,NA,9,9,NA,TRUE
8408,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,NA,NA,9,3,NA,TRUE
8408,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,NA,9,4,NA,TRUE
8408,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
8408,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
8551,10.1,Marine Oceanic - Epipelagic (0-200m),Marginal,NA,NA,10,1,NA,TRUE
8551,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
8551,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
8641,13.2,Marine Coastal/supratidal - Coastal Caves/Karst,Suitable,NA,Yes,13,2,NA,TRUE
8784,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
8812,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,resident,Yes,13,5,NA,TRUE
8817,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
8951,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,NA,NA,13,4,NA,TRUE
8951,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,NA,NA,13,5,NA,TRUE
8951,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,5,1,NA,FALSE
8951,5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,NA,NA,5,13,NA,FALSE
8951,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Suitable,NA,NA,5,14,NA,FALSE
8951,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",Suitable,NA,NA,5,16,NA,FALSE
8951,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,5,5,NA,FALSE
8951,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,5,7,NA,FALSE
8951,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,9,1,NA,TRUE
8951,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
8951,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
8970,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
9014,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Marginal,NA,NA,13,3,NA,TRUE
9104,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
9105,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
9123,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
9128,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
9129,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
9138,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
9140,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
9153,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,13,3,NA,TRUE
9249,10.1,Marine Oceanic - Epipelagic (0-200m),Marginal,NA,NA,10,1,NA,TRUE
9249,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
9249,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
9250,10.1,Marine Oceanic - Epipelagic (0-200m),Marginal,NA,NA,10,1,NA,TRUE
9250,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
9250,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
9266,12.6,Marine Intertidal - Tidepools,Suitable,NA,Yes,12,6,NA,TRUE
9266,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,NA,Yes,12,7,NA,TRUE
9266,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,NA,NA,13,4,NA,TRUE
9266,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,5,1,NA,FALSE
9266,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
9266,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,NA,9,4,NA,TRUE
9266,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
9281,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,5,1,NA,FALSE
9281,9.10,Marine Neritic - Estuaries,Unknown,NA,NA,9,10,NA,TRUE
9461,10.1,Marine Oceanic - Epipelagic (0-200m),Marginal,NA,NA,10,1,NA,TRUE
9461,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
9461,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Marginal,NA,NA,10,3,NA,TRUE
9660,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,resident,Yes,10,1,NA,TRUE
9660,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,resident,Yes,10,2,NA,TRUE
9660,12.1,Marine Intertidal - Rocky Shoreline,Suitable,resident,Yes,12,1,NA,TRUE
9660,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,resident,Yes,12,2,NA,TRUE
9660,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,resident,Yes,12,3,NA,TRUE
9660,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,resident,Yes,13,1,NA,TRUE
9660,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,resident,Yes,13,3,NA,TRUE
9660,17,Other,Suitable,resident,Yes,17,NA,NA,FALSE
9660,9.1,Marine Neritic - Pelagic,Suitable,resident,Yes,9,1,NA,TRUE
9843,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,Yes,13,3,NA,TRUE
9844,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,Yes,13,3,NA,TRUE
9845,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,NA,Yes,13,1,NA,TRUE
10030,11.5,Marine Deep Benthic - Seamount,Suitable,NA,NA,11,5,NA,TRUE
10056,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
10056,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,Yes,9,9,NA,TRUE
10057,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
10057,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Unknown,NA,NA,12,5,NA,TRUE
10057,15.11,Artificial/Marine - Marine Anthropogenic Structures,Suitable,NA,NA,15,11,NA,TRUE
10057,15.12,Artificial/Marine - Mariculture Cages,Suitable,NA,NA,15,12,NA,TRUE
10057,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,9,1,NA,TRUE
10057,9.10,Marine Neritic - Estuaries,Unknown,NA,NA,9,10,NA,TRUE
10057,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,NA,9,7,NA,TRUE
10060,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
10063,10.1,Marine Oceanic - Epipelagic (0-200m),Unknown,NA,NA,10,1,NA,TRUE
10063,12.4,Marine Intertidal - Mud Flats and Salt Flats,Unknown,NA,NA,12,4,NA,TRUE
10063,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Unknown,NA,NA,13,4,NA,TRUE
10063,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,9,1,NA,TRUE
10063,9.10,Marine Neritic - Estuaries,Unknown,NA,NA,9,10,NA,TRUE
10063,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Unknown,NA,NA,9,2,NA,TRUE
10063,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,NA,9,7,NA,TRUE
10063,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
10064,18,Unknown,Suitable,NA,NA,18,NA,NA,FALSE
