mpa_year,cell_id,mpa_pct,prot_area_km2
0,2781779,0.4,40.4
0,2781780,0.4,40.4
0,2781781,0.49,49.49
0,2781782,0.5,50.5
0,2781783,0.5,50.5
0,2781883,0.07,7.07
0,2781884,0.99,99.99
0,2781885,1,101
0,2781886,1,35
0,2784445,0.010526315789473684,1.0105263157894737
0,2784612,0.3,30.3
0,2784613,1,101
0,2784614,0.9615384615384616,50.96153846153846
0,2784615,0.98989898989899,98.98989898989899
0,2784616,1,101
0,2784617,1,101
0,2784618,1,101
0,2784619,1,101
0,2784620,1,101
0,2784621,1,101
0,2784622,1,101
0,2784723,0.49,49.49
0,2784724,1,101
0,2784725,1,101
0,2784726,1,32
0,2787284,0.022727272727272728,1.0227272727272727
0,2787451,0.3,30.3
0,2787452,0.89,89.89
0,2787453,0.6578947368421053,25.657894736842106
0,2787454,1,91
0,2787455,1,101
0,2787456,1,101
0,2787457,1,101
0,2787458,1,101
0,2787459,0.9690721649484536,94.96907216494846
0,2787460,1,101
0,2787461,1,101
0,2787563,0.34,34.34
0,2787564,1,101
0,2787565,0.8235294117647058,56.8235294117647
0,2790123,0.05813953488372093,5.058139534883721
0,2790290,0.3,30.3
0,2790291,0.99,99.99
0,2790292,0.7727272727272727,68.77272727272727
0,2790293,0.9591836734693877,94.95918367346938
0,2790294,1,101
0,2790295,1,101
0,2790296,1,101
0,2790297,1,101
0,2790298,1,101
0,2790299,1,101
0,2790300,1,101
0,2790403,0.76,76.76
0,2790404,0.10101010101010101,10.1010101010101
0,2792963,0.0392156862745098,2.0392156862745097
0,2792996,0.25,25.25
0,2792997,0.5,50.5
0,2792998,0.4,40.4
0,2793129,0.3,30.3
0,2793130,1,101
0,2793131,0.98,98.98
0,2793132,0.9782608695652174,90.97826086956522
0,2793133,0.96,96.96
0,2793134,1,101
0,2793135,1,101
0,2793136,1,101
0,2793137,1,101
0,2793138,1,101
0,2793139,1,101
0,2793242,0.06,6.06
0,2795835,0.5,50.5
0,2795836,0.99,99.99
0,2795837,0.8,80.8
0,2795968,0.3,30.3
0,2795969,1,101
0,2795970,1,101
0,2795971,0.9878048780487805,81.98780487804878
0,2795972,0.9358974358974359,73.93589743589743
0,2795973,1,101
0,2795974,1,101
0,2795975,1,101
0,2795976,1,101
0,2795977,1,101
0,2795978,1,101
0,2798674,0.5,50.5
0,2798675,0.99,99.99
0,2798676,0.8,80.8
0,2798807,0.28,28.28
0,2798808,1,101
0,2798809,1,101
0,2798810,1,101
0,2798811,0.6547619047619048,55.654761904761905
0,2798812,1,101
0,2798813,1,101
0,2798814,1,101
0,2798815,1,101
0,2798816,1,101
0,2798817,1,101
0,2801513,0.5,50.5
0,2801514,0.99,99.99
0,2801515,0.8,80.8
0,2801646,0.03,3.03
0,2801647,0.91,91.91
0,2801648,1,101
0,2801649,1,101
0,2801650,1,101
0,2801651,1,101
0,2801652,1,101
0,2801653,1,101
0,2801654,1,101
0,2801655,1,101
0,2801656,1,101
0,2804336,0.13953488372093023,6.1395348837209305
0,2804352,0.49,49.49
0,2804353,1,101
0,2804354,0.8,80.8
0,2804381,0.7,70.7
0,2804382,0.9797979797979798,97.97979797979798
0,2804383,1,100
0,2804384,0.63,63.63
0,2804486,0.49,49.49
0,2804487,1,101
0,2804488,1,101
0,2804489,1,101
0,2804490,0.9523809523809523,80.95238095238095
0,2804491,1,101
0,2804492,1,101
0,2804493,1,101
0,2804494,1,101
0,2804495,1,101
0,2807175,0.022727272727272728,2.022727272727273
0,2807176,1,4
0,2807191,0.2,20.2
0,2807192,0.5,50.5
0,2807193,0.4,40.4
0,2807220,0.7,70.7
0,2807221,1,98
0,2807222,1,101
0,2807223,0.6526315789473685,62.65263157894737
0,2807325,0.08,8.08
0,2807326,0.96,96.96
0,2807327,1,101
0,2807328,1,101
0,2807329,0.8529411764705882,58.85294117647059
0,2807330,1,101
0,2807331,1,101
0,2807332,1,101
0,2807333,1,101
0,2807334,1,101
0,2810015,0.48936170212765956,23.48936170212766
0,2810059,0.7,70.7
0,2810060,1,100
0,2810061,0.9894736842105263,94.98947368421052
0,2810062,0.6144578313253012,51.6144578313253
0,2810165,0.59,59.59
0,2810166,1,101
0,2810167,1,101
0,2810168,0.95,95.95
0,2810169,1,101
0,2810170,1,101
0,2810171,1,101
0,2810172,1,101
0,2810173,1,101
0,2812854,0.18181818181818182,12.181818181818182
0,2812855,0.041666666666666664,1.0416666666666667
0,2812856,0.05,5.05
0,2812898,0.49,49.49
0,2812899,0.7,70.7
0,2812900,0.69,69.69
0,2812901,0.48484848484848486,48.484848484848484
0,2813004,0.15,15.15
0,2813005,0.99,99.99
0,2813006,1,101
0,2813007,0.9866666666666667,74.98666666666666
0,2813008,0.9418604651162791,81.94186046511628
0,2813009,1,101
0,2813010,1,101
0,2813011,1,101
0,2813012,1,101
0,2813013,0.01,1.01
0,2815693,0.07,7.07
0,2815694,0.2,20.2
0,2815695,0.04,4.04
0,2815703,0.07526881720430108,7.075268817204301
0,2815844,0.69,69.69
0,2815845,1,101
0,2815846,0.967391304347826,89.96739130434783
0,2815847,0.9523809523809523,60.95238095238095
0,2815848,1,101
0,2815849,1,101
0,2815850,1,101
0,2815851,1,101
0,2815852,0.1,10.1
0,2818683,0.24,24.24
0,2818684,1,101
0,2818685,1,101
0,2818686,0.9340659340659341,85.93406593406593
0,2818687,1,101
0,2818688,1,101
0,2818689,1,101
0,2818690,1,101
0,2818691,0.1,10.1
0,2821523,0.79,79.79
0,2821524,1,101
0,2821525,1,101
0,2821526,1,101
0,2821527,1,101
0,2821528,1,101
0,2821529,0.98,98.98
0,2821530,0.1,10.1
0,2824362,0.23,23.23
0,2824363,0.5,50.5
0,2824364,0.5,50.5
0,2824365,0.5,50.5
0,2824366,0.43,43.43
0,2824367,0.4,40.4
0,2824368,0.4,40.4
0,2824369,0.04,4.04
0,2827178,0.42,42.42
0,2827179,0.7,70.7
0,2827180,0.7,70.7
0,2827181,0.7,70.7
0,2827182,0.35,35.35
0,2830017,0.6,60.6
0,2830018,1,101
0,2830019,1,101
0,2830020,1,101
0,2830021,0.5,50.5
0,2832856,0.6,60.6
0,2832857,1,101
0,2832858,1,101
0,2832859,1,101
0,2832860,0.5,50.5
0,2835695,0.6,60.6
0,2835696,1,101
0,2835697,1,101
0,2835698,1,101
0,2835699,0.5,50.5
0,2838410,0.03,3.03
0,2838411,0.07,7.07
0,2838534,0.6,60.6
0,2838535,1,101
0,2838536,1,101
0,2838537,1,101
0,2838538,0.5,50.5
0,2841249,0.6567164179104478,44.656716417910445
0,2841250,0.2619047619047619,22.261904761904763
0,2841373,0.6,60.6
0,2841374,1,101
0,2841375,1,101
0,2841376,1,101
0,2841377,0.5,50.5
0,2844087,0.15,15.15
0,2844088,1,47
0,2844089,0.15476190476190477,13.154761904761905
0,2844090,0.04,4.04
0,2844212,0.6,60.6
0,2844213,1,101
0,2844214,1,101
0,2844215,1,101
0,2844216,0.5,50.5
0,2846927,0.4157303370786517,37.41573033707865
0,2846928,0.5176470588235295,44.51764705882353
0,2846929,0.20238095238095238,17.202380952380953
0,2847051,0.6,60.6
0,2847052,1,101
0,2847053,1,101
0,2847054,1,101
0,2847055,0.5,50.5
0,2847135,0.08433734939759036,7.0843373493975905
0,2847136,0.010416666666666666,1.0104166666666667
0,2849766,0.20618556701030927,20.20618556701031
0,2849767,1,46
0,2849768,0.3508771929824561,20.350877192982455
0,2849890,0.6,60.6
0,2849891,1,101
0,2849892,1,101
0,2849893,1,101
0,2849894,0.5,50.5
0,2849974,0.015625,1.015625
0,2852605,0.1414141414141414,14.141414141414142
0,2852606,1,25
0,2852607,0.7241379310344828,21.724137931034484
0,2852729,0.6,60.6
0,2852730,1,101
0,2852731,1,101
0,2852732,1,101
0,2852733,0.5,50.5
0,2855445,0.3673469387755102,36.36734693877551
0,2855446,0.4482758620689655,39.44827586206897
0,2855447,0.14492753623188406,10.144927536231885
0,2855568,0.6,60.6
0,2855569,1,101
0,2855570,1,101
0,2855571,1,101
0,2855572,0.5,50.5
0,2858407,0.6,60.6
0,2858408,1,101
0,2858409,1,101
0,2858410,1,101
0,2858411,0.5,50.5
0,2861246,0.6,60.6
0,2861247,1,101
0,2861248,1,101
0,2861249,1,101
0,2861250,0.54,54.54
0,2864085,0.54,54.54
0,2864086,0.9,90.9
0,2864087,0.88,88.88
0,2864088,0.9,90.9
0,2864089,0.54,54.54
0,2875522,0.01020408163265306,1.010204081632653
0,2878361,0.022988505747126436,2.0229885057471266
0,2889918,0.022727272727272728,1.0227272727272727
0,2892372,0.05128205128205128,2.051282051282051
0,2892373,0.3333333333333333,1.3333333333333333
0,2892378,0.012195121951219513,1.0121951219512195
0,2892379,0.033707865168539325,3.033707865168539
0,2895262,0.42857142857142855,3.4285714285714284
0,2895263,0.13846153846153847,9.138461538461538
0,2898102,0.09090909090909091,2.090909090909091
0,2900941,0.11764705882352941,4.117647058823529
0,2901445,0.01,1.01
0,2904284,0.11,11.11
0,2906750,0.03,3.03
0,2909794,0.03125,1.03125
0,2912632,0.06,6.06
0,2912633,0.14432989690721648,14.144329896907216
0,2920866,0.013888888888888888,1.0138888888888888
0,2923692,0.12643678160919541,11.126436781609195
0,2923693,0.5425531914893617,51.54255319148936
0,2923694,0.11,11.11
0,2926531,0.38095238095238093,32.38095238095238
0,2926532,0.9428571428571428,33.94285714285714
0,2926533,0.56,56.56
0,2929368,0.031914893617021274,3.0319148936170213
0,2929370,0.4782608695652174,33.47826086956522
0,2929371,1,7
0,2929372,0.8969072164948454,87.89690721649484
0,2929373,0.19791666666666666,19.197916666666668
0,2932207,0.14754098360655737,9.147540983606557
0,2932209,0.5454545454545454,30.545454545454547
0,2932210,0.835820895522388,56.83582089552239
0,2932211,0.8860759493670886,70.88607594936708
0,2932212,0.8,52.8
0,2935048,0.5238095238095238,33.523809523809526
0,2935049,0.9456521739130435,87.94565217391305
0,2935050,0.873015873015873,55.87301587301587
0,2935051,0.6166666274600584,37.616666627460056
0,2937887,0.5662650602409639,47.566265060240966
0,2937888,0.989247311827957,92.98924731182795
0,2937889,0.925,37.925
0,2937890,0.56,42.56
0,2940726,0.04,4.04
0,2940727,0.38,38.38
0,2940728,0.5894736842105263,56.589473684210525
0,2940729,0.48863636363636365,43.48863636363637
0,2943568,0.01,1.01
0,2974838,0.03571428571428571,1.0357142857142858
0,3253157,0.05084746091470627,3.0508474609147065
0,3255996,0.1,1.1
0,3255997,0.010752688172043012,1.010752688172043
0,3258836,0.3333333333333333,4.333333333333333
0,3258837,0.16176470588235295,11.161764705882353
0,3258838,0.01020408163265306,1.010204081632653
0,3261677,0.045454545454545456,1.0454545454545454
0,3261678,0.021739130434782608,2.0217391304347827
