cell_id,iucn_sid,sciname,spp_gp,iucn_rgn,cat_score,range_km2,cell_group,depth,spp_max_depth
4048604,187802,Coris aygula,wrasse,global,0,3209345,W Madagascar,106,< 200 m
3398132,187815,Leptojulis polylepis,wrasse,global,0,459385,Papua New Guinea,5,< 200 m
3398132,190717,Scarus rivulatus,wrasse,global,0,4181343,Papua New Guinea,5,< 200 m
3877173,190717,Scarus rivulatus,wrasse,global,0,4181343,Fiji,7,< 200 m
3944241,190722,Scarus falcipinnis,wrasse,global,0,346165,W Madagascar,23,< 200 m
4048604,190722,Scarus falcipinnis,wrasse,global,0,346165,W Madagascar,106,< 200 m
3145557,190697,Chlorurus capistratoides,wrasse,global,0,760437,Malaysia,20,< 200 m
3944241,190699,Chlorurus atrilunula,wrasse,global,0,292098,W Madagascar,23,< 200 m
4048604,190699,Chlorurus atrilunula,wrasse,global,0,292098,W Madagascar,106,< 200 m
3944241,190700,Scarus scaber,wrasse,global,0,1103352,W Madagascar,23,< 200 m
4048604,190700,Scarus scaber,wrasse,global,0,1103352,W Madagascar,106,< 200 m
3145557,190704,Scarus tricolor,wrasse,global,0,1986835,Malaysia,20,< 200 m
3398132,190704,Scarus tricolor,wrasse,global,0,1986835,Papua New Guinea,5,< 200 m
3944241,190704,Scarus tricolor,wrasse,global,0,1986835,W Madagascar,23,< 200 m
4048604,190704,Scarus tricolor,wrasse,global,0,1986835,W Madagascar,106,< 200 m
1899096,22727487,Charadrius alexandrinus,bli_marine_v2017,global,0,156813,Mediterranean Sea 2,0,< 200 m
1899096,22693770,Charadrius dubius,bli_marine_v2017,global,0,226518,Mediterranean Sea 2,0,< 200 m
3398131,22693770,Charadrius dubius,bli_marine_v2017,global,0,226518,Papua New Guinea,0,< 200 m
1899096,22693759,Charadrius hiaticula,bli_marine_v2017,global,0,234284,Mediterranean Sea 2,0,< 200 m
4009158,22693759,Charadrius hiaticula,bli_marine_v2017,global,0,234284,Reunion,0,< 200 m
1899096,22694764,Chlidonias hybrida,bli_marine_v2017,global,0,185775,Mediterranean Sea 2,0,< 20 m
3398131,22694764,Chlidonias hybrida,bli_marine_v2017,global,0,185775,Papua New Guinea,0,< 20 m
1899096,22694782,Chlidonias leucopterus,bli_marine_v2017,global,0,1413855,Mediterranean Sea 2,0,< 20 m
3145557,22694782,Chlidonias leucopterus,bli_marine_v2017,global,0,1413855,Malaysia,20,< 20 m
1899096,22695344,Circus aeruginosus,bli_marine_v2017,global,0,57831,Mediterranean Sea 2,0,< 20 m
1062285,22680427,Clangula hyemalis,bli_marine_v2017,global,0.4,1874208,Alaska,5,< 200 m
1116276,22680427,Clangula hyemalis,bli_marine_v2017,global,0.4,1874208,Alaska,54,< 200 m
1127083,22680427,Clangula hyemalis,bli_marine_v2017,global,0.4,1874208,Alaska,109,< 200 m
1891894,62030970,Larus michahellis,bli_marine_v2017,europe,0,1078868,Mediterranean Sea 2,89,< 200 m
1899096,62030970,Larus michahellis,bli_marine_v2017,global,0,1078868,Mediterranean Sea 2,0,< 200 m
1949546,62030970,Larus michahellis,bli_marine_v2017,global,0,1078868,Mediterranean Sea 3,0,< 200 m
1045794,22694469,Hydrocoloeus minutus,bli_marine_v2017,europe,0.2,2130847,Faeroe Islands,100,200 m +
1891894,22694469,Hydrocoloeus minutus,bli_marine_v2017,europe,0.2,2130847,Mediterranean Sea 2,89,200 m +
1909858,22694469,Hydrocoloeus minutus,bli_marine_v2017,europe,0.2,2130847,Mediterranean Sea 1,1e3,200 m +
1927804,22694469,Hydrocoloeus minutus,bli_marine_v2017,europe,0.2,2130847,Mediterranean Sea 1,2e3,200 m +
3273298,22694493,Creagrus furcatus,bli_marine_v2017,global,0,19245,Galapagos,197,< 200 m
3973169,22697879,Daption capense,bli_marine_v2017,global,0,135395829,Reunion,5e3,200 m +
3973171,22697879,Daption capense,bli_marine_v2017,global,0,135395829,Reunion,4e3,200 m +
4012758,22697879,Daption capense,bli_marine_v2017,global,0,135395829,Reunion,1e3,200 m +
4048604,22697879,Daption capense,bli_marine_v2017,global,0,135395829,W Madagascar,106,200 m +
4577279,22697879,Daption capense,bli_marine_v2017,global,0,135395829,Tristan da Cunha,167,200 m +
4584479,22697879,Daption capense,bli_marine_v2017,global,0,135395829,Tristan da Cunha,3e3,200 m +
4616886,22697879,Daption capense,bli_marine_v2017,global,0,135395829,Tristan da Cunha,4e3,200 m +
4827640,22697879,Daption capense,bli_marine_v2017,global,0,135395829,New Zealand SE,46,200 m +
4838443,22697879,Daption capense,bli_marine_v2017,global,0,135395829,New Zealand SE,151,200 m +
4849246,22697879,Daption capense,bli_marine_v2017,global,0,135395829,New Zealand SE,2e3,200 m +
4892449,22697879,Daption capense,bli_marine_v2017,global,0,135395829,New Zealand SE,5e3,200 m +
5098712,22697879,Daption capense,bli_marine_v2017,global,0,135395829,Tierra del Fuego,1,200 m +
1899096,62774969,Egretta garzetta,bli_marine_v2017,global,0,248767,Mediterranean Sea 2,0,< 200 m
3398131,22696980,Egretta sacra,bli_marine_v2017,global,0,190225,Papua New Guinea,0,< 200 m
1062285,22697829,Gavia stellata,bli_marine_v2017,global,0,3034263,Alaska,5,< 200 m
1116276,22697829,Gavia stellata,bli_marine_v2017,global,0,3034263,Alaska,54,< 200 m
1127083,22697829,Gavia stellata,bli_marine_v2017,global,0,3034263,Alaska,109,< 200 m
2221857,22697829,Gavia stellata,bli_marine_v2017,global,0,3034263,Vizcaino Bay Baja,51,< 200 m
1899096,22694127,Glareola pratincola,bli_marine_v2017,global,0,43485,Mediterranean Sea 2,0,< 20 m
1899096,22696495,Falco cherrug,bli_marine_v2017,global,0.6,49796,Mediterranean Sea 2,0,< 20 m
1949546,22696495,Falco cherrug,bli_marine_v2017,global,0.6,49796,Mediterranean Sea 3,0,< 20 m
1891894,22727750,Oxyura jamaicensis,bli_marine_v2017,global,0,88657,Mediterranean Sea 2,89,< 200 m
1899096,22727750,Oxyura jamaicensis,bli_marine_v2017,global,0,88657,Mediterranean Sea 2,0,< 200 m
4827640,22697805,Eudyptula minor,bli_marine_v2017,global,0,735054,New Zealand SE,46,200 m +
4838443,22697805,Eudyptula minor,bli_marine_v2017,global,0,735054,New Zealand SE,151,200 m +
1899096,22696453,Falco columbarius,bli_marine_v2017,global,0,284136,Mediterranean Sea 2,0,< 20 m
4827640,22697782,Eudyptes robustus,bli_marine_v2017,global,0.4,3448701,New Zealand SE,46,200 m +
4838443,22697782,Eudyptes robustus,bli_marine_v2017,global,0.4,3448701,New Zealand SE,151,200 m +
4849246,22697782,Eudyptes robustus,bli_marine_v2017,global,0.4,3448701,New Zealand SE,2e3,200 m +
1899096,45354964,Falco peregrinus,bli_marine_v2017,global,0,633043,Mediterranean Sea 2,0,< 20 m
1949546,45354964,Falco peregrinus,bli_marine_v2017,global,0,633043,Mediterranean Sea 3,0,< 20 m
3398131,45354964,Falco peregrinus,bli_marine_v2017,global,0,633043,Papua New Guinea,0,< 20 m
5098711,45354964,Falco peregrinus,bli_marine_v2017,global,0,633043,Tierra del Fuego,0,< 20 m
3398131,22683399,Todiramphus chloris,bli_marine_v2017,global,0,126796,Papua New Guinea,0,< 200 m
1116276,22694934,Fratercula cirrhata,bli_marine_v2017,global,0,10750591,Alaska,54,200 m +
1915782,22694934,Fratercula cirrhata,bli_marine_v2017,global,0,10750591,Monterey Bay,11,200 m +
1919372,22694934,Fratercula cirrhata,bli_marine_v2017,global,0,10750591,Monterey Bay,3e3,200 m +
1926570,22694934,Fratercula cirrhata,bli_marine_v2017,global,0,10750591,Monterey Bay,4e3,200 m +
1930166,22694934,Fratercula cirrhata,bli_marine_v2017,global,0,10750591,Monterey Bay,4e3,200 m +
1062285,22694931,Fratercula corniculata,bli_marine_v2017,global,0,14362318,Alaska,5,200 m +
1116276,22694931,Fratercula corniculata,bli_marine_v2017,global,0,14362318,Alaska,54,200 m +
1127083,22694931,Fratercula corniculata,bli_marine_v2017,global,0,14362318,Alaska,109,200 m +
3145557,22697742,Fregata andrewsi,bli_marine_v2017,global,0.8,4166769,Malaysia,20,200 m +
3152735,22697742,Fregata andrewsi,bli_marine_v2017,global,0.8,4166769,Malaysia,5e3,200 m +
3152756,22697742,Fregata andrewsi,bli_marine_v2017,global,0.8,4166769,Malaysia,2e3,200 m +
3248104,22698465,Fregetta grallaria,bli_marine_v2017,global,0,75521110,Galapagos,2e3,200 m +
3273298,22698465,Fregetta grallaria,bli_marine_v2017,global,0,75521110,Galapagos,197,200 m +
3284111,22698465,Fregetta grallaria,bli_marine_v2017,global,0,75521110,Galapagos,1e3,200 m +
3330885,22698465,Fregetta grallaria,bli_marine_v2017,global,0,75521110,Galapagos,4e3,200 m +
3877173,22698465,Fregetta grallaria,bli_marine_v2017,global,0,75521110,Fiji,7,200 m +
3880763,22698465,Fregetta grallaria,bli_marine_v2017,global,0,75521110,Fiji,3e3,200 m +
3884370,22698465,Fregetta grallaria,bli_marine_v2017,global,0,75521110,Fiji,2e3,200 m +
4048604,22698465,Fregetta grallaria,bli_marine_v2017,global,0,75521110,W Madagascar,106,200 m +
4577279,22698465,Fregetta grallaria,bli_marine_v2017,global,0,75521110,Tristan da Cunha,167,200 m +
4584479,22698465,Fregetta grallaria,bli_marine_v2017,global,0,75521110,Tristan da Cunha,3e3,200 m +
4616886,22698465,Fregetta grallaria,bli_marine_v2017,global,0,75521110,Tristan da Cunha,4e3,200 m +
3145557,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Malaysia,20,200 m +
3152735,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Malaysia,5e3,200 m +
3152756,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Malaysia,2e3,200 m +
3170683,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Malaysia,5e3,200 m +
3877173,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Fiji,7,200 m +
3880763,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Fiji,3e3,200 m +
3884370,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Fiji,2e3,200 m +
3944241,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,W Madagascar,23,200 m +
3965838,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,W Madagascar,1e3,200 m +
3969436,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,W Madagascar,2e3,200 m +
3973169,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Reunion,5e3,200 m +
3973171,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Reunion,4e3,200 m +
4009158,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Reunion,0,200 m +
4012758,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Reunion,1e3,200 m +
4045004,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,W Madagascar,0,200 m +
4048604,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,W Madagascar,106,200 m +
4577279,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Tristan da Cunha,167,200 m +
4584479,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Tristan da Cunha,3e3,200 m +
4616886,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Tristan da Cunha,4e3,200 m +
4827640,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,New Zealand SE,46,200 m +
4838443,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,New Zealand SE,151,200 m +
4849246,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,New Zealand SE,2e3,200 m +
4892449,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,New Zealand SE,5e3,200 m +
5098712,22698459,Fregetta tropica,bli_marine_v2017,global,0,189183867,Tierra del Fuego,1,200 m +
3398131,22683422,Todiramphus saurophagus,bli_marine_v2017,global,0,19807,Papua New Guinea,0,< 20 m
1899096,22692913,Fulica atra,bli_marine_v2017,global,0,165177,Mediterranean Sea 2,0,< 200 m
1949546,22692913,Fulica atra,bli_marine_v2017,global,0,165177,Mediterranean Sea 3,0,< 200 m
4577279,22698398,Thalassarche chrysostoma,bli_marine_v2017,global,0.6,83435735,Tristan da Cunha,167,200 m +
4584479,22698398,Thalassarche chrysostoma,bli_marine_v2017,global,0.6,83435735,Tristan da Cunha,3e3,200 m +
4616886,22698398,Thalassarche chrysostoma,bli_marine_v2017,global,0.6,83435735,Tristan da Cunha,4e3,200 m +
4827640,22698398,Thalassarche chrysostoma,bli_marine_v2017,global,0.6,83435735,New Zealand SE,46,200 m +
4838443,22698398,Thalassarche chrysostoma,bli_marine_v2017,global,0.6,83435735,New Zealand SE,151,200 m +
4849246,22698398,Thalassarche chrysostoma,bli_marine_v2017,global,0.6,83435735,New Zealand SE,2e3,200 m +
4892449,22698398,Thalassarche chrysostoma,bli_marine_v2017,global,0.6,83435735,New Zealand SE,5e3,200 m +
5098712,22698398,Thalassarche chrysostoma,bli_marine_v2017,global,0.6,83435735,Tierra del Fuego,1,200 m +
3877173,22698393,Thalassarche eremita,bli_marine_v2017,global,0.4,51232428,Fiji,7,200 m +
3880763,22698393,Thalassarche eremita,bli_marine_v2017,global,0.4,51232428,Fiji,3e3,200 m +
3884370,22698393,Thalassarche eremita,bli_marine_v2017,global,0.4,51232428,Fiji,2e3,200 m +
4827640,22698393,Thalassarche eremita,bli_marine_v2017,global,0.4,51232428,New Zealand SE,46,200 m +
4838443,22698393,Thalassarche eremita,bli_marine_v2017,global,0.4,51232428,New Zealand SE,151,200 m +
4849246,22698393,Thalassarche eremita,bli_marine_v2017,global,0.4,51232428,New Zealand SE,2e3,200 m +
4892449,22698393,Thalassarche eremita,bli_marine_v2017,global,0.4,51232428,New Zealand SE,5e3,200 m +
1899096,22693097,Gallinago gallinago,bli_marine_v2017,global,0,204160,Mediterranean Sea 2,0,< 200 m
1949546,22693097,Gallinago gallinago,bli_marine_v2017,global,0,204160,Mediterranean Sea 3,0,< 200 m
4577279,22729148,Garrodia nereis,bli_marine_v2017,global,0,28238919,Tristan da Cunha,167,200 m +
4584479,22729148,Garrodia nereis,bli_marine_v2017,global,0,28238919,Tristan da Cunha,3e3,200 m +
4616886,22729148,Garrodia nereis,bli_marine_v2017,global,0,28238919,Tristan da Cunha,4e3,200 m +
4827640,22729148,Garrodia nereis,bli_marine_v2017,global,0,28238919,New Zealand SE,46,200 m +
4838443,22729148,Garrodia nereis,bli_marine_v2017,global,0,28238919,New Zealand SE,151,200 m +
4849246,22729148,Garrodia nereis,bli_marine_v2017,global,0,28238919,New Zealand SE,2e3,200 m +
4892449,22729148,Garrodia nereis,bli_marine_v2017,global,0,28238919,New Zealand SE,5e3,200 m +
5098712,22729148,Garrodia nereis,bli_marine_v2017,global,0,28238919,Tierra del Fuego,1,200 m +
1062285,22697847,Gavia adamsii,bli_marine_v2017,global,0.2,796455,Alaska,5,< 200 m
1116276,22697847,Gavia adamsii,bli_marine_v2017,global,0.2,796455,Alaska,54,< 200 m
1127083,22697847,Gavia adamsii,bli_marine_v2017,global,0.2,796455,Alaska,109,< 200 m
1632967,22697834,Gavia arctica,bli_marine_v2017,global,0,2181962,Black Sea,111,< 200 m
1045794,22697842,Gavia immer,bli_marine_v2017,europe,0.4,2020995,Faeroe Islands,100,< 200 m
1062285,22697842,Gavia immer,bli_marine_v2017,global,0,2020995,Alaska,5,< 200 m
1116276,22697842,Gavia immer,bli_marine_v2017,global,0,2020995,Alaska,54,< 200 m
1127083,22697842,Gavia immer,bli_marine_v2017,global,0,2020995,Alaska,109,< 200 m
1915782,22697842,Gavia immer,bli_marine_v2017,global,0,2020995,Monterey Bay,11,< 200 m
2110256,22697842,Gavia immer,bli_marine_v2017,global,0,2020995,N Sea of Cortez,62,< 200 m
2124660,22697842,Gavia immer,bli_marine_v2017,global,0,2020995,N Sea of Cortez,96,< 200 m
2221857,22697842,Gavia immer,bli_marine_v2017,global,0,2020995,Vizcaino Bay Baja,51,< 200 m
1062285,22697839,Gavia pacifica,bli_marine_v2017,global,0,889837,Alaska,5,< 200 m
1915782,22697839,Gavia pacifica,bli_marine_v2017,global,0,889837,Monterey Bay,11,< 200 m
2110256,22697839,Gavia pacifica,bli_marine_v2017,global,0,889837,N Sea of Cortez,62,< 200 m
2124660,22697839,Gavia pacifica,bli_marine_v2017,global,0,889837,N Sea of Cortez,96,< 200 m
2221857,22697839,Gavia pacifica,bli_marine_v2017,global,0,889837,Vizcaino Bay Baja,51,< 200 m
3398132,22694821,Gygis alba,bli_marine_v2017,global,0,802170,Papua New Guinea,5,< 200 m
3877173,22694821,Gygis alba,bli_marine_v2017,global,0,802170,Fiji,7,< 200 m
1899096,22692146,Grus grus,bli_marine_v2017,global,0,36239,Mediterranean Sea 2,0,< 20 m
1899096,22733462,Haematopus ostralegus,bli_marine_v2017,global,0.2,194233,Mediterranean Sea 2,0,< 200 m
3398131,22695094,Haliastur indus,bli_marine_v2017,global,0,177398,Papua New Guinea,0,< 200 m
4827640,22698102,Halobaena caerulea,bli_marine_v2017,global,0,75175276,New Zealand SE,46,200 m +
4838443,22698102,Halobaena caerulea,bli_marine_v2017,global,0,75175276,New Zealand SE,151,200 m +
4849246,22698102,Halobaena caerulea,bli_marine_v2017,global,0,75175276,New Zealand SE,2e3,200 m +
4892449,22698102,Halobaena caerulea,bli_marine_v2017,global,0,75175276,New Zealand SE,5e3,200 m +
5098712,22698102,Halobaena caerulea,bli_marine_v2017,global,0,75175276,Tierra del Fuego,1,200 m +
1062285,22680423,Histrionicus histrionicus,bli_marine_v2017,global,0,1796652,Alaska,5,< 200 m
1116276,22680423,Histrionicus histrionicus,bli_marine_v2017,global,0,1796652,Alaska,54,< 200 m
1127083,22680423,Histrionicus histrionicus,bli_marine_v2017,global,0,1796652,Alaska,109,< 200 m
1915782,22680423,Histrionicus histrionicus,bli_marine_v2017,global,0,1796652,Monterey Bay,11,< 200 m
3248104,22735803,Hydrobates castro,bli_marine_v2017,global,0,86488039,Galapagos,2e3,200 m +
3273298,22735803,Hydrobates castro,bli_marine_v2017,global,0,86488039,Galapagos,197,200 m +
3284111,22735803,Hydrobates castro,bli_marine_v2017,global,0,86488039,Galapagos,1e3,200 m +
3330885,22735803,Hydrobates castro,bli_marine_v2017,global,0,86488039,Galapagos,4e3,200 m +
1062285,22698572,Hydrobates furcatus,bli_marine_v2017,global,0,19428705,Alaska,5,200 m +
1116276,22698572,Hydrobates furcatus,bli_marine_v2017,global,0,19428705,Alaska,54,200 m +
1127083,22698572,Hydrobates furcatus,bli_marine_v2017,global,0,19428705,Alaska,109,200 m +
1915782,22698572,Hydrobates furcatus,bli_marine_v2017,global,0,19428705,Monterey Bay,11,200 m +
1919372,22698572,Hydrobates furcatus,bli_marine_v2017,global,0,19428705,Monterey Bay,3e3,200 m +
1926570,22698572,Hydrobates furcatus,bli_marine_v2017,global,0,19428705,Monterey Bay,4e3,200 m +
1930166,22698572,Hydrobates furcatus,bli_marine_v2017,global,0,19428705,Monterey Bay,4e3,200 m +
1915782,22698562,Hydrobates homochroa,bli_marine_v2017,global,0.6,343976,Monterey Bay,11,200 m +
1919372,22698562,Hydrobates homochroa,bli_marine_v2017,global,0.6,343976,Monterey Bay,3e3,200 m +
1926570,22698562,Hydrobates homochroa,bli_marine_v2017,global,0.6,343976,Monterey Bay,4e3,200 m +
1930166,22698562,Hydrobates homochroa,bli_marine_v2017,global,0.6,343976,Monterey Bay,4e3,200 m +
2200230,22698562,Hydrobates homochroa,bli_marine_v2017,global,0.6,343976,Vizcaino Bay Baja,4e3,200 m +
2203835,22698562,Hydrobates homochroa,bli_marine_v2017,global,0.6,343976,Vizcaino Bay Baja,4e3,200 m +
2211043,22698562,Hydrobates homochroa,bli_marine_v2017,global,0.6,343976,Vizcaino Bay Baja,2e3,200 m +
2221857,22698562,Hydrobates homochroa,bli_marine_v2017,global,0.6,343976,Vizcaino Bay Baja,51,200 m +
941395,22698511,Hydrobates leucorhous,bli_marine_v2017,europe,0,121978127,Faeroe Islands,3e3,200 m +
962997,22698511,Hydrobates leucorhous,bli_marine_v2017,europe,0,121978127,Faeroe Islands,2e3,200 m +
1009795,22698511,Hydrobates leucorhous,bli_marine_v2017,europe,0,121978127,Faeroe Islands,1e3,200 m +
1045794,22698511,Hydrobates leucorhous,bli_marine_v2017,europe,0,121978127,Faeroe Islands,100,200 m +
1062285,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Alaska,5,200 m +
1116276,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Alaska,54,200 m +
1127083,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Alaska,109,200 m +
1915782,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Monterey Bay,11,200 m +
1919372,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Monterey Bay,3e3,200 m +
1926570,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Monterey Bay,4e3,200 m +
1930166,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Monterey Bay,4e3,200 m +
2110256,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,N Sea of Cortez,62,200 m +
2124660,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,N Sea of Cortez,96,200 m +
2200221,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Vizcaino Bay Baja,4e3,200 m +
2200230,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Vizcaino Bay Baja,4e3,200 m +
2203835,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Vizcaino Bay Baja,4e3,200 m +
2211043,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Vizcaino Bay Baja,2e3,200 m +
2221857,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Vizcaino Bay Baja,51,200 m +
3248104,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Galapagos,2e3,200 m +
3273298,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Galapagos,197,200 m +
3284111,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Galapagos,1e3,200 m +
3330885,22698511,Hydrobates leucorhous,bli_marine_v2017,global,0.4,121978127,Galapagos,4e3,200 m +
2203835,22698530,Hydrobates macrodactylus,bli_marine_v2017,global,0.8,77348,Vizcaino Bay Baja,4e3,200 m +
2211043,22698530,Hydrobates macrodactylus,bli_marine_v2017,global,0.8,77348,Vizcaino Bay Baja,2e3,200 m +
3248104,22698543,Hydrobates markhami,bli_marine_v2017,global,NA,12014604,Galapagos,2e3,200 m +
3273298,22698543,Hydrobates markhami,bli_marine_v2017,global,NA,12014604,Galapagos,197,200 m +
3284111,22698543,Hydrobates markhami,bli_marine_v2017,global,NA,12014604,Galapagos,1e3,200 m +
3330885,22698543,Hydrobates markhami,bli_marine_v2017,global,NA,12014604,Galapagos,4e3,200 m +
1915782,22698557,Hydrobates melania,bli_marine_v2017,global,0,7895138,Monterey Bay,11,200 m +
1919372,22698557,Hydrobates melania,bli_marine_v2017,global,0,7895138,Monterey Bay,3e3,200 m +
1926570,22698557,Hydrobates melania,bli_marine_v2017,global,0,7895138,Monterey Bay,4e3,200 m +
2110256,22698557,Hydrobates melania,bli_marine_v2017,global,0,7895138,N Sea of Cortez,62,200 m +
2124660,22698557,Hydrobates melania,bli_marine_v2017,global,0,7895138,N Sea of Cortez,96,200 m +
2200230,22698557,Hydrobates melania,bli_marine_v2017,global,0,7895138,Vizcaino Bay Baja,4e3,200 m +
2203835,22698557,Hydrobates melania,bli_marine_v2017,global,0,7895138,Vizcaino Bay Baja,4e3,200 m +
2211043,22698557,Hydrobates melania,bli_marine_v2017,global,0,7895138,Vizcaino Bay Baja,2e3,200 m +
2221857,22698557,Hydrobates melania,bli_marine_v2017,global,0,7895138,Vizcaino Bay Baja,51,200 m +
3248104,22698557,Hydrobates melania,bli_marine_v2017,global,0,7895138,Galapagos,2e3,200 m +
3273298,22698557,Hydrobates melania,bli_marine_v2017,global,0,7895138,Galapagos,197,200 m +
3284111,22698557,Hydrobates melania,bli_marine_v2017,global,0,7895138,Galapagos,1e3,200 m +
3330885,22698557,Hydrobates melania,bli_marine_v2017,global,0,7895138,Galapagos,4e3,200 m +
1915782,22698485,Hydrobates microsoma,bli_marine_v2017,global,0,2549835,Monterey Bay,11,200 m +
2110256,22698485,Hydrobates microsoma,bli_marine_v2017,global,0,2549835,N Sea of Cortez,62,200 m +
2124660,22698485,Hydrobates microsoma,bli_marine_v2017,global,0,2549835,N Sea of Cortez,96,200 m +
2200221,22698485,Hydrobates microsoma,bli_marine_v2017,global,0,2549835,Vizcaino Bay Baja,4e3,200 m +
2200230,22698485,Hydrobates microsoma,bli_marine_v2017,global,0,2549835,Vizcaino Bay Baja,4e3,200 m +
2203835,22698485,Hydrobates microsoma,bli_marine_v2017,global,0,2549835,Vizcaino Bay Baja,4e3,200 m +
2211043,22698485,Hydrobates microsoma,bli_marine_v2017,global,0,2549835,Vizcaino Bay Baja,2e3,200 m +
2221857,22698485,Hydrobates microsoma,bli_marine_v2017,global,0,2549835,Vizcaino Bay Baja,51,200 m +
3145557,22698520,Hydrobates monorhis,bli_marine_v2017,global,0.2,19441472,Malaysia,20,200 m +
3152735,22698520,Hydrobates monorhis,bli_marine_v2017,global,0.2,19441472,Malaysia,5e3,200 m +
3152756,22698520,Hydrobates monorhis,bli_marine_v2017,global,0.2,19441472,Malaysia,2e3,200 m +
3170683,22698520,Hydrobates monorhis,bli_marine_v2017,global,0.2,19441472,Malaysia,5e3,200 m +
941395,22698477,Hydrobates pelagicus,bli_marine_v2017,europe,0,50116434,Faeroe Islands,3e3,200 m +
962997,22698477,Hydrobates pelagicus,bli_marine_v2017,europe,0,50116434,Faeroe Islands,2e3,200 m +
1009795,22698477,Hydrobates pelagicus,bli_marine_v2017,europe,0,50116434,Faeroe Islands,1e3,200 m +
1045794,22698477,Hydrobates pelagicus,bli_marine_v2017,europe,0,50116434,Faeroe Islands,100,200 m +
1873899,22698477,Hydrobates pelagicus,bli_marine_v2017,europe,0,50116434,Mediterranean Sea 2,1e3,200 m +
1891894,22698477,Hydrobates pelagicus,bli_marine_v2017,europe,0,50116434,Mediterranean Sea 2,89,200 m +
1935136,22698477,Hydrobates pelagicus,bli_marine_v2017,europe,0,50116434,Mediterranean Sea 3,1e3,200 m +
1942349,22698477,Hydrobates pelagicus,bli_marine_v2017,europe,0,50116434,Mediterranean Sea 3,100,200 m +
1949546,22698477,Hydrobates pelagicus,bli_marine_v2017,global,0,50116434,Mediterranean Sea 3,0,200 m +
3248104,22698496,Hydrobates tethys,bli_marine_v2017,global,0,11730479,Galapagos,2e3,200 m +
3273298,22698496,Hydrobates tethys,bli_marine_v2017,global,0,11730479,Galapagos,197,200 m +
3284111,22698496,Hydrobates tethys,bli_marine_v2017,global,0,11730479,Galapagos,1e3,200 m +
3330885,22698496,Hydrobates tethys,bli_marine_v2017,global,0,11730479,Galapagos,4e3,200 m +
3398131,22692425,Hypotaenidia philippensis,bli_marine_v2017,global,0,75317,Papua New Guinea,0,< 20 m
3398131,22697334,Ixobrychus flavicollis,bli_marine_v2017,global,0,118780,Papua New Guinea,0,< 200 m
1899096,22680157,Mareca penelope,bli_marine_v2017,global,0,245328,Mediterranean Sea 2,0,< 200 m
1899096,22693185,Numenius tenuirostris,bli_marine_v2017,global,0.8,8927,Mediterranean Sea 2,0,< 20 m
1915782,22694321,Larus californicus,bli_marine_v2017,global,0,277831,Monterey Bay,11,< 200 m
2110256,22694321,Larus californicus,bli_marine_v2017,global,0,277831,N Sea of Cortez,62,< 200 m
