cell_id,iucn_sid,spp_gp,max_depth
3877173,165667,BUTTERFLYFISH,< 200 m
3944241,165667,BUTTERFLYFISH,< 200 m
4048604,165667,BUTTERFLYFISH,< 200 m
3145557,165668,BUTTERFLYFISH,< 200 m
3398132,165668,BUTTERFLYFISH,< 200 m
3877173,165668,BUTTERFLYFISH,< 200 m
3398132,165672,BUTTERFLYFISH,< 200 m
3877173,165672,BUTTERFLYFISH,< 200 m
3145557,165628,BUTTERFLYFISH,< 200 m
3398132,165628,BUTTERFLYFISH,< 200 m
3877173,165628,BUTTERFLYFISH,< 200 m
3944241,165628,BUTTERFLYFISH,< 200 m
4048604,165628,BUTTERFLYFISH,< 200 m
3944241,165709,BUTTERFLYFISH,< 200 m
4048604,165709,BUTTERFLYFISH,< 200 m
3145557,165723,BUTTERFLYFISH,< 200 m
3145557,165626,BUTTERFLYFISH,< 200 m
3398132,165626,BUTTERFLYFISH,< 200 m
3877173,165626,BUTTERFLYFISH,< 200 m
3944241,165626,BUTTERFLYFISH,< 200 m
4048604,165626,BUTTERFLYFISH,< 200 m
3145557,165630,BUTTERFLYFISH,< 200 m
3398132,165630,BUTTERFLYFISH,< 200 m
3877173,165630,BUTTERFLYFISH,< 200 m
3944241,165630,BUTTERFLYFISH,< 200 m
4048604,165630,BUTTERFLYFISH,< 200 m
3398132,165632,BUTTERFLYFISH,< 200 m
3145557,165638,BUTTERFLYFISH,< 200 m
3273298,165638,BUTTERFLYFISH,< 200 m
3398132,165638,BUTTERFLYFISH,< 200 m
3877173,165638,BUTTERFLYFISH,< 200 m
3944241,165638,BUTTERFLYFISH,< 200 m
4048604,165638,BUTTERFLYFISH,< 200 m
3145557,165641,BUTTERFLYFISH,< 200 m
3398132,165641,BUTTERFLYFISH,< 200 m
3877173,165641,BUTTERFLYFISH,< 200 m
3145557,165642,BUTTERFLYFISH,< 200 m
3944241,165642,BUTTERFLYFISH,< 200 m
4048604,165642,BUTTERFLYFISH,< 200 m
3145557,165648,BUTTERFLYFISH,< 200 m
3145557,165650,BUTTERFLYFISH,< 200 m
3398132,165650,BUTTERFLYFISH,< 200 m
3877173,165650,BUTTERFLYFISH,< 200 m
3944241,165650,BUTTERFLYFISH,< 200 m
4048604,165650,BUTTERFLYFISH,< 200 m
3145557,165651,BUTTERFLYFISH,< 200 m
3273298,165651,BUTTERFLYFISH,< 200 m
3398132,165651,BUTTERFLYFISH,< 200 m
3877173,165651,BUTTERFLYFISH,< 200 m
3944241,165651,BUTTERFLYFISH,< 200 m
4048604,165651,BUTTERFLYFISH,< 200 m
3398132,165652,BUTTERFLYFISH,< 200 m
3877173,165652,BUTTERFLYFISH,< 200 m
3944241,165654,BUTTERFLYFISH,< 200 m
4048604,165654,BUTTERFLYFISH,< 200 m
3398132,165657,BUTTERFLYFISH,< 200 m
3877173,165657,BUTTERFLYFISH,< 200 m
3145557,165659,BUTTERFLYFISH,< 200 m
3398132,165659,BUTTERFLYFISH,< 200 m
3398132,165661,BUTTERFLYFISH,< 200 m
3877173,165661,BUTTERFLYFISH,< 200 m
3145557,165669,BUTTERFLYFISH,< 200 m
3398132,165669,BUTTERFLYFISH,< 200 m
3877173,165669,BUTTERFLYFISH,< 200 m
3944241,165669,BUTTERFLYFISH,< 200 m
4048604,165669,BUTTERFLYFISH,< 200 m
3398132,165704,BUTTERFLYFISH,< 200 m
3877173,165704,BUTTERFLYFISH,< 200 m
3145557,165664,BUTTERFLYFISH,< 200 m
3398132,165664,BUTTERFLYFISH,< 200 m
3944241,165671,BUTTERFLYFISH,< 200 m
4048604,165671,BUTTERFLYFISH,< 200 m
3145557,165673,BUTTERFLYFISH,< 200 m
3944241,165673,BUTTERFLYFISH,< 200 m
4048604,165673,BUTTERFLYFISH,< 200 m
3398132,165713,BUTTERFLYFISH,< 200 m
3877173,165713,BUTTERFLYFISH,< 200 m
3273298,165714,BUTTERFLYFISH,< 200 m
3398132,165714,BUTTERFLYFISH,< 200 m
3877173,165714,BUTTERFLYFISH,< 200 m
3145557,165716,BUTTERFLYFISH,< 200 m
3273298,165716,BUTTERFLYFISH,< 200 m
3398132,165716,BUTTERFLYFISH,< 200 m
3877173,165716,BUTTERFLYFISH,< 200 m
3944241,165716,BUTTERFLYFISH,< 200 m
4048604,165716,BUTTERFLYFISH,< 200 m
3145557,165719,BUTTERFLYFISH,< 200 m
3944241,165719,BUTTERFLYFISH,< 200 m
4048604,165719,BUTTERFLYFISH,< 200 m
3145557,165725,BUTTERFLYFISH,< 200 m
3398132,165725,BUTTERFLYFISH,< 200 m
3877173,165725,BUTTERFLYFISH,< 200 m
3398132,155193,BUTTERFLYFISH,< 200 m
3145557,165689,BUTTERFLYFISH,< 200 m
3398132,165689,BUTTERFLYFISH,< 200 m
3877173,165689,BUTTERFLYFISH,< 200 m
3944241,165689,BUTTERFLYFISH,< 200 m
4048604,165689,BUTTERFLYFISH,< 200 m
3145557,165702,BUTTERFLYFISH,< 200 m
3398132,165702,BUTTERFLYFISH,< 200 m
3145557,165607,BUTTERFLYFISH,< 200 m
3944241,165607,BUTTERFLYFISH,< 200 m
4048604,165607,BUTTERFLYFISH,< 200 m
3145557,165608,BUTTERFLYFISH,< 200 m
3944241,165612,BUTTERFLYFISH,< 200 m
4048604,165612,BUTTERFLYFISH,< 200 m
3398132,165615,BUTTERFLYFISH,< 200 m
3877173,165615,BUTTERFLYFISH,< 200 m
3145557,165619,BUTTERFLYFISH,< 200 m
3944241,165619,BUTTERFLYFISH,< 200 m
4048604,165619,BUTTERFLYFISH,< 200 m
3398132,165620,BUTTERFLYFISH,< 200 m
3145557,165622,BUTTERFLYFISH,< 200 m
3398132,165622,BUTTERFLYFISH,< 200 m
3877173,165622,BUTTERFLYFISH,< 200 m
3398132,165623,BUTTERFLYFISH,< 200 m
3145557,165624,BUTTERFLYFISH,< 200 m
3398132,165676,BUTTERFLYFISH,< 200 m
3877173,165678,BUTTERFLYFISH,< 200 m
3145557,165680,BUTTERFLYFISH,< 200 m
3398132,165680,BUTTERFLYFISH,< 200 m
3877173,165680,BUTTERFLYFISH,< 200 m
3145557,165681,BUTTERFLYFISH,< 200 m
3398132,165681,BUTTERFLYFISH,< 200 m
3877173,165681,BUTTERFLYFISH,< 200 m
3145557,165683,BUTTERFLYFISH,< 200 m
3944241,165683,BUTTERFLYFISH,< 200 m
4048604,165683,BUTTERFLYFISH,< 200 m
3944241,165684,BUTTERFLYFISH,< 200 m
4048604,165684,BUTTERFLYFISH,< 200 m
3145557,165686,BUTTERFLYFISH,< 200 m
3398132,165686,BUTTERFLYFISH,< 200 m
3877173,165686,BUTTERFLYFISH,< 200 m
3944241,165686,BUTTERFLYFISH,< 200 m
4048604,165686,BUTTERFLYFISH,< 200 m
3877173,165688,BUTTERFLYFISH,< 200 m
3398132,165692,BUTTERFLYFISH,< 200 m
3877173,165692,BUTTERFLYFISH,< 200 m
3398132,165694,BUTTERFLYFISH,< 200 m
3877173,165694,BUTTERFLYFISH,< 200 m
3145557,165697,BUTTERFLYFISH,< 200 m
3398132,165697,BUTTERFLYFISH,< 200 m
2221857,165701,BUTTERFLYFISH,< 200 m
1009795,4292,CHONDRICHTHYES,200 m +
1045794,4292,CHONDRICHTHYES,200 m +
1062285,4292,CHONDRICHTHYES,200 m +
1116276,4292,CHONDRICHTHYES,200 m +
1127083,4292,CHONDRICHTHYES,200 m +
1873899,4292,CHONDRICHTHYES,200 m +
1891894,4292,CHONDRICHTHYES,200 m +
1909858,4292,CHONDRICHTHYES,200 m +
1915782,4292,CHONDRICHTHYES,200 m +
1919372,4292,CHONDRICHTHYES,200 m +
1926570,4292,CHONDRICHTHYES,200 m +
1927804,4292,CHONDRICHTHYES,200 m +
1930166,4292,CHONDRICHTHYES,200 m +
1935136,4292,CHONDRICHTHYES,200 m +
1942349,4292,CHONDRICHTHYES,200 m +
2110256,4292,CHONDRICHTHYES,200 m +
2124660,4292,CHONDRICHTHYES,200 m +
2200221,4292,CHONDRICHTHYES,200 m +
2200230,4292,CHONDRICHTHYES,200 m +
2203835,4292,CHONDRICHTHYES,200 m +
2211043,4292,CHONDRICHTHYES,200 m +
2221857,4292,CHONDRICHTHYES,200 m +
3248104,4292,CHONDRICHTHYES,200 m +
3273298,4292,CHONDRICHTHYES,200 m +
3284111,4292,CHONDRICHTHYES,200 m +
3330885,4292,CHONDRICHTHYES,200 m +
4577279,4292,CHONDRICHTHYES,200 m +
4584479,4292,CHONDRICHTHYES,200 m +
4616886,4292,CHONDRICHTHYES,200 m +
4827640,4292,CHONDRICHTHYES,200 m +
4838443,4292,CHONDRICHTHYES,200 m +
4849246,4292,CHONDRICHTHYES,200 m +
4892449,4292,CHONDRICHTHYES,200 m +
5098712,4292,CHONDRICHTHYES,200 m +
1873899,6229,CHONDRICHTHYES,200 m +
1891894,6229,CHONDRICHTHYES,200 m +
1909858,6229,CHONDRICHTHYES,200 m +
1927804,6229,CHONDRICHTHYES,200 m +
1935136,6229,CHONDRICHTHYES,200 m +
941395,11200,CHONDRICHTHYES,200 m +
962997,11200,CHONDRICHTHYES,200 m +
1009795,11200,CHONDRICHTHYES,200 m +
1045794,11200,CHONDRICHTHYES,200 m +
1873899,11200,CHONDRICHTHYES,200 m +
1891894,11200,CHONDRICHTHYES,200 m +
1909858,11200,CHONDRICHTHYES,200 m +
1927804,11200,CHONDRICHTHYES,200 m +
1935136,11200,CHONDRICHTHYES,200 m +
1942349,11200,CHONDRICHTHYES,200 m +
4577279,11200,CHONDRICHTHYES,200 m +
4584479,11200,CHONDRICHTHYES,200 m +
4616886,11200,CHONDRICHTHYES,200 m +
4827640,11200,CHONDRICHTHYES,200 m +
4838443,11200,CHONDRICHTHYES,200 m +
4849246,11200,CHONDRICHTHYES,200 m +
4892449,11200,CHONDRICHTHYES,200 m +
5098712,11200,CHONDRICHTHYES,200 m +
1632967,161453,CHONDRICHTHYES,< 200 m
1891894,161453,CHONDRICHTHYES,< 200 m
1873899,41876,CHONDRICHTHYES,200 m +
1891894,41876,CHONDRICHTHYES,200 m +
1909858,41876,CHONDRICHTHYES,200 m +
1927804,41876,CHONDRICHTHYES,200 m +
1935136,41876,CHONDRICHTHYES,200 m +
1942349,41876,CHONDRICHTHYES,200 m +
2110256,41876,CHONDRICHTHYES,200 m +
2124660,41876,CHONDRICHTHYES,200 m +
3248104,41876,CHONDRICHTHYES,200 m +
3273298,41876,CHONDRICHTHYES,200 m +
3284111,41876,CHONDRICHTHYES,200 m +
4827640,41876,CHONDRICHTHYES,200 m +
4838443,41876,CHONDRICHTHYES,200 m +
4849246,41876,CHONDRICHTHYES,200 m +
2211043,60200,CHONDRICHTHYES,200 m +
2221857,60200,CHONDRICHTHYES,200 m +
3145557,60200,CHONDRICHTHYES,200 m +
3152756,60200,CHONDRICHTHYES,200 m +
3248104,60200,CHONDRICHTHYES,200 m +
3273298,60200,CHONDRICHTHYES,200 m +
3284111,60200,CHONDRICHTHYES,200 m +
3877173,60200,CHONDRICHTHYES,200 m +
3880763,60200,CHONDRICHTHYES,200 m +
3884370,60200,CHONDRICHTHYES,200 m +
1873899,63141,CHONDRICHTHYES,200 m +
1891894,63141,CHONDRICHTHYES,200 m +
1909858,63141,CHONDRICHTHYES,200 m +
1927804,63141,CHONDRICHTHYES,200 m +
1935136,63141,CHONDRICHTHYES,200 m +
1942349,63141,CHONDRICHTHYES,200 m +
2110256,39370,CHONDRICHTHYES,200 m +
2124660,39370,CHONDRICHTHYES,200 m +
2211043,39370,CHONDRICHTHYES,200 m +
2221857,39370,CHONDRICHTHYES,200 m +
3145557,39370,CHONDRICHTHYES,200 m +
3152735,39370,CHONDRICHTHYES,200 m +
3152756,39370,CHONDRICHTHYES,200 m +
3170683,39370,CHONDRICHTHYES,200 m +
3248104,39370,CHONDRICHTHYES,200 m +
3273298,39370,CHONDRICHTHYES,200 m +
3284111,39370,CHONDRICHTHYES,200 m +
3330885,39370,CHONDRICHTHYES,200 m +
3398132,39370,CHONDRICHTHYES,200 m +
3398133,39370,CHONDRICHTHYES,200 m +
3877173,39370,CHONDRICHTHYES,200 m +
3880763,39370,CHONDRICHTHYES,200 m +
3884370,39370,CHONDRICHTHYES,200 m +
3944241,39370,CHONDRICHTHYES,200 m +
3965838,39370,CHONDRICHTHYES,200 m +
3969436,39370,CHONDRICHTHYES,200 m +
4048604,39370,CHONDRICHTHYES,200 m +
3248104,60199,CHONDRICHTHYES,200 m +
3273298,60199,CHONDRICHTHYES,200 m +
3284111,60199,CHONDRICHTHYES,200 m +
1919372,44209,CHONDRICHTHYES,200 m +
1926570,44209,CHONDRICHTHYES,200 m +
2200221,44209,CHONDRICHTHYES,200 m +
2211043,44209,CHONDRICHTHYES,200 m +
1045794,63114,CHONDRICHTHYES,200 m +
1873899,63114,CHONDRICHTHYES,200 m +
1891894,63114,CHONDRICHTHYES,200 m +
1909858,63114,CHONDRICHTHYES,200 m +
1927804,63114,CHONDRICHTHYES,200 m +
1935136,63114,CHONDRICHTHYES,200 m +
1942349,63114,CHONDRICHTHYES,200 m +
2110256,19488,CHONDRICHTHYES,200 m +
2124660,19488,CHONDRICHTHYES,200 m +
2200221,19488,CHONDRICHTHYES,200 m +
2200230,19488,CHONDRICHTHYES,200 m +
2203835,19488,CHONDRICHTHYES,200 m +
2211043,19488,CHONDRICHTHYES,200 m +
2221857,19488,CHONDRICHTHYES,200 m +
3145557,19488,CHONDRICHTHYES,200 m +
3152735,19488,CHONDRICHTHYES,200 m +
3152756,19488,CHONDRICHTHYES,200 m +
3170683,19488,CHONDRICHTHYES,200 m +
3248104,19488,CHONDRICHTHYES,200 m +
3273298,19488,CHONDRICHTHYES,200 m +
3284111,19488,CHONDRICHTHYES,200 m +
3330885,19488,CHONDRICHTHYES,200 m +
3398132,19488,CHONDRICHTHYES,200 m +
3398133,19488,CHONDRICHTHYES,200 m +
3877173,19488,CHONDRICHTHYES,200 m +
3880763,19488,CHONDRICHTHYES,200 m +
3884370,19488,CHONDRICHTHYES,200 m +
3944241,19488,CHONDRICHTHYES,200 m +
3965838,19488,CHONDRICHTHYES,200 m +
3969436,19488,CHONDRICHTHYES,200 m +
3973169,19488,CHONDRICHTHYES,200 m +
3973171,19488,CHONDRICHTHYES,200 m +
4012758,19488,CHONDRICHTHYES,200 m +
4048604,19488,CHONDRICHTHYES,200 m +
5098712,63122,CHONDRICHTHYES,200 m +
1873899,60127,CHONDRICHTHYES,200 m +
1891894,60127,CHONDRICHTHYES,200 m +
1909858,60127,CHONDRICHTHYES,200 m +
1927804,60127,CHONDRICHTHYES,200 m +
3145557,60129,CHONDRICHTHYES,200 m +
2110256,60130,CHONDRICHTHYES,200 m +
2221857,60130,CHONDRICHTHYES,200 m +
3273298,60130,CHONDRICHTHYES,200 m +
3145557,40797,CHONDRICHTHYES,< 200 m
3273298,40797,CHONDRICHTHYES,< 200 m
3398132,40797,CHONDRICHTHYES,< 200 m
2110256,39372,CHONDRICHTHYES,< 200 m
2124660,39372,CHONDRICHTHYES,< 200 m
3877173,39372,CHONDRICHTHYES,< 200 m
3944241,39372,CHONDRICHTHYES,< 200 m
1873899,39374,CHONDRICHTHYES,200 m +
1891894,39374,CHONDRICHTHYES,200 m +
1909858,39374,CHONDRICHTHYES,200 m +
1927804,39374,CHONDRICHTHYES,200 m +
1935136,39374,CHONDRICHTHYES,200 m +
1942349,39374,CHONDRICHTHYES,200 m +
2110256,39374,CHONDRICHTHYES,200 m +
2124660,39374,CHONDRICHTHYES,200 m +
2211043,39374,CHONDRICHTHYES,200 m +
2221857,39374,CHONDRICHTHYES,200 m +
3145557,39374,CHONDRICHTHYES,200 m +
3152735,39374,CHONDRICHTHYES,200 m +
3152756,39374,CHONDRICHTHYES,200 m +
3170683,39374,CHONDRICHTHYES,200 m +
3248104,39374,CHONDRICHTHYES,200 m +
3273298,39374,CHONDRICHTHYES,200 m +
3284111,39374,CHONDRICHTHYES,200 m +
3330885,39374,CHONDRICHTHYES,200 m +
3398132,39374,CHONDRICHTHYES,200 m +
3398133,39374,CHONDRICHTHYES,200 m +
3877173,39374,CHONDRICHTHYES,200 m +
3880763,39374,CHONDRICHTHYES,200 m +
3884370,39374,CHONDRICHTHYES,200 m +
3944241,39374,CHONDRICHTHYES,200 m +
3965838,39374,CHONDRICHTHYES,200 m +
3969436,39374,CHONDRICHTHYES,200 m +
3973169,39374,CHONDRICHTHYES,200 m +
3973171,39374,CHONDRICHTHYES,200 m +
4012758,39374,CHONDRICHTHYES,200 m +
4048604,39374,CHONDRICHTHYES,200 m +
2110256,39378,CHONDRICHTHYES,200 m +
2124660,39378,CHONDRICHTHYES,200 m +
2211043,39378,CHONDRICHTHYES,200 m +
2221857,39378,CHONDRICHTHYES,200 m +
3145557,39378,CHONDRICHTHYES,200 m +
3152756,39378,CHONDRICHTHYES,200 m +
3248104,39378,CHONDRICHTHYES,200 m +
3273298,39378,CHONDRICHTHYES,200 m +
3284111,39378,CHONDRICHTHYES,200 m +
3398132,39378,CHONDRICHTHYES,200 m +
3398133,39378,CHONDRICHTHYES,200 m +
3877173,39378,CHONDRICHTHYES,200 m +
3880763,39378,CHONDRICHTHYES,200 m +
3884370,39378,CHONDRICHTHYES,200 m +
3944241,39378,CHONDRICHTHYES,200 m +
3965838,39378,CHONDRICHTHYES,200 m +
3969436,39378,CHONDRICHTHYES,200 m +
4048604,39378,CHONDRICHTHYES,200 m +
1009795,39352,CHONDRICHTHYES,200 m +
1045794,39352,CHONDRICHTHYES,200 m +
1873899,39352,CHONDRICHTHYES,200 m +
1891894,39352,CHONDRICHTHYES,200 m +
1909858,39352,CHONDRICHTHYES,200 m +
1915782,39352,CHONDRICHTHYES,200 m +
1919372,39352,CHONDRICHTHYES,200 m +
1926570,39352,CHONDRICHTHYES,200 m +
1927804,39352,CHONDRICHTHYES,200 m +
1935136,39352,CHONDRICHTHYES,200 m +
1942349,39352,CHONDRICHTHYES,200 m +
2110256,39352,CHONDRICHTHYES,200 m +
2124660,39352,CHONDRICHTHYES,200 m +
2211043,39352,CHONDRICHTHYES,200 m +
2221857,39352,CHONDRICHTHYES,200 m +
5098712,39352,CHONDRICHTHYES,200 m +
1915782,39363,CHONDRICHTHYES,< 200 m
2110256,39363,CHONDRICHTHYES,< 200 m
2124660,39363,CHONDRICHTHYES,< 200 m
2221857,39363,CHONDRICHTHYES,< 200 m
3145557,39413,CHONDRICHTHYES,< 200 m
3398132,39413,CHONDRICHTHYES,< 200 m
3877173,39413,CHONDRICHTHYES,< 200 m
3944241,39413,CHONDRICHTHYES,< 200 m
2110256,39415,CHONDRICHTHYES,200 m +
2124660,39415,CHONDRICHTHYES,200 m +
3248104,39415,CHONDRICHTHYES,200 m +
3273298,39415,CHONDRICHTHYES,200 m +
3284111,39415,CHONDRICHTHYES,200 m +
3398132,39415,CHONDRICHTHYES,200 m +
3398133,39415,CHONDRICHTHYES,200 m +
3877173,39415,CHONDRICHTHYES,200 m +
3880763,39415,CHONDRICHTHYES,200 m +
3884370,39415,CHONDRICHTHYES,200 m +
1915782,39324,CHONDRICHTHYES,< 200 m
2110256,39324,CHONDRICHTHYES,< 200 m
2124660,39324,CHONDRICHTHYES,< 200 m
2221857,39324,CHONDRICHTHYES,< 200 m
5098712,39324,CHONDRICHTHYES,< 200 m
1915782,39328,CHONDRICHTHYES,< 200 m
2110256,39328,CHONDRICHTHYES,< 200 m
2124660,39328,CHONDRICHTHYES,< 200 m
2221857,39328,CHONDRICHTHYES,< 200 m
1915782,39333,CHONDRICHTHYES,200 m +
1919372,39333,CHONDRICHTHYES,200 m +
2110256,39333,CHONDRICHTHYES,200 m +
2124660,39333,CHONDRICHTHYES,200 m +
2211043,39333,CHONDRICHTHYES,200 m +
2221857,39333,CHONDRICHTHYES,200 m +
2110256,39336,CHONDRICHTHYES,< 200 m
2124660,39336,CHONDRICHTHYES,< 200 m
2221857,39336,CHONDRICHTHYES,< 200 m
3145557,39336,CHONDRICHTHYES,< 200 m
3273298,39336,CHONDRICHTHYES,< 200 m
3398132,39336,CHONDRICHTHYES,< 200 m
3877173,39336,CHONDRICHTHYES,< 200 m
3944241,39336,CHONDRICHTHYES,< 200 m
4048604,39336,CHONDRICHTHYES,< 200 m
2110256,39337,CHONDRICHTHYES,200 m +
2124660,39337,CHONDRICHTHYES,200 m +
2200221,39337,CHONDRICHTHYES,200 m +
2200230,39337,CHONDRICHTHYES,200 m +
2203835,39337,CHONDRICHTHYES,200 m +
2211043,39337,CHONDRICHTHYES,200 m +
2221857,39337,CHONDRICHTHYES,200 m +
3145557,39337,CHONDRICHTHYES,200 m +
3152735,39337,CHONDRICHTHYES,200 m +
3152756,39337,CHONDRICHTHYES,200 m +
3170683,39337,CHONDRICHTHYES,200 m +
3248104,39337,CHONDRICHTHYES,200 m +
3273298,39337,CHONDRICHTHYES,200 m +
3284111,39337,CHONDRICHTHYES,200 m +
3330885,39337,CHONDRICHTHYES,200 m +
3398132,39337,CHONDRICHTHYES,200 m +
3398133,39337,CHONDRICHTHYES,200 m +
3877173,39337,CHONDRICHTHYES,200 m +
3880763,39337,CHONDRICHTHYES,200 m +
3884370,39337,CHONDRICHTHYES,200 m +
3944241,39337,CHONDRICHTHYES,200 m +
3965838,39337,CHONDRICHTHYES,200 m +
3969436,39337,CHONDRICHTHYES,200 m +
3973169,39337,CHONDRICHTHYES,200 m +
3973171,39337,CHONDRICHTHYES,200 m +
4012758,39337,CHONDRICHTHYES,200 m +
4048604,39337,CHONDRICHTHYES,200 m +
1915782,39338,CHONDRICHTHYES,200 m +
1919372,39338,CHONDRICHTHYES,200 m +
1926570,39338,CHONDRICHTHYES,200 m +
1930166,39338,CHONDRICHTHYES,200 m +
2110256,39338,CHONDRICHTHYES,200 m +
2124660,39338,CHONDRICHTHYES,200 m +
2200221,39338,CHONDRICHTHYES,200 m +
2200230,39338,CHONDRICHTHYES,200 m +
2203835,39338,CHONDRICHTHYES,200 m +
2211043,39338,CHONDRICHTHYES,200 m +
2221857,39338,CHONDRICHTHYES,200 m +
3145557,39338,CHONDRICHTHYES,200 m +
3152735,39338,CHONDRICHTHYES,200 m +
3152756,39338,CHONDRICHTHYES,200 m +
3170683,39338,CHONDRICHTHYES,200 m +
3248104,39338,CHONDRICHTHYES,200 m +
3273298,39338,CHONDRICHTHYES,200 m +
3284111,39338,CHONDRICHTHYES,200 m +
3330885,39338,CHONDRICHTHYES,200 m +
3398132,39338,CHONDRICHTHYES,200 m +
3398133,39338,CHONDRICHTHYES,200 m +
3877173,39338,CHONDRICHTHYES,200 m +
3880763,39338,CHONDRICHTHYES,200 m +
3884370,39338,CHONDRICHTHYES,200 m +
3944241,39338,CHONDRICHTHYES,200 m +
3965838,39338,CHONDRICHTHYES,200 m +
3969436,39338,CHONDRICHTHYES,200 m +
3973169,39338,CHONDRICHTHYES,200 m +
3973171,39338,CHONDRICHTHYES,200 m +
4012758,39338,CHONDRICHTHYES,200 m +
4048604,39338,CHONDRICHTHYES,200 m +
962997,39339,CHONDRICHTHYES,200 m +
1009795,39339,CHONDRICHTHYES,200 m +
1045794,39339,CHONDRICHTHYES,200 m +
1632967,39339,CHONDRICHTHYES,200 m +
1658165,39339,CHONDRICHTHYES,200 m +
1873899,39339,CHONDRICHTHYES,200 m +
1891894,39339,CHONDRICHTHYES,200 m +
1909858,39339,CHONDRICHTHYES,200 m +
1915782,39339,CHONDRICHTHYES,200 m +
1919372,39339,CHONDRICHTHYES,200 m +
1926570,39339,CHONDRICHTHYES,200 m +
1927804,39339,CHONDRICHTHYES,200 m +
1930166,39339,CHONDRICHTHYES,200 m +
1935136,39339,CHONDRICHTHYES,200 m +
1942349,39339,CHONDRICHTHYES,200 m +
2110256,39339,CHONDRICHTHYES,200 m +
2124660,39339,CHONDRICHTHYES,200 m +
2200221,39339,CHONDRICHTHYES,200 m +
2200230,39339,CHONDRICHTHYES,200 m +
2203835,39339,CHONDRICHTHYES,200 m +
2211043,39339,CHONDRICHTHYES,200 m +
