dbf_file,iucn_sid,sciname,subpop,kingdom,phylum,class,order,family,code,marine,terrestrial,freshwater
MARINE_MAMMALS.dbf,8097,Eschrichtius robustus,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ESCHRICHTIIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,8097,Eschrichtius robustus,Western,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ESCHRICHTIIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,20730,Stenella clymene,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,2062,Arctocephalus tropicalis,NA,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,LC,t,t,f
MARINE_MAMMALS.dbf,2477,Balaenoptera musculus,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,EN,t,f,f
MARINE_MAMMALS.dbf,6336,Delphinus delphis,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,6336,Delphinus delphis,Mediterranean,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,9461,Grampus griseus,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,11144,Lagenorhynchus cruciger,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,11696,Leptonychotes weddellii,NA,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,LC,t,t,f
MARINE_MAMMALS.dbf,13250,Mesoplodon mirus,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,20731,Stenella coeruleoalba,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,41714,Tursiops aduncus,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,41754,Neophocaena asiaeorientalis,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,EN,t,f,t
MARINE_MAMMALS.dbf,41664,Arctocephalus forsteri,NA,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,LC,t,t,f
MARINE_MAMMALS.dbf,2055,Arctocephalus australis,Peruvian/Northern Chilean,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,LC,t,t,f
MARINE_MAMMALS.dbf,2055,Arctocephalus australis,NA,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,LC,t,t,f
MARINE_MAMMALS.dbf,6337,Delphinus capensis,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,11145,Lagenorhynchus obliquidens,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,12126,Lissodelphis peronii,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,12246,Lobodon carcinophaga,NA,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,LC,t,t,f
MARINE_MAMMALS.dbf,13251,Mesoplodon peruvianus,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,18596,Pseudorca crassidens,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,21500,Tasmacetus shepherdi,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,22563,Tursiops truncatus,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,22563,Tursiops truncatus,Fiordland,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,41665,Otaria byronia,NA,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,LC,t,t,f
MARINE_MAMMALS.dbf,41715,Phocoena dioptrica,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,41755,Physeter macrocephalus,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHYSETERIDAE,VU,t,f,f
MARINE_MAMMALS.dbf,2474,Balaenoptera acutorostrata,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,41711,Eubalaena japonica,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENIDAE,EN,t,f,f
MARINE_MAMMALS.dbf,41760,Mesoplodon traversii,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,9249,Globicephala macrorhynchus,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,11048,Kogia sima,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHYSETERIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,13252,Mesoplodon stejnegeri,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,13654,Neomonachus schauinslandi,NA,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,EN,t,t,f
MARINE_MAMMALS.dbf,17029,Phocoena spinipinnis,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,22102,Trichechus inunguis,NA,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,VU,f,f,t
MARINE_MAMMALS.dbf,41669,Pusa caspica,NA,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,EN,f,t,t
MARINE_MAMMALS.dbf,41759,Mesoplodon perrini,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,136623,Balaenoptera omurai,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,2467,Balaena mysticetus,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,2467,Balaena mysticetus,Bering-Chukchi-Beaufort Sea,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,2467,Balaena mysticetus,Okhotsk Sea,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,2467,Balaena mysticetus,Svalbard-Barents Sea (Spitsbergen),ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,2480,Balaenoptera bonaerensis,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,4161,Cephalorhynchus heavisidii,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,10707,Hyperoodon ampullatus,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,11140,Lagenodelphis hosei,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,11047,Kogia breviceps,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHYSETERIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,13242,Mesoplodon bowdoini,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,DD,t,f,f
MARINE_MAMMALS.dbf,13581,Mirounga angustirostris,NA,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,LC,t,t,f
MARINE_MAMMALS.dbf,14549,Neophoca cinerea,NA,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,EN,t,t,f
MARINE_MAMMALS.dbf,17013,Phoca vitulina,NA,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,LC,t,t,t
MARINE_MAMMALS.dbf,17023,Phoca largha,NA,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,LC,t,t,f
MARINE_MAMMALS.dbf,17028,Phocoena sinus,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,CR,t,f,f
MARINE_MAMMALS.dbf,17032,Phocoenoides dalli,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,41670,Histriophoca fasciata,NA,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,LC,t,f,f
MARINE_MAMMALS.dbf,82031667,Sousa sahulensis,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,VU,t,f,f
MARINE_MAMMALS.dbf,82031633,Sousa plumbea,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,EN,t,f,f
MARINE_MAMMALS.dbf,82031425,Sousa chinensis,NA,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,VU,t,f,t
PUFFERFISH.dbf,21341,Takifugu niphobles,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,21342,Takifugu poecilonotus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,t
PUFFERFISH.dbf,21343,Takifugu xanthopterus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,21994,Torquigener brevipinnis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,154630,Canthigaster inframacula,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,155079,Torquigener tuberculiferus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,155313,Canthigaster leoparda,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,181608,Tetraodon miurus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,190246,Sphoeroides maculatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,183238,Guentheridia formosa,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,183925,Sphoeroides angusticeps,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,190193,Sphoeroides pachygaster,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193602,Takifugu bimaculatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193787,Javichthys kailolae,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,166947,Lagocephalus sceleratus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,t
PUFFERFISH.dbf,166997,Tetraodon biocellatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,167006,Takifugu ocellatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,NT,t,f,t
PUFFERFISH.dbf,169505,Monotrete cambodgiensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,169529,Monotrete baileyi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,169557,Auriglobus nefastus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,169599,Takifugu obscurus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,t
PUFFERFISH.dbf,172416,Chelonodon patoca,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,t
PUFFERFISH.dbf,172467,Carinotetraodon imitator,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,DD,f,f,t
PUFFERFISH.dbf,183607,Sphoeroides lispus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,180992,Monotrete cochinchinensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,182314,Tetraodon mbu,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,181196,Carinotetraodon lorteti,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,181186,Auriglobus modestus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,t
PUFFERFISH.dbf,181751,Tetraodon duboisi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,DD,f,f,t
PUFFERFISH.dbf,181807,Tetraodon lineatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,190380,Lagocephalus laevigatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,182123,Tetraodon pustulatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,VU,f,f,t
PUFFERFISH.dbf,190328,Sphoeroides yergeri,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,182370,Tetraodon schoutedeni,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,DD,f,f,t
PUFFERFISH.dbf,190464,Lagocephalus lagocephalus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,183276,Sphoeroides lobatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,183341,Canthigaster punctatissima,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,183623,Sphoeroides trichocephalus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,183587,Sphoeroides rosenblatti,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,183652,Sphoeroides annulatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,184018,Sphoeroides kendalli,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,184034,Sphoeroides sechurae,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193796,Canthigaster valentini,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193799,Canthigaster cyanospilota,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,187915,Monotrete palembangensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,DD,f,f,t
PUFFERFISH.dbf,187933,Monotrete suvattii,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,187952,Monotrete leiurus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,187954,Monotrete brevirostris,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,187974,Monotrete ocellaris,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,187978,Monotrete turgidus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,187985,Tetraodon abei,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,f,f,t
PUFFERFISH.dbf,190172,Canthigaster figueiredoi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193601,Canthigaster flavoreticulata,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,DD,t,f,f
PUFFERFISH.dbf,193605,Takifugu chinensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,CR,t,f,f
PUFFERFISH.dbf,193607,Arothron manilensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193611,Sphoeroides parvus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193612,Takifugu rubripes,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,NT,t,f,f
PUFFERFISH.dbf,193613,Arothron carduus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,DD,t,f,f
PUFFERFISH.dbf,193614,Torquigener vicinus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193730,Polyspina piosae,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193721,Tetraodon implutus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,DD,t,f,f
PUFFERFISH.dbf,193722,Arothron diadematus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193723,Canthigaster ocellicincta,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193725,Canthigaster jamestyleri,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193733,Canthigaster epilampra,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193598,Takifugu vermicularis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,NT,t,f,f
PUFFERFISH.dbf,193599,Arothron caeruleopunctatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193600,Chelonodon dapsilis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,DD,t,f,f
PUFFERFISH.dbf,193620,Sphoeroides andersonianus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,DD,t,f,f
PUFFERFISH.dbf,193621,Torquigener hypselogeneion,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193622,Lagocephalus spadiceus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193623,Canthigaster papua,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193624,Takifugu reticularis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193628,Lagocephalus suezensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193630,Sphoeroides spengleri,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193631,Contusus brevicaudus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193632,Sphoeroides greeleyi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193636,Torquigener pleurogramma,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193637,Torquigener andersonae,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193638,Pelagocephalus marki,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193641,Takifugu coronoidus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193642,Canthigaster axiologus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193650,Colomesus psittacus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,t
PUFFERFISH.dbf,193654,Takifugu plagiocellatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,EN,t,f,f
PUFFERFISH.dbf,193655,Canthigaster margaritata,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193656,Canthigaster bennetti,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193659,Takifugu exascurus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193660,Torquigener gloerfelti,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193661,Tetractenos glaber,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,t
PUFFERFISH.dbf,193662,Arothron meleagris,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193663,Canthigaster jactator,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193664,Lagocephalus lunaris,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
PUFFERFISH.dbf,193666,Takifugu flavidus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,NT,t,f,f
PUFFERFISH.dbf,193667,Takifugu porphyreus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,LC,t,f,f
