iucn_sid,sciname,category,subpop_match,dbf_file
12137,Lithognathus lithognathus,EN,FALSE,MARINEFISH_PART_2.dbf
12137,Lithognathus lithognathus,EN,FALSE,SEABREAMS_PORGIES.dbf
12246,Lobodon carcinophaga,LC,FALSE,MARINE_MAMMALS.dbf
13006,Megaptera novaeangliae,LC,FALSE,MARINE_MAMMALS.dbf
13241,Mesoplodon bidens,DD,FALSE,MARINE_MAMMALS.dbf
13242,Mesoplodon bowdoini,DD,FALSE,MARINE_MAMMALS.dbf
13243,Mesoplodon carlhubbsi,DD,FALSE,MARINE_MAMMALS.dbf
13244,Mesoplodon densirostris,DD,FALSE,MARINE_MAMMALS.dbf
13245,Mesoplodon europaeus,DD,FALSE,MARINE_MAMMALS.dbf
13246,Mesoplodon ginkgodens,DD,FALSE,MARINE_MAMMALS.dbf
13247,Mesoplodon grayi,DD,FALSE,MARINE_MAMMALS.dbf
13248,Mesoplodon hectori,DD,FALSE,MARINE_MAMMALS.dbf
13249,Mesoplodon layardii,DD,FALSE,MARINE_MAMMALS.dbf
13250,Mesoplodon mirus,DD,FALSE,MARINE_MAMMALS.dbf
13251,Mesoplodon peruvianus,DD,FALSE,MARINE_MAMMALS.dbf
13581,Mirounga angustirostris,LC,FALSE,MARINE_MAMMALS.dbf
13583,Mirounga leonina,LC,FALSE,MARINE_MAMMALS.dbf
13653,Monachus monachus,EN,FALSE,MARINE_MAMMALS.dbf
13654,Neomonachus schauinslandi,EN,FALSE,MARINE_MAMMALS.dbf
13704,Monodon monoceros,LC,FALSE,MARINE_MAMMALS.dbf
14048,Mycteroperca cidi,DD,FALSE,GROUPERS.dbf
14048,Mycteroperca cidi,DD,FALSE,MARINEFISH_PART_1.dbf
14049,Mycteroperca jordani,EN,FALSE,GROUPERS.dbf
14049,Mycteroperca jordani,EN,FALSE,MARINEFISH_PART_2.dbf
14050,Mycteroperca microlepis,LC,FALSE,GROUPERS.dbf
14050,Mycteroperca microlepis,LC,FALSE,MARINEFISH_PART_2.dbf
14051,Mycteroperca olfax,VU,FALSE,GROUPERS.dbf
14051,Mycteroperca olfax,VU,FALSE,MARINEFISH_PART_1.dbf
14052,Mycteroperca prionura,NT,FALSE,GROUPERS.dbf
14052,Mycteroperca prionura,NT,FALSE,MARINEFISH_PART_1.dbf
14053,Mycteroperca rosacea,VU,FALSE,GROUPERS.dbf
14053,Mycteroperca rosacea,VU,FALSE,MARINEFISH_PART_2.dbf
14054,Mycteroperca rubra,LC,FALSE,GROUPERS.dbf
14054,Mycteroperca rubra,LC,FALSE,MARINEFISH_PART_3.dbf
14549,Neophoca cinerea,EN,FALSE,MARINE_MAMMALS.dbf
15106,Odobenus rosmarus,VU,FALSE,MARINE_MAMMALS.dbf
15269,Ommatophoca rossii,LC,FALSE,MARINE_MAMMALS.dbf
15421,Orcinus orca,DD,FALSE,MARINE_MAMMALS.dbf
15873,Pagrus pagrus,LC,FALSE,MARINEFISH_PART_1.dbf
15873,Pagrus pagrus,LC,FALSE,SEABREAMS_PORGIES.dbf
16564,Peponocephala electra,LC,FALSE,MARINE_MAMMALS.dbf
17013,Phoca vitulina,LC,FALSE,MARINE_MAMMALS.dbf
17023,Phoca largha,LC,FALSE,MARINE_MAMMALS.dbf
17026,Phocarctos hookeri,EN,FALSE,MARINE_MAMMALS.dbf
17027,Phocoena phocoena,LC,TRUE,MARINE_MAMMALS.dbf
17028,Phocoena sinus,CR,FALSE,MARINE_MAMMALS.dbf
17029,Phocoena spinipinnis,DD,FALSE,MARINE_MAMMALS.dbf
17032,Phocoenoides dalli,LC,FALSE,MARINE_MAMMALS.dbf
18175,Pristis pectinata,CR,TRUE,CHONDRICHTHYES.dbf
18374,Protemblemaria punctata,LC,FALSE,COMBTOOTHBLENNIES.dbf
18374,Protemblemaria punctata,LC,FALSE,MARINEFISH_PART_2.dbf
18596,Pseudorca crassidens,DD,FALSE,MARINE_MAMMALS.dbf
19488,Rhincodon typus,EN,FALSE,CHONDRICHTHYES.dbf
19950,Scarus guacamaia,NT,FALSE,MARINEFISH_PART_1.dbf
19950,Scarus guacamaia,NT,FALSE,WRASSE.dbf
20047,Scomberomorus concolor,VU,FALSE,MARINEFISH_PART_3.dbf
20047,Scomberomorus concolor,VU,FALSE,TUNAS_BILLFISHES.dbf
20724,Stegastes sanctaehelenae,LC,FALSE,DAMSELFISH.dbf
20724,Stegastes sanctaehelenae,LC,FALSE,MARINEFISH_PART_2.dbf
20729,Stenella attenuata,LC,FALSE,MARINE_MAMMALS.dbf
20730,Stenella clymene,DD,FALSE,MARINE_MAMMALS.dbf
20731,Stenella coeruleoalba,LC,FALSE,MARINE_MAMMALS.dbf
20732,Stenella frontalis,DD,FALSE,MARINE_MAMMALS.dbf
20733,Stenella longirostris,DD,FALSE,MARINE_MAMMALS.dbf
20738,Steno bredanensis,LC,FALSE,MARINE_MAMMALS.dbf
21341,Takifugu niphobles,LC,FALSE,MARINEFISH_PART_3.dbf
21341,Takifugu niphobles,LC,FALSE,PUFFERFISH.dbf
21342,Takifugu poecilonotus,LC,FALSE,MARINEFISH_PART_2.dbf
21342,Takifugu poecilonotus,LC,FALSE,PUFFERFISH.dbf
21343,Takifugu xanthopterus,LC,FALSE,MARINEFISH_PART_1.dbf
21343,Takifugu xanthopterus,LC,FALSE,PUFFERFISH.dbf
21500,Tasmacetus shepherdi,DD,FALSE,MARINE_MAMMALS.dbf
21689,Thalassoma ascensionis,DD,FALSE,MARINEFISH_PART_3.dbf
21689,Thalassoma ascensionis,DD,FALSE,WRASSE.dbf
21856,Thunnus alalunga,NT,FALSE,MARINEFISH_PART_1.dbf
21856,Thunnus alalunga,NT,FALSE,TUNAS_BILLFISHES.dbf
21857,Thunnus albacares,NT,FALSE,MARINEFISH_PART_3.dbf
21857,Thunnus albacares,NT,FALSE,TUNAS_BILLFISHES.dbf
21858,Thunnus maccoyii,CR,FALSE,MARINEFISH_PART_3.dbf
21858,Thunnus maccoyii,CR,FALSE,TUNAS_BILLFISHES.dbf
21859,Thunnus obesus,VU,FALSE,MARINEFISH_PART_2.dbf
21859,Thunnus obesus,VU,FALSE,TUNAS_BILLFISHES.dbf
21860,Thunnus thynnus,EN,FALSE,MARINEFISH_PART_3.dbf
21860,Thunnus thynnus,EN,FALSE,TUNAS_BILLFISHES.dbf
21994,Torquigener brevipinnis,LC,FALSE,MARINEFISH_PART_2.dbf
21994,Torquigener brevipinnis,LC,FALSE,PUFFERFISH.dbf
22102,Trichechus inunguis,VU,FALSE,MARINE_MAMMALS.dbf
22103,Trichechus manatus,VU,FALSE,MARINE_MAMMALS.dbf
22104,Trichechus senegalensis,VU,FALSE,MARINE_MAMMALS.dbf
22563,Tursiops truncatus,LC,TRUE,MARINE_MAMMALS.dbf
23148,Xiphias gladius,LC,FALSE,MARINEFISH_PART_2.dbf
23148,Xiphias gladius,LC,FALSE,TUNAS_BILLFISHES.dbf
23211,Ziphius cavirostris,LC,FALSE,MARINE_MAMMALS.dbf
31382,Rhizophora apiculata,LC,FALSE,MANGROVES.dbf
33705,Dolichandrone spathacea,LC,FALSE,MANGROVES.dbf
34364,Aglaia cucullata,DD,FALSE,MANGROVES.dbf
39303,Dermatolepis inermis,NT,FALSE,GROUPERS.dbf
39303,Dermatolepis inermis,NT,FALSE,MARINEFISH_PART_2.dbf
39324,Notorynchus cepedianus,DD,FALSE,CHONDRICHTHYES.dbf
39327,Pristiophorus cirratus,LC,FALSE,CHONDRICHTHYES.dbf
39328,Squatina californica,NT,FALSE,CHONDRICHTHYES.dbf
39329,Squatina argentina,EN,FALSE,CHONDRICHTHYES.dbf
39330,Squatina guggenheim,EN,FALSE,CHONDRICHTHYES.dbf
39332,Squatina squatina,CR,FALSE,CHONDRICHTHYES.dbf
39333,Heterodontus francisci,DD,FALSE,CHONDRICHTHYES.dbf
39334,Heterodontus portusjacksoni,LC,FALSE,CHONDRICHTHYES.dbf
39335,Brachaelurus colcloughi,VU,FALSE,CHONDRICHTHYES.dbf
39336,Odontaspis noronhai,DD,FALSE,CHONDRICHTHYES.dbf
39337,Pseudocarcharias kamoharai,NT,FALSE,CHONDRICHTHYES.dbf
39338,Megachasma pelagios,LC,FALSE,CHONDRICHTHYES.dbf
39339,Alopias vulpinus,VU,FALSE,CHONDRICHTHYES.dbf
39341,Isurus oxyrinchus,VU,FALSE,CHONDRICHTHYES.dbf
39342,Lamna ditropis,LC,FALSE,CHONDRICHTHYES.dbf
39345,Haploblepharus edwardsii,NT,FALSE,CHONDRICHTHYES.dbf
39347,Schroederichthys bivius,DD,FALSE,CHONDRICHTHYES.dbf
39349,Scyliorhinus capensis,NT,FALSE,CHONDRICHTHYES.dbf
39350,Leptocharias smithii,NT,FALSE,CHONDRICHTHYES.dbf
39351,Furgaleus macki,LC,FALSE,CHONDRICHTHYES.dbf
39352,Galeorhinus galeus,VU,FALSE,CHONDRICHTHYES.dbf
39354,Hypogaleus hyugaensis,LC,FALSE,CHONDRICHTHYES.dbf
39355,Mustelus antarcticus,LC,FALSE,CHONDRICHTHYES.dbf
39356,Mustelus lenticulatus,LC,FALSE,CHONDRICHTHYES.dbf
39357,Mustelus asterias,LC,FALSE,CHONDRICHTHYES.dbf
39358,Mustelus mustelus,VU,FALSE,CHONDRICHTHYES.dbf
39359,Mustelus canis,NT,FALSE,CHONDRICHTHYES.dbf
39361,Triakis acutipinna,EN,FALSE,CHONDRICHTHYES.dbf
39362,Triakis megalopterus,NT,FALSE,CHONDRICHTHYES.dbf
39363,Triakis semifasciata,LC,FALSE,CHONDRICHTHYES.dbf
39366,Carcharhinus amboinensis,DD,FALSE,CHONDRICHTHYES.dbf
39368,Carcharhinus brevipinna,NT,FALSE,CHONDRICHTHYES.dbf
39369,Carcharhinus hemiodon,CR,FALSE,CHONDRICHTHYES.dbf
39370,Carcharhinus falciformis,VU,FALSE,CHONDRICHTHYES.dbf
39371,Carcharhinus leiodon,EN,FALSE,CHONDRICHTHYES.dbf
39372,Carcharhinus leucas,NT,FALSE,CHONDRICHTHYES.dbf
39374,Carcharhinus longimanus,VU,FALSE,CHONDRICHTHYES.dbf
39378,Galeocerdo cuvier,NT,FALSE,CHONDRICHTHYES.dbf
39379,Glyphis glyphis,EN,FALSE,CHONDRICHTHYES.dbf
39380,Negaprion brevirostris,NT,FALSE,CHONDRICHTHYES.dbf
39381,Prionace glauca,NT,FALSE,CHONDRICHTHYES.dbf
39382,Rhizoprionodon terraenovae,LC,FALSE,CHONDRICHTHYES.dbf
39384,Triaenodon obesus,NT,FALSE,CHONDRICHTHYES.dbf
39385,Sphyrna lewini,EN,FALSE,CHONDRICHTHYES.dbf
39386,Sphyrna mokarran,EN,FALSE,CHONDRICHTHYES.dbf
39387,Sphyrna tiburo,LC,FALSE,CHONDRICHTHYES.dbf
39388,Sphyrna zygaena,VU,FALSE,CHONDRICHTHYES.dbf
39389,Anoxypristis cuspidata,EN,FALSE,CHONDRICHTHYES.dbf
39390,Pristis clavata,EN,FALSE,CHONDRICHTHYES.dbf
39393,Pristis zijsron,CR,FALSE,CHONDRICHTHYES.dbf
39394,Rhynchobatus djiddensis,VU,FALSE,CHONDRICHTHYES.dbf
39396,Tetronarce californica,LC,FALSE,CHONDRICHTHYES.dbf
39397,Dipturus batis,CR,FALSE,CHONDRICHTHYES.dbf
39399,Raja clavata,NT,FALSE,CHONDRICHTHYES.dbf
39400,Raja microocellata,NT,FALSE,CHONDRICHTHYES.dbf
39412,Taeniura lymma,NT,FALSE,CHONDRICHTHYES.dbf
39413,Urogymnus asperrimus,VU,FALSE,CHONDRICHTHYES.dbf
39415,Aetobatus narinari,NT,FALSE,CHONDRICHTHYES.dbf
39416,Myliobatis californicus,LC,FALSE,CHONDRICHTHYES.dbf
39418,Mobula mobular,EN,FALSE,CHONDRICHTHYES.dbf
39771,Dipturus laevis,EN,FALSE,CHONDRICHTHYES.dbf
39773,Cephalopholis boenak,LC,FALSE,GROUPERS.dbf
39773,Cephalopholis boenak,LC,FALSE,MARINEFISH_PART_2.dbf
39774,Cromileptes altivelis,VU,FALSE,GROUPERS.dbf
39774,Cromileptes altivelis,VU,FALSE,MARINEFISH_PART_2.dbf
40635,Indopacetus pacificus,DD,FALSE,MARINE_MAMMALS.dbf
40711,Stegastes sanctipauli,LC,FALSE,DAMSELFISH.dbf
40711,Stegastes sanctipauli,LC,FALSE,MARINEFISH_PART_1.dbf
40797,Carcharhinus amblyrhynchoides,NT,FALSE,CHONDRICHTHYES.dbf
41064,Pseudobatos horkelii,CR,FALSE,CHONDRICHTHYES.dbf
41664,Arctocephalus forsteri,LC,FALSE,MARINE_MAMMALS.dbf
41665,Otaria byronia,LC,FALSE,MARINE_MAMMALS.dbf
41666,Zalophus californianus,LC,FALSE,MARINE_MAMMALS.dbf
41668,Zalophus wollebaeki,EN,FALSE,MARINE_MAMMALS.dbf
41670,Histriophoca fasciata,LC,FALSE,MARINE_MAMMALS.dbf
41671,Pagophilus groenlandicus,LC,FALSE,MARINE_MAMMALS.dbf
41672,Pusa hispida,LC,FALSE,MARINE_MAMMALS.dbf
41711,Eubalaena japonica,EN,FALSE,MARINE_MAMMALS.dbf
41712,Eubalaena glacialis,EN,FALSE,MARINE_MAMMALS.dbf
41714,Tursiops aduncus,DD,FALSE,MARINE_MAMMALS.dbf
41715,Phocoena dioptrica,DD,FALSE,MARINE_MAMMALS.dbf
41718,Apristurus albisoma,LC,FALSE,CHONDRICHTHYES.dbf
41719,Apristurus exsanguis,LC,FALSE,CHONDRICHTHYES.dbf
41720,Asymbolus analis,LC,FALSE,CHONDRICHTHYES.dbf
41721,Asymbolus funebris,DD,FALSE,CHONDRICHTHYES.dbf
41722,Asymbolus occiduus,LC,FALSE,CHONDRICHTHYES.dbf
41723,Asymbolus pallidus,LC,FALSE,CHONDRICHTHYES.dbf
41724,Asymbolus parvus,LC,FALSE,CHONDRICHTHYES.dbf
41725,Asymbolus rubiginosus,LC,FALSE,CHONDRICHTHYES.dbf
41726,Asymbolus submaculatus,LC,FALSE,CHONDRICHTHYES.dbf
41727,Asymbolus vincenti,LC,FALSE,CHONDRICHTHYES.dbf
41728,Atelomycterus fasciatus,LC,FALSE,CHONDRICHTHYES.dbf
41729,Atelomycterus macleayi,LC,FALSE,CHONDRICHTHYES.dbf
41731,Aulohalaelurus labiosus,LC,FALSE,CHONDRICHTHYES.dbf
41732,Brachaelurus waddi,LC,FALSE,CHONDRICHTHYES.dbf
41733,Carcharhinus cautus,DD,FALSE,CHONDRICHTHYES.dbf
41734,Carcharhinus dussumieri,NT,FALSE,CHONDRICHTHYES.dbf
41735,Carcharhinus fitzroyensis,LC,FALSE,CHONDRICHTHYES.dbf
41736,Carcharhinus galapagensis,NT,FALSE,CHONDRICHTHYES.dbf
41737,Carcharhinus macloti,NT,FALSE,CHONDRICHTHYES.dbf
41738,Carcharhinus sealei,NT,FALSE,CHONDRICHTHYES.dbf
41739,Carcharhinus tilstoni,LC,FALSE,CHONDRICHTHYES.dbf
41740,Centrophorus harrissoni,EN,FALSE,CHONDRICHTHYES.dbf
41741,Carcharhinus brachyurus,NT,FALSE,CHONDRICHTHYES.dbf
41743,Callorhinchus milii,LC,FALSE,CHONDRICHTHYES.dbf
41746,Centroscyllium kamoharai,DD,FALSE,CHONDRICHTHYES.dbf
41747,Centroscymnus coelolepis,NT,FALSE,CHONDRICHTHYES.dbf
41749,Centroscymnus owstonii,LC,FALSE,CHONDRICHTHYES.dbf
41752,Cephaloscyllium isabellum,LC,FALSE,CHONDRICHTHYES.dbf
41753,Cephaloscyllium laticeps,LC,FALSE,CHONDRICHTHYES.dbf
41754,Neophocaena asiaeorientalis,EN,FALSE,MARINE_MAMMALS.dbf
41755,Physeter macrocephalus,VU,FALSE,MARINE_MAMMALS.dbf
41758,Platanista gangetica,EN,FALSE,MARINE_MAMMALS.dbf
41759,Mesoplodon perrini,DD,FALSE,MARINE_MAMMALS.dbf
41760,Mesoplodon traversii,DD,FALSE,MARINE_MAMMALS.dbf
41791,Chiloscyllium indicum,NT,FALSE,CHONDRICHTHYES.dbf
41792,Chiloscyllium griseum,NT,FALSE,CHONDRICHTHYES.dbf
41793,Chimaera panthera,DD,FALSE,CHONDRICHTHYES.dbf
41794,Chlamydoselachus anguineus,LC,FALSE,CHONDRICHTHYES.dbf
41795,Cirrhigaleus barbifer,DD,FALSE,CHONDRICHTHYES.dbf
41796,Bathytoshia brevicaudata,LC,FALSE,CHONDRICHTHYES.dbf
41797,Hemitrygon fluviorum,VU,FALSE,CHONDRICHTHYES.dbf
41798,Deania calcea,LC,FALSE,CHONDRICHTHYES.dbf
41799,Dipturus innominatus,NT,FALSE,CHONDRICHTHYES.dbf
41800,Zearaja nasutus,LC,FALSE,CHONDRICHTHYES.dbf
41801,Echinorhinus brucus,DD,FALSE,CHONDRICHTHYES.dbf
41802,Echinorhinus cookei,NT,FALSE,CHONDRICHTHYES.dbf
41804,Etmopterus caudistigmus,LC,FALSE,CHONDRICHTHYES.dbf
41805,Etmopterus dianthus,LC,FALSE,CHONDRICHTHYES.dbf
41806,Etmopterus dislineatus,LC,FALSE,CHONDRICHTHYES.dbf
41807,Etmopterus evansi,LC,FALSE,CHONDRICHTHYES.dbf
41808,Etmopterus fusus,LC,FALSE,CHONDRICHTHYES.dbf
41809,Etmopterus pseudosqualiolus,LC,FALSE,CHONDRICHTHYES.dbf
41810,Eusphyra blochii,EN,FALSE,CHONDRICHTHYES.dbf
41811,Figaro boardmani,LC,FALSE,CHONDRICHTHYES.dbf
41812,Galeus gracilis,DD,FALSE,CHONDRICHTHYES.dbf
41813,Gogolia filewoodi,DD,FALSE,CHONDRICHTHYES.dbf
41814,Gollum attenuatus,LC,FALSE,CHONDRICHTHYES.dbf
41818,Hemiscyllium ocellatum,LC,FALSE,CHONDRICHTHYES.dbf
41820,Hemiscyllium trispeculare,LC,FALSE,CHONDRICHTHYES.dbf
41821,Hemitriakis abdita,DD,FALSE,CHONDRICHTHYES.dbf
41822,Hemitriakis falcata,LC,FALSE,CHONDRICHTHYES.dbf
41823,Heptranchias perlo,NT,FALSE,CHONDRICHTHYES.dbf
41824,Heterodontus galeatus,LC,FALSE,CHONDRICHTHYES.dbf
41825,Heterodontus zebra,LC,FALSE,CHONDRICHTHYES.dbf
41826,Hydrolagus bemisi,LC,FALSE,CHONDRICHTHYES.dbf
41827,Hydrolagus novaezealandiae,LC,FALSE,CHONDRICHTHYES.dbf
41828,Hypnos monopterygius,LC,FALSE,CHONDRICHTHYES.dbf
41829,Iago garricki,LC,FALSE,CHONDRICHTHYES.dbf
41830,Isistius brasiliensis,LC,FALSE,CHONDRICHTHYES.dbf
41831,Loxodon macrorhinus,LC,FALSE,CHONDRICHTHYES.dbf
41832,Mobula eregoodootenkee,NT,FALSE,CHONDRICHTHYES.dbf
41833,Mobula japanica,NT,FALSE,CHONDRICHTHYES.dbf
41835,Nebrius ferrugineus,VU,FALSE,CHONDRICHTHYES.dbf
41836,Negaprion acutidens,VU,FALSE,CHONDRICHTHYES.dbf
41837,Orectolobus maculatus,LC,FALSE,CHONDRICHTHYES.dbf
41838,Orectolobus ornatus,LC,FALSE,CHONDRICHTHYES.dbf
41839,Orectolobus wardi,LC,FALSE,CHONDRICHTHYES.dbf
41840,Oxynotus bruniensis,DD,FALSE,CHONDRICHTHYES.dbf
41841,Parascyllium collare,LC,FALSE,CHONDRICHTHYES.dbf
41842,Parascyllium ferrugineum,LC,FALSE,CHONDRICHTHYES.dbf
41843,Parascyllium sparsimaculatum,DD,FALSE,CHONDRICHTHYES.dbf
41844,Parascyllium variolatum,LC,FALSE,CHONDRICHTHYES.dbf
41845,Parmaturus macmillani,DD,FALSE,CHONDRICHTHYES.dbf
41846,Pristiophorus nudipinnis,LC,FALSE,CHONDRICHTHYES.dbf
41848,Rhina ancylostoma,VU,FALSE,CHONDRICHTHYES.dbf
41849,Glaucostegus typus,VU,FALSE,CHONDRICHTHYES.dbf
41850,Rhizoprionodon acutus,LC,FALSE,CHONDRICHTHYES.dbf
41851,Rhizoprionodon oligolinx,LC,FALSE,CHONDRICHTHYES.dbf
41852,Rhizoprionodon taylori,LC,FALSE,CHONDRICHTHYES.dbf
41853,Rhynchobatus australiae,VU,FALSE,CHONDRICHTHYES.dbf
41854,Rhynchobatus laevis,VU,FALSE,CHONDRICHTHYES.dbf
41855,Scymnodalatias albicauda,DD,FALSE,CHONDRICHTHYES.dbf
41856,Scymnodalatias sherwoodi,DD,FALSE,CHONDRICHTHYES.dbf
41857,Somniosus antarcticus,DD,FALSE,CHONDRICHTHYES.dbf
41858,Squaliolus aliae,LC,FALSE,CHONDRICHTHYES.dbf
41859,Squalus megalops,DD,FALSE,CHONDRICHTHYES.dbf
41860,Squalus melanurus,LC,FALSE,CHONDRICHTHYES.dbf
41861,Squalus rancureli,NT,FALSE,CHONDRICHTHYES.dbf
41862,Squatina australis,LC,FALSE,CHONDRICHTHYES.dbf
41863,Squatina tergocellata,LC,FALSE,CHONDRICHTHYES.dbf
41864,Sutorectus tentaculatus,LC,FALSE,CHONDRICHTHYES.dbf
41866,Trygonorrhina fasciata,LC,FALSE,CHONDRICHTHYES.dbf
41867,Typhlonarke aysoni,DD,FALSE,CHONDRICHTHYES.dbf
41871,Centrophorus squamosus,VU,FALSE,CHONDRICHTHYES.dbf
41872,Chiloscyllium punctatum,NT,FALSE,CHONDRICHTHYES.dbf
41873,Eucrossorhinus dasypogon,LC,FALSE,CHONDRICHTHYES.dbf
41874,Hemipristis elongata,VU,FALSE,CHONDRICHTHYES.dbf
41875,Hemiscyllium hallstromi,VU,FALSE,CHONDRICHTHYES.dbf
41876,Odontaspis ferox,VU,FALSE,CHONDRICHTHYES.dbf
41877,Squalus mitsukurii,DD,FALSE,CHONDRICHTHYES.dbf
41878,Stegostoma fasciatum,EN,TRUE,CHONDRICHTHYES.dbf
42701,Apristurus ampliceps,LC,FALSE,CHONDRICHTHYES.dbf
42703,Apristurus bucephalus,DD,FALSE,CHONDRICHTHYES.dbf
42704,Apristurus australis,LC,FALSE,CHONDRICHTHYES.dbf
42711,Figaro striatus,DD,FALSE,CHONDRICHTHYES.dbf
42712,Glyphis garricki,CR,FALSE,CHONDRICHTHYES.dbf
42713,Halaelurus sellus,LC,FALSE,CHONDRICHTHYES.dbf
42716,Mustelus stevensi,LC,FALSE,CHONDRICHTHYES.dbf
42717,Orectolobus hutchinsi,LC,FALSE,CHONDRICHTHYES.dbf
42720,Pristiophorus delicatus,LC,FALSE,CHONDRICHTHYES.dbf
42721,Rhinobatos sainsburyi,LC,FALSE,CHONDRICHTHYES.dbf
42722,Squalus notocaudatus,DD,FALSE,CHONDRICHTHYES.dbf
42723,Squalus albifrons,DD,FALSE,CHONDRICHTHYES.dbf
42725,Squalus crassispinus,DD,FALSE,CHONDRICHTHYES.dbf
42726,Squalus nasutus,DD,FALSE,CHONDRICHTHYES.dbf
42727,Squalus grahami,NT,FALSE,CHONDRICHTHYES.dbf
42728,Squatina pseudocellata,LC,FALSE,CHONDRICHTHYES.dbf
42729,Squatina albipunctata,VU,FALSE,CHONDRICHTHYES.dbf
42730,Urolophus kapalensis,NT,FALSE,CHONDRICHTHYES.dbf
42838,Centrophorus moluccensis,DD,TRUE,CHONDRICHTHYES.dbf
43974,Epinephelus akaara,EN,FALSE,GROUPERS.dbf
43974,Epinephelus akaara,EN,FALSE,MARINEFISH_PART_2.dbf
44170,Bythaelurus dawsoni,DD,FALSE,CHONDRICHTHYES.dbf
44171,Bythaelurus incanus,DD,FALSE,CHONDRICHTHYES.dbf
44183,Beringraja binoculata,LC,FALSE,CHONDRICHTHYES.dbf
44186,Aptychotrema vincentiana,LC,FALSE,CHONDRICHTHYES.dbf
44205,Trigonognathus kabeyai,DD,FALSE,CHONDRICHTHYES.dbf
44206,Oxynotus japonicus,DD,FALSE,CHONDRICHTHYES.dbf
44207,Apristurus aphyodes,LC,FALSE,CHONDRICHTHYES.dbf
44209,Apristurus brunneus,DD,FALSE,CHONDRICHTHYES.dbf
44210,Apristurus fedorovi,DD,FALSE,CHONDRICHTHYES.dbf
44211,Apristurus gibbosus,DD,FALSE,CHONDRICHTHYES.dbf
44212,Apristurus herklotsi,DD,FALSE,CHONDRICHTHYES.dbf
44213,Apristurus internatus,DD,FALSE,CHONDRICHTHYES.dbf
44214,Apristurus investigatoris,DD,FALSE,CHONDRICHTHYES.dbf
44215,Apristurus kampae,DD,FALSE,CHONDRICHTHYES.dbf
44216,Apristurus laurussonii,DD,FALSE,CHONDRICHTHYES.dbf
44217,Apristurus longicephalus,LC,FALSE,CHONDRICHTHYES.dbf
44218,Apristurus macrorhynchus,DD,FALSE,CHONDRICHTHYES.dbf
44219,Apristurus macrostomus,DD,FALSE,CHONDRICHTHYES.dbf
44220,Apristurus micropterygeus,DD,FALSE,CHONDRICHTHYES.dbf
44221,Apristurus parvipinnis,DD,FALSE,CHONDRICHTHYES.dbf
44222,Apristurus pinguis,LC,FALSE,CHONDRICHTHYES.dbf
44223,Apristurus platyrhynchus,LC,FALSE,CHONDRICHTHYES.dbf
44224,Apristurus profundorum,DD,FALSE,CHONDRICHTHYES.dbf
44225,Apristurus sinensis,DD,FALSE,CHONDRICHTHYES.dbf
44226,Apristurus spongiceps,DD,FALSE,CHONDRICHTHYES.dbf
44227,Bythaelurus alcockii,DD,FALSE,CHONDRICHTHYES.dbf
44228,Bythaelurus hispidus,DD,FALSE,CHONDRICHTHYES.dbf
44229,Bythaelurus immaculatus,DD,FALSE,CHONDRICHTHYES.dbf
44496,Pliotrema warreni,NT,FALSE,CHONDRICHTHYES.dbf
44514,Centroscyllium nigrum,DD,FALSE,CHONDRICHTHYES.dbf
44515,Mollisquama parini,DD,FALSE,CHONDRICHTHYES.dbf
44563,Centrophorus isodon,DD,FALSE,CHONDRICHTHYES.dbf
44564,Miroscyllium sheikoi,DD,FALSE,CHONDRICHTHYES.dbf
44565,Mitsukurina owstoni,LC,FALSE,CHONDRICHTHYES.dbf
44566,Pseudotriakis microdon,LC,FALSE,CHONDRICHTHYES.dbf
44567,Centroscyllium granulatum,DD,FALSE,CHONDRICHTHYES.dbf
44568,Oxynotus caribbaeus,DD,FALSE,CHONDRICHTHYES.dbf
44569,Proscymnodon macracanthus,DD,FALSE,CHONDRICHTHYES.dbf
44570,Scymnodalatias oligodon,DD,FALSE,CHONDRICHTHYES.dbf
44571,Squatina armata,DD,FALSE,CHONDRICHTHYES.dbf
44572,Apristurus canutus,DD,FALSE,CHONDRICHTHYES.dbf
44573,Apristurus nasutus,DD,FALSE,CHONDRICHTHYES.dbf
44574,Apristurus stenseni,DD,FALSE,CHONDRICHTHYES.dbf
44575,Atlantoraja castelnaui,EN,FALSE,CHONDRICHTHYES.dbf
44576,Bathyraja longicauda,DD,FALSE,CHONDRICHTHYES.dbf
44577,Benthobatis kreffti,VU,FALSE,CHONDRICHTHYES.dbf
44578,Galeus mincaronei,VU,FALSE,CHONDRICHTHYES.dbf
44579,Heterodontus quoyi,DD,FALSE,CHONDRICHTHYES.dbf
44580,Mustelus dorsalis,DD,FALSE,CHONDRICHTHYES.dbf
44581,Mustelus fasciatus,CR,FALSE,CHONDRICHTHYES.dbf
44582,Psammobatis bergi,LC,FALSE,CHONDRICHTHYES.dbf
44583,Psammobatis extenta,LC,FALSE,CHONDRICHTHYES.dbf
44584,Pseudobatos planiceps,DD,FALSE,CHONDRICHTHYES.dbf
44585,Schroederichthys chilensis,DD,FALSE,CHONDRICHTHYES.dbf
44586,Schroederichthys saurisqualus,VU,FALSE,CHONDRICHTHYES.dbf
44587,Schroederichthys tenuis,DD,FALSE,CHONDRICHTHYES.dbf
44588,Scyliorhinus besnardi,DD,FALSE,CHONDRICHTHYES.dbf
